PSTED_TORQUE,PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,PSTED_MOTOR_TEMP,PSTED_INV_RADIATOR_TEMP,PSTED_OUT_BMS_VOLTAGE,SYSTEM_24V_VOLTAGE,STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,time
0.00,0.00,0.00,343.06,57.00,17.00,307.12,24.48,1.00,-32.00,17:31:19.751824
0.00,0.00,0.00,343.06,57.00,17.00,307.12,24.48,1.00,-32.00,17:31:19.754824
0.00,0.00,0.00,343.06,57.00,17.00,328.06,3.52,24469.00,1.00,17:31:20.746308
0.00,0.00,0.00,343.06,57.00,17.00,328.06,3.52,24469.00,1.00,17:31:21.595818
0.00,0.00,0.00,343.06,57.00,17.00,328.06,24.48,1.00,-32.00,17:31:22.371723
0.00,0.00,0.00,349.41,57.00,17.00,328.06,24.46,1.00,-32.00,17:31:23.412750
0.00,0.00,0.00,349.41,57.00,17.00,328.06,24.46,1.00,-32.00,17:31:24.179358
0.00,0.00,0.00,343.06,57.00,17.00,328.06,24.47,1.00,-32.00,17:31:25.106438
36.00,842.56,51.18,343.06,57.00,17.00,328.06,24.46,1.00,-32.00,17:31:26.150452
36.00,842.56,51.18,343.06,57.00,17.00,328.06,24.46,1.00,-32.00,17:31:26.982129
11.00,1229.53,51.18,343.06,58.00,17.00,315.85,24.47,1.00,-32.00,17:31:27.912551
36.00,2103.58,51.18,343.06,58.00,17.00,315.85,24.46,1.00,-32.00,17:31:28.930516
36.00,2103.58,51.18,343.06,58.00,17.00,315.85,24.46,1.00,-32.00,17:31:29.706017
12.00,2485.92,15.35,343.06,58.00,17.00,315.85,24.47,1.00,-32.00,17:31:30.602560
38.00,3301.86,46.06,336.71,57.00,17.00,315.85,24.46,1.00,-32.00,17:31:31.632282
38.00,3301.86,46.06,336.71,57.00,17.00,315.85,24.46,1.00,-32.00,17:31:32.377495
11.00,3720.33,15.35,343.06,54.00,17.00,315.85,24.46,1.00,-32.00,17:31:33.277043
43.00,3780.63,25.59,343.06,55.00,17.00,277.46,24.46,1.00,-32.00,17:31:34.321349
43.00,3780.63,25.59,343.06,55.00,17.00,277.46,24.46,1.00,-32.00,17:31:35.112159
35.00,4029.66,15.35,343.06,46.00,17.00,277.46,24.47,1.00,-32.00,17:31:36.011911
47.00,4666.16,30.71,343.06,46.00,17.00,277.46,24.47,1.00,-32.00,17:31:37.043069
47.00,4666.16,30.71,343.06,46.00,17.00,277.46,24.47,1.00,-32.00,17:31:37.793831
41.00,4785.30,25.59,343.06,40.00,17.00,232.09,24.47,1.00,-32.00,17:31:38.674832
53.00,5531.42,51.18,336.71,42.00,17.00,232.09,24.48,1.00,-33.00,17:31:39.751418
53.00,5531.42,51.18,336.71,42.00,17.00,232.09,24.48,1.00,-33.00,17:31:40.583520
49.00,5994.57,56.30,330.35,45.00,17.00,165.78,24.46,1.00,-32.00,17:31:41.481866
47.00,6250.19,51.18,336.71,42.00,82.00,29.67,3.43,24465.00,1.00,17:31:42.431157
47.00,6250.19,51.18,336.71,42.00,82.00,29.67,3.43,24465.00,1.00,17:31:43.184355
46.00,6394.73,51.18,336.71,41.00,17.00,181.48,24.46,1.00,-32.00,17:31:44.116752
45.00,6478.47,51.18,336.71,43.00,17.00,181.48,24.46,1.00,-32.00,17:31:45.167305
