Напряжение ЗПТ,Потребляемый ток,Ток обмотки возбуждения,Ток статора,Ток фазы А,Ток фазы В,Ток фазы С,Ток Id,Ток Iq,Температура фазы А,Температура фазы В,Температура фазы С,Температура воздуха,Температура статора,Температура ОВ,Gamma,Скорость мотора,Момент,Мощность механическая,Мощность электрическая,time
,,,,,,,,,,,,,,,,,,,,18:06:16.367471
,,,,,,,,,,,,,,,,,,,,18:06:16.688849
,,,,,,,,,,,,,,,,,,,,18:06:17.159964
,,,,,,,,,,,,,,,,,,,,18:06:17.369727
,,,,,,,,,,,,,,,,,,,,18:06:17.589603
,,,,,,,,,,,,,,,,,,,,18:06:17.803998
,,,,,,,,,,,,,,,,,,,,18:06:18.022001
,,,,,,,,,,,,,,,,,,,,18:06:18.240801
,,,,,,,,,,,,,,,,,,,,18:06:18.459134
,,,,,,,,,,,,,,,,,,,,18:06:18.663171
,,,,,,,,,,,,,,,,,,,,18:06:18.883034
,,,,,,,,,,,,,,,,,,,,18:06:19.086345
,,,,,,,,,,,,,,,,,,,,18:06:19.305944
,,,,,,,,,,,,,,,,,,,,18:06:19.765915
,,,,,,,,,,,,,,,,,,,,18:06:19.968557
,,,,,,,,,,,,,,,,,,,,18:06:20.176231
,,,,,,,,,,,,,,,,,,,,18:06:20.373082
,,,,,,,,,,,,,,,,,,,,18:06:20.576821
,,,,,,,,,,,,,,,,,,,,18:06:20.780199
,,,,,,,,,,,,,,,,,,,,18:06:20.991088
,,,,,,,,,,,,,,,,,,,,18:06:21.214890
24.66,-0.04,0.00,0.00,-0.00,0.33,-0.11,0.00,0.00,0.00,0.00,0.00,27.28,40.92,34.31,0.00,0.00,0.00,0.00,0.00,18:06:21.424476
24.66,-0.04,0.00,0.00,-0.00,0.33,-0.11,0.00,0.00,0.00,0.00,0.00,27.28,40.92,34.31,0.00,0.00,0.00,0.00,0.00,18:06:21.641146
24.66,-0.04,0.00,0.00,-0.00,0.33,-0.11,0.00,0.00,0.00,0.00,0.00,27.28,40.92,34.31,0.00,0.00,0.00,0.00,0.00,18:06:21.853964
24.66,-0.04,0.00,0.00,-0.00,0.33,-0.11,0.00,0.00,0.00,0.00,0.00,27.28,40.92,34.31,0.00,0.00,0.00,0.00,0.00,18:06:22.289598
24.66,-0.04,0.00,0.00,-0.00,0.33,-0.11,0.00,0.00,0.00,0.00,0.00,27.28,40.92,34.31,0.00,0.00,0.00,0.00,0.00,18:06:22.498710
24.66,-0.04,0.00,0.00,-0.00,0.33,-0.11,0.00,0.00,0.00,0.00,0.00,27.28,40.92,34.31,0.00,0.00,0.00,0.00,0.00,18:06:22.717388
24.66,-0.04,0.00,0.00,-0.00,0.33,-0.11,0.00,0.00,0.00,0.00,0.00,27.28,40.92,34.31,0.00,0.00,0.00,0.00,0.00,18:06:22.936000
24.66,-0.04,0.00,0.00,-0.00,0.33,-0.11,0.00,0.00,0.00,0.00,0.00,27.28,40.92,34.31,0.00,0.00,0.00,0.00,0.00,18:06:23.153219
