PSTED_TORQUE,PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,PSTED_MOTOR_TEMP,PSTED_INV_RADIATOR_TEMP,PSTED_OUT_BMS_VOLTAGE,SYSTEM_24V_VOLTAGE,STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,time
0.00,801.05,0.00,349.41,43.00,17.00,207.66,24.48,2.00,-26.00,16:49:29.463084
0.00,801.05,0.00,349.41,43.00,17.00,207.66,24.48,2.00,-26.00,16:49:29.466108
0.00,0.00,0.00,349.41,43.00,17.00,373.43,24.48,2.00,-26.00,16:49:30.262523
0.00,0.00,0.00,349.41,43.00,17.00,373.43,24.48,2.00,-26.00,16:49:30.868400
0.00,0.00,0.00,349.41,43.00,17.00,373.43,24.48,2.00,-26.00,16:49:31.543016
0.00,0.00,0.00,349.41,43.00,17.00,373.43,24.46,2.00,-26.00,16:49:32.222686
2.00,0.00,5.12,349.41,43.00,17.00,373.43,24.48,2.00,-26.00,16:49:33.079557
2.00,0.00,5.12,349.41,43.00,17.00,373.43,24.48,2.00,-26.00,16:49:33.564365
4.00,0.00,10.24,349.41,43.00,17.00,373.43,24.48,2.00,-26.00,16:49:34.213631
6.00,0.00,15.35,349.41,44.00,17.00,371.69,24.46,2.00,-26.00,16:49:34.895451
12.00,0.00,25.59,349.41,44.00,17.00,371.69,24.45,2.00,-26.00,16:49:35.712283
12.00,0.00,25.59,349.41,44.00,17.00,371.69,24.45,2.00,-26.00,16:49:36.275373
17.00,0.00,30.71,349.41,45.00,17.00,371.69,24.46,2.00,-26.00,16:49:36.944354
18.00,0.00,35.83,349.41,45.00,17.00,371.69,24.46,2.00,-26.00,16:49:37.550482
23.00,0.00,40.94,349.41,45.00,17.00,371.69,24.45,2.00,-26.00,16:49:38.362139
23.00,0.00,40.94,349.41,45.00,17.00,371.69,24.45,2.00,-26.00,16:49:38.948627
25.00,0.00,46.06,349.41,45.00,17.00,371.69,24.45,2.00,-26.00,16:49:39.573477
25.00,0.00,46.06,349.41,45.00,17.00,371.69,24.46,2.00,-26.00,16:49:40.221379
