PSTED_TORQUE,PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,PSTED_MOTOR_TEMP,PSTED_INV_RADIATOR_TEMP,PSTED_OUT_BMS_VOLTAGE,SYSTEM_24V_VOLTAGE,STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,time
,,,,,,,,,,18:38:09.624222
,,,,,,,,,,18:38:09.629222
0.00,0.00,0.00,25.41,66.00,17.00,296.65,23.12,4.00,33.00,18:38:10.238220
0.00,0.00,0.00,25.41,66.00,17.00,296.65,23.12,4.00,33.00,18:38:10.615254
0.00,0.00,0.00,25.41,66.00,17.00,296.65,23.15,1.00,33.00,18:38:11.285446
0.00,0.00,0.00,6.35,66.00,17.00,296.65,23.15,1.00,33.00,18:38:11.961959
0.00,0.00,0.00,19.06,30.00,17.00,296.65,23.14,1.00,33.00,18:38:12.621927
0.00,0.00,0.00,12.71,50.00,17.00,296.65,23.07,1.00,33.00,18:38:13.418664
0.00,0.00,0.00,12.71,50.00,17.00,296.65,23.07,1.00,33.00,18:38:13.991956
0.00,0.00,0.00,6.35,59.00,17.00,296.65,23.07,1.00,33.00,18:38:14.678808
0.00,0.00,0.00,25.41,59.00,17.00,296.65,23.05,1.00,33.00,18:38:15.362719
0.00,0.00,0.00,19.06,64.00,17.00,296.65,23.04,1.00,32.00,18:38:16.159678
0.00,0.00,0.00,19.06,64.00,17.00,296.65,23.04,1.00,32.00,18:38:16.664712
0.00,0.00,0.00,343.06,64.00,17.00,296.65,23.02,1.00,33.00,18:38:17.288196
0.00,0.00,0.00,343.06,65.00,17.00,296.65,24.35,1.00,33.00,18:38:17.989816
0.00,0.00,0.00,343.06,65.00,17.00,296.65,24.45,1.00,33.00,18:38:18.810337
0.00,0.00,0.00,343.06,65.00,17.00,296.65,24.45,1.00,33.00,18:38:19.334324
0.00,0.00,0.00,343.06,65.00,17.00,296.65,24.44,1.00,32.00,18:38:19.995074
