PSTED_TORQUE,PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,PSTED_MOTOR_TEMP,PSTED_INV_RADIATOR_TEMP,PSTED_OUT_BMS_VOLTAGE,SYSTEM_24V_VOLTAGE,STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,time
0.00,0.00,0.00,349.41,42.00,17.00,333.30,24.45,1.00,-32.00,16:15:23.837511
0.00,0.00,0.00,349.41,42.00,17.00,333.30,24.45,1.00,-32.00,16:15:23.840506
0.00,0.00,0.00,349.41,41.00,17.00,369.94,24.46,1.00,-32.00,16:15:24.695324
0.00,0.00,0.00,349.41,41.00,17.00,369.94,24.46,1.00,-32.00,16:15:25.207408
0.00,0.00,0.00,349.41,41.00,17.00,369.94,24.46,1.00,-32.00,16:15:25.873381
0.00,0.00,0.00,349.41,41.00,17.00,369.94,24.46,1.00,-32.00,16:15:26.494333
0.00,0.00,0.00,349.41,41.00,17.00,369.94,24.47,24465.00,1.00,16:15:27.305665
0.00,0.00,0.00,349.41,41.00,17.00,369.94,24.47,24465.00,1.00,16:15:27.879941
0.00,0.00,0.00,349.41,41.00,17.00,369.94,24.45,1.00,-32.00,16:15:28.454288
0.00,0.00,0.00,349.41,41.00,81.00,29.67,3.54,24462.00,1.00,16:15:29.080154
0.00,0.00,0.00,349.41,41.00,17.00,369.94,24.46,1.00,-32.00,16:15:29.906989
0.00,0.00,0.00,349.41,41.00,17.00,369.94,24.46,1.00,-32.00,16:15:30.482448
0.00,0.00,0.00,349.41,41.00,17.00,369.94,24.48,1.00,-32.00,16:15:31.033091
0.00,0.00,0.00,349.41,41.00,81.00,29.67,3.54,24462.00,-32.00,16:15:31.689839
0.00,0.00,0.00,349.41,41.00,81.00,369.94,24.47,1.00,-32.00,16:15:32.485082
0.00,0.00,0.00,349.41,41.00,81.00,369.94,24.47,1.00,-32.00,16:15:33.078879
0.00,0.00,0.00,349.41,41.00,17.00,369.94,24.46,1.00,-32.00,16:15:33.774042
0.00,0.00,0.00,349.41,41.00,17.00,369.94,24.46,1.00,-32.00,16:15:34.411046
0.00,0.00,0.00,349.41,41.00,81.00,29.67,3.54,24462.00,1.00,16:15:35.215906
0.00,0.00,0.00,349.41,41.00,81.00,29.67,3.54,24462.00,1.00,16:15:35.703627
0.00,0.00,0.00,349.41,41.00,81.00,29.67,3.54,24465.00,1.00,16:15:36.400912
0.00,0.00,0.00,349.41,41.00,17.00,369.94,24.46,1.00,-32.00,16:15:37.101901
0.00,0.00,0.00,349.41,41.00,17.00,369.94,24.46,1.00,-32.00,16:15:37.935997
0.00,0.00,0.00,349.41,41.00,17.00,369.94,24.46,1.00,-32.00,16:15:38.441531
0.00,0.00,0.00,349.41,41.00,17.00,369.94,24.46,1.00,-32.00,16:15:39.205810
0.00,0.00,0.00,349.41,41.00,17.00,369.94,24.48,1.00,-32.00,16:15:39.859497
0.00,0.00,0.00,349.41,41.00,17.00,369.94,24.47,24462.00,1.00,16:15:40.715848
0.00,0.00,0.00,349.41,41.00,17.00,369.94,24.47,24462.00,1.00,16:15:41.274336
3.00,0.00,10.24,349.41,41.00,17.00,369.94,24.46,1.00,-32.00,16:15:41.894973
6.00,0.00,15.35,349.41,41.00,17.00,369.94,3.54,24462.00,1.00,16:15:42.499492
11.00,0.00,20.47,25.41,15.00,82.00,29.67,3.54,24447.00,1.00,16:15:43.215458
11.00,0.00,20.47,25.41,15.00,82.00,29.67,3.54,24447.00,1.00,16:15:43.713370
15.00,0.00,20.47,38.12,15.00,82.00,29.67,3.54,24451.00,1.00,16:15:44.397120
17.00,0.00,30.71,349.41,42.00,17.00,29.67,3.54,24448.00,1.00,16:15:45.083269
24.00,0.00,46.06,349.41,42.00,17.00,368.20,24.45,1.00,-32.00,16:15:45.936232
24.00,0.00,46.06,349.41,42.00,17.00,368.20,24.45,1.00,-32.00,16:15:46.501150
26.00,0.00,51.18,349.41,42.00,17.00,368.20,24.45,1.00,-32.00,16:15:47.171714
30.00,0.00,56.30,349.41,41.00,17.00,368.20,24.43,1.00,-32.00,16:15:47.872137
37.00,305.19,56.30,343.06,41.00,17.00,354.24,24.44,1.00,-32.00,16:15:48.686021
37.00,305.19,56.30,343.06,41.00,17.00,354.24,24.44,1.00,-32.00,16:15:49.212039
37.00,406.26,56.30,69.88,15.00,81.00,29.67,3.53,24448.00,1.00,16:15:49.882546
37.00,478.77,51.18,349.41,41.00,17.00,354.24,3.53,24448.00,1.00,16:15:50.552640
37.00,1696.10,56.30,343.06,41.00,17.00,338.53,24.45,1.00,-32.00,16:15:51.405873
37.00,1696.10,56.30,343.06,41.00,17.00,338.53,24.45,1.00,-32.00,16:15:51.945355
37.00,2821.38,51.18,336.71,41.00,17.00,29.67,3.52,24448.00,-32.00,16:15:52.613019
37.00,3693.72,30.71,343.06,41.00,17.00,29.67,3.52,24439.00,1.00,16:15:53.301721
37.00,3985.96,20.47,343.06,28.00,17.00,29.67,3.50,24448.00,1.00,16:15:54.076508
37.00,3985.96,20.47,343.06,28.00,17.00,29.67,3.50,24448.00,1.00,16:15:54.648771
37.00,4033.08,20.47,343.06,28.00,17.00,293.16,24.45,1.00,-32.00,16:15:55.321779
37.00,4102.18,20.47,343.06,25.00,17.00,293.16,24.46,1.00,-32.00,16:15:56.020530
38.00,4179.33,20.47,343.06,26.00,17.00,293.16,24.44,1.00,-32.00,16:15:56.886942
38.00,4179.33,20.47,343.06,26.00,17.00,293.16,24.44,1.00,-32.00,16:15:57.453439
43.00,4308.97,25.59,343.06,23.00,17.00,293.16,24.45,1.00,-32.00,16:15:58.140011
44.00,4498.67,25.59,343.06,25.00,17.00,293.16,24.45,1.00,-32.00,16:15:58.792532
49.00,5214.76,46.06,336.71,26.00,17.00,29.67,3.50,24453.00,11.00,16:15:59.536679
49.00,5214.76,46.06,336.71,26.00,17.00,29.67,3.50,24453.00,11.00,16:16:00.011507
51.00,5214.76,506.69,63.53,13.00,66.00,29.67,3.50,24448.00,2.00,16:16:00.668086
48.00,6114.69,56.30,343.06,13.00,67.00,29.67,3.50,24450.00,2.00,16:16:01.339191
45.00,6555.38,51.18,336.71,28.00,17.00,293.16,24.45,2.00,-32.00,16:16:02.205936
45.00,6555.38,51.18,336.71,28.00,17.00,293.16,24.45,2.00,-32.00,16:16:02.676591
44.00,6678.43,51.18,336.71,13.00,66.00,29.67,3.50,24450.00,2.00,16:16:03.346453
43.00,6744.83,51.18,336.71,26.00,17.00,293.16,24.45,2.00,-32.00,16:16:03.973818
43.00,6869.11,51.18,343.06,30.00,17.00,29.67,3.50,24453.00,2.00,16:16:04.786973
43.00,6869.11,51.18,343.06,30.00,17.00,29.67,3.50,24453.00,2.00,16:16:05.311070
42.00,6919.40,51.18,336.71,31.00,17.00,293.16,24.45,2.00,-32.00,16:16:06.000110
42.00,6939.66,51.18,343.06,27.00,17.00,293.16,24.44,2.00,-32.00,16:16:06.672042
42.00,6980.19,51.18,336.71,30.00,17.00,293.16,24.45,2.00,-32.00,16:16:07.497820
42.00,6980.19,51.18,336.71,30.00,17.00,293.16,24.45,2.00,-32.00,16:16:08.016943
42.00,6997.77,51.18,343.06,31.00,17.00,293.16,24.45,2.00,-32.00,16:16:08.670801
42.00,7008.76,51.18,343.06,14.00,76.00,29.67,3.50,24454.00,2.00,16:16:09.311477
42.00,7007.29,51.18,336.71,34.00,17.00,293.16,24.45,2.00,-32.00,16:16:10.126405
42.00,7007.29,51.18,336.71,34.00,17.00,293.16,24.45,2.00,-32.00,16:16:10.617138
42.00,7022.19,51.18,63.53,13.00,74.00,29.67,3.50,24448.00,2.00,16:16:11.259120
42.00,7022.43,51.18,63.53,14.00,73.00,29.67,3.50,24450.00,2.00,16:16:11.892637
42.00,7055.15,51.18,336.71,13.00,71.00,29.67,3.50,24448.00,2.00,16:16:12.619292
42.00,7055.15,51.18,336.71,13.00,71.00,29.67,3.50,24448.00,2.00,16:16:13.198195
42.00,7034.88,51.18,336.71,36.00,17.00,293.16,24.45,2.00,-32.00,16:16:13.933648
42.00,7051.24,51.18,336.71,34.00,17.00,293.16,24.44,2.00,-32.00,16:16:14.663480
42.00,7029.02,51.18,336.71,31.00,17.00,214.64,24.45,2.00,-32.00,16:16:15.509444
42.00,7029.02,51.18,336.71,31.00,17.00,214.64,24.45,2.00,-32.00,16:16:16.080347
42.00,7029.02,51.18,343.06,34.00,17.00,218.12,24.45,2.00,-32.00,16:16:16.704178
42.00,7057.10,51.18,343.06,13.00,73.00,29.67,3.45,24448.00,2.00,16:16:17.357544
41.00,7073.70,51.18,336.71,34.00,17.00,211.15,24.45,2.00,-32.00,16:16:18.186852
41.00,7073.70,51.18,336.71,34.00,17.00,211.15,24.45,2.00,-32.00,16:16:18.785008
41.00,7077.61,51.18,343.06,37.00,17.00,212.89,24.45,2.00,-32.00,16:16:19.480984
41.00,7078.83,51.18,336.71,37.00,17.00,212.89,24.45,2.00,-32.00,16:16:20.150337
41.00,7089.33,51.18,336.71,37.00,17.00,29.67,3.45,24451.00,2.00,16:16:20.936899
41.00,7089.33,51.18,336.71,37.00,17.00,29.67,3.45,24451.00,2.00,16:16:21.504684
41.00,7089.33,51.18,336.71,37.00,17.00,212.89,24.43,2.00,-32.00,16:16:22.187608
41.00,7074.43,51.18,336.71,32.00,17.00,212.89,24.45,2.00,-32.00,16:16:22.791058
41.00,7091.77,51.18,343.06,39.00,17.00,209.40,24.45,2.00,-32.00,16:16:23.587506
41.00,7091.77,51.18,343.06,39.00,17.00,209.40,24.45,2.00,-32.00,16:16:24.127716
41.00,7092.50,51.18,336.71,39.00,17.00,209.40,24.45,2.00,-32.00,16:16:24.857594
23.00,6577.11,30.71,343.06,34.00,17.00,209.40,24.45,2.00,-32.00,16:16:25.510553
2.00,5487.23,5.12,343.06,31.00,17.00,209.40,24.45,2.00,-32.00,16:16:26.327521
2.00,5487.23,5.12,343.06,31.00,17.00,209.40,24.45,2.00,-32.00,16:16:26.896408
0.00,5014.07,0.00,343.06,39.00,17.00,209.40,24.45,2.00,-32.00,16:16:27.547115
0.00,4445.69,0.00,343.06,39.00,17.00,209.40,24.45,2.00,-32.00,16:16:28.174356
0.00,3438.58,0.00,343.06,44.00,17.00,209.40,24.45,2.00,-32.00,16:16:29.029326
0.00,3438.58,0.00,343.06,44.00,17.00,209.40,24.45,2.00,-32.00,16:16:29.563278
0.00,2901.46,0.00,343.06,44.00,17.00,209.40,24.44,2.00,-32.00,16:16:30.201502
0.00,2386.06,0.00,343.06,45.00,17.00,209.40,24.45,2.00,-32.00,16:16:30.877193
0.00,1465.87,0.00,343.06,45.00,17.00,209.40,24.45,2.00,2.00,16:16:31.691814
0.00,1465.87,0.00,343.06,45.00,17.00,209.40,24.45,2.00,2.00,16:16:32.255503
0.00,992.95,0.00,343.06,45.00,17.00,209.40,24.45,2.00,-32.00,16:16:32.895201
0.00,533.95,0.00,343.06,45.00,17.00,209.40,24.45,2.00,-32.00,16:16:33.520988
0.00,162.85,0.00,343.06,46.00,17.00,209.40,24.46,2.00,-36.00,16:16:34.387623
0.00,162.85,0.00,343.06,46.00,17.00,209.40,24.46,2.00,-36.00,16:16:34.968845
0.00,0.00,0.00,349.41,46.00,17.00,209.40,24.45,2.00,-36.00,16:16:35.591993
0.00,0.00,0.00,349.41,46.00,17.00,209.40,3.45,24450.00,2.00,16:16:36.263233
0.00,0.00,0.00,343.06,46.00,17.00,209.40,24.45,2.00,-36.00,16:16:37.043228
0.00,0.00,0.00,343.06,46.00,17.00,209.40,24.45,2.00,-36.00,16:16:37.554840
0.00,0.00,0.00,349.41,46.00,17.00,331.55,24.45,2.00,2.00,16:16:38.256546
0.00,0.00,0.00,349.41,46.00,17.00,331.55,24.45,2.00,-36.00,16:16:38.908852
0.00,0.00,0.00,343.06,46.00,17.00,331.55,24.46,2.00,-36.00,16:16:39.731670
0.00,0.00,0.00,343.06,46.00,17.00,331.55,24.46,2.00,-36.00,16:16:40.296578
0.00,0.00,0.00,349.41,46.00,17.00,331.55,24.46,2.00,-36.00,16:16:40.955335
0.00,0.00,0.00,343.06,46.00,17.00,331.55,24.45,2.00,-36.00,16:16:41.573291
0.00,0.00,0.00,349.41,46.00,17.00,336.79,24.46,7.00,-36.00,16:16:42.392947
0.00,0.00,0.00,349.41,46.00,17.00,336.79,24.46,7.00,-36.00,16:16:42.959420
0.00,0.00,0.00,343.06,46.00,17.00,336.79,24.46,2.00,-36.00,16:16:43.660486
0.00,0.00,0.00,349.41,46.00,17.00,336.79,24.45,2.00,-36.00,16:16:44.312446
0.00,0.00,0.00,343.06,46.00,17.00,338.53,24.45,2.00,-36.00,16:16:45.108265
0.00,0.00,0.00,343.06,46.00,17.00,338.53,24.45,2.00,-36.00,16:16:45.682872
0.00,0.00,0.00,349.41,46.00,17.00,338.53,24.45,2.00,-36.00,16:16:46.366166
0.00,0.00,0.00,349.41,46.00,17.00,338.53,24.45,2.00,-36.00,16:16:47.005206
0.00,0.00,0.00,349.41,46.00,17.00,340.28,24.45,2.00,-36.00,16:16:47.808158
0.00,0.00,0.00,349.41,46.00,17.00,340.28,24.45,2.00,-36.00,16:16:48.362685
0.00,0.00,0.00,349.41,46.00,17.00,340.28,24.45,2.00,-36.00,16:16:49.015832
0.00,0.00,0.00,349.41,46.00,17.00,340.28,24.45,2.00,-36.00,16:16:49.701775
0.00,0.00,0.00,343.06,46.00,17.00,342.02,24.45,2.00,-36.00,16:16:50.500038
0.00,0.00,0.00,343.06,46.00,17.00,342.02,24.45,2.00,-36.00,16:16:51.057135
0.00,0.00,0.00,349.41,46.00,17.00,342.02,24.46,2.00,-36.00,16:16:51.756992
0.00,0.00,0.00,349.41,46.00,17.00,342.02,24.45,2.00,-36.00,16:16:52.411814
0.00,0.00,0.00,349.41,46.00,17.00,342.02,24.45,2.00,-36.00,16:16:53.227700
0.00,0.00,0.00,349.41,46.00,17.00,342.02,24.45,2.00,-36.00,16:16:53.800682
0.00,0.00,0.00,349.41,46.00,17.00,342.02,24.44,2.00,-36.00,16:16:54.472405
0.00,0.00,0.00,343.06,46.00,17.00,345.51,24.45,2.00,-36.00,16:16:55.158238
0.00,0.00,0.00,349.41,46.00,17.00,345.51,24.46,2.00,-36.00,16:16:55.988575
0.00,0.00,0.00,349.41,46.00,17.00,345.51,24.46,2.00,-36.00,16:16:56.573198
0.00,0.00,0.00,349.41,46.00,17.00,345.51,24.45,2.00,-36.00,16:16:57.191779
0.00,0.00,0.00,349.41,46.00,17.00,345.51,24.46,1.00,-36.00,16:16:57.867478
0.00,0.00,0.00,349.41,46.00,17.00,345.51,24.45,2.00,-36.00,16:16:58.628478
0.00,0.00,0.00,349.41,46.00,17.00,345.51,24.45,2.00,-36.00,16:16:59.173885
0.00,0.00,0.00,343.06,46.00,17.00,345.51,24.45,2.00,-36.00,16:16:59.813110
0.00,0.00,0.00,349.41,46.00,17.00,345.51,24.46,2.00,-36.00,16:17:00.453589
0.00,0.00,0.00,349.41,46.00,17.00,345.51,24.43,2.00,-36.00,16:17:01.318198
0.00,0.00,0.00,349.41,46.00,17.00,345.51,24.43,2.00,-36.00,16:17:01.826467
0.00,0.00,0.00,349.41,46.00,17.00,345.51,24.45,2.00,-36.00,16:17:02.483630
0.00,0.00,0.00,343.06,46.00,17.00,345.51,24.45,2.00,-36.00,16:17:03.182083
0.00,0.00,0.00,349.41,46.00,17.00,345.51,24.45,1.00,-36.00,16:17:04.007997
