SUSPENSION_HEIGHT_CUR_1,SUSPENSION_HEIGHT_CUR_2,SUSPENSION_HEIGHT_CUR_3,SUSPENSION_HEIGHT_CUR_4,SUSPENSION_PRESSURE_CUR_1,SUSPENSION_PRESSURE_CUR_2,SUSPENSION_PRESSURE_CUR_3,SUSPENSION_PRESSURE_CUR_4,time
-14.00,-9.00,3.00,-4.00,0.73,1.34,1.49,1.20,11:32:28.243923
-14.00,-9.00,3.00,-4.00,0.73,1.34,1.49,1.20,11:32:28.453923
-61.00,-59.00,-13.00,-8.00,0.54,0.52,0.66,1.80,11:32:28.663922
-61.00,-59.00,-13.00,-8.00,0.54,0.52,0.66,1.80,11:32:28.863923
-61.00,-59.00,-13.00,-8.00,0.54,0.52,0.66,1.80,11:32:29.073842
-61.00,-59.00,-13.00,-8.00,0.54,0.52,0.66,1.80,11:32:29.283877
-61.00,-59.00,-13.00,-8.00,0.54,0.52,0.66,1.80,11:32:29.483846
-61.00,-59.00,-13.00,-8.00,0.54,0.52,0.66,1.80,11:32:29.703844
-61.00,-59.00,-13.00,-8.00,0.54,0.52,0.66,1.80,11:32:29.913844
-61.00,-59.00,-13.00,-8.00,0.54,0.52,0.66,1.80,11:32:30.113843
-81.00,-70.00,-15.00,-8.00,0.10,0.07,0.28,2.23,11:32:30.504886
-81.00,-70.00,-15.00,-8.00,0.10,0.07,0.28,2.23,11:32:30.713844
-81.00,-70.00,-15.00,-8.00,0.10,0.07,0.28,2.23,11:32:30.923845
-81.00,-70.00,-15.00,-8.00,0.10,0.07,0.28,2.23,11:32:31.133844
-81.00,-70.00,-15.00,-8.00,0.10,0.07,0.28,2.23,11:32:31.333871
-81.00,-70.00,-15.00,-8.00,0.10,0.07,0.28,2.23,11:32:31.533880
-81.00,-70.00,-15.00,-8.00,0.10,0.07,0.28,2.23,11:32:31.733877
-81.00,-70.00,-15.00,-8.00,0.10,0.07,0.28,2.23,11:32:31.943878
-84.00,-72.00,-33.00,-28.00,0.00,0.00,0.20,1.47,11:32:32.153888
-84.00,-72.00,-33.00,-28.00,0.00,0.00,0.20,1.47,11:32:32.353877
-84.00,-72.00,-33.00,-28.00,0.00,0.00,0.20,1.47,11:32:32.553884
-84.00,-72.00,-33.00,-28.00,0.00,0.00,0.20,1.47,11:32:32.753853
-84.00,-72.00,-33.00,-28.00,0.00,0.00,0.20,1.47,11:32:33.146842
-84.00,-72.00,-33.00,-28.00,0.00,0.00,0.20,1.47,11:32:33.343805
-84.00,-72.00,-33.00,-28.00,0.00,0.00,0.20,1.47,11:32:33.543805
-84.00,-72.00,-33.00,-28.00,0.00,0.00,0.20,1.47,11:32:33.744220
-85.00,-74.00,-64.00,-57.00,0.00,0.00,0.09,0.71,11:32:33.944017
-85.00,-74.00,-64.00,-57.00,0.00,0.00,0.09,0.71,11:32:34.153561
-85.00,-74.00,-64.00,-57.00,0.00,0.00,0.09,0.71,11:32:34.354296
-85.00,-74.00,-64.00,-57.00,0.00,0.00,0.09,0.71,11:32:34.563578
-85.00,-74.00,-64.00,-57.00,0.00,0.00,0.09,0.71,11:32:34.764423
-85.00,-74.00,-64.00,-57.00,0.00,0.00,0.09,0.71,11:32:34.963893
-85.00,-74.00,-64.00,-57.00,0.00,0.00,0.09,0.71,11:32:35.173893
-85.00,-74.00,-64.00,-57.00,0.00,0.00,0.09,0.71,11:32:35.383893
-85.00,-74.00,-82.00,-75.00,0.00,0.00,0.02,0.26,11:32:35.803586
-85.00,-74.00,-82.00,-75.00,0.00,0.00,0.02,0.26,11:32:36.014114
-85.00,-74.00,-82.00,-75.00,0.00,0.00,0.02,0.26,11:32:36.214069
-85.00,-74.00,-82.00,-75.00,0.00,0.00,0.02,0.26,11:32:36.414069
-85.00,-74.00,-82.00,-75.00,0.00,0.00,0.02,0.26,11:32:36.613693
-85.00,-74.00,-82.00,-75.00,0.00,0.00,0.02,0.26,11:32:36.813858
-85.00,-74.00,-82.00,-75.00,0.00,0.00,0.02,0.26,11:32:37.024202
-85.00,-74.00,-82.00,-75.00,0.00,0.00,0.02,0.26,11:32:37.224594
-87.00,-74.00,-88.00,-81.00,0.00,0.00,0.00,0.03,11:32:37.433639
-87.00,-74.00,-88.00,-81.00,0.00,0.00,0.00,0.03,11:32:37.643594
-87.00,-74.00,-88.00,-81.00,0.00,0.00,0.00,0.03,11:32:37.843593
-87.00,-74.00,-88.00,-81.00,0.00,0.00,0.00,0.03,11:32:38.054494
-87.00,-74.00,-88.00,-81.00,0.00,0.00,0.00,0.03,11:32:38.436439
-87.00,-74.00,-88.00,-81.00,0.00,0.00,0.00,0.03,11:32:38.633685
-87.00,-74.00,-88.00,-81.00,0.00,0.00,0.00,0.03,11:32:38.846091
-87.00,-74.00,-88.00,-81.00,0.00,0.00,0.00,0.03,11:32:39.043812
-87.00,-76.00,-88.00,-84.00,0.00,0.00,0.00,0.00,11:32:39.243812
-87.00,-76.00,-88.00,-84.00,0.00,0.00,0.00,0.00,11:32:39.453812
-87.00,-76.00,-88.00,-84.00,0.00,0.00,0.00,0.00,11:32:39.654083
-87.00,-76.00,-88.00,-84.00,0.00,0.00,0.00,0.00,11:32:39.864559
-87.00,-76.00,-88.00,-84.00,0.00,0.00,0.00,0.00,11:32:40.074537
-87.00,-76.00,-88.00,-84.00,0.00,0.00,0.00,0.00,11:32:40.284518
-87.00,-76.00,-88.00,-84.00,0.00,0.00,0.00,0.00,11:32:40.484518
-87.00,-76.00,-88.00,-84.00,0.00,0.00,0.00,0.00,11:32:40.694510
-87.00,-76.00,-91.00,-84.00,0.00,0.00,0.00,0.00,11:32:41.108620
-87.00,-76.00,-91.00,-84.00,0.00,0.00,0.00,0.00,11:32:41.323863
-87.00,-76.00,-91.00,-84.00,0.00,0.00,0.00,0.00,11:32:41.533828
-87.00,-76.00,-91.00,-84.00,0.00,0.00,0.00,0.00,11:32:41.733828
-87.00,-76.00,-91.00,-84.00,0.00,0.00,0.00,0.00,11:32:41.943917
-87.00,-76.00,-91.00,-84.00,0.00,0.00,0.00,0.00,11:32:42.143917
-87.00,-76.00,-91.00,-84.00,0.00,0.00,0.00,0.00,11:32:42.354571
-87.00,-76.00,-91.00,-84.00,0.00,0.00,0.00,0.00,11:32:42.564593
-87.00,-76.00,-91.00,-84.00,0.00,0.00,0.00,0.00,11:32:42.764608
-87.00,-76.00,-91.00,-84.00,0.00,0.00,0.00,0.00,11:32:42.974608
-87.00,-76.00,-91.00,-84.00,0.00,0.00,0.00,0.00,11:32:43.174752
-87.00,-76.00,-91.00,-84.00,0.00,0.00,0.00,0.00,11:32:43.384696
-87.00,-76.00,-91.00,-84.00,0.00,0.00,0.00,0.00,11:32:43.787730
-87.00,-76.00,-91.00,-84.00,0.00,0.00,0.00,0.00,11:32:43.984729
-87.00,-76.00,-91.00,-84.00,0.00,0.00,0.00,0.00,11:32:44.184733
-87.00,-76.00,-91.00,-84.00,0.00,0.00,0.00,0.00,11:32:44.384723
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:44.594719
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:44.803990
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:45.004688
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:45.224127
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:45.424739
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:45.633900
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:45.843937
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:46.044936
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:46.446042
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:46.644707
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:46.844823
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:47.054588
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:47.254887
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:47.454153
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:47.664787
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:47.864759
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:48.064306
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:48.264119
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:48.474473
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:48.674884
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:49.087361
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:49.304654
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:49.504867
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:49.715029
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:49.915088
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:50.134289
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:50.335232
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:50.534555
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:50.747110
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:50.955081
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:51.164657
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:51.365106
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:51.758130
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:51.955476
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:52.154964
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:52.354526
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:52.554562
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:52.765633
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:52.965621
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:53.165153
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:53.365326
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:53.575347
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:53.774887
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:53.974879
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:54.374023
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:54.585572
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:54.785304
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:54.985448
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:55.195289
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:55.395329
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:55.595336
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:55.794778
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:56.005119
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:56.205680
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:56.405409
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:56.605412
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:57.036632
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:57.234983
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:57.435747
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:57.634579
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:57.845571
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:58.045291
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:58.245521
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:58.455623
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:58.655273
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:58.855720
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:59.055199
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:59.255190
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:59.637351
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:32:59.855894
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:00.055399
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:00.255139
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:00.455499
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:00.665365
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:00.865738
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:01.065308
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:01.265661
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:01.475415
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:01.675436
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:01.875717
-87.00,-76.00,-91.00,-89.00,0.00,0.00,0.00,0.00,11:33:02.270559
-87.00,-76.00,-91.00,-89.00,0.00,0.00,0.00,0.00,11:33:02.465175
-87.00,-76.00,-91.00,-89.00,0.00,0.00,0.00,0.00,11:33:02.675040
-87.00,-76.00,-91.00,-89.00,0.00,0.00,0.00,0.00,11:33:02.875775
-87.00,-76.00,-91.00,-89.00,0.00,0.00,0.00,0.00,11:33:03.085798
-87.00,-76.00,-91.00,-89.00,0.00,0.00,0.00,0.00,11:33:03.285745
-87.00,-76.00,-91.00,-89.00,0.00,0.00,0.00,0.00,11:33:03.484930
-87.00,-76.00,-91.00,-89.00,0.00,0.00,0.00,0.00,11:33:03.685858
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:03.885222
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:04.095673
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:04.295318
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:04.495318
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:04.902005
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:05.115834
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:05.315098
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:05.515960
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:05.725151
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:05.924731
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:06.136871
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:06.345628
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:06.545937
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:06.745647
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:06.955199
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:07.155717
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:07.535302
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:07.746144
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:07.945414
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:08.155398
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:08.355858
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:08.556077
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:08.765611
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:08.965868
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:09.165924
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:09.366031
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:09.565704
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:09.775568
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:10.179982
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:10.375667
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:10.575500
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:10.785617
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:10.985373
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:11.185884
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:11.385696
-87.00,-76.00,-91.00,-86.00,0.00,0.00,0.00,0.00,11:33:11.594830
