PSTED_TORQUE,PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,PSTED_MOTOR_TEMP,PSTED_INV_RADIATOR_TEMP,PSTED_OUT_BMS_VOLTAGE,SYSTEM_24V_VOLTAGE,STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,time
0.00,0.00,0.00,0.00,14.00,101.00,29.67,3.52,24456.00,2.00,17:53:22.167103
0.00,0.00,0.00,0.00,14.00,101.00,29.67,3.52,24456.00,2.00,17:53:22.170106
0.00,0.00,0.00,343.06,60.00,17.00,336.79,24.46,2.00,-20.00,17:53:23.010124
0.00,0.00,0.00,343.06,60.00,17.00,336.79,24.46,2.00,-20.00,17:53:23.602725
0.00,0.00,0.00,343.06,60.00,17.00,336.79,24.47,2.00,-20.00,17:53:24.273558
0.00,0.00,0.00,349.41,60.00,17.00,336.79,24.45,2.00,-20.00,17:53:24.940894
5.00,0.00,10.24,343.06,61.00,17.00,336.79,24.46,2.00,-21.00,17:53:25.836194
5.00,0.00,10.24,343.06,61.00,17.00,336.79,24.46,2.00,-21.00,17:53:26.410905
10.00,0.00,20.47,343.06,61.00,17.00,336.79,24.46,2.00,-21.00,17:53:27.060789
11.00,0.00,20.47,349.41,62.00,17.00,336.79,24.47,2.00,-21.00,17:53:27.711560
17.00,0.00,30.71,349.41,63.00,17.00,336.79,24.46,2.00,-21.00,17:53:28.526481
17.00,0.00,30.71,349.41,63.00,17.00,336.79,24.46,2.00,-21.00,17:53:29.061912
19.00,0.00,35.83,349.41,62.00,17.00,336.79,24.47,2.00,-21.00,17:53:29.759719
22.00,0.00,40.94,349.41,62.00,17.00,336.79,24.46,2.00,-21.00,17:53:30.411564
23.00,0.00,40.94,349.41,62.00,17.00,336.79,24.46,2.00,-21.00,17:53:31.239297
23.00,0.00,40.94,349.41,62.00,17.00,336.79,24.46,2.00,-21.00,17:53:31.820315
23.00,0.00,40.94,349.41,62.00,17.00,336.79,24.45,2.00,-21.00,17:53:32.520498
23.00,0.00,40.94,349.41,62.00,17.00,336.79,24.46,2.00,-21.00,17:53:33.203043
24.00,0.00,46.06,343.06,63.00,17.00,336.79,24.46,2.00,-21.00,17:53:34.016899
24.00,0.00,46.06,343.06,63.00,17.00,336.79,24.46,2.00,-21.00,17:53:34.601293
29.00,0.00,56.30,349.41,63.00,17.00,336.79,24.47,2.00,-21.00,17:53:35.190207
31.00,0.00,61.42,349.41,63.00,17.00,336.79,24.46,2.00,-21.00,17:53:35.821496
33.00,0.00,61.42,349.41,63.00,17.00,336.79,24.46,2.00,-21.00,17:53:36.646413
