PSTED_TORQUE,PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,PSTED_MOTOR_TEMP,PSTED_INV_RADIATOR_TEMP,PSTED_OUT_BMS_VOLTAGE,SYSTEM_24V_VOLTAGE,STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,time
0.00,0.00,0.00,349.41,23.00,17.00,394.37,24.46,2.00,-36.00,16:00:11.472308
0.00,0.00,0.00,349.41,23.00,17.00,394.37,24.46,2.00,-36.00,16:00:11.476315
0.00,0.00,0.00,349.41,24.00,17.00,394.37,24.46,2.00,-32.00,16:00:12.312894
0.00,0.00,0.00,349.41,24.00,17.00,394.37,24.46,2.00,-32.00,16:00:12.838917
0.00,0.00,0.00,349.41,24.00,17.00,394.37,24.46,2.00,-32.00,16:00:13.478168
0.00,0.00,0.00,349.41,24.00,17.00,394.37,24.46,2.00,-32.00,16:00:14.177526
2.00,0.00,5.12,349.41,25.00,17.00,394.37,24.46,2.00,-32.00,16:00:14.976539
2.00,0.00,5.12,349.41,25.00,17.00,394.37,24.46,2.00,-32.00,16:00:15.576177
6.00,0.00,15.35,349.41,25.00,17.00,394.37,24.46,2.00,-32.00,16:00:16.229317
9.00,3.91,20.47,349.41,24.00,17.00,394.37,24.46,2.00,-32.00,16:00:16.883905
13.00,0.00,25.59,349.41,25.00,17.00,394.37,24.46,2.00,-32.00,16:00:17.696273
13.00,0.00,25.59,349.41,25.00,17.00,394.37,24.46,2.00,-32.00,16:00:18.254303
17.00,0.00,30.71,349.41,25.00,17.00,394.37,24.48,2.00,-32.00,16:00:18.909827
17.00,0.00,30.71,349.41,25.00,17.00,394.37,24.48,2.00,-32.00,16:00:19.532802
25.00,405.29,35.83,349.41,24.00,17.00,394.37,24.46,2.00,-32.00,16:00:20.346738
25.00,405.29,35.83,349.41,24.00,17.00,394.37,24.46,2.00,-32.00,16:00:20.870710
24.00,739.28,35.83,349.41,24.00,17.00,394.37,24.46,2.00,-32.00,16:00:21.552016
22.00,725.36,30.71,349.41,24.00,17.00,394.37,24.46,2.00,-32.00,16:00:22.221349
20.00,582.54,30.71,349.41,24.00,17.00,378.67,24.46,2.00,-32.00,16:00:23.076784
20.00,582.54,30.71,349.41,24.00,17.00,378.67,24.46,2.00,-32.00,16:00:23.639833
24.00,924.10,35.83,349.41,24.00,17.00,378.67,24.46,2.00,-32.00,16:00:24.323216
24.00,1371.87,35.83,349.41,24.00,17.00,378.67,24.46,2.00,-32.00,16:00:24.975266
18.00,2218.82,25.59,349.41,25.00,17.00,378.67,24.46,2.00,-32.00,16:00:25.856196
18.00,2218.82,25.59,349.41,25.00,17.00,378.67,24.46,2.00,-32.00,16:00:26.359854
16.00,2323.31,20.47,343.06,25.00,17.00,378.67,24.46,2.00,-32.00,16:00:26.980911
15.00,2338.45,20.47,349.41,24.00,17.00,378.67,24.48,2.00,-32.00,16:00:27.682299
15.00,2272.77,20.47,349.41,25.00,17.00,350.75,24.46,2.00,-32.00,16:00:28.486830
15.00,2272.77,20.47,349.41,25.00,17.00,350.75,24.46,2.00,-32.00,16:00:29.034165
15.00,2292.31,20.47,343.06,25.00,17.00,350.75,24.46,2.00,-32.00,16:00:29.688023
15.00,2312.81,20.47,349.41,25.00,17.00,350.75,24.46,2.00,-32.00,16:00:30.358314
15.00,2353.34,20.47,343.06,24.00,17.00,350.75,24.46,2.00,-32.00,16:00:31.166919
15.00,2353.34,20.47,343.06,24.00,17.00,350.75,24.46,2.00,-32.00,16:00:31.737757
15.00,2372.39,20.47,349.41,25.00,17.00,350.75,24.46,2.00,-32.00,16:00:32.359746
15.00,2404.61,20.47,343.06,25.00,17.00,350.75,24.46,2.00,-32.00,16:00:33.076747
18.00,2551.59,25.59,343.06,26.00,17.00,350.75,24.46,2.00,-32.00,16:00:33.967006
18.00,2551.59,25.59,343.06,26.00,17.00,350.75,24.46,2.00,-32.00,16:00:34.497013
19.00,2749.35,25.59,343.06,26.00,17.00,333.30,24.46,2.00,-32.00,16:00:35.181542
19.00,2959.81,25.59,343.06,27.00,17.00,333.30,24.46,2.00,-32.00,16:00:35.928868
19.00,3419.29,25.59,343.06,26.00,17.00,333.30,24.48,2.00,-32.00,16:00:36.779151
19.00,3419.29,25.59,343.06,26.00,17.00,333.30,24.48,2.00,-32.00,16:00:37.331610
19.00,3681.75,25.59,343.06,26.00,17.00,333.30,24.46,2.00,-32.00,16:00:37.971742
19.00,3972.05,25.59,343.06,23.00,17.00,333.30,24.46,2.00,-32.00,16:00:38.673699
19.00,4202.52,20.47,343.06,17.00,17.00,333.30,24.46,2.00,-32.00,16:00:39.486549
19.00,4202.52,20.47,343.06,17.00,17.00,333.30,24.46,2.00,-32.00,16:00:40.042432
19.00,4243.78,20.47,343.06,15.00,17.00,333.30,24.48,2.00,-32.00,16:00:40.730448
19.00,4257.45,20.47,343.06,13.00,17.00,333.30,24.46,2.00,-32.00,16:00:41.372238
19.00,4264.53,20.47,343.06,12.00,17.00,333.30,24.46,2.00,-32.00,16:00:42.189630
19.00,4264.53,20.47,343.06,12.00,17.00,333.30,24.46,2.00,-32.00,16:00:42.774390
20.00,4282.60,20.47,343.06,10.00,17.00,300.14,24.46,2.00,-32.00,16:00:43.378192
22.00,4297.74,15.35,343.06,10.00,17.00,300.14,24.46,2.00,-32.00,16:00:44.050905
24.00,4179.82,15.35,343.06,11.00,17.00,300.14,24.46,2.00,-32.00,16:00:44.876874
24.00,4179.82,15.35,343.06,11.00,17.00,300.14,24.46,2.00,-32.00,16:00:45.435507
25.00,4158.57,20.47,343.06,11.00,17.00,301.88,24.48,2.00,-32.00,16:00:46.075050
26.00,4159.55,20.47,343.06,15.00,17.00,301.88,24.46,2.00,-32.00,16:00:46.776970
27.00,4152.96,15.35,343.06,11.00,17.00,301.88,24.46,2.00,-32.00,16:00:47.597625
27.00,4152.96,15.35,343.06,11.00,17.00,301.88,24.46,2.00,-32.00,16:00:48.149650
31.00,3797.72,30.71,343.06,12.00,17.00,301.88,24.46,2.00,-32.00,16:00:48.853545
32.00,4009.89,20.47,343.06,15.00,17.00,284.44,24.47,2.00,-32.00,16:00:49.476266
32.00,4118.05,20.47,343.06,16.00,17.00,284.44,24.46,2.00,-32.00,16:00:50.297210
32.00,4118.05,20.47,343.06,16.00,17.00,284.44,24.46,2.00,-32.00,16:00:50.848168
32.00,4137.82,20.47,343.06,14.00,17.00,284.44,24.46,2.00,-32.00,16:00:51.487935
32.00,4164.68,20.47,343.06,14.00,17.00,284.44,24.46,2.00,-32.00,16:00:52.168863
34.00,4185.19,20.47,343.06,11.00,17.00,284.44,24.46,2.00,-32.00,16:00:52.997588
34.00,4185.19,20.47,343.06,11.00,17.00,284.44,24.46,2.00,-32.00,16:00:53.614480
37.00,4151.49,15.35,343.06,11.00,17.00,284.44,24.46,2.00,-32.00,16:00:54.268950
38.00,4132.21,20.47,343.06,10.00,17.00,284.44,24.46,2.00,-32.00,16:00:54.970241
43.00,4252.82,20.47,343.06,9.00,17.00,284.44,24.46,2.00,-32.00,16:00:55.877454
43.00,4252.82,20.47,343.06,9.00,17.00,284.44,24.46,2.00,-32.00,16:00:56.419319
46.00,4401.75,30.71,343.06,12.00,17.00,284.44,24.46,2.00,-32.00,16:00:57.075699
46.00,4690.08,30.71,343.06,12.00,17.00,284.44,24.48,2.00,-32.00,16:00:57.774878
46.00,5442.55,46.06,343.06,13.00,17.00,228.60,24.46,2.00,-32.00,16:00:58.568071
46.00,5442.55,46.06,343.06,13.00,17.00,228.60,24.46,2.00,-32.00,16:00:59.069243
46.00,5821.22,51.18,336.71,11.00,17.00,228.60,24.46,4.00,-32.00,16:00:59.769097
46.00,6094.18,51.18,343.06,15.00,17.00,228.60,24.46,1.00,-32.00,16:01:00.422908
45.00,6464.06,51.18,343.06,13.00,17.00,228.60,24.48,1.00,-32.00,16:01:01.249849
45.00,6464.06,51.18,343.06,13.00,17.00,228.60,24.48,1.00,-32.00,16:01:01.859153
