PSTED_TORQUE,PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,PSTED_MOTOR_TEMP,PSTED_INV_RADIATOR_TEMP,PSTED_OUT_BMS_VOLTAGE,SYSTEM_24V_VOLTAGE,STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,time
0.00,0.00,0.00,355.76,40.00,17.00,3600.00,24.50,21536.00,11824.00,13:22:33.135854
0.00,0.00,0.00,355.76,40.00,17.00,3600.00,24.50,21536.00,11824.00,13:22:33.138869
0.00,0.00,0.00,355.76,40.00,17.00,3600.00,24.50,21536.00,11824.00,13:22:33.459656
0.00,0.00,0.00,355.76,40.00,17.00,3600.00,24.50,21536.00,11824.00,13:22:33.662302
0.00,0.00,0.00,355.76,40.00,17.00,3600.00,24.50,21536.00,11824.00,13:22:33.895104
0.00,0.00,0.00,355.76,40.00,17.00,3600.00,24.50,21536.00,11824.00,13:22:34.100023
0.00,0.00,0.00,355.76,40.00,17.00,3600.00,24.50,21536.00,11824.00,13:22:34.299958
0.00,0.00,0.00,355.76,40.00,17.00,3600.00,24.50,21536.00,11824.00,13:22:34.500049
0.00,0.00,0.00,355.76,40.00,17.00,3600.00,24.50,21536.00,11824.00,13:22:34.712563
0.00,0.00,0.00,355.76,40.00,17.00,3600.00,24.50,21536.00,11824.00,13:22:34.912906
0.00,0.00,0.00,355.76,40.00,17.00,3600.00,24.50,21536.00,11824.00,13:22:35.112005
0.00,0.00,0.00,355.76,40.00,17.00,3600.00,24.50,21536.00,11824.00,13:22:35.329898
0.00,0.00,0.00,355.76,39.00,17.00,3602.00,24.50,1.00,0.00,13:22:35.549623
0.00,0.00,0.00,355.76,39.00,17.00,3602.00,24.50,1.00,0.00,13:22:35.749833
0.00,0.00,0.00,355.76,39.00,17.00,3602.00,24.50,1.00,0.00,13:22:35.973784
0.00,0.00,0.00,355.76,39.00,17.00,3602.00,24.50,1.00,0.00,13:22:36.189890
0.00,0.00,0.00,355.76,39.00,17.00,3602.00,24.50,1.00,0.00,13:22:36.389716
0.00,0.00,0.00,355.76,39.00,17.00,3602.00,24.50,1.00,0.00,13:22:36.589495
0.00,0.00,0.00,355.76,39.00,17.00,3602.00,24.50,1.00,0.00,13:22:36.791766
0.00,0.00,0.00,355.76,39.00,17.00,3602.00,24.50,1.00,0.00,13:22:36.989741
0.00,0.00,0.00,355.76,39.00,17.00,3602.00,24.50,1.00,0.00,13:22:37.189923
0.00,0.00,0.00,355.76,39.00,17.00,3602.00,24.50,1.00,0.00,13:22:37.399876
-1.00,0.00,10.24,355.76,40.00,17.00,3602.00,24.49,1.00,0.00,13:22:37.600005
-1.00,0.00,10.24,355.76,40.00,17.00,3602.00,24.49,1.00,0.00,13:22:37.813619
-1.00,0.00,10.24,355.76,40.00,17.00,3602.00,24.49,1.00,0.00,13:22:38.013801
-1.00,0.00,10.24,355.76,40.00,17.00,3602.00,24.49,1.00,0.00,13:22:38.249858
-1.00,0.00,10.24,355.76,40.00,17.00,3602.00,24.49,1.00,0.00,13:22:38.450184
