SUSPENSION_HEIGHT_CUR_1,SUSPENSION_HEIGHT_CUR_2,SUSPENSION_HEIGHT_CUR_3,SUSPENSION_HEIGHT_CUR_4,SUSPENSION_PRESSURE_CUR_1,SUSPENSION_PRESSURE_CUR_2,SUSPENSION_PRESSURE_CUR_3,SUSPENSION_PRESSURE_CUR_4,STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,STEERING_SERVO_CURRENT_FRONT,STEERING_SERVO_CURRENT_REAR,time
3.00,2.00,5.00,2.00,2.46,0.52,0.03,2.82,-1000.00,-962.00,2780.00,1790.00,14:46:43.357803
3.00,2.00,5.00,2.00,2.46,0.52,0.03,2.82,-1000.00,-962.00,2780.00,1790.00,14:46:43.577772
3.00,2.00,5.00,2.00,2.46,0.52,0.03,2.82,-1000.00,-962.00,2780.00,1790.00,14:46:43.777768
3.00,2.00,5.00,2.00,2.46,0.52,0.03,2.83,-1000.00,-962.00,2780.00,1790.00,14:46:43.997803
3.00,2.00,5.00,2.00,2.46,0.52,0.03,2.83,-1000.00,-962.00,2780.00,1790.00,14:46:44.197768
3.00,2.00,5.00,2.00,2.46,0.52,0.03,2.83,-1000.00,-962.00,2780.00,1790.00,14:46:44.407768
3.00,2.00,5.00,2.00,2.46,0.52,0.03,2.83,-1000.00,-962.00,2780.00,1790.00,14:46:44.657768
3.00,2.00,5.00,2.00,2.46,0.52,0.03,2.83,-1000.00,-962.00,2780.00,1790.00,14:46:44.879771
3.00,2.00,5.00,2.00,2.46,0.52,0.03,2.83,-1000.00,-962.00,2780.00,1790.00,14:46:45.087770
3.00,2.00,5.00,2.00,2.46,0.52,0.03,2.83,-1000.00,-962.00,2780.00,1790.00,14:46:45.297767
3.00,2.00,5.00,2.00,2.46,0.52,0.03,2.83,-1000.00,-962.00,2780.00,1790.00,14:46:45.507769
3.00,2.00,5.00,2.00,2.46,0.52,0.03,2.83,-1000.00,-962.00,2780.00,1790.00,14:46:45.757766
3.00,2.00,5.00,2.00,2.46,0.52,0.03,2.83,-1000.00,-962.00,2780.00,1790.00,14:46:45.987770
3.00,2.00,5.00,2.00,2.46,0.52,0.03,2.83,-1000.00,-962.00,2780.00,1790.00,14:46:46.197769
3.00,2.00,5.00,2.00,2.46,0.52,0.03,2.83,-1000.00,-962.00,2780.00,1790.00,14:46:46.397769
3.00,2.00,5.00,2.00,2.46,0.52,0.03,2.83,-930.00,-880.00,930.00,1450.00,14:46:46.607766
3.00,2.00,5.00,2.00,2.46,0.52,0.03,2.83,-930.00,-880.00,930.00,1450.00,14:46:46.857764
3.00,2.00,5.00,2.00,2.46,0.52,0.03,2.83,-930.00,-880.00,930.00,1450.00,14:46:47.087764
3.00,2.00,5.00,2.00,2.46,0.52,0.03,2.83,-930.00,-880.00,930.00,1450.00,14:46:47.290763
3.00,2.00,5.00,2.00,2.46,0.52,0.03,2.83,-930.00,-880.00,930.00,1450.00,14:46:47.503776
3.00,2.00,5.00,2.00,2.46,0.52,0.03,2.83,-930.00,-880.00,930.00,1450.00,14:46:47.747764
3.00,2.00,5.00,2.00,2.46,0.52,0.03,2.83,-930.00,-880.00,930.00,1450.00,14:46:47.977765
3.00,2.00,5.00,2.00,2.46,0.52,0.03,2.83,-930.00,-880.00,930.00,1450.00,14:46:48.187768
3.00,2.00,5.00,2.00,2.46,0.52,0.03,2.83,-930.00,-880.00,930.00,1450.00,14:46:48.403764
3.00,2.00,5.00,2.00,2.46,0.52,0.03,2.83,-930.00,-880.00,930.00,1450.00,14:46:48.597763
3.00,2.00,5.00,2.00,2.46,0.52,0.03,2.83,-930.00,-880.00,930.00,1450.00,14:46:48.797767
3.00,2.00,5.00,2.00,2.46,0.52,0.03,2.83,-930.00,-880.00,930.00,1450.00,14:46:49.004764
3.00,2.00,4.00,0.00,2.48,0.51,0.03,2.85,-157.00,-114.00,1900.00,2050.00,14:46:49.247761
3.00,2.00,4.00,0.00,2.48,0.51,0.03,2.85,-157.00,-114.00,1900.00,2050.00,14:46:49.467765
3.00,2.00,4.00,0.00,2.48,0.51,0.03,2.85,-157.00,-114.00,1900.00,2050.00,14:46:49.677765
3.00,2.00,4.00,0.00,2.48,0.51,0.03,2.85,-157.00,-114.00,1900.00,2050.00,14:46:49.879763
3.00,2.00,4.00,0.00,2.48,0.51,0.03,2.85,-157.00,-114.00,1900.00,2050.00,14:46:50.087760
3.00,2.00,4.00,0.00,2.48,0.51,0.03,2.85,-157.00,-114.00,1900.00,2050.00,14:46:50.304761
3.00,2.00,4.00,0.00,2.48,0.51,0.03,2.85,-157.00,-114.00,1900.00,2050.00,14:46:50.603760
3.00,2.00,4.00,0.00,2.48,0.51,0.03,2.85,-157.00,-114.00,1900.00,2050.00,14:46:50.967761
3.00,2.00,4.00,0.00,2.48,0.51,0.03,2.85,-157.00,-114.00,1900.00,2050.00,14:46:51.177761
3.00,2.00,4.00,0.00,2.48,0.51,0.03,2.85,-157.00,-114.00,1900.00,2050.00,14:46:51.387760
3.00,2.00,4.00,0.00,2.48,0.51,0.03,2.85,-157.00,-114.00,1900.00,2050.00,14:46:51.597760
3.00,2.00,4.00,0.00,2.48,0.51,0.03,2.85,-157.00,-114.00,1900.00,2050.00,14:46:51.847760
1.00,2.00,4.00,0.00,2.49,0.51,0.03,2.85,2.00,-24.00,1910.00,1990.00,14:46:52.067794
1.00,2.00,4.00,0.00,2.49,0.51,0.03,2.85,2.00,-24.00,1910.00,1990.00,14:46:52.277794
1.00,2.00,4.00,0.00,2.49,0.51,0.03,2.85,2.00,-24.00,1910.00,1990.00,14:46:52.477759
1.00,2.00,4.00,0.00,2.49,0.51,0.03,2.85,2.00,-24.00,1910.00,1990.00,14:46:52.682763
1.00,2.00,4.00,0.00,2.49,0.51,0.03,2.85,2.00,-24.00,1910.00,1990.00,14:46:52.887760
1.00,2.00,4.00,0.00,2.49,0.51,0.03,2.85,2.00,-24.00,1910.00,1990.00,14:46:53.097762
1.00,2.00,4.00,0.00,2.49,0.51,0.03,2.85,2.00,-24.00,1910.00,1990.00,14:46:53.392761
1.00,2.00,4.00,0.00,2.49,0.51,0.03,2.85,2.00,-24.00,1910.00,1990.00,14:46:53.757757
1.00,2.00,4.00,0.00,2.49,0.51,0.03,2.85,2.00,-24.00,1910.00,1990.00,14:46:53.997757
1.00,2.00,4.00,0.00,2.49,0.51,0.03,2.85,2.00,-24.00,1910.00,1990.00,14:46:54.197757
1.00,2.00,4.00,0.00,2.49,0.51,0.03,2.85,2.00,-24.00,1910.00,1990.00,14:46:54.407761
1.00,2.00,4.00,0.00,2.49,0.51,0.03,2.85,2.00,-24.00,1910.00,1990.00,14:46:54.650760
1.00,3.00,4.00,0.00,2.49,0.51,0.03,2.85,2.00,-24.00,1900.00,2000.00,14:46:54.869756
1.00,3.00,4.00,0.00,2.49,0.51,0.03,2.85,2.00,-24.00,1900.00,2000.00,14:46:55.077756
1.00,3.00,4.00,0.00,2.49,0.51,0.03,2.85,2.00,-24.00,1900.00,2000.00,14:46:55.293757
1.00,3.00,4.00,0.00,2.49,0.51,0.03,2.85,2.00,-24.00,1900.00,2000.00,14:46:55.508756
1.00,3.00,4.00,0.00,2.49,0.51,0.03,2.85,2.00,-24.00,1900.00,2000.00,14:46:55.751791
1.00,3.00,4.00,0.00,2.49,0.51,0.03,2.85,2.00,-24.00,1900.00,2000.00,14:46:55.978788
1.00,3.00,4.00,0.00,2.49,0.51,0.03,2.85,2.00,-24.00,1900.00,2000.00,14:46:56.177755
1.00,3.00,4.00,0.00,2.49,0.51,0.03,2.85,2.00,-24.00,1900.00,2000.00,14:46:56.379784
1.00,3.00,4.00,0.00,2.49,0.51,0.03,2.85,2.00,-24.00,1900.00,2000.00,14:46:56.603757
1.00,3.00,4.00,0.00,2.49,0.51,0.03,2.85,2.00,-24.00,1900.00,2000.00,14:46:56.847754
1.00,3.00,4.00,0.00,2.49,0.51,0.03,2.85,2.00,-24.00,1900.00,2000.00,14:46:57.067759
1.00,3.00,4.00,0.00,2.49,0.51,0.03,2.85,2.00,-24.00,1900.00,2000.00,14:46:57.277752
1.00,2.00,4.00,0.00,2.48,0.51,0.04,2.85,2.00,-24.00,1900.00,1990.00,14:46:57.477756
1.00,2.00,4.00,0.00,2.48,0.51,0.04,2.85,2.00,-24.00,1900.00,1990.00,14:46:57.687753
1.00,2.00,4.00,0.00,2.48,0.51,0.04,2.85,2.00,-24.00,1900.00,1990.00,14:46:57.898755
1.00,2.00,4.00,0.00,2.48,0.51,0.04,2.85,2.00,-24.00,1900.00,1990.00,14:46:58.104754
1.00,2.00,4.00,0.00,2.48,0.51,0.04,2.85,2.00,-24.00,1900.00,1990.00,14:46:58.348755
1.00,2.00,4.00,0.00,2.48,0.51,0.04,2.85,2.00,-24.00,1900.00,1990.00,14:46:58.571755
1.00,2.00,4.00,0.00,2.48,0.51,0.04,2.85,2.00,-24.00,1900.00,1990.00,14:46:58.778753
1.00,2.00,4.00,0.00,2.48,0.51,0.04,2.85,2.00,-24.00,1900.00,1990.00,14:46:58.988752
1.00,2.00,4.00,0.00,2.48,0.51,0.04,2.85,2.00,-24.00,1900.00,1990.00,14:46:59.198752
1.00,2.00,4.00,0.00,2.48,0.51,0.04,2.85,2.00,-24.00,1900.00,1990.00,14:46:59.448755
1.00,2.00,4.00,0.00,2.48,0.51,0.04,2.85,2.00,-24.00,1900.00,1990.00,14:46:59.668751
1.00,2.00,4.00,0.00,2.48,0.51,0.04,2.85,2.00,-24.00,1900.00,1990.00,14:46:59.880751
1.00,3.00,4.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1910.00,1990.00,14:47:00.078754
1.00,3.00,4.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1910.00,1990.00,14:47:00.288750
1.00,3.00,4.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1910.00,1990.00,14:47:00.505752
1.00,3.00,4.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1910.00,1990.00,14:47:00.698749
1.00,3.00,4.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1910.00,1990.00,14:47:00.898753
1.00,3.00,4.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1910.00,1990.00,14:47:01.098755
1.00,3.00,4.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1910.00,1990.00,14:47:01.348752
1.00,3.00,4.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1910.00,1990.00,14:47:01.568749
1.00,3.00,4.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1910.00,1990.00,14:47:01.788748
1.00,3.00,4.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1910.00,1990.00,14:47:01.998751
1.00,3.00,4.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1910.00,1990.00,14:47:02.198747
1.00,3.00,4.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1910.00,1990.00,14:47:02.398752
1.00,3.00,5.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1910.00,1990.00,14:47:02.598755
1.00,3.00,5.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1910.00,1990.00,14:47:02.788746
1.00,3.00,5.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1910.00,1990.00,14:47:02.988750
1.00,3.00,5.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1910.00,1990.00,14:47:03.188750
1.00,3.00,5.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1910.00,1990.00,14:47:03.388776
1.00,3.00,5.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1910.00,1990.00,14:47:03.588747
1.00,3.00,5.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1910.00,1990.00,14:47:03.804746
1.00,3.00,5.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1910.00,1990.00,14:47:04.048748
1.00,3.00,5.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1910.00,1990.00,14:47:04.260746
1.00,3.00,5.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1910.00,1990.00,14:47:04.490746
1.00,3.00,5.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1910.00,1990.00,14:47:04.688746
1.00,3.00,5.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1910.00,1990.00,14:47:04.905746
1.00,3.00,4.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1900.00,1990.00,14:47:05.098748
1.00,3.00,4.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1900.00,1990.00,14:47:05.298750
1.00,3.00,4.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1900.00,1990.00,14:47:05.498762
1.00,3.00,4.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1900.00,1990.00,14:47:05.688747
1.00,3.00,4.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1900.00,1990.00,14:47:05.898748
1.00,3.00,4.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1900.00,1990.00,14:47:06.108750
1.00,3.00,4.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1900.00,1990.00,14:47:06.348749
1.00,3.00,4.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1900.00,1990.00,14:47:06.571745
1.00,3.00,4.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1900.00,1990.00,14:47:06.778743
1.00,3.00,4.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1900.00,1990.00,14:47:06.998742
1.00,3.00,4.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1900.00,1990.00,14:47:07.198749
1.00,3.00,4.00,0.00,2.49,0.51,0.04,2.85,2.00,-24.00,1900.00,1990.00,14:47:07.407745
1.00,3.00,4.00,0.00,2.48,0.51,0.04,2.85,3.00,-24.00,1900.00,2000.00,14:47:07.648747
1.00,3.00,4.00,0.00,2.48,0.51,0.04,2.85,3.00,-24.00,1900.00,2000.00,14:47:07.868741
1.00,3.00,4.00,0.00,2.48,0.51,0.04,2.85,3.00,-24.00,1900.00,2000.00,14:47:08.080743
1.00,3.00,4.00,0.00,2.48,0.51,0.04,2.85,3.00,-24.00,1900.00,2000.00,14:47:08.278743
1.00,3.00,4.00,0.00,2.48,0.51,0.04,2.85,3.00,-24.00,1900.00,2000.00,14:47:08.488743
1.00,3.00,4.00,0.00,2.48,0.51,0.04,2.85,3.00,-24.00,1900.00,2000.00,14:47:08.690746
1.00,3.00,4.00,0.00,2.48,0.51,0.04,2.85,3.00,-24.00,1900.00,2000.00,14:47:08.898745
1.00,3.00,4.00,0.00,2.48,0.51,0.04,2.85,3.00,-24.00,1900.00,2000.00,14:47:09.110741
1.00,3.00,4.00,0.00,2.48,0.51,0.04,2.85,3.00,-24.00,1900.00,2000.00,14:47:09.349150
1.00,3.00,4.00,0.00,2.48,0.51,0.04,2.85,3.00,-24.00,1900.00,2000.00,14:47:09.589161
1.00,3.00,4.00,0.00,2.48,0.51,0.04,2.85,3.00,-24.00,1900.00,2000.00,14:47:09.789150
1.00,3.00,4.00,0.00,2.48,0.51,0.04,2.85,3.00,-24.00,1900.00,2000.00,14:47:09.999148
1.00,3.00,4.00,0.00,2.49,0.51,0.03,2.85,3.00,-24.00,1910.00,1990.00,14:47:10.209146
1.00,3.00,4.00,0.00,2.49,0.51,0.03,2.85,3.00,-24.00,1910.00,1990.00,14:47:10.449145
1.00,3.00,4.00,0.00,2.49,0.51,0.03,2.85,3.00,-24.00,1910.00,1990.00,14:47:10.669147
1.00,3.00,4.00,0.00,2.49,0.51,0.03,2.85,3.00,-24.00,1910.00,1990.00,14:47:10.879146
1.00,3.00,4.00,0.00,2.49,0.51,0.03,2.85,3.00,-24.00,1910.00,1990.00,14:47:11.079144
1.00,3.00,4.00,0.00,2.49,0.51,0.03,2.85,3.00,-24.00,1910.00,1990.00,14:47:11.289149
1.00,3.00,4.00,0.00,2.49,0.51,0.03,2.85,3.00,-24.00,1910.00,1990.00,14:47:11.499143
1.00,3.00,4.00,0.00,2.49,0.51,0.03,2.85,3.00,-24.00,1910.00,1990.00,14:47:11.703148
1.00,3.00,4.00,0.00,2.49,0.51,0.03,2.85,3.00,-24.00,1910.00,1990.00,14:47:11.949143
1.00,3.00,4.00,0.00,2.49,0.51,0.03,2.85,3.00,-24.00,1910.00,1990.00,14:47:12.198452
1.00,3.00,4.00,0.00,2.49,0.51,0.03,2.85,3.00,-24.00,1910.00,1990.00,14:47:12.408453
1.00,3.00,4.00,0.00,2.49,0.51,0.03,2.85,3.00,-24.00,1910.00,1990.00,14:47:12.648453
1.00,2.00,4.00,0.00,2.48,0.51,0.04,2.85,3.00,-24.00,1900.00,1990.00,14:47:12.858456
1.00,2.00,4.00,0.00,2.48,0.51,0.04,2.85,3.00,-24.00,1900.00,1990.00,14:47:13.078453
1.00,2.00,4.00,0.00,2.48,0.51,0.04,2.85,3.00,-24.00,1900.00,1990.00,14:47:13.278451
1.00,2.00,4.00,0.00,2.48,0.51,0.04,2.85,3.00,-24.00,1900.00,1990.00,14:47:13.488452
1.00,2.00,4.00,0.00,2.48,0.51,0.04,2.85,3.00,-24.00,1900.00,1990.00,14:47:13.704452
1.00,2.00,4.00,0.00,2.48,0.51,0.04,2.85,3.00,-24.00,1900.00,1990.00,14:47:13.898451
1.00,2.00,4.00,0.00,2.48,0.51,0.04,2.85,3.00,-24.00,1900.00,1990.00,14:47:14.148453
1.00,2.00,4.00,0.00,2.48,0.51,0.04,2.85,3.00,-24.00,1900.00,1990.00,14:47:14.358451
1.00,2.00,4.00,0.00,2.48,0.51,0.04,2.85,3.00,-24.00,1900.00,1990.00,14:47:14.569451
1.00,2.00,4.00,0.00,2.48,0.51,0.04,2.85,3.00,-24.00,1900.00,1990.00,14:47:14.789450
1.00,2.00,4.00,0.00,2.48,0.51,0.04,2.85,3.00,-24.00,1900.00,1990.00,14:47:14.999332
1.00,2.00,4.00,0.00,2.48,0.51,0.04,2.85,3.00,-24.00,1900.00,1990.00,14:47:15.198564
