SUSPENSION_HEIGHT_CUR_1,SUSPENSION_HEIGHT_CUR_2,SUSPENSION_HEIGHT_CUR_3,SUSPENSION_HEIGHT_CUR_4,SUSPENSION_PRESSURE_CUR_1,SUSPENSION_PRESSURE_CUR_2,SUSPENSION_PRESSURE_CUR_3,SUSPENSION_PRESSURE_CUR_4,time
-41.00,-42.00,-82.00,-75.00,1.25,1.39,0.85,0.89,16:59:29.609602
-41.00,-42.00,-82.00,-75.00,1.25,1.39,0.85,0.89,16:59:29.819446
-41.00,-42.00,-82.00,-75.00,1.25,1.39,0.85,0.89,16:59:30.021899
-41.00,-42.00,-82.00,-75.00,1.25,1.39,0.85,0.89,16:59:30.219273
-41.00,-42.00,-82.00,-75.00,1.25,1.39,0.85,0.89,16:59:30.430402
-41.00,-42.00,-82.00,-72.00,1.25,1.39,0.85,0.89,16:59:30.634310
-41.00,-42.00,-82.00,-72.00,1.25,1.39,0.85,0.89,16:59:30.859322
-41.00,-42.00,-82.00,-72.00,1.25,1.39,0.85,0.89,16:59:31.100199
-41.00,-42.00,-82.00,-72.00,1.25,1.39,0.85,0.89,16:59:31.319893
-41.00,-42.00,-82.00,-72.00,1.25,1.39,0.85,0.89,16:59:31.518928
-41.00,-42.00,-82.00,-72.00,1.25,1.39,0.85,0.89,16:59:31.721238
-41.00,-42.00,-82.00,-72.00,1.25,1.39,0.85,0.89,16:59:31.919744
-41.00,-42.00,-82.00,-72.00,1.25,1.39,0.85,0.89,16:59:32.129049
-41.00,-42.00,-82.00,-72.00,1.25,1.39,0.84,0.89,16:59:32.329119
-41.00,-42.00,-82.00,-72.00,1.25,1.39,0.84,0.89,16:59:32.528941
-41.00,-42.00,-82.00,-72.00,1.25,1.39,0.84,0.89,16:59:32.728839
-41.00,-42.00,-82.00,-72.00,1.25,1.39,0.84,0.89,16:59:32.949782
-41.00,-42.00,-82.00,-72.00,1.25,1.39,0.84,0.89,16:59:33.199552
-41.00,-42.00,-82.00,-72.00,1.25,1.39,0.84,0.89,16:59:33.440474
-41.00,-42.00,-82.00,-72.00,1.25,1.39,0.84,0.89,16:59:33.650710
-41.00,-42.00,-82.00,-72.00,1.25,1.39,0.84,0.89,16:59:33.899793
-41.00,-42.00,-82.00,-75.00,1.25,1.39,0.84,0.89,16:59:34.128992
-41.00,-42.00,-82.00,-75.00,1.25,1.39,0.84,0.89,16:59:34.329083
-41.00,-42.00,-82.00,-75.00,1.25,1.39,0.84,0.89,16:59:34.529237
-41.00,-42.00,-82.00,-75.00,1.25,1.39,0.84,0.89,16:59:34.740822
-41.00,-42.00,-82.00,-75.00,1.25,1.39,0.84,0.89,16:59:34.942893
-41.00,-42.00,-82.00,-75.00,1.25,1.39,0.84,0.89,16:59:35.142178
-41.00,-42.00,-82.00,-75.00,1.25,1.39,0.84,0.89,16:59:35.349250
-41.00,-42.00,-82.00,-75.00,1.25,1.39,0.84,0.89,16:59:35.589361
-41.00,-42.00,-79.00,-75.00,1.25,1.39,0.84,0.89,16:59:35.799222
-41.00,-42.00,-79.00,-75.00,1.25,1.39,0.84,0.89,16:59:36.041848
-41.00,-42.00,-79.00,-75.00,1.25,1.39,0.84,0.89,16:59:36.345995
-41.00,-42.00,-79.00,-75.00,1.25,1.39,0.84,0.89,16:59:36.699785
-41.00,-42.00,-79.00,-75.00,1.25,1.39,0.84,0.89,16:59:36.929554
-41.00,-42.00,-79.00,-75.00,1.25,1.39,0.84,0.89,16:59:37.129074
-41.00,-42.00,-79.00,-75.00,1.25,1.39,0.84,0.89,16:59:37.328991
-41.00,-42.00,-79.00,-75.00,1.25,1.39,0.84,0.89,16:59:37.546708
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.85,0.89,16:59:37.800204
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.85,0.89,16:59:38.009771
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.85,0.89,16:59:38.213140
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.85,0.89,16:59:38.422348
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.85,0.89,16:59:38.630045
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.85,0.89,16:59:38.829270
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.85,0.89,16:59:39.029890
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.85,0.89,16:59:39.230084
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,16:59:39.431950
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,16:59:39.643167
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,16:59:39.843342
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,16:59:40.044999
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,16:59:40.358829
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,16:59:40.699452
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,16:59:40.909809
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,16:59:41.130374
-41.00,-42.00,-82.00,-75.00,1.24,1.37,0.81,0.89,16:59:41.346841
-41.00,-42.00,-82.00,-75.00,1.24,1.37,0.81,0.89,16:59:41.569877
-41.00,-42.00,-82.00,-75.00,1.24,1.37,0.81,0.89,16:59:41.800155
-41.00,-42.00,-82.00,-75.00,1.24,1.37,0.81,0.89,16:59:42.010090
-41.00,-42.00,-82.00,-75.00,1.24,1.37,0.81,0.89,16:59:42.210094
-41.00,-42.00,-82.00,-75.00,1.24,1.37,0.81,0.89,16:59:42.410113
-41.00,-42.00,-82.00,-75.00,1.24,1.37,0.81,0.89,16:59:42.609962
-41.00,-42.00,-82.00,-75.00,1.24,1.37,0.81,0.89,16:59:42.813614
-41.00,-42.00,-82.00,-72.00,1.23,1.38,0.84,0.88,16:59:43.009890
-41.00,-42.00,-82.00,-72.00,1.23,1.38,0.84,0.88,16:59:43.220333
-41.00,-42.00,-82.00,-72.00,1.23,1.38,0.84,0.88,16:59:43.419638
-41.00,-42.00,-82.00,-72.00,1.23,1.38,0.84,0.88,16:59:43.619747
-41.00,-42.00,-82.00,-72.00,1.23,1.38,0.84,0.88,16:59:43.830409
-41.00,-42.00,-82.00,-72.00,1.23,1.38,0.84,0.88,16:59:44.043138
-41.00,-42.00,-82.00,-72.00,1.23,1.38,0.84,0.88,16:59:44.309928
-41.00,-42.00,-82.00,-72.00,1.23,1.38,0.84,0.88,16:59:44.520427
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.88,16:59:44.710118
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.88,16:59:44.919634
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.88,16:59:45.120439
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.88,16:59:45.319584
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.88,16:59:45.522585
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.88,16:59:45.720761
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.88,16:59:45.930517
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.88,16:59:46.129853
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,16:59:46.331511
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,16:59:46.541762
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,16:59:46.741756
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,16:59:46.941391
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,16:59:47.144113
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,16:59:47.360296
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,16:59:47.602115
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,16:59:47.809848
-39.00,-42.00,-82.00,-72.00,1.25,1.39,0.84,0.89,16:59:48.010467
-39.00,-42.00,-82.00,-72.00,1.25,1.39,0.84,0.89,16:59:48.219674
-39.00,-42.00,-82.00,-72.00,1.25,1.39,0.84,0.89,16:59:48.420427
-39.00,-42.00,-82.00,-72.00,1.25,1.39,0.84,0.89,16:59:48.620125
-39.00,-42.00,-82.00,-72.00,1.25,1.39,0.84,0.89,16:59:48.831119
-39.00,-42.00,-82.00,-72.00,1.25,1.39,0.84,0.89,16:59:49.029680
-39.00,-42.00,-82.00,-72.00,1.25,1.39,0.84,0.89,16:59:49.243216
-39.00,-42.00,-82.00,-72.00,1.25,1.39,0.84,0.89,16:59:49.481150
-41.00,-42.00,-82.00,-72.00,1.23,1.38,0.84,0.89,16:59:49.720368
-41.00,-42.00,-82.00,-72.00,1.23,1.38,0.84,0.89,16:59:49.930571
-41.00,-42.00,-82.00,-72.00,1.23,1.38,0.84,0.89,16:59:50.129970
-41.00,-42.00,-82.00,-72.00,1.23,1.38,0.84,0.89,16:59:50.341050
-41.00,-42.00,-82.00,-72.00,1.23,1.38,0.84,0.89,16:59:50.543881
-41.00,-42.00,-82.00,-72.00,1.23,1.38,0.84,0.89,16:59:50.743589
-41.00,-42.00,-82.00,-72.00,1.23,1.38,0.84,0.89,16:59:50.942430
-41.00,-42.00,-82.00,-72.00,1.23,1.38,0.84,0.89,16:59:51.180383
-41.00,-42.00,-79.00,-75.00,1.24,1.38,0.83,0.89,16:59:51.409884
-41.00,-42.00,-79.00,-75.00,1.24,1.38,0.83,0.89,16:59:51.610774
-41.00,-42.00,-79.00,-75.00,1.24,1.38,0.83,0.89,16:59:51.830539
-41.00,-42.00,-79.00,-75.00,1.24,1.38,0.83,0.89,16:59:52.042717
-41.00,-42.00,-79.00,-75.00,1.24,1.38,0.83,0.89,16:59:52.300674
-41.00,-42.00,-79.00,-75.00,1.24,1.38,0.83,0.89,16:59:52.530259
-41.00,-42.00,-79.00,-75.00,1.24,1.38,0.83,0.89,16:59:52.730257
-41.00,-42.00,-79.00,-75.00,1.24,1.38,0.83,0.89,16:59:52.941666
-41.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.89,16:59:53.145007
-41.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.89,16:59:53.381884
-41.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.89,16:59:53.600875
-41.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.89,16:59:53.810995
-41.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.89,16:59:54.010393
-41.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.89,16:59:54.222169
-41.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.89,16:59:54.490765
-41.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.89,16:59:54.721396
-41.00,-42.00,-82.00,-72.00,1.24,1.37,0.84,0.89,16:59:54.920264
-41.00,-42.00,-82.00,-72.00,1.24,1.37,0.84,0.89,16:59:55.120113
-41.00,-42.00,-82.00,-72.00,1.24,1.37,0.84,0.89,16:59:55.322124
-41.00,-42.00,-82.00,-72.00,1.24,1.37,0.84,0.89,16:59:55.530756
-41.00,-42.00,-82.00,-72.00,1.24,1.37,0.84,0.89,16:59:55.731636
-41.00,-42.00,-82.00,-72.00,1.24,1.37,0.84,0.89,16:59:55.930223
-41.00,-42.00,-82.00,-72.00,1.24,1.37,0.84,0.89,16:59:56.141278
-41.00,-42.00,-82.00,-72.00,1.24,1.37,0.84,0.89,16:59:56.350548
-41.00,-42.00,-79.00,-75.00,1.23,1.37,0.84,0.89,16:59:56.580843
-41.00,-42.00,-79.00,-75.00,1.23,1.37,0.84,0.89,16:59:56.800994
-41.00,-42.00,-79.00,-75.00,1.23,1.37,0.84,0.89,16:59:57.020947
-41.00,-42.00,-79.00,-75.00,1.23,1.37,0.84,0.89,16:59:57.230316
-41.00,-42.00,-79.00,-75.00,1.23,1.37,0.84,0.89,16:59:57.430738
-41.00,-42.00,-79.00,-75.00,1.23,1.37,0.84,0.89,16:59:57.630671
-41.00,-42.00,-79.00,-75.00,1.23,1.37,0.84,0.89,16:59:57.830862
-41.00,-42.00,-79.00,-75.00,1.23,1.37,0.84,0.89,16:59:58.030856
-39.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.89,16:59:58.230951
-39.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.89,16:59:58.443267
-39.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.89,16:59:58.643128
-39.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.89,16:59:58.851058
-39.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.89,16:59:59.080855
-39.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.89,16:59:59.310831
-39.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.89,16:59:59.761730
-39.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.89,16:59:59.991646
-41.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.89,17:00:00.210693
-41.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.89,17:00:00.410302
-41.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.89,17:00:00.611029
-41.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.89,17:00:00.821051
-41.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.89,17:00:01.021231
-41.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.89,17:00:01.221256
-41.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.89,17:00:01.430770
-41.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.89,17:00:01.630768
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.84,0.89,17:00:01.834190
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.84,0.89,17:00:02.040363
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.84,0.89,17:00:02.231046
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.84,0.89,17:00:02.442998
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.84,0.89,17:00:02.641351
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.84,0.89,17:00:02.844399
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.84,0.89,17:00:03.128653
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.84,0.89,17:00:03.481058
-41.00,-42.00,-79.00,-72.00,1.23,1.38,0.84,0.89,17:00:03.700707
-41.00,-42.00,-79.00,-72.00,1.23,1.38,0.84,0.89,17:00:03.913341
-41.00,-42.00,-79.00,-72.00,1.23,1.38,0.84,0.89,17:00:04.120725
-41.00,-42.00,-79.00,-72.00,1.23,1.38,0.84,0.89,17:00:04.320667
-41.00,-42.00,-79.00,-72.00,1.23,1.38,0.84,0.89,17:00:04.520526
-41.00,-42.00,-79.00,-72.00,1.23,1.38,0.84,0.89,17:00:04.745175
-41.00,-42.00,-79.00,-72.00,1.23,1.38,0.84,0.89,17:00:05.078092
-41.00,-42.00,-79.00,-72.00,1.23,1.38,0.84,0.89,17:00:05.410971
-39.00,-42.00,-79.00,-75.00,1.24,1.37,0.84,0.89,17:00:05.620649
-39.00,-42.00,-79.00,-75.00,1.24,1.37,0.84,0.89,17:00:05.821324
-39.00,-42.00,-79.00,-75.00,1.24,1.37,0.84,0.89,17:00:06.021320
-39.00,-42.00,-79.00,-75.00,1.24,1.37,0.84,0.89,17:00:06.220449
-39.00,-42.00,-79.00,-75.00,1.24,1.37,0.84,0.89,17:00:06.442812
-39.00,-42.00,-79.00,-75.00,1.24,1.37,0.84,0.89,17:00:06.691286
-39.00,-42.00,-79.00,-75.00,1.24,1.37,0.84,0.89,17:00:06.901452
-39.00,-42.00,-79.00,-75.00,1.24,1.37,0.84,0.89,17:00:07.111274
-41.00,-42.00,-82.00,-72.00,1.24,1.38,0.84,0.89,17:00:07.331187
-41.00,-42.00,-82.00,-72.00,1.24,1.38,0.84,0.89,17:00:07.530575
-41.00,-42.00,-82.00,-72.00,1.24,1.38,0.84,0.89,17:00:07.733194
-41.00,-42.00,-82.00,-72.00,1.24,1.38,0.84,0.89,17:00:07.946639
-41.00,-42.00,-82.00,-72.00,1.24,1.38,0.84,0.89,17:00:08.184303
-41.00,-42.00,-82.00,-72.00,1.24,1.38,0.84,0.89,17:00:08.400682
-41.00,-42.00,-82.00,-72.00,1.24,1.38,0.84,0.89,17:00:08.611481
-41.00,-42.00,-82.00,-72.00,1.24,1.38,0.84,0.89,17:00:08.811039
-41.00,-42.00,-82.00,-72.00,1.24,1.38,0.84,0.89,17:00:09.011371
-41.00,-42.00,-82.00,-72.00,1.24,1.38,0.84,0.89,17:00:09.221546
-41.00,-42.00,-82.00,-72.00,1.24,1.38,0.84,0.89,17:00:09.430658
-41.00,-42.00,-82.00,-72.00,1.24,1.38,0.84,0.89,17:00:09.621301
-41.00,-42.00,-82.00,-72.00,1.24,1.38,0.84,0.89,17:00:09.842003
-41.00,-42.00,-82.00,-72.00,1.24,1.38,0.84,0.89,17:00:10.061313
-41.00,-42.00,-82.00,-72.00,1.24,1.38,0.84,0.89,17:00:10.291221
-41.00,-42.00,-82.00,-72.00,1.24,1.38,0.84,0.89,17:00:10.520985
-39.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,17:00:10.734265
-39.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,17:00:10.930877
-39.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,17:00:11.131640
-39.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,17:00:11.331568
-39.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,17:00:11.542253
-39.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,17:00:11.751518
-39.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,17:00:11.950767
-39.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,17:00:12.181805
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.83,0.89,17:00:12.421295
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.83,0.89,17:00:12.633347
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.83,0.89,17:00:12.831256
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.83,0.89,17:00:13.032917
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.83,0.89,17:00:13.242580
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.83,0.89,17:00:13.451248
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.83,0.89,17:00:13.682932
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.83,0.89,17:00:13.901913
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.83,0.89,17:00:14.111120
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.83,0.89,17:00:14.321458
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.83,0.89,17:00:14.521846
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.83,0.89,17:00:14.721255
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.83,0.89,17:00:14.943200
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.83,0.89,17:00:15.143001
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.83,0.89,17:00:15.343859
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.83,0.89,17:00:15.581638
-41.00,-42.00,-82.00,-75.00,1.23,1.38,0.83,0.87,17:00:15.801138
-41.00,-42.00,-82.00,-75.00,1.23,1.38,0.83,0.87,17:00:16.012166
-41.00,-42.00,-82.00,-75.00,1.23,1.38,0.83,0.87,17:00:16.221848
-41.00,-42.00,-82.00,-75.00,1.23,1.38,0.83,0.87,17:00:16.533629
-41.00,-42.00,-82.00,-75.00,1.23,1.38,0.83,0.87,17:00:16.881915
-41.00,-42.00,-82.00,-75.00,1.23,1.38,0.83,0.87,17:00:17.101912
-41.00,-42.00,-82.00,-75.00,1.23,1.38,0.83,0.87,17:00:17.321937
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.84,0.88,17:00:17.533080
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.84,0.88,17:00:17.732062
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.84,0.88,17:00:17.931959
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.84,0.88,17:00:18.134044
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.84,0.88,17:00:18.331642
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.84,0.88,17:00:18.544150
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.84,0.88,17:00:18.742631
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.84,0.88,17:00:18.981756
-41.00,-42.00,-79.00,-75.00,1.23,1.38,0.84,0.88,17:00:19.182066
-41.00,-42.00,-79.00,-75.00,1.23,1.37,0.83,0.89,17:00:19.384309
-41.00,-42.00,-79.00,-75.00,1.23,1.37,0.83,0.89,17:00:19.601962
-41.00,-42.00,-79.00,-75.00,1.23,1.37,0.83,0.89,17:00:19.812025
-41.00,-42.00,-79.00,-75.00,1.23,1.37,0.83,0.89,17:00:20.022040
-41.00,-42.00,-79.00,-75.00,1.23,1.37,0.83,0.89,17:00:20.245355
-41.00,-42.00,-79.00,-75.00,1.23,1.37,0.83,0.89,17:00:20.443988
-41.00,-42.00,-79.00,-75.00,1.23,1.37,0.83,0.89,17:00:20.681384
-41.00,-42.00,-79.00,-75.00,1.23,1.37,0.83,0.89,17:00:20.883553
-41.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.88,17:00:21.081620
-41.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.88,17:00:21.301958
-41.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.88,17:00:21.513585
-41.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.88,17:00:21.724227
-41.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.88,17:00:21.921526
-41.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.88,17:00:22.121888
-41.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.88,17:00:22.331841
-41.00,-42.00,-82.00,-75.00,1.23,1.38,0.84,0.88,17:00:22.533882
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.88,17:00:22.743863
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.88,17:00:22.945955
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.88,17:00:23.145006
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.88,17:00:23.344588
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.88,17:00:23.542752
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.88,17:00:23.787090
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.88,17:00:24.011868
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.88,17:00:24.212407
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,17:00:24.411544
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,17:00:24.622447
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,17:00:24.822458
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,17:00:25.022344
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,17:00:25.232976
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,17:00:25.441949
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,17:00:25.681838
-41.00,-42.00,-82.00,-75.00,1.24,1.38,0.84,0.89,17:00:25.882522
-41.00,-42.00,-79.00,-72.00,1.24,1.38,0.84,0.89,17:00:26.082295
-41.00,-42.00,-79.00,-72.00,1.24,1.38,0.84,0.89,17:00:26.302406
-41.00,-42.00,-79.00,-72.00,1.24,1.38,0.84,0.89,17:00:26.522283
-41.00,-42.00,-79.00,-72.00,1.24,1.38,0.84,0.89,17:00:26.721779
-41.00,-42.00,-79.00,-72.00,1.24,1.38,0.84,0.89,17:00:26.922555
-41.00,-42.00,-79.00,-72.00,1.24,1.38,0.84,0.89,17:00:27.122399
-41.00,-42.00,-79.00,-72.00,1.24,1.38,0.84,0.89,17:00:27.331770
-41.00,-42.00,-79.00,-72.00,1.24,1.38,0.84,0.89,17:00:27.531968
-41.00,-42.00,-82.00,-72.00,1.24,1.38,0.84,0.89,17:00:27.732821
-41.00,-42.00,-82.00,-72.00,1.24,1.38,0.84,0.89,17:00:27.944591
-41.00,-42.00,-82.00,-72.00,1.24,1.38,0.84,0.89,17:00:28.192564
-41.00,-42.00,-82.00,-72.00,1.24,1.38,0.84,0.89,17:00:28.403287
-41.00,-42.00,-82.00,-72.00,1.24,1.38,0.84,0.89,17:00:28.623744
-41.00,-42.00,-82.00,-72.00,1.24,1.38,0.84,0.89,17:00:28.822558
-41.00,-42.00,-82.00,-72.00,1.24,1.38,0.84,0.89,17:00:29.022221
-41.00,-42.00,-82.00,-72.00,1.24,1.38,0.84,0.89,17:00:29.231780
-41.00,-42.00,-79.00,-75.00,1.24,1.38,0.84,0.89,17:00:29.431784
-41.00,-42.00,-79.00,-75.00,1.24,1.38,0.84,0.89,17:00:29.632516
-41.00,-42.00,-79.00,-75.00,1.24,1.38,0.84,0.89,17:00:29.831920
-41.00,-42.00,-79.00,-75.00,1.24,1.38,0.84,0.89,17:00:30.043831
-41.00,-42.00,-79.00,-75.00,1.24,1.38,0.84,0.89,17:00:30.247304
