PSTED_TORQUE,PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,PSTED_MOTOR_TEMP,PSTED_INV_RADIATOR_TEMP,PSTED_OUT_BMS_VOLTAGE,SYSTEM_24V_VOLTAGE,STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,time
0.00,0.00,0.00,343.06,66.00,17.00,230.34,24.47,2.00,-20.00,17:58:57.663785
0.00,0.00,0.00,343.06,66.00,17.00,230.34,24.47,2.00,-20.00,17:58:58.172095
0.00,0.00,0.00,343.06,67.00,17.00,310.61,24.46,2.00,-21.00,17:58:59.030936
0.00,0.00,0.00,343.06,67.00,17.00,310.61,24.46,2.00,-21.00,17:58:59.627113
2.00,0.00,5.12,343.06,67.00,17.00,310.61,24.47,2.00,-21.00,17:59:00.308360
5.00,0.00,10.24,343.06,67.00,17.00,310.61,24.47,2.00,-21.00,17:59:00.974285
12.00,0.00,25.59,343.06,68.00,17.00,310.61,24.46,2.00,-21.00,17:59:01.820984
12.00,0.00,25.59,343.06,68.00,17.00,310.61,24.46,2.00,-21.00,17:59:02.324262
18.00,0.00,35.83,343.06,68.00,17.00,310.61,24.47,2.00,-21.00,17:59:03.005240
19.00,0.00,35.83,343.06,68.00,17.00,310.61,24.47,2.00,-21.00,17:59:03.623912
25.00,0.00,46.06,343.06,68.00,17.00,310.61,24.46,2.00,-21.00,17:59:04.422986
25.00,0.00,46.06,343.06,68.00,17.00,310.61,24.46,2.00,-21.00,17:59:04.969469
26.00,0.00,51.18,343.06,68.00,17.00,310.61,24.47,2.00,-21.00,17:59:05.625430
26.00,0.00,51.18,343.06,67.00,17.00,310.61,24.47,2.00,-21.00,17:59:06.308917
26.00,0.00,51.18,343.06,67.00,17.00,310.61,24.45,2.00,-21.00,17:59:07.111291
26.00,0.00,51.18,343.06,67.00,17.00,310.61,24.45,2.00,-21.00,17:59:07.675761
29.00,0.00,56.30,343.06,67.00,17.00,310.61,24.45,2.00,-21.00,17:59:08.310363
30.00,0.00,56.30,343.06,67.00,17.00,310.61,24.46,2.00,-21.00,17:59:08.979214
31.00,0.00,61.42,343.06,66.00,17.00,301.88,24.47,2.00,-21.00,17:59:09.761750
31.00,0.00,61.42,343.06,66.00,17.00,301.88,24.47,2.00,-21.00,17:59:10.310730
33.00,0.00,61.42,343.06,66.00,17.00,301.88,24.46,2.00,-21.00,17:59:10.975022
33.00,0.00,61.42,343.06,67.00,17.00,301.88,24.47,2.00,-21.00,17:59:11.686002
33.00,0.00,61.42,343.06,67.00,17.00,301.88,24.46,2.00,-21.00,17:59:12.466906
33.00,0.00,61.42,343.06,67.00,17.00,301.88,24.46,2.00,-21.00,17:59:13.036748
33.00,0.00,61.42,343.06,67.00,17.00,301.88,24.46,2.00,-21.00,17:59:13.704955
33.00,0.00,61.42,343.06,66.00,17.00,301.88,24.46,2.00,-21.00,17:59:14.324726
33.00,0.00,61.42,343.06,66.00,17.00,298.40,24.46,2.00,-21.00,17:59:15.121048
33.00,0.00,61.42,343.06,66.00,17.00,298.40,24.46,2.00,-21.00,17:59:15.641054
33.00,8.30,0.00,82.59,14.00,106.00,29.67,3.50,24465.00,2.00,17:59:16.311902
34.00,0.00,66.54,343.06,66.00,17.00,298.40,24.47,2.00,-21.00,17:59:16.928574
36.00,0.00,66.54,343.06,66.00,17.00,298.40,24.47,2.00,-21.00,17:59:17.762454
36.00,0.00,66.54,343.06,66.00,17.00,298.40,24.47,2.00,-21.00,17:59:18.308376
36.00,0.00,66.54,343.06,66.00,17.00,298.40,24.47,2.00,-21.00,17:59:18.930353
