PSTED_TORQUE,PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,PSTED_MOTOR_TEMP,PSTED_INV_RADIATOR_TEMP,PSTED_OUT_BMS_VOLTAGE,SYSTEM_24V_VOLTAGE,STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,time
0.00,0.00,0.00,343.06,56.00,17.00,333.30,24.46,2.00,-21.00,17:50:13.615548
0.00,0.00,0.00,343.06,56.00,17.00,333.30,24.46,2.00,-21.00,17:50:14.073371
0.00,0.00,0.00,0.00,15.00,98.00,29.67,3.52,24466.00,2.00,17:50:14.849398
0.00,0.00,0.00,0.00,15.00,98.00,29.67,3.52,24466.00,2.00,17:50:15.404193
0.00,0.00,0.00,0.00,14.00,98.00,29.67,3.52,24468.00,2.00,17:50:16.145752
0.00,0.00,0.00,349.41,58.00,98.00,333.30,24.46,2.00,2.00,17:50:16.875233
0.00,0.00,0.00,343.06,58.00,17.00,340.28,24.46,2.00,-20.00,17:50:17.708273
0.00,0.00,0.00,343.06,58.00,17.00,340.28,24.46,2.00,-20.00,17:50:18.164685
0.00,0.00,0.00,349.41,58.00,17.00,340.28,24.47,2.00,2.00,17:50:18.857773
0.00,0.00,0.00,349.41,58.00,17.00,340.28,24.46,2.00,2.00,17:50:19.490267
0.00,0.00,0.00,349.41,58.00,17.00,340.28,24.47,2.00,-21.00,17:50:20.308903
0.00,0.00,0.00,349.41,58.00,17.00,340.28,24.47,2.00,-21.00,17:50:20.902499
1.00,0.00,5.12,343.06,58.00,17.00,340.28,24.46,2.00,-21.00,17:50:21.523653
3.00,0.00,5.12,12.71,15.00,99.00,29.67,3.52,24465.00,2.00,17:50:22.252709
8.00,0.00,15.35,349.41,59.00,17.00,338.53,24.46,2.00,-21.00,17:50:23.098873
8.00,0.00,15.35,349.41,59.00,17.00,338.53,24.46,2.00,-21.00,17:50:23.675698
10.00,0.00,0.00,25.41,14.00,99.00,29.67,3.52,24469.00,2.00,17:50:24.312075
12.00,0.00,25.59,343.06,59.00,17.00,338.53,24.45,2.00,-21.00,17:50:24.977139
12.00,0.00,25.59,343.06,59.00,17.00,338.53,24.46,2.00,-21.00,17:50:25.818588
12.00,0.00,25.59,343.06,59.00,17.00,338.53,24.46,2.00,-21.00,17:50:26.306511
15.00,0.00,30.71,349.41,59.00,17.00,338.53,24.47,2.00,-21.00,17:50:26.957599
17.00,0.00,30.71,343.06,59.00,17.00,338.53,24.47,2.00,-21.00,17:50:27.654399
22.00,0.00,40.94,349.41,59.00,17.00,336.79,24.46,2.00,-21.00,17:50:28.508348
22.00,0.00,40.94,349.41,59.00,17.00,336.79,24.46,2.00,-21.00,17:50:29.074519
24.00,0.00,46.06,349.41,58.00,17.00,336.79,24.47,2.00,-21.00,17:50:29.744403
24.00,0.00,46.06,349.41,58.00,17.00,336.79,24.47,2.00,-21.00,17:50:30.405307
24.00,0.00,46.06,343.06,58.00,17.00,336.79,24.46,2.00,-21.00,17:50:31.208964
24.00,0.00,46.06,343.06,58.00,17.00,336.79,24.46,2.00,-21.00,17:50:31.777717
27.00,0.00,51.18,343.06,58.00,17.00,336.79,24.46,2.00,-21.00,17:50:32.400354
30.00,0.00,56.30,349.41,58.00,17.00,336.79,3.52,24453.00,2.00,17:50:33.053074
31.00,0.00,61.42,343.06,58.00,17.00,336.79,24.46,2.00,-21.00,17:50:33.900538
31.00,0.00,61.42,343.06,58.00,17.00,336.79,24.46,2.00,-21.00,17:50:34.398525
31.00,0.00,61.42,343.06,58.00,17.00,336.79,3.52,24468.00,2.00,17:50:35.063908
32.00,0.00,61.42,349.41,58.00,17.00,336.79,24.47,2.00,-21.00,17:50:35.745150
40.00,14.89,71.65,343.06,58.00,17.00,336.79,24.47,2.00,-21.00,17:50:36.599441
40.00,14.89,71.65,343.06,58.00,17.00,336.79,24.47,2.00,-21.00,17:50:37.183947
43.00,203.38,61.42,343.06,58.00,17.00,336.79,24.46,2.00,-21.00,17:50:37.800941
43.00,220.71,61.42,343.06,59.00,17.00,336.79,24.47,2.00,-21.00,17:50:38.467528
43.00,219.98,61.42,343.06,59.00,17.00,336.79,24.47,2.00,-21.00,17:50:39.309646
43.00,219.98,61.42,343.06,59.00,17.00,336.79,24.47,2.00,-21.00,17:50:39.827047
43.00,219.98,634.65,76.24,14.00,99.00,29.67,3.52,24463.00,2.00,17:50:40.481956
43.00,227.06,61.42,76.24,14.00,99.00,29.67,3.51,24462.00,2.00,17:50:41.183041
43.00,225.59,61.42,343.06,59.00,17.00,314.10,24.47,2.00,-21.00,17:50:41.999847
43.00,225.59,61.42,343.06,59.00,17.00,314.10,24.47,2.00,-21.00,17:50:42.483688
43.00,227.30,61.42,343.06,14.00,99.00,29.67,3.51,24463.00,2.00,17:50:43.147560
43.00,229.26,61.42,343.06,59.00,17.00,310.61,24.46,2.00,-21.00,17:50:43.856280
43.00,231.70,61.42,343.06,14.00,99.00,29.67,3.51,24465.00,2.00,17:50:44.622403
43.00,231.70,61.42,343.06,14.00,99.00,29.67,3.51,24465.00,2.00,17:50:45.176849
43.00,227.79,61.42,343.06,59.00,17.00,310.61,24.47,2.00,-21.00,17:50:45.842988
43.00,240.00,61.42,343.06,59.00,17.00,310.61,24.46,2.00,-21.00,17:50:46.481096
43.00,240.97,61.42,343.06,59.00,17.00,310.61,24.46,2.00,-21.00,17:50:47.310449
43.00,240.97,61.42,343.06,59.00,17.00,310.61,24.46,2.00,-21.00,17:50:47.812900
43.00,241.46,61.42,343.06,59.00,17.00,310.61,24.46,2.00,-21.00,17:50:48.471372
43.00,249.52,61.42,343.06,59.00,99.00,29.67,3.51,24462.00,2.00,17:50:49.106929
43.00,248.05,61.42,343.06,60.00,17.00,310.61,24.46,2.00,-21.00,17:50:49.930063
43.00,248.05,61.42,343.06,60.00,17.00,310.61,24.46,2.00,-21.00,17:50:50.506676
43.00,250.98,61.42,343.06,60.00,17.00,307.12,24.46,2.00,-21.00,17:50:51.189434
43.00,260.51,61.42,343.06,59.00,17.00,305.38,24.47,2.00,-21.00,17:50:51.806957
43.00,272.71,61.42,343.06,59.00,17.00,305.38,24.48,2.00,-21.00,17:50:52.639513
43.00,272.71,61.42,343.06,59.00,17.00,305.38,24.48,2.00,-21.00,17:50:53.184978
43.00,276.62,61.42,343.06,60.00,17.00,305.38,24.47,2.00,-21.00,17:50:53.818584
43.00,287.61,61.42,343.06,60.00,17.00,305.38,24.47,2.00,-21.00,17:50:54.503662
