STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,STEERING_SERVO_CURRENT_FRONT,STEERING_SERVO_CURRENT_REAR,SUSPENSION_PRESSURE_CUR_1,SUSPENSION_PRESSURE_CUR_2,SUSPENSION_PRESSURE_CUR_3,SUSPENSION_PRESSURE_CUR_4,time
2.00,-9.00,680.00,1010.00,0.83,2.54,2.87,0.14,12:59:59.301223
2.00,-9.00,680.00,1010.00,0.77,2.68,3.00,0.11,12:59:59.501004
2.00,-9.00,680.00,1010.00,0.77,2.68,3.00,0.11,12:59:59.715512
2.00,-9.00,680.00,1010.00,0.77,2.68,3.00,0.11,12:59:59.911740
2.00,-9.00,680.00,1010.00,0.77,2.68,3.00,0.11,13:00:00.124158
2.00,-9.00,680.00,1010.00,0.77,2.68,3.00,0.11,13:00:00.361428
2.00,-9.00,680.00,1010.00,0.77,2.68,3.00,0.11,13:00:00.560925
2.00,-9.00,680.00,1010.00,0.77,2.68,3.00,0.11,13:00:00.763140
2.00,-9.00,680.00,1010.00,0.77,2.68,3.00,0.11,13:00:00.971826
2.00,-9.00,680.00,1010.00,0.77,2.67,2.99,0.12,13:00:01.171578
2.00,-9.00,680.00,1010.00,0.77,2.67,2.99,0.12,13:00:01.371680
2.00,-9.00,680.00,1010.00,0.77,2.67,2.99,0.12,13:00:01.603846
2.00,-9.00,680.00,1010.00,0.77,2.67,2.99,0.12,13:00:01.810964
2.00,-9.00,680.00,1010.00,0.77,2.67,2.99,0.12,13:00:02.018115
2.00,-9.00,680.00,1010.00,0.77,2.67,2.99,0.12,13:00:02.211675
2.00,-9.00,680.00,1010.00,0.77,2.67,2.99,0.12,13:00:02.411244
2.00,-9.00,680.00,1010.00,0.77,2.67,2.99,0.12,13:00:02.621371
2.00,-9.00,660.00,1020.00,0.77,2.66,2.98,0.12,13:00:02.840977
2.00,-9.00,660.00,1020.00,0.77,2.66,2.98,0.12,13:00:03.061805
2.00,-9.00,660.00,1020.00,0.77,2.66,2.98,0.12,13:00:03.264812
2.00,-9.00,660.00,1020.00,0.77,2.66,2.98,0.12,13:00:03.464703
2.00,-9.00,660.00,1020.00,0.77,2.66,2.98,0.12,13:00:03.664643
2.00,-9.00,660.00,1020.00,0.77,2.66,2.98,0.12,13:00:03.864141
2.00,-9.00,660.00,1020.00,0.77,2.66,2.98,0.12,13:00:04.073631
2.00,-9.00,680.00,1010.00,0.78,2.66,2.98,0.12,13:00:04.311690
2.00,-9.00,680.00,1010.00,0.78,2.66,2.98,0.12,13:00:04.511604
2.00,-9.00,680.00,1010.00,0.78,2.66,2.98,0.12,13:00:04.711659
2.00,-9.00,680.00,1010.00,0.78,2.66,2.98,0.12,13:00:04.911302
2.00,-9.00,680.00,1010.00,0.78,2.66,2.98,0.12,13:00:05.111237
2.00,-9.00,680.00,1010.00,0.78,2.66,2.98,0.12,13:00:05.324040
2.00,-9.00,680.00,1010.00,0.78,2.66,2.98,0.12,13:00:05.561346
2.00,-9.00,680.00,1010.00,0.78,2.66,2.98,0.12,13:00:05.761568
2.00,-9.00,680.00,1010.00,0.78,2.66,2.98,0.12,13:00:05.974715
2.00,-9.00,670.00,1020.00,0.77,2.66,2.99,0.11,13:00:06.194713
2.00,-9.00,670.00,1020.00,0.77,2.66,2.99,0.11,13:00:06.403332
2.00,-9.00,670.00,1020.00,0.77,2.66,2.99,0.11,13:00:06.601305
2.00,-9.00,670.00,1020.00,0.77,2.66,2.99,0.11,13:00:06.811298
2.00,-9.00,670.00,1020.00,0.77,2.66,2.99,0.11,13:00:07.031164
2.00,-9.00,670.00,1020.00,0.77,2.66,2.99,0.11,13:00:07.263611
2.00,-9.00,670.00,1020.00,0.77,2.66,2.99,0.11,13:00:07.461978
2.00,-9.00,670.00,1020.00,0.77,2.66,2.99,0.11,13:00:07.661690
2.00,-9.00,680.00,1000.00,0.77,2.65,2.98,0.11,13:00:07.861912
2.00,-9.00,680.00,1000.00,0.77,2.65,2.98,0.11,13:00:08.061645
2.00,-9.00,680.00,1000.00,0.77,2.65,2.98,0.11,13:00:08.273756
2.00,-9.00,680.00,1000.00,0.77,2.65,2.98,0.11,13:00:08.482132
2.00,-9.00,680.00,1000.00,0.77,2.65,2.98,0.11,13:00:08.701169
2.00,-9.00,680.00,1000.00,0.77,2.65,2.98,0.11,13:00:08.903576
2.00,-9.00,680.00,1000.00,0.77,2.65,2.98,0.11,13:00:09.111379
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.11,13:00:09.332153
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.11,13:00:09.561443
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.11,13:00:09.762123
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.11,13:00:09.971769
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.11,13:00:10.181875
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.11,13:00:10.401261
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.11,13:00:10.602926
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.11,13:00:10.811768
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.11,13:00:11.011387
2.00,-9.00,670.00,1010.00,0.77,2.65,2.98,0.10,13:00:11.211935
2.00,-9.00,670.00,1010.00,0.77,2.65,2.98,0.10,13:00:11.411292
2.00,-9.00,670.00,1010.00,0.77,2.65,2.98,0.10,13:00:11.621739
2.00,-9.00,670.00,1010.00,0.77,2.65,2.98,0.10,13:00:11.882002
2.00,-9.00,670.00,1010.00,0.77,2.65,2.98,0.10,13:00:12.101859
2.00,-9.00,670.00,1010.00,0.77,2.65,2.98,0.10,13:00:12.311206
2.00,-9.00,670.00,1010.00,0.77,2.65,2.98,0.10,13:00:12.511808
2.00,-9.00,670.00,1010.00,0.77,2.65,2.98,0.10,13:00:12.712069
2.00,-9.00,680.00,1030.00,0.77,2.65,2.98,0.09,13:00:12.911547
2.00,-9.00,680.00,1030.00,0.77,2.65,2.98,0.09,13:00:13.161477
2.00,-9.00,680.00,1030.00,0.77,2.65,2.98,0.09,13:00:13.361538
2.00,-9.00,680.00,1030.00,0.77,2.65,2.98,0.09,13:00:13.561888
2.00,-9.00,680.00,1030.00,0.77,2.65,2.98,0.09,13:00:13.762087
2.00,-9.00,680.00,1030.00,0.77,2.65,2.98,0.09,13:00:13.971948
2.00,-9.00,680.00,1030.00,0.77,2.65,2.98,0.09,13:00:14.192105
2.00,-9.00,670.00,1020.00,0.77,2.65,2.98,0.09,13:00:14.411535
2.00,-9.00,670.00,1020.00,0.77,2.65,2.98,0.09,13:00:14.622183
2.00,-9.00,670.00,1020.00,0.77,2.65,2.98,0.09,13:00:14.861257
2.00,-9.00,670.00,1020.00,0.77,2.65,2.98,0.09,13:00:15.061708
2.00,-9.00,670.00,1020.00,0.77,2.65,2.98,0.09,13:00:15.262633
2.00,-9.00,670.00,1020.00,0.77,2.65,2.98,0.09,13:00:15.462180
2.00,-9.00,670.00,1020.00,0.77,2.65,2.98,0.09,13:00:15.661621
2.00,-9.00,670.00,1020.00,0.77,2.65,2.98,0.09,13:00:15.862167
2.00,-9.00,670.00,1020.00,0.77,2.65,2.98,0.09,13:00:16.062435
2.00,-9.00,670.00,990.00,0.77,2.65,2.98,0.08,13:00:16.281899
2.00,-9.00,670.00,990.00,0.77,2.65,2.98,0.08,13:00:16.503514
2.00,-9.00,670.00,990.00,0.77,2.65,2.98,0.08,13:00:16.711649
2.00,-9.00,670.00,990.00,0.77,2.65,2.98,0.08,13:00:17.026691
2.00,-9.00,670.00,990.00,0.77,2.65,2.98,0.08,13:00:17.361872
2.00,-9.00,670.00,990.00,0.77,2.65,2.98,0.08,13:00:17.561800
2.00,-9.00,670.00,990.00,0.77,2.65,2.98,0.08,13:00:17.781726
2.00,-9.00,670.00,990.00,0.77,2.65,2.98,0.08,13:00:18.002474
2.00,-9.00,670.00,1020.00,0.77,2.65,2.98,0.08,13:00:18.218194
2.00,-9.00,670.00,1020.00,0.77,2.65,2.98,0.08,13:00:18.461514
2.00,-9.00,670.00,1020.00,0.77,2.65,2.98,0.08,13:00:18.662701
2.00,-9.00,670.00,1020.00,0.77,2.65,2.98,0.08,13:00:18.862244
2.00,-9.00,670.00,1020.00,0.77,2.65,2.98,0.08,13:00:19.061508
2.00,-9.00,670.00,1020.00,0.77,2.65,2.98,0.08,13:00:19.261889
2.00,-9.00,670.00,1020.00,0.77,2.65,2.98,0.08,13:00:19.492317
2.00,-9.00,670.00,1020.00,0.77,2.65,2.98,0.08,13:00:19.691750
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.08,13:00:19.892467
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.08,13:00:20.092387
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.08,13:00:20.301635
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.08,13:00:20.501519
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.08,13:00:20.701716
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.08,13:00:20.902216
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.08,13:00:21.101640
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.08,13:00:21.301740
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.09,13:00:21.503439
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.09,13:00:21.701462
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.09,13:00:21.911900
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.09,13:00:22.162363
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.09,13:00:22.362949
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.09,13:00:22.562233
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.09,13:00:22.761511
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.09,13:00:22.971720
2.00,-9.00,680.00,1050.00,0.77,2.65,2.98,0.09,13:00:23.184541
2.00,-9.00,680.00,1050.00,0.77,2.65,2.98,0.09,13:00:23.391934
2.00,-9.00,680.00,1050.00,0.77,2.65,2.98,0.09,13:00:23.601868
2.00,-9.00,680.00,1050.00,0.77,2.65,2.98,0.09,13:00:23.801431
2.00,-9.00,680.00,1050.00,0.77,2.65,2.98,0.09,13:00:24.002492
2.00,-9.00,680.00,1050.00,0.77,2.65,2.98,0.09,13:00:24.202374
2.00,-9.00,680.00,1050.00,0.77,2.65,2.98,0.09,13:00:24.402011
2.00,-9.00,680.00,1050.00,0.77,2.65,2.98,0.09,13:00:24.612510
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.09,13:00:24.861797
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.09,13:00:25.084117
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.09,13:00:25.284420
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.09,13:00:25.482239
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.09,13:00:25.682672
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.09,13:00:25.885191
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.09,13:00:26.094339
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.09,13:00:26.286622
2.00,-9.00,680.00,1000.00,0.77,2.65,2.98,0.10,13:00:26.501978
2.00,-9.00,680.00,1000.00,0.77,2.65,2.98,0.10,13:00:26.712471
2.00,-9.00,680.00,1000.00,0.77,2.65,2.98,0.10,13:00:26.911789
2.00,-9.00,680.00,1000.00,0.77,2.65,2.98,0.10,13:00:27.111803
2.00,-9.00,680.00,1000.00,0.77,2.65,2.98,0.10,13:00:27.312197
2.00,-9.00,680.00,1000.00,0.77,2.65,2.98,0.10,13:00:27.561784
2.00,-9.00,680.00,1000.00,0.77,2.65,2.98,0.10,13:00:27.774294
2.00,-9.00,680.00,1000.00,0.77,2.65,2.98,0.10,13:00:27.985736
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.09,13:00:28.202543
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.09,13:00:28.401897
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.09,13:00:28.612216
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.09,13:00:28.811900
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.09,13:00:29.062096
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.09,13:00:29.262090
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.09,13:00:29.472080
2.00,-9.00,680.00,1010.00,0.77,2.65,2.98,0.09,13:00:29.674944
2.00,-9.00,680.00,1020.00,0.77,2.65,2.98,0.09,13:00:29.882430
2.00,-9.00,680.00,1020.00,0.77,2.65,2.98,0.09,13:00:30.121982
2.00,-9.00,680.00,1020.00,0.77,2.65,2.98,0.09,13:00:30.361979
2.00,-9.00,680.00,1020.00,0.77,2.65,2.98,0.09,13:00:30.564911
2.00,-9.00,680.00,1020.00,0.77,2.65,2.98,0.09,13:00:30.762583
2.00,-9.00,680.00,1020.00,0.77,2.65,2.98,0.09,13:00:30.972713
2.00,-9.00,680.00,1020.00,0.77,2.65,2.98,0.09,13:00:31.182669
2.00,-9.00,680.00,1020.00,0.77,2.65,2.98,0.09,13:00:31.382035
2.00,-9.00,690.00,1010.00,0.77,2.65,2.98,0.09,13:00:31.582851
2.00,-9.00,690.00,1010.00,0.77,2.65,2.98,0.09,13:00:31.791948
2.00,-9.00,690.00,1010.00,0.77,2.65,2.98,0.09,13:00:31.993422
2.00,-9.00,690.00,1010.00,0.77,2.65,2.98,0.09,13:00:32.192129
2.00,-9.00,690.00,1010.00,0.77,2.65,2.98,0.09,13:00:32.402686
2.00,-9.00,690.00,1010.00,0.77,2.65,2.98,0.09,13:00:32.632397
2.00,-9.00,690.00,1010.00,0.77,2.65,2.98,0.09,13:00:32.862111
2.00,-9.00,690.00,1010.00,0.77,2.65,2.98,0.09,13:00:33.071969
2.00,-9.00,680.00,1010.00,0.77,2.64,2.98,0.09,13:00:33.282758
2.00,-9.00,680.00,1010.00,0.77,2.64,2.98,0.09,13:00:33.492413
2.00,-9.00,680.00,1010.00,0.77,2.64,2.98,0.09,13:00:33.692148
2.00,-9.00,680.00,1010.00,0.77,2.64,2.98,0.09,13:00:33.892850
2.00,-9.00,680.00,1010.00,0.77,2.64,2.98,0.09,13:00:34.092298
2.00,-9.00,680.00,1010.00,0.77,2.64,2.98,0.09,13:00:34.302714
2.00,-9.00,680.00,1010.00,0.77,2.64,2.98,0.09,13:00:34.502252
2.00,-9.00,680.00,1010.00,0.77,2.64,2.98,0.09,13:00:34.713284
2.00,-9.00,670.00,1010.00,0.77,2.65,2.98,0.09,13:00:34.911928
2.00,-9.00,670.00,1010.00,0.77,2.65,2.98,0.09,13:00:35.225253
2.00,-9.00,670.00,1010.00,0.77,2.65,2.98,0.09,13:00:35.561967
2.00,-9.00,670.00,1010.00,0.77,2.65,2.98,0.09,13:00:35.762825
2.00,-9.00,670.00,1010.00,0.77,2.65,2.98,0.09,13:00:35.972167
2.00,-9.00,670.00,1010.00,0.77,2.65,2.98,0.09,13:00:36.172639
2.00,-9.00,670.00,1010.00,0.77,2.65,2.98,0.09,13:00:36.382644
2.00,-9.00,670.00,1010.00,0.77,2.65,2.98,0.09,13:00:36.594180
1.00,-9.00,670.00,1010.00,0.78,2.65,2.98,0.10,13:00:36.792649
1.00,-9.00,670.00,1010.00,0.78,2.65,2.98,0.10,13:00:36.993521
1.00,-9.00,670.00,1010.00,0.78,2.65,2.98,0.10,13:00:37.212799
1.00,-9.00,670.00,1010.00,0.78,2.65,2.98,0.10,13:00:37.423043
1.00,-9.00,670.00,1010.00,0.78,2.65,2.98,0.10,13:00:37.672130
1.00,-9.00,670.00,1010.00,0.78,2.65,2.98,0.10,13:00:37.862734
1.00,-9.00,670.00,1010.00,0.78,2.65,2.98,0.10,13:00:38.062986
1.00,-9.00,670.00,1010.00,0.78,2.65,2.98,0.10,13:00:38.262850
2.00,-9.00,680.00,600.00,0.78,2.64,2.98,0.10,13:00:38.570897
2.00,-9.00,680.00,600.00,0.78,2.64,2.98,0.10,13:00:38.895016
2.00,-9.00,680.00,600.00,0.78,2.64,2.98,0.10,13:00:39.092833
2.00,-9.00,680.00,600.00,0.78,2.64,2.98,0.10,13:00:39.292433
2.00,-9.00,680.00,600.00,0.78,2.64,2.98,0.10,13:00:39.492871
2.00,-9.00,680.00,600.00,0.78,2.64,2.98,0.10,13:00:39.682511
2.00,-9.00,680.00,600.00,0.78,2.64,2.98,0.10,13:00:39.882539
2.00,-9.00,680.00,600.00,0.78,2.64,2.98,0.10,13:00:40.082802
2.00,-6.00,680.00,180.00,0.77,2.64,2.98,0.09,13:00:40.312308
2.00,-6.00,680.00,180.00,0.77,2.64,2.98,0.09,13:00:40.524273
2.00,-6.00,680.00,180.00,0.77,2.64,2.98,0.09,13:00:40.762516
2.00,-6.00,680.00,180.00,0.77,2.64,2.98,0.09,13:00:40.972221
2.00,-6.00,680.00,180.00,0.77,2.64,2.98,0.09,13:00:41.182830
2.00,-6.00,680.00,180.00,0.77,2.64,2.98,0.09,13:00:41.382657
2.00,-6.00,680.00,180.00,0.77,2.64,2.98,0.09,13:00:41.583043
2.00,-6.00,680.00,180.00,0.77,2.64,2.98,0.09,13:00:41.782267
2.00,-6.00,660.00,270.00,0.77,2.64,2.98,0.10,13:00:41.972205
2.00,-6.00,660.00,270.00,0.77,2.64,2.98,0.10,13:00:42.183120
2.00,-6.00,660.00,270.00,0.77,2.64,2.98,0.10,13:00:42.382201
2.00,-6.00,660.00,270.00,0.77,2.64,2.98,0.10,13:00:42.593066
2.00,-6.00,660.00,270.00,0.77,2.64,2.98,0.10,13:00:42.802966
