PSTED_TORQUE,PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,PSTED_MOTOR_TEMP,PSTED_INV_RADIATOR_TEMP,PSTED_OUT_BMS_VOLTAGE,SYSTEM_24V_VOLTAGE,STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,time
0.00,-0.24,0.00,343.06,65.00,17.00,305.38,24.46,2.00,-20.00,17:56:38.199314
0.00,-0.24,0.00,343.06,65.00,17.00,305.38,24.46,2.00,-20.00,17:56:38.202338
0.00,0.00,0.00,343.06,64.00,17.00,338.53,24.47,2.00,-21.00,17:56:39.014607
0.00,0.00,0.00,343.06,64.00,17.00,338.53,24.47,2.00,-21.00,17:56:39.607759
0.00,0.00,0.00,349.41,64.00,17.00,338.53,24.47,2.00,-21.00,17:56:40.211432
0.00,0.00,0.00,349.41,64.00,17.00,338.53,24.46,2.00,-21.00,17:56:40.890671
5.00,0.00,10.24,349.41,64.00,17.00,338.53,24.47,2.00,-21.00,17:56:41.734500
5.00,0.00,10.24,349.41,64.00,17.00,338.53,24.47,2.00,-21.00,17:56:42.272730
11.00,0.00,20.47,343.06,64.00,17.00,338.53,24.47,2.00,-21.00,17:56:42.971609
12.00,0.00,25.59,343.06,65.00,17.00,338.53,24.46,2.00,-21.00,17:56:43.573942
12.00,0.00,25.59,343.06,65.00,17.00,336.79,24.47,2.00,-21.00,17:56:44.415566
12.00,0.00,25.59,343.06,65.00,17.00,336.79,24.47,2.00,-21.00,17:56:45.017679
12.00,0.00,25.59,343.06,66.00,17.00,336.79,24.46,2.00,-21.00,17:56:45.699187
13.00,0.00,25.59,349.41,65.00,17.00,336.79,24.47,2.00,-21.00,17:56:46.376752
19.00,0.00,35.83,349.41,65.00,17.00,336.79,24.46,2.00,-21.00,17:56:47.215375
19.00,0.00,35.83,349.41,65.00,17.00,336.79,24.46,2.00,-21.00,17:56:47.893058
19.00,0.00,35.83,349.41,65.00,17.00,336.79,24.45,2.00,-21.00,17:56:48.588016
19.00,0.00,35.83,349.41,64.00,17.00,336.79,24.47,2.00,-21.00,17:56:49.287967
22.00,0.00,40.94,343.06,64.00,17.00,331.55,24.47,2.00,-21.00,17:56:50.135602
22.00,0.00,40.94,343.06,64.00,17.00,331.55,24.47,2.00,-21.00,17:56:50.710335
24.00,0.00,46.06,343.06,64.00,17.00,331.55,24.46,2.00,-21.00,17:56:51.381782
25.00,0.00,46.06,349.41,64.00,17.00,331.55,24.45,2.00,-21.00,17:56:52.068338
25.00,0.00,46.06,343.06,64.00,17.00,331.55,24.47,2.00,-21.00,17:56:52.915722
25.00,0.00,46.06,343.06,64.00,17.00,331.55,24.47,2.00,-21.00,17:56:53.523711
29.00,0.00,56.30,349.41,64.00,17.00,331.55,24.47,2.00,-21.00,17:56:54.185596
29.00,0.00,56.30,343.06,64.00,17.00,331.55,24.47,2.00,-21.00,17:56:54.852881
30.00,0.00,56.30,343.06,63.00,17.00,331.55,24.46,2.00,-21.00,17:56:55.735975
30.00,0.00,56.30,343.06,63.00,17.00,331.55,24.46,2.00,-21.00,17:56:56.290936
31.00,0.00,61.42,343.06,63.00,17.00,331.55,24.47,2.00,-21.00,17:56:56.971570
31.00,0.00,61.42,343.06,64.00,17.00,331.55,24.46,2.00,-21.00,17:56:57.593568
31.00,0.00,61.42,343.06,63.00,17.00,324.57,24.46,2.00,-21.00,17:56:58.427752
31.00,0.00,61.42,343.06,63.00,17.00,324.57,24.46,2.00,-21.00,17:56:59.025549
31.00,0.00,61.42,343.06,63.00,17.00,324.57,24.47,2.00,-21.00,17:56:59.770753
31.00,0.00,61.42,343.06,63.00,17.00,324.57,24.46,2.00,-21.00,17:57:00.483301
31.00,0.00,61.42,343.06,63.00,17.00,322.83,24.46,2.00,-21.00,17:57:01.308469
31.00,0.00,61.42,343.06,63.00,17.00,322.83,24.46,2.00,-21.00,17:57:01.896024
31.00,0.00,61.42,343.06,63.00,17.00,322.83,24.47,2.00,-21.00,17:57:02.579436
31.00,0.00,61.42,343.06,63.00,17.00,322.83,24.47,2.00,-21.00,17:57:03.243090
31.00,0.00,61.42,343.06,63.00,17.00,322.83,24.46,2.00,-21.00,17:57:04.061150
31.00,0.00,61.42,343.06,63.00,17.00,322.83,24.46,2.00,-21.00,17:57:04.691628
31.00,0.00,61.42,343.06,63.00,17.00,322.83,24.46,2.00,-21.00,17:57:05.268189
31.00,0.00,61.42,343.06,63.00,17.00,322.83,24.47,2.00,-21.00,17:57:05.965492
32.00,0.00,61.42,343.06,63.00,17.00,322.83,24.47,2.00,-21.00,17:57:06.816334
32.00,0.00,61.42,343.06,63.00,17.00,322.83,24.47,2.00,-21.00,17:57:07.341330
33.00,0.00,61.42,343.06,63.00,17.00,322.83,24.46,2.00,-21.00,17:57:08.052706
33.00,0.00,61.42,349.41,63.00,17.00,322.83,24.46,2.00,-21.00,17:57:08.751126
34.00,0.00,66.54,343.06,63.00,17.00,319.34,24.47,2.00,-21.00,17:57:09.616309
34.00,0.00,66.54,343.06,63.00,17.00,319.34,24.47,2.00,-21.00,17:57:10.171489
34.00,0.00,66.54,343.06,63.00,17.00,319.34,24.47,2.00,-21.00,17:57:10.870503
36.00,0.00,66.54,343.06,63.00,17.00,319.34,24.47,2.00,-21.00,17:57:11.571148
36.00,0.00,66.54,343.06,63.00,17.00,319.34,24.47,2.00,-21.00,17:57:12.336314
36.00,0.00,66.54,343.06,63.00,17.00,319.34,24.47,2.00,-21.00,17:57:12.874042
36.00,0.00,66.54,343.06,63.00,17.00,319.34,24.46,2.00,-21.00,17:57:13.569982
37.00,0.00,71.65,343.06,63.00,17.00,319.34,24.46,2.00,-21.00,17:57:14.234153
39.00,0.00,76.77,343.06,63.00,17.00,319.34,24.46,2.00,-21.00,17:57:15.026257
39.00,0.00,76.77,343.06,63.00,17.00,319.34,24.46,2.00,-21.00,17:57:15.610011
39.00,0.00,76.77,343.06,63.00,17.00,319.34,24.46,2.00,-21.00,17:57:16.292956
39.00,0.00,76.77,349.41,63.00,17.00,319.34,24.45,2.00,-21.00,17:57:16.976919
39.00,1258.34,56.30,343.06,63.00,17.00,319.34,24.45,2.00,-21.00,17:57:17.816516
39.00,1258.34,56.30,343.06,63.00,17.00,319.34,24.45,2.00,-21.00,17:57:18.372113
39.00,2423.17,56.30,343.06,63.00,17.00,244.30,24.47,2.00,-21.00,17:57:19.068176
39.00,2467.12,56.30,336.71,64.00,17.00,244.30,24.47,2.00,-21.00,17:57:19.824099
39.00,1879.45,56.30,336.71,64.00,17.00,246.05,24.45,2.00,-21.00,17:57:20.661926
39.00,1879.45,56.30,336.71,64.00,17.00,246.05,24.45,2.00,-21.00,17:57:21.207206
39.00,2883.88,56.30,336.71,64.00,17.00,246.05,24.46,2.00,-21.00,17:57:21.827161
39.00,3619.01,30.71,336.71,63.00,17.00,246.05,24.46,2.00,-21.00,17:57:22.522903
39.00,4065.07,15.35,343.06,56.00,17.00,246.05,24.47,2.00,-21.00,17:57:23.336522
39.00,4065.07,15.35,343.06,56.00,17.00,246.05,24.47,2.00,-21.00,17:57:23.882820
39.00,4117.80,15.35,343.06,53.00,17.00,246.05,24.46,2.00,-21.00,17:57:24.577406
39.00,4180.55,20.47,343.06,55.00,17.00,246.05,24.45,2.00,-21.00,17:57:25.228937
40.00,4374.65,20.47,343.06,50.00,17.00,246.05,24.46,2.00,-21.00,17:57:26.046801
40.00,4374.65,20.47,343.06,50.00,17.00,246.05,24.46,2.00,-21.00,17:57:26.630728
41.00,4488.91,25.59,336.71,49.00,17.00,246.05,24.47,2.00,-21.00,17:57:27.306755
41.00,4607.81,25.59,343.06,49.00,17.00,246.05,24.46,2.00,-21.00,17:57:27.909110
46.00,5115.15,40.94,336.71,47.00,17.00,246.05,24.46,2.00,-21.00,17:57:28.709009
46.00,5115.15,40.94,336.71,47.00,17.00,246.05,24.46,2.00,-21.00,17:57:29.225546
47.00,5570.97,51.18,336.71,47.00,17.00,246.05,24.45,2.00,-21.00,17:57:29.907457
48.00,5962.34,51.18,336.71,49.00,17.00,165.78,24.47,2.00,-21.00,17:57:30.574515
45.00,6535.36,51.18,336.71,48.00,17.00,165.78,24.47,2.00,-21.00,17:57:31.367451
45.00,6535.36,51.18,336.71,48.00,17.00,165.78,24.47,2.00,-21.00,17:57:31.913445
44.00,6672.57,51.18,336.71,52.00,17.00,165.78,24.47,2.00,-21.00,17:57:32.612307
43.00,6750.94,56.30,336.71,56.00,17.00,167.52,24.45,2.00,-21.00,17:57:33.247255
43.00,6886.20,51.18,336.71,56.00,17.00,167.52,24.46,2.00,-21.00,17:57:34.087314
43.00,6886.20,51.18,336.71,56.00,17.00,167.52,24.46,2.00,-21.00,17:57:34.673935
42.00,6931.12,51.18,336.71,54.00,17.00,167.52,24.46,2.00,-21.00,17:57:35.321390
42.00,6939.66,51.18,336.71,54.00,17.00,167.52,24.46,2.00,-21.00,17:57:36.018849
42.00,6957.00,51.18,336.71,55.00,17.00,167.52,24.47,2.00,-21.00,17:57:36.848995
42.00,6957.00,51.18,336.71,55.00,17.00,167.52,24.47,2.00,-21.00,17:57:37.392841
42.00,6981.66,51.18,336.71,55.00,17.00,167.52,24.46,2.00,-21.00,17:57:38.012322
42.00,6999.97,51.18,336.71,55.00,17.00,167.52,24.47,2.00,-21.00,17:57:38.711524
42.00,6996.55,51.18,336.71,54.00,17.00,167.52,24.47,2.00,-21.00,17:57:39.561791
42.00,6996.55,51.18,336.71,54.00,17.00,167.52,24.47,2.00,-21.00,17:57:40.123951
42.00,7009.74,51.18,336.71,52.00,17.00,167.52,24.46,2.00,-21.00,17:57:40.803632
42.00,7023.65,51.18,336.71,55.00,17.00,167.52,24.46,2.00,-21.00,17:57:41.512895
42.00,7014.62,51.18,336.71,52.00,17.00,162.28,24.46,2.00,-21.00,17:57:42.328154
42.00,7014.62,51.18,336.71,52.00,17.00,162.28,24.46,2.00,-21.00,17:57:42.908969
42.00,7016.08,51.18,336.71,55.00,17.00,160.54,24.46,2.00,-21.00,17:57:43.606214
42.00,7018.04,51.18,336.71,57.00,17.00,160.54,24.46,2.00,-21.00,17:57:44.275311
42.00,7013.15,51.18,336.71,55.00,17.00,160.54,24.46,2.00,-21.00,17:57:45.117043
42.00,7013.15,51.18,336.71,55.00,17.00,160.54,24.46,2.00,-21.00,17:57:45.718732
41.00,7035.37,51.18,336.71,58.00,17.00,160.54,24.46,2.00,-21.00,17:57:46.478410
40.00,7038.54,51.18,336.71,58.00,17.00,160.54,24.46,2.00,-21.00,17:57:47.173590
34.00,6977.51,46.06,336.71,56.00,17.00,160.54,24.46,2.00,-21.00,17:57:48.019722
34.00,6977.51,46.06,336.71,56.00,17.00,160.54,24.46,2.00,-21.00,17:57:48.602456
32.00,6935.03,46.06,336.71,60.00,17.00,164.03,24.47,2.00,-21.00,17:57:49.270451
30.00,6915.49,40.94,336.71,60.00,17.00,164.03,24.47,2.00,-21.00,17:57:49.963444
25.00,6617.39,30.71,336.71,54.00,17.00,164.03,24.47,2.00,-21.00,17:57:50.837925
25.00,6617.39,30.71,336.71,54.00,17.00,164.03,24.47,2.00,-21.00,17:57:51.373327
22.00,6424.27,25.59,343.06,54.00,17.00,164.03,24.47,2.00,-21.00,17:57:52.069565
19.00,5790.70,15.35,343.06,53.00,17.00,164.03,24.46,2.00,-21.00,17:57:52.764179
13.00,5052.40,10.24,336.71,57.00,17.00,230.34,24.47,2.00,-21.00,17:57:53.638169
13.00,5052.40,10.24,336.71,57.00,17.00,230.34,24.47,2.00,-21.00,17:57:54.222953
10.00,4702.54,10.24,343.06,54.00,17.00,230.34,24.47,2.00,-21.00,17:57:54.892744
9.00,4624.16,15.35,343.06,51.00,17.00,230.34,24.47,2.00,-21.00,17:57:55.576596
3.00,4206.67,5.12,343.06,49.00,17.00,230.34,24.47,2.00,-21.00,17:57:56.418848
3.00,4206.67,5.12,343.06,49.00,17.00,230.34,24.47,2.00,-21.00,17:57:56.951665
1.00,3824.82,0.00,343.06,59.00,17.00,230.34,24.47,2.00,-21.00,17:57:57.682467
0.00,3347.03,0.00,343.06,64.00,17.00,230.34,24.47,2.00,-20.00,17:57:58.348486
0.00,2300.36,0.00,343.06,65.00,17.00,230.34,24.46,2.00,-21.00,17:57:59.198580
