PSTED_TORQUE,PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,PSTED_MOTOR_TEMP,PSTED_INV_RADIATOR_TEMP,PSTED_OUT_BMS_VOLTAGE,SYSTEM_24V_VOLTAGE,STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,time
,,,,,,,,,,14:33:56.109777
,,,,,,,,,,14:33:56.111771
0.00,0.00,0.00,349.41,,62.00,29.67,3.56,24487.00,5.00,14:33:56.887682
0.00,0.00,0.00,349.41,,62.00,29.67,3.56,24487.00,5.00,14:33:57.415140
0.00,0.00,0.00,349.41,22.00,17.00,404.84,22.75,2.00,-35.00,14:33:58.084594
0.00,0.00,0.00,0.00,15.00,62.00,29.67,3.56,23951.00,2.00,14:33:58.614953
0.00,0.00,0.00,349.41,22.00,17.00,404.84,24.06,2.00,-35.00,14:33:59.427558
0.00,0.00,0.00,349.41,22.00,17.00,404.84,24.06,2.00,-35.00,14:34:00.014935
0.00,0.00,0.00,349.41,22.00,17.00,404.84,23.87,2.00,-35.00,14:34:00.700256
0.00,0.00,0.00,349.41,22.00,17.00,404.84,23.79,2.00,-35.00,14:34:01.353239
0.00,0.00,0.00,349.41,22.00,17.00,404.84,24.14,2.00,-35.00,14:34:02.127232
0.00,0.00,0.00,349.41,22.00,17.00,404.84,24.14,2.00,-35.00,14:34:02.689689
0.00,0.00,0.00,349.41,22.00,17.00,404.84,24.20,2.00,-35.00,14:34:03.313862
0.00,0.00,0.00,349.41,22.00,17.00,404.84,24.05,2.00,-35.00,14:34:03.997433
0.00,0.00,0.00,349.41,22.00,17.00,404.84,23.96,2.00,-35.00,14:34:04.747781
0.00,0.00,0.00,349.41,22.00,17.00,404.84,23.96,2.00,-35.00,14:34:05.306933
0.00,0.00,0.00,349.41,22.00,17.00,404.84,24.41,2.00,-35.00,14:34:05.962529
0.00,0.00,0.00,349.41,22.00,17.00,404.84,24.41,2.00,-35.00,14:34:06.606952
0.00,0.00,0.00,349.41,22.00,17.00,404.84,24.30,2.00,-35.00,14:34:07.417454
0.00,0.00,0.00,349.41,22.00,17.00,404.84,24.30,2.00,-35.00,14:34:07.881687
0.00,0.00,0.00,349.41,22.00,17.00,404.84,24.30,24313.00,2.00,14:34:08.505178
0.00,0.00,0.00,349.41,22.00,17.00,404.84,24.37,2.00,-35.00,14:34:09.153878
0.00,0.00,0.00,349.41,22.00,17.00,404.84,24.38,2.00,-35.00,14:34:09.977807
0.00,0.00,0.00,349.41,22.00,17.00,404.84,24.38,2.00,-35.00,14:34:10.492487
0.00,0.00,0.00,349.41,22.00,17.00,404.84,24.31,2.00,-35.00,14:34:11.114026
0.00,0.00,0.00,349.41,22.00,17.00,404.84,24.29,2.00,-35.00,14:34:11.753303
0.00,0.00,0.00,349.41,22.00,17.00,404.84,24.39,2.00,-35.00,14:34:12.537207
0.00,0.00,0.00,349.41,22.00,17.00,404.84,24.39,2.00,-35.00,14:34:13.087843
0.00,0.00,0.00,349.41,22.00,17.00,404.84,24.41,2.00,-35.00,14:34:13.681814
0.00,0.00,0.00,349.41,22.00,17.00,404.84,24.38,2.00,-35.00,14:34:14.257826
0.00,0.00,0.00,349.41,22.00,17.00,404.84,24.29,2.00,-35.00,14:34:15.107562
0.00,0.00,0.00,349.41,22.00,17.00,404.84,24.29,2.00,-35.00,14:34:15.594360
0.00,0.00,0.00,349.41,22.00,17.00,404.84,3.56,24354.00,2.00,14:34:16.218204
0.00,0.00,0.00,349.41,22.00,17.00,404.84,24.39,1.00,-35.00,14:34:16.870555
0.00,0.00,0.00,349.41,22.00,17.00,404.84,24.34,2.00,-35.00,14:34:17.637996
0.00,0.00,0.00,349.41,22.00,17.00,404.84,24.34,2.00,-35.00,14:34:18.191469
0.00,0.00,0.00,349.41,22.00,17.00,404.84,24.29,2.00,-35.00,14:34:18.835783
0.00,0.00,0.00,349.41,22.00,17.00,404.84,24.33,2.00,-35.00,14:34:19.424889
0.00,0.00,0.00,349.41,15.00,62.00,29.67,3.56,24420.00,2.00,14:34:20.217524
0.00,0.00,0.00,349.41,15.00,62.00,29.67,3.56,24420.00,2.00,14:34:20.731662
0.00,0.00,0.00,349.41,22.00,17.00,404.84,24.39,2.00,-35.00,14:34:21.415387
0.00,0.00,0.00,349.41,22.00,17.00,392.62,24.29,2.00,-35.00,14:34:22.104015
0.00,0.00,0.00,349.41,22.00,17.00,392.62,24.33,2.00,-35.00,14:34:22.837776
0.00,0.00,0.00,349.41,22.00,17.00,392.62,24.33,2.00,-35.00,14:34:23.410150
0.00,0.00,0.00,349.41,22.00,17.00,392.62,24.42,2.00,-35.00,14:34:24.017225
0.00,0.00,0.00,0.00,15.00,62.00,29.67,3.55,24410.00,2.00,14:34:24.588028
0.00,0.00,0.00,349.41,22.00,17.00,392.62,24.35,2.00,-35.00,14:34:25.192579
0.00,0.00,0.00,349.41,22.00,17.00,392.62,24.30,2.00,-35.00,14:34:25.987666
0.00,0.00,0.00,349.41,22.00,17.00,392.62,24.30,2.00,-35.00,14:34:26.504585
0.00,0.00,0.00,349.41,22.00,17.00,392.62,24.38,2.00,-35.00,14:34:27.153575
0.00,0.00,0.00,349.41,22.00,17.00,392.62,24.41,2.00,-35.00,14:34:27.807309
