PSTED_TORQUE,PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,PSTED_MOTOR_TEMP,PSTED_INV_RADIATOR_TEMP,PSTED_OUT_BMS_VOLTAGE,SYSTEM_24V_VOLTAGE,STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,time
0.00,0.00,0.00,355.76,39.00,17.00,29.67,24.48,2.00,0.00,13:11:28.212091
0.00,0.00,0.00,355.76,39.00,17.00,29.67,24.48,2.00,0.00,13:11:28.214094
0.00,0.00,0.00,355.76,39.00,17.00,29.67,24.48,2.00,0.00,13:11:28.561678
0.00,0.00,0.00,355.76,39.00,17.00,29.67,24.48,2.00,0.00,13:11:28.770245
0.00,0.00,0.00,355.76,39.00,17.00,29.67,24.48,2.00,0.00,13:11:28.980694
0.00,0.00,0.00,355.76,39.00,17.00,29.67,24.48,2.00,0.00,13:11:29.200668
0.00,0.00,0.00,355.76,39.00,17.00,29.67,24.48,2.00,0.00,13:11:29.429734
0.00,0.00,0.00,355.76,39.00,17.00,29.67,24.48,2.00,0.00,13:11:29.630396
0.00,0.00,0.00,355.76,39.00,17.00,29.67,24.48,2.00,0.00,13:11:29.850150
0.00,0.00,0.00,355.76,39.00,17.00,29.67,24.48,2.00,0.00,13:11:30.060919
0.00,0.00,0.00,355.76,39.00,17.00,29.67,24.48,2.00,0.00,13:11:30.270111
0.00,0.00,0.00,355.76,39.00,17.00,29.67,24.48,2.00,0.00,13:11:30.470135
0.00,0.00,0.00,355.76,39.00,17.00,31.41,24.48,1.00,0.00,13:11:30.671852
0.00,0.00,0.00,355.76,39.00,17.00,31.41,24.48,1.00,0.00,13:11:30.875820
0.00,0.00,0.00,355.76,39.00,17.00,31.41,24.48,1.00,0.00,13:11:31.090291
0.00,0.00,0.00,355.76,39.00,17.00,31.41,24.48,1.00,0.00,13:11:31.304238
0.00,0.00,0.00,355.76,39.00,17.00,31.41,24.48,1.00,0.00,13:11:31.531329
0.00,0.00,0.00,355.76,39.00,17.00,31.41,24.48,1.00,0.00,13:11:31.739965
0.00,0.00,0.00,355.76,39.00,17.00,31.41,24.48,1.00,0.00,13:11:31.950569
0.00,0.00,0.00,355.76,39.00,17.00,31.41,24.48,1.00,0.00,13:11:32.160605
0.00,0.00,0.00,355.76,39.00,17.00,31.41,24.48,1.00,0.00,13:11:32.362967
0.00,0.00,0.00,355.76,39.00,17.00,31.41,24.48,1.00,0.00,13:11:32.560420
18.00,0.24,0.00,355.76,39.00,17.00,29.67,24.48,1.00,0.00,13:11:32.772155
18.00,0.24,0.00,355.76,39.00,17.00,29.67,24.48,1.00,0.00,13:11:32.970135
18.00,0.24,0.00,355.76,39.00,17.00,29.67,24.48,1.00,0.00,13:11:33.184013
18.00,0.24,0.00,355.76,39.00,17.00,29.67,24.48,1.00,0.00,13:11:33.402848
18.00,0.24,0.00,355.76,39.00,17.00,29.67,24.48,1.00,0.00,13:11:33.653119
18.00,0.24,0.00,355.76,39.00,17.00,29.67,24.48,1.00,0.00,13:11:33.860250
18.00,0.24,0.00,355.76,39.00,17.00,29.67,24.48,1.00,0.00,13:11:34.070146
18.00,0.24,0.00,355.76,39.00,17.00,29.67,24.48,1.00,0.00,13:11:34.270663
18.00,0.24,0.00,355.76,39.00,17.00,29.67,24.48,1.00,0.00,13:11:34.481063
18.00,0.24,0.00,355.76,39.00,17.00,29.67,24.48,1.00,0.00,13:11:34.680164
0.00,0.00,0.00,355.76,39.00,17.00,0.00,24.48,1.00,0.00,13:11:34.888110
0.00,0.00,0.00,355.76,39.00,17.00,0.00,24.48,1.00,0.00,13:11:35.131569
0.00,0.00,0.00,355.76,39.00,17.00,0.00,24.48,1.00,0.00,13:11:35.341133
0.00,0.00,0.00,355.76,39.00,17.00,0.00,24.48,1.00,0.00,13:11:35.552400
0.00,0.00,0.00,355.76,39.00,17.00,0.00,24.48,1.00,0.00,13:11:35.773540
0.00,0.00,0.00,355.76,39.00,17.00,0.00,24.48,1.00,0.00,13:11:35.980362
0.00,0.00,0.00,355.76,39.00,17.00,0.00,24.48,1.00,0.00,13:11:36.204061
0.00,0.00,0.00,355.76,39.00,17.00,0.00,24.48,1.00,0.00,13:11:36.430996
0.00,0.00,0.00,355.76,39.00,17.00,0.00,24.48,1.00,0.00,13:11:36.630319
0.00,0.00,0.00,355.76,39.00,17.00,0.00,24.48,1.00,0.00,13:11:36.843727
1.00,0.00,0.00,355.76,39.00,17.00,29.67,24.48,1.00,0.00,13:11:37.061032
1.00,0.00,0.00,355.76,39.00,17.00,29.67,24.48,1.00,0.00,13:11:37.260069
1.00,0.00,0.00,355.76,39.00,17.00,29.67,24.48,1.00,0.00,13:11:37.461317
1.00,0.00,0.00,355.76,39.00,17.00,29.67,24.48,1.00,0.00,13:11:37.660516
1.00,0.00,0.00,355.76,39.00,17.00,29.67,24.48,1.00,0.00,13:11:37.860880
1.00,0.00,0.00,355.76,39.00,17.00,29.67,24.48,1.00,0.00,13:11:38.075078
1.00,0.00,0.00,355.76,39.00,17.00,29.67,24.48,1.00,0.00,13:11:38.272821
1.00,0.00,0.00,355.76,39.00,17.00,29.67,24.48,1.00,0.00,13:11:38.474151
1.00,0.00,0.00,355.76,39.00,17.00,29.67,24.48,1.00,0.00,13:11:38.672931
0.00,0.00,0.00,108.00,39.00,17.00,29.67,24.48,3601.00,0.00,13:11:38.891931
0.00,0.00,0.00,108.00,39.00,17.00,29.67,24.48,3601.00,0.00,13:11:39.130944
0.00,0.00,0.00,108.00,39.00,17.00,29.67,24.48,3601.00,0.00,13:11:39.330748
0.00,0.00,0.00,108.00,39.00,17.00,29.67,24.48,3601.00,0.00,13:11:39.530219
0.00,0.00,0.00,108.00,39.00,17.00,29.67,24.48,3601.00,0.00,13:11:39.750442
0.00,0.00,0.00,108.00,39.00,17.00,29.67,24.48,3601.00,0.00,13:11:39.960962
0.00,0.00,0.00,108.00,39.00,17.00,29.67,24.48,3601.00,0.00,13:11:40.161177
0.00,0.00,0.00,108.00,39.00,17.00,29.67,24.48,3601.00,0.00,13:11:40.361099
0.00,0.00,0.00,108.00,39.00,17.00,29.67,24.48,3601.00,0.00,13:11:40.562012
0.00,0.00,0.00,108.00,39.00,17.00,29.67,24.48,3601.00,0.00,13:11:40.770713
0.00,0.00,0.00,108.00,39.00,17.00,29.67,24.48,3601.00,0.00,13:11:40.970990
0.00,0.00,0.00,355.76,40.00,17.00,29.67,24.48,1.00,0.00,13:11:41.170129
0.00,0.00,0.00,355.76,40.00,17.00,29.67,24.48,1.00,0.00,13:11:41.370678
0.00,0.00,0.00,355.76,40.00,17.00,29.67,24.48,1.00,0.00,13:11:41.594076
0.00,0.00,0.00,355.76,40.00,17.00,29.67,24.48,1.00,0.00,13:11:41.840992
0.00,0.00,0.00,355.76,40.00,17.00,29.67,24.48,1.00,0.00,13:11:42.050938
0.00,0.00,0.00,355.76,40.00,17.00,29.67,24.48,1.00,0.00,13:11:42.251254
0.00,0.00,0.00,355.76,40.00,17.00,29.67,24.48,1.00,0.00,13:11:42.451663
0.00,0.00,0.00,355.76,40.00,17.00,29.67,24.48,1.00,0.00,13:11:42.652562
0.00,0.00,0.00,355.76,40.00,17.00,29.67,24.48,1.00,0.00,13:11:42.861108
0.00,0.00,0.00,355.76,40.00,17.00,29.67,24.48,1.00,0.00,13:11:43.060440
0.00,0.00,0.00,355.76,40.00,17.00,29.67,0.00,1.00,0.00,13:11:43.270471
0.00,0.00,0.00,355.76,40.00,17.00,29.67,0.00,1.00,0.00,13:11:43.471185
0.00,0.00,0.00,355.76,40.00,17.00,29.67,0.00,1.00,0.00,13:11:43.681213
0.00,0.00,0.00,355.76,40.00,17.00,29.67,0.00,1.00,0.00,13:11:43.880635
0.00,0.00,0.00,355.76,40.00,17.00,29.67,0.00,1.00,0.00,13:11:44.195880
0.00,0.00,0.00,355.76,40.00,17.00,29.67,0.00,1.00,0.00,13:11:44.530801
0.00,0.00,0.00,355.76,40.00,17.00,29.67,0.00,1.00,0.00,13:11:44.730500
0.00,0.00,0.00,355.76,40.00,17.00,29.67,0.00,1.00,0.00,13:11:44.931333
0.00,0.00,0.00,355.76,40.00,17.00,29.67,0.00,1.00,0.00,13:11:45.132276
0.00,0.00,0.00,355.76,40.00,17.00,29.67,0.00,1.00,0.00,13:11:45.331229
0.00,0.00,0.00,355.76,40.00,17.00,29.67,0.00,0.00,0.00,13:11:45.530652
