STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,STEERING_SERVO_CURRENT_FRONT,STEERING_SERVO_CURRENT_REAR,time
300.00,39.00,0.00,150.00,15:11:11.761765
300.00,39.00,0.00,150.00,15:11:11.763767
300.00,39.00,0.00,150.00,15:11:12.748765
300.00,39.00,0.00,150.00,15:11:13.418764
300.00,39.00,0.00,150.00,15:11:14.087767
