SUSPENSION_HEIGHT_CUR_1,SUSPENSION_HEIGHT_CUR_2,SUSPENSION_HEIGHT_CUR_3,SUSPENSION_HEIGHT_CUR_4,SUSPENSION_PRESSURE_CUR_1,SUSPENSION_PRESSURE_CUR_2,SUSPENSION_PRESSURE_CUR_3,SUSPENSION_PRESSURE_CUR_4,STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,STEERING_SERVO_CURRENT_FRONT,STEERING_SERVO_CURRENT_REAR,time
1.00,2.00,4.00,0.00,2.48,0.51,0.03,2.85,3.00,-24.00,1530.00,1990.00,14:47:55.907459
1.00,2.00,4.00,0.00,2.48,0.51,0.03,2.85,3.00,-24.00,1530.00,1990.00,14:47:56.150443
1.00,2.00,4.00,0.00,2.48,0.51,0.03,2.85,3.00,-24.00,1530.00,1990.00,14:47:56.350443
1.00,2.00,4.00,0.00,2.48,0.51,0.03,2.85,3.00,-24.00,1530.00,1990.00,14:47:56.550446
1.00,2.00,4.00,0.00,2.48,0.51,0.03,2.85,3.00,-24.00,1530.00,1990.00,14:47:56.770443
1.00,2.00,4.00,0.00,2.48,0.51,0.03,2.85,3.00,-24.00,1530.00,1990.00,14:47:56.980442
1.00,2.00,5.00,0.00,2.48,0.52,0.04,2.85,3.00,-24.00,1500.00,2000.00,14:47:57.190441
1.00,2.00,5.00,0.00,2.48,0.52,0.04,2.85,3.00,-24.00,1500.00,2000.00,14:47:57.390443
1.00,2.00,5.00,0.00,2.48,0.52,0.04,2.85,3.00,-24.00,1500.00,2000.00,14:47:57.606444
1.00,2.00,5.00,0.00,2.48,0.52,0.04,2.85,3.00,-24.00,1500.00,2000.00,14:47:57.800441
1.00,2.00,5.00,0.00,2.48,0.52,0.04,2.85,3.00,-24.00,1500.00,2000.00,14:47:58.000443
1.00,2.00,5.00,0.00,2.48,0.52,0.04,2.85,3.00,-24.00,1500.00,2000.00,14:47:58.250439
1.00,2.00,5.00,0.00,2.48,0.52,0.04,2.85,3.00,-24.00,1500.00,2000.00,14:47:58.450440
1.00,2.00,5.00,0.00,2.48,0.52,0.04,2.85,3.00,-24.00,1500.00,2000.00,14:47:58.650438
1.00,2.00,5.00,0.00,2.48,0.52,0.04,2.85,3.00,-24.00,1500.00,2000.00,14:47:58.853440
1.00,2.00,5.00,0.00,2.48,0.52,0.04,2.85,3.00,-24.00,1500.00,2000.00,14:47:59.070438
1.00,2.00,5.00,0.00,2.48,0.52,0.04,2.85,3.00,-24.00,1500.00,2000.00,14:47:59.280439
1.00,2.00,5.00,0.00,2.48,0.52,0.04,2.85,3.00,-24.00,1500.00,2000.00,14:47:59.507437
1.00,2.00,4.00,0.00,2.49,0.51,0.04,2.85,3.00,-24.00,1440.00,2470.00,14:47:59.712438
1.00,2.00,4.00,0.00,2.49,0.51,0.04,2.85,3.00,-24.00,1440.00,2470.00,14:47:59.960437
1.00,2.00,4.00,0.00,2.49,0.51,0.04,2.85,3.00,-24.00,1440.00,2470.00,14:48:00.170437
1.00,2.00,4.00,0.00,2.49,0.51,0.04,2.85,3.00,-24.00,1440.00,2470.00,14:48:00.370438
1.00,2.00,4.00,0.00,2.49,0.51,0.04,2.85,3.00,-24.00,1440.00,2470.00,14:48:00.570438
1.00,2.00,4.00,0.00,2.49,0.51,0.04,2.85,3.00,-24.00,1440.00,2470.00,14:48:00.780438
1.00,2.00,4.00,0.00,2.49,0.51,0.04,2.85,3.00,-24.00,1440.00,2470.00,14:48:00.990440
1.00,2.00,4.00,0.00,2.49,0.51,0.04,2.85,3.00,-24.00,1440.00,2470.00,14:48:01.190437
1.00,2.00,4.00,0.00,2.49,0.51,0.04,2.85,3.00,-24.00,1440.00,2470.00,14:48:01.393435
1.00,2.00,4.00,0.00,2.49,0.51,0.04,2.85,3.00,-24.00,1440.00,2470.00,14:48:01.590438
1.00,2.00,4.00,0.00,2.49,0.51,0.04,2.85,3.00,-24.00,1440.00,2470.00,14:48:01.811434
1.00,2.00,4.00,0.00,2.49,0.51,0.04,2.85,3.00,-24.00,1440.00,2470.00,14:48:02.050435
1.00,2.00,7.00,12.00,2.51,0.49,0.04,2.84,694.00,732.00,2650.00,2020.00,14:48:02.250435
1.00,2.00,7.00,12.00,2.51,0.49,0.04,2.84,694.00,732.00,2650.00,2020.00,14:48:02.450437
1.00,2.00,7.00,12.00,2.51,0.49,0.04,2.84,694.00,732.00,2650.00,2020.00,14:48:02.651434
1.00,2.00,7.00,12.00,2.51,0.49,0.04,2.84,694.00,732.00,2650.00,2020.00,14:48:02.850465
1.00,2.00,7.00,12.00,2.51,0.49,0.04,2.84,694.00,732.00,2650.00,2020.00,14:48:03.050466
1.00,2.00,7.00,12.00,2.51,0.49,0.04,2.84,694.00,732.00,2650.00,2020.00,14:48:03.250437
1.00,2.00,7.00,12.00,2.51,0.49,0.04,2.84,694.00,732.00,2650.00,2020.00,14:48:03.471435
1.00,2.00,7.00,12.00,2.51,0.49,0.04,2.84,694.00,732.00,2650.00,2020.00,14:48:03.670432
1.00,2.00,7.00,12.00,2.51,0.49,0.04,2.84,694.00,732.00,2650.00,2020.00,14:48:03.880465
1.00,2.00,7.00,12.00,2.51,0.49,0.04,2.84,694.00,732.00,2650.00,2020.00,14:48:04.080433
1.00,2.00,7.00,12.00,2.51,0.49,0.04,2.84,694.00,732.00,2650.00,2020.00,14:48:04.281433
0.00,2.00,2.00,-3.00,2.51,0.62,0.02,2.97,-452.00,-777.00,2340.00,2200.00,14:48:04.501431
0.00,2.00,2.00,-3.00,2.51,0.62,0.02,2.97,-452.00,-777.00,2340.00,2200.00,14:48:04.710430
0.00,2.00,2.00,-3.00,2.51,0.62,0.02,2.97,-452.00,-777.00,2340.00,2200.00,14:48:04.911430
0.00,2.00,2.00,-3.00,2.51,0.62,0.02,2.97,-452.00,-777.00,2340.00,2200.00,14:48:05.151432
0.00,2.00,2.00,-3.00,2.51,0.62,0.02,2.97,-452.00,-777.00,2340.00,2200.00,14:48:05.351431
0.00,2.00,2.00,-3.00,2.51,0.62,0.02,2.97,-452.00,-777.00,2340.00,2200.00,14:48:05.551429
0.00,2.00,2.00,-3.00,2.51,0.62,0.02,2.97,-452.00,-777.00,2340.00,2200.00,14:48:05.761430
0.00,2.00,2.00,-3.00,2.51,0.62,0.02,2.97,-452.00,-777.00,2340.00,2200.00,14:48:05.972429
0.00,2.00,2.00,-3.00,2.51,0.62,0.02,2.97,-452.00,-777.00,2340.00,2200.00,14:48:06.181429
0.00,2.00,2.00,-3.00,2.51,0.62,0.02,2.97,-452.00,-777.00,2340.00,2200.00,14:48:06.381428
0.00,2.00,2.00,-3.00,2.51,0.62,0.02,2.97,-452.00,-777.00,2340.00,2200.00,14:48:06.591428
0.00,2.00,2.00,-3.00,2.51,0.62,0.02,2.97,-452.00,-777.00,2340.00,2200.00,14:48:06.801429
6.00,9.00,4.00,0.00,2.40,0.67,0.04,2.80,-823.00,-825.00,2790.00,2050.00,14:48:07.061428
6.00,9.00,4.00,0.00,2.40,0.67,0.04,2.80,-823.00,-825.00,2790.00,2050.00,14:48:07.271428
6.00,9.00,4.00,0.00,2.40,0.67,0.04,2.80,-823.00,-825.00,2790.00,2050.00,14:48:07.481428
6.00,9.00,4.00,0.00,2.40,0.67,0.04,2.80,-823.00,-825.00,2790.00,2050.00,14:48:07.701429
6.00,9.00,4.00,0.00,2.40,0.67,0.04,2.80,-823.00,-825.00,2790.00,2050.00,14:48:07.961430
6.00,9.00,4.00,0.00,2.40,0.67,0.04,2.80,-823.00,-825.00,2790.00,2050.00,14:48:08.171426
6.00,9.00,4.00,0.00,2.40,0.67,0.04,2.80,-823.00,-825.00,2790.00,2050.00,14:48:08.371429
6.00,9.00,4.00,0.00,2.40,0.67,0.04,2.80,-823.00,-825.00,2790.00,2050.00,14:48:08.581426
6.00,9.00,4.00,0.00,2.40,0.67,0.04,2.80,-823.00,-825.00,2790.00,2050.00,14:48:08.781428
6.00,9.00,4.00,0.00,2.40,0.67,0.04,2.80,-823.00,-825.00,2790.00,2050.00,14:48:08.991426
6.00,9.00,4.00,0.00,2.40,0.67,0.04,2.80,-823.00,-825.00,2790.00,2050.00,14:48:09.201428
6.00,9.00,4.00,0.00,2.40,0.67,0.04,2.80,-823.00,-825.00,2790.00,2050.00,14:48:09.407425
6.00,9.00,4.00,0.00,2.41,0.67,0.04,2.80,-850.00,-814.00,2750.00,1440.00,14:48:09.671426
6.00,9.00,4.00,0.00,2.41,0.67,0.04,2.80,-850.00,-814.00,2750.00,1440.00,14:48:09.881425
6.00,9.00,4.00,0.00,2.41,0.67,0.04,2.80,-850.00,-814.00,2750.00,1440.00,14:48:10.081426
6.00,9.00,4.00,0.00,2.41,0.67,0.04,2.80,-850.00,-814.00,2750.00,1440.00,14:48:10.281427
6.00,9.00,4.00,0.00,2.41,0.67,0.04,2.80,-850.00,-814.00,2750.00,1440.00,14:48:10.481427
6.00,9.00,4.00,0.00,2.41,0.67,0.04,2.80,-850.00,-814.00,2750.00,1440.00,14:48:10.681428
6.00,9.00,4.00,0.00,2.41,0.67,0.04,2.80,-850.00,-814.00,2750.00,1440.00,14:48:10.911423
6.00,9.00,4.00,0.00,2.41,0.67,0.04,2.80,-850.00,-814.00,2750.00,1440.00,14:48:11.171422
6.00,9.00,4.00,0.00,2.41,0.67,0.04,2.80,-850.00,-814.00,2750.00,1440.00,14:48:11.381424
6.00,9.00,4.00,0.00,2.41,0.67,0.04,2.80,-850.00,-814.00,2750.00,1440.00,14:48:11.581425
6.00,9.00,4.00,0.00,2.41,0.67,0.04,2.80,-850.00,-814.00,2750.00,1440.00,14:48:11.781422
6.00,9.00,4.00,0.00,2.41,0.67,0.04,2.80,-850.00,-814.00,2750.00,1440.00,14:48:11.983424
6.00,9.00,4.00,0.00,2.42,0.61,0.04,2.81,-847.00,-814.00,2400.00,1450.00,14:48:12.310423
6.00,9.00,4.00,0.00,2.42,0.61,0.04,2.81,-847.00,-814.00,2400.00,1450.00,14:48:12.662423
6.00,9.00,4.00,0.00,2.42,0.61,0.04,2.81,-847.00,-814.00,2400.00,1450.00,14:48:12.871424
6.00,9.00,4.00,0.00,2.42,0.61,0.04,2.81,-847.00,-814.00,2400.00,1450.00,14:48:13.071421
6.00,9.00,4.00,0.00,2.42,0.61,0.04,2.81,-847.00,-814.00,2400.00,1450.00,14:48:13.281421
6.00,9.00,4.00,0.00,2.42,0.61,0.04,2.81,-847.00,-814.00,2400.00,1450.00,14:48:13.481421
6.00,9.00,4.00,0.00,2.42,0.61,0.04,2.81,-847.00,-814.00,2400.00,1450.00,14:48:13.691422
6.00,9.00,4.00,0.00,2.42,0.61,0.04,2.81,-847.00,-814.00,2400.00,1450.00,14:48:13.901419
6.00,9.00,4.00,0.00,2.42,0.61,0.04,2.81,-847.00,-814.00,2400.00,1450.00,14:48:14.101420
6.00,9.00,4.00,0.00,2.42,0.61,0.04,2.81,-847.00,-814.00,2400.00,1450.00,14:48:14.311420
6.00,9.00,4.00,0.00,2.42,0.61,0.04,2.81,-847.00,-814.00,2400.00,1450.00,14:48:14.561420
6.00,9.00,4.00,0.00,2.42,0.61,0.04,2.81,-847.00,-814.00,2400.00,1450.00,14:48:14.781421
6.00,9.00,4.00,0.00,2.42,0.61,0.04,2.81,-847.00,-814.00,2400.00,1450.00,14:48:14.981419
4.00,7.00,4.00,0.00,2.44,0.62,0.04,2.81,-793.00,-462.00,950.00,1840.00,14:48:15.191419
4.00,7.00,4.00,0.00,2.44,0.62,0.04,2.81,-793.00,-462.00,950.00,1840.00,14:48:15.401421
4.00,7.00,4.00,0.00,2.44,0.62,0.04,2.81,-793.00,-462.00,950.00,1840.00,14:48:15.601418
4.00,7.00,4.00,0.00,2.44,0.62,0.04,2.81,-793.00,-462.00,950.00,1840.00,14:48:15.861423
4.00,7.00,4.00,0.00,2.44,0.62,0.04,2.81,-793.00,-462.00,950.00,1840.00,14:48:16.071418
4.00,7.00,4.00,0.00,2.44,0.62,0.04,2.81,-793.00,-462.00,950.00,1840.00,14:48:16.281415
4.00,7.00,4.00,0.00,2.44,0.62,0.04,2.81,-793.00,-462.00,950.00,1840.00,14:48:16.493415
4.00,7.00,4.00,0.00,2.44,0.62,0.04,2.81,-793.00,-462.00,950.00,1840.00,14:48:16.711416
4.00,7.00,4.00,0.00,2.44,0.62,0.04,2.81,-793.00,-462.00,950.00,1840.00,14:48:16.971414
4.00,7.00,4.00,0.00,2.44,0.62,0.04,2.81,-793.00,-462.00,950.00,1840.00,14:48:17.171416
4.00,7.00,4.00,0.00,2.44,0.62,0.04,2.81,-793.00,-462.00,950.00,1840.00,14:48:17.393416
4.00,7.00,4.00,0.00,2.44,0.62,0.04,2.81,-793.00,-462.00,950.00,1840.00,14:48:17.601415
4.00,5.00,4.00,0.00,2.46,0.62,0.03,2.90,21.00,27.00,1510.00,2030.00,14:48:17.851416
4.00,5.00,4.00,0.00,2.46,0.62,0.03,2.90,21.00,27.00,1510.00,2030.00,14:48:18.061414
4.00,5.00,4.00,0.00,2.46,0.62,0.03,2.90,21.00,27.00,1510.00,2030.00,14:48:18.271413
4.00,5.00,4.00,0.00,2.46,0.62,0.03,2.90,21.00,27.00,1510.00,2030.00,14:48:18.481413
4.00,5.00,4.00,0.00,2.46,0.62,0.03,2.90,21.00,27.00,1510.00,2030.00,14:48:18.681418
4.00,5.00,4.00,0.00,2.46,0.62,0.03,2.90,21.00,27.00,1510.00,2030.00,14:48:18.893416
4.00,5.00,4.00,0.00,2.46,0.62,0.03,2.90,21.00,27.00,1510.00,2030.00,14:48:19.091418
4.00,5.00,4.00,0.00,2.46,0.62,0.03,2.90,21.00,27.00,1510.00,2030.00,14:48:19.311416
4.00,5.00,4.00,0.00,2.46,0.62,0.03,2.90,21.00,27.00,1510.00,2030.00,14:48:19.561413
4.00,5.00,4.00,0.00,2.46,0.62,0.03,2.90,21.00,27.00,1510.00,2030.00,14:48:19.771412
4.00,5.00,4.00,0.00,2.46,0.62,0.03,2.90,21.00,27.00,1510.00,2030.00,14:48:19.991411
4.00,5.00,4.00,0.00,2.46,0.62,0.03,2.90,21.00,27.00,1510.00,2030.00,14:48:20.191414
3.00,5.00,5.00,2.00,2.42,0.62,0.03,2.89,-2.00,27.00,710.00,1970.00,14:48:20.391415
3.00,5.00,5.00,2.00,2.42,0.62,0.03,2.89,-2.00,27.00,710.00,1970.00,14:48:20.611413
3.00,5.00,5.00,2.00,2.42,0.62,0.03,2.89,-2.00,27.00,710.00,1970.00,14:48:20.851411
3.00,5.00,5.00,2.00,2.42,0.62,0.03,2.89,-2.00,27.00,710.00,1970.00,14:48:21.071411
3.00,5.00,5.00,2.00,2.42,0.62,0.03,2.89,-2.00,27.00,710.00,1970.00,14:48:21.271413
3.00,5.00,5.00,2.00,2.42,0.62,0.03,2.89,-2.00,27.00,710.00,1970.00,14:48:21.481410
3.00,5.00,5.00,2.00,2.42,0.62,0.03,2.89,-2.00,27.00,710.00,1970.00,14:48:21.681410
3.00,5.00,5.00,2.00,2.42,0.62,0.03,2.89,-2.00,27.00,710.00,1970.00,14:48:21.891444
3.00,5.00,5.00,2.00,2.42,0.62,0.03,2.89,-2.00,27.00,710.00,1970.00,14:48:22.101410
3.00,5.00,5.00,2.00,2.42,0.62,0.03,2.89,-2.00,27.00,710.00,1970.00,14:48:22.313413
3.00,5.00,5.00,2.00,2.42,0.62,0.03,2.89,-2.00,27.00,710.00,1970.00,14:48:22.581407
3.00,5.00,5.00,2.00,2.42,0.62,0.03,2.89,-2.00,27.00,710.00,1970.00,14:48:22.781410
3.00,5.00,5.00,2.00,2.43,0.62,0.03,2.89,-2.00,27.00,710.00,1970.00,14:48:22.981407
3.00,5.00,5.00,2.00,2.43,0.62,0.03,2.89,-2.00,27.00,710.00,1970.00,14:48:23.181409
3.00,5.00,5.00,2.00,2.43,0.62,0.03,2.89,-2.00,27.00,710.00,1970.00,14:48:23.391410
3.00,5.00,5.00,2.00,2.43,0.62,0.03,2.89,-2.00,27.00,710.00,1970.00,14:48:23.601407
3.00,5.00,5.00,2.00,2.43,0.62,0.03,2.89,-2.00,27.00,710.00,1970.00,14:48:23.811407
3.00,5.00,5.00,2.00,2.43,0.62,0.03,2.89,-2.00,27.00,710.00,1970.00,14:48:24.051407
3.00,5.00,5.00,2.00,2.43,0.62,0.03,2.89,-2.00,27.00,710.00,1970.00,14:48:24.263408
3.00,5.00,5.00,2.00,2.43,0.62,0.03,2.89,-2.00,27.00,710.00,1970.00,14:48:24.471406
3.00,5.00,5.00,2.00,2.43,0.62,0.03,2.89,-2.00,27.00,710.00,1970.00,14:48:24.671407
3.00,5.00,5.00,2.00,2.43,0.62,0.03,2.89,-2.00,27.00,710.00,1970.00,14:48:24.881405
3.00,5.00,5.00,2.00,2.43,0.62,0.03,2.89,-2.00,27.00,710.00,1970.00,14:48:25.091405
3.00,5.00,5.00,2.00,2.43,0.62,0.03,2.89,-2.00,27.00,710.00,1970.00,14:48:25.291404
3.00,7.00,5.00,2.00,2.42,0.62,0.03,2.89,-2.00,27.00,720.00,1970.00,14:48:25.501405
3.00,7.00,5.00,2.00,2.42,0.62,0.03,2.89,-2.00,27.00,720.00,1970.00,14:48:25.711403
3.00,7.00,5.00,2.00,2.42,0.62,0.03,2.89,-2.00,27.00,720.00,1970.00,14:48:25.961404
3.00,7.00,5.00,2.00,2.42,0.62,0.03,2.89,-2.00,27.00,720.00,1970.00,14:48:26.171403
3.00,7.00,5.00,2.00,2.42,0.62,0.03,2.89,-2.00,27.00,720.00,1970.00,14:48:26.371403
3.00,7.00,5.00,2.00,2.42,0.62,0.03,2.89,-2.00,27.00,720.00,1970.00,14:48:26.571403
3.00,7.00,5.00,2.00,2.42,0.62,0.03,2.89,-2.00,27.00,720.00,1970.00,14:48:26.771405
3.00,7.00,5.00,2.00,2.42,0.62,0.03,2.89,-2.00,27.00,720.00,1970.00,14:48:26.981402
3.00,7.00,5.00,2.00,2.42,0.62,0.03,2.89,-2.00,27.00,720.00,1970.00,14:48:27.181401
3.00,7.00,5.00,2.00,2.42,0.62,0.03,2.89,-2.00,27.00,720.00,1970.00,14:48:27.371401
3.00,7.00,5.00,2.00,2.42,0.62,0.03,2.89,-2.00,27.00,720.00,1970.00,14:48:27.571400
3.00,5.00,5.00,2.00,2.42,0.62,0.03,2.88,-2.00,27.00,720.00,1970.00,14:48:27.782401
3.00,5.00,5.00,2.00,2.42,0.62,0.03,2.88,-2.00,27.00,720.00,1970.00,14:48:27.992402
3.00,5.00,5.00,2.00,2.42,0.62,0.03,2.88,-2.00,27.00,720.00,1970.00,14:48:28.192401
3.00,5.00,5.00,2.00,2.42,0.62,0.03,2.88,-2.00,27.00,720.00,1970.00,14:48:28.402401
3.00,5.00,5.00,2.00,2.42,0.62,0.03,2.88,-2.00,27.00,720.00,1970.00,14:48:28.612400
3.00,5.00,5.00,2.00,2.42,0.62,0.03,2.88,-2.00,27.00,720.00,1970.00,14:48:28.852400
3.00,5.00,5.00,2.00,2.42,0.62,0.03,2.88,-2.00,27.00,720.00,1970.00,14:48:29.062399
3.00,5.00,5.00,2.00,2.42,0.62,0.03,2.88,-2.00,27.00,720.00,1970.00,14:48:29.282400
3.00,5.00,5.00,2.00,2.42,0.62,0.03,2.88,-2.00,27.00,720.00,1970.00,14:48:29.482398
3.00,5.00,5.00,2.00,2.42,0.62,0.03,2.88,-2.00,27.00,720.00,1970.00,14:48:29.692399
3.00,5.00,5.00,2.00,2.42,0.62,0.03,2.88,-2.00,27.00,720.00,1970.00,14:48:29.909399
3.00,5.00,5.00,2.00,2.42,0.62,0.03,2.88,-2.00,27.00,720.00,1970.00,14:48:30.162398
3.00,5.00,4.00,2.00,2.42,0.62,0.03,2.88,-2.00,27.00,620.00,1960.00,14:48:30.392397
3.00,5.00,4.00,2.00,2.42,0.62,0.03,2.88,-2.00,27.00,620.00,1960.00,14:48:30.592400
3.00,5.00,4.00,2.00,2.42,0.62,0.03,2.88,-2.00,27.00,620.00,1960.00,14:48:30.792397
3.00,5.00,4.00,2.00,2.42,0.62,0.03,2.88,-2.00,27.00,620.00,1960.00,14:48:30.992401
3.00,5.00,4.00,2.00,2.42,0.62,0.03,2.88,-2.00,27.00,620.00,1960.00,14:48:31.192400
