PSTED_TORQUE,PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,PSTED_MOTOR_TEMP,PSTED_INV_RADIATOR_TEMP,PSTED_OUT_BMS_VOLTAGE,SYSTEM_24V_VOLTAGE,STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,time
0.00,597.43,0.00,343.06,69.00,17.00,148.33,24.47,2.00,-20.00,18:01:46.824358
0.00,0.00,0.00,349.41,69.00,17.00,314.10,24.47,2.00,-21.00,18:01:47.438209
0.00,0.00,0.00,343.06,69.00,17.00,314.10,24.47,2.00,-20.00,18:01:48.117857
0.00,0.00,0.00,343.06,69.00,17.00,314.10,24.47,2.00,-20.00,18:01:48.715180
0.00,0.00,0.00,343.06,69.00,17.00,314.10,24.46,2.00,-20.00,18:01:49.383444
0.00,0.00,0.00,343.06,69.00,17.00,314.10,24.46,2.00,-20.00,18:01:50.039937
3.00,0.00,10.24,343.06,69.00,17.00,314.10,24.47,2.00,-20.00,18:01:50.858203
3.00,0.00,10.24,343.06,69.00,17.00,314.10,24.47,2.00,-20.00,18:01:51.423294
5.00,0.00,10.24,343.06,69.00,17.00,314.10,24.45,2.00,-21.00,18:01:52.061140
8.00,0.00,15.35,343.06,70.00,17.00,314.10,24.47,2.00,-21.00,18:01:52.715863
13.00,0.00,25.59,343.06,70.00,17.00,314.10,24.47,2.00,-21.00,18:01:53.517953
13.00,0.00,25.59,343.06,70.00,17.00,314.10,24.47,2.00,-21.00,18:01:54.011973
16.00,0.00,30.71,343.06,70.00,17.00,314.10,24.47,2.00,-21.00,18:01:54.702116
18.00,0.00,35.83,343.06,69.00,17.00,314.10,24.47,2.00,-21.00,18:01:55.381127
23.00,0.00,46.06,343.06,69.00,17.00,314.10,24.46,2.00,-21.00,18:01:56.129364
23.00,0.00,46.06,343.06,69.00,17.00,314.10,24.46,2.00,-21.00,18:01:56.635832
26.00,0.00,51.18,343.06,69.00,17.00,314.10,24.46,2.00,-20.00,18:01:57.313868
27.00,0.00,51.18,343.06,69.00,17.00,305.38,24.46,2.00,-21.00,18:01:57.936111
31.00,0.00,61.42,343.06,69.00,17.00,305.38,24.47,2.00,-21.00,18:01:58.771716
31.00,0.00,61.42,343.06,69.00,17.00,305.38,24.47,2.00,-21.00,18:01:59.311412
31.00,0.00,61.42,343.06,69.00,17.00,301.88,24.46,2.00,-21.00,18:01:59.945158
31.00,0.00,61.42,343.06,69.00,17.00,301.88,24.46,2.00,-21.00,18:02:00.638963
34.00,0.00,66.54,343.06,69.00,17.00,300.14,24.46,2.00,-21.00,18:02:01.458691
34.00,0.00,66.54,343.06,69.00,17.00,300.14,24.46,2.00,-21.00,18:02:02.017382
36.00,969.51,51.18,343.06,70.00,17.00,300.14,24.47,2.00,-21.00,18:02:02.714769
36.00,2066.47,51.18,343.06,69.00,17.00,268.73,24.47,2.00,-21.00,18:02:03.339241
36.00,1981.51,51.18,336.71,68.00,17.00,268.73,24.45,2.00,-21.00,18:02:04.159883
36.00,1981.51,51.18,336.71,68.00,17.00,268.73,24.45,2.00,-21.00,18:02:04.717378
36.00,1566.70,51.18,343.06,68.00,17.00,268.73,24.45,2.00,-21.00,18:02:05.336125
36.00,1585.50,51.18,336.71,68.00,17.00,268.73,24.47,2.00,-21.00,18:02:06.019193
36.00,2263.50,51.18,336.71,68.00,17.00,268.73,24.47,2.00,-21.00,18:02:06.828600
36.00,2263.50,51.18,336.71,68.00,17.00,268.73,24.47,2.00,-21.00,18:02:07.333425
36.00,2774.50,51.18,336.71,68.00,17.00,268.73,24.46,2.00,-21.00,18:02:07.983430
36.00,3233.74,46.06,336.71,67.00,17.00,268.73,24.47,2.00,-21.00,18:02:08.684378
36.00,3715.93,25.59,336.71,56.00,17.00,204.17,24.47,2.00,-21.00,18:02:09.473340
36.00,3715.93,25.59,336.71,56.00,17.00,204.17,24.47,2.00,-21.00,18:02:10.036934
36.00,3861.45,20.47,336.71,55.00,17.00,204.17,24.47,2.00,-21.00,18:02:10.718479
36.00,3950.80,15.35,336.71,53.00,17.00,204.17,24.46,2.00,-21.00,18:02:11.431466
39.00,4121.22,15.35,343.06,52.00,17.00,225.11,24.47,2.00,-21.00,18:02:12.259015
39.00,4121.22,15.35,343.06,52.00,17.00,225.11,24.47,2.00,-21.00,18:02:12.821882
43.00,4197.64,20.47,343.06,49.00,17.00,226.85,24.45,2.00,-21.00,18:02:13.520575
45.00,4386.61,25.59,336.71,49.00,17.00,226.85,24.46,2.00,-21.00,18:02:14.139367
51.00,5048.49,46.06,336.71,54.00,17.00,226.85,24.47,2.00,-21.00,18:02:14.949388
51.00,5048.49,46.06,336.71,54.00,17.00,226.85,24.47,2.00,-21.00,18:02:15.527646
52.00,5616.38,51.18,336.71,54.00,17.00,226.85,24.46,2.00,-21.00,18:02:16.193675
48.00,6072.21,56.30,336.71,52.00,17.00,226.85,24.46,2.00,-21.00,18:02:16.830529
45.00,6568.56,51.18,336.71,49.00,17.00,226.85,24.45,2.00,-21.00,18:02:17.649306
45.00,6568.56,51.18,336.71,49.00,17.00,226.85,24.45,2.00,-21.00,18:02:18.196295
44.00,6700.64,51.18,336.71,53.00,17.00,226.85,24.45,2.00,-21.00,18:02:18.828688
43.00,6785.36,51.18,330.35,53.00,17.00,226.85,24.46,2.00,-21.00,18:02:19.526031
43.00,6888.64,51.18,336.71,53.00,17.00,226.85,24.47,2.00,-21.00,18:02:20.338843
43.00,6888.64,51.18,336.71,53.00,17.00,226.85,24.47,2.00,-21.00,18:02:20.914933
42.00,6927.95,51.18,336.71,55.00,17.00,226.85,24.46,2.00,-21.00,18:02:21.615898
42.00,6934.54,51.18,336.71,56.00,17.00,226.85,24.46,2.00,-21.00,18:02:22.236344
42.00,6990.69,51.18,336.71,59.00,17.00,226.85,24.46,2.00,-21.00,18:02:23.059699
42.00,6990.69,51.18,336.71,59.00,17.00,226.85,24.46,2.00,-21.00,18:02:23.636905
42.00,6996.31,51.18,336.71,58.00,17.00,226.85,24.47,2.00,-21.00,18:02:24.298526
42.00,7014.37,51.18,336.71,58.00,17.00,226.85,24.46,2.00,-21.00,18:02:24.929874
42.00,7029.76,51.18,330.35,58.00,17.00,146.58,24.46,2.00,-21.00,18:02:25.739630
42.00,7029.76,51.18,330.35,58.00,17.00,146.58,24.46,2.00,-21.00,18:02:26.281782
42.00,7036.59,51.18,336.71,58.00,17.00,146.58,24.46,2.00,-21.00,18:02:26.929292
42.00,7031.46,51.18,336.71,61.00,17.00,146.58,24.46,2.00,-21.00,18:02:27.612169
42.00,7010.96,51.18,336.71,60.00,17.00,146.58,24.46,2.00,-21.00,18:02:28.372642
42.00,7010.96,51.18,336.71,60.00,17.00,146.58,24.46,2.00,-21.00,18:02:28.927840
42.00,7017.55,51.18,336.71,63.00,17.00,146.58,24.47,2.00,-21.00,18:02:29.608208
42.00,7040.01,51.18,336.71,61.00,17.00,146.58,24.46,2.00,-21.00,18:02:30.227392
41.00,7033.17,51.18,330.35,62.00,17.00,146.58,24.46,2.00,-21.00,18:02:31.049258
41.00,7033.17,51.18,330.35,62.00,17.00,146.58,24.46,2.00,-21.00,18:02:31.636052
12.00,6730.19,40.94,349.41,61.00,17.00,146.58,24.46,2.00,-21.00,18:02:32.316627
1.00,5860.29,5.12,343.06,61.00,17.00,146.58,24.47,2.00,-20.00,18:02:32.968374
1.00,4921.29,5.12,343.06,66.00,17.00,146.58,24.46,2.00,-21.00,18:02:33.819740
1.00,4921.29,5.12,343.06,66.00,17.00,146.58,24.46,2.00,-21.00,18:02:34.338092
0.00,4407.36,0.00,343.06,66.00,17.00,146.58,24.46,2.00,-20.00,18:02:35.004261
0.00,3943.24,0.00,343.06,68.00,17.00,146.58,24.46,2.00,-20.00,18:02:35.685028
0.00,2793.54,0.00,343.06,68.00,17.00,146.58,24.46,2.00,-20.00,18:02:36.522356
0.00,2793.54,0.00,343.06,68.00,17.00,146.58,24.46,2.00,-20.00,18:02:37.036277
0.00,2351.39,0.00,343.06,68.00,17.00,146.58,24.47,2.00,-20.00,18:02:37.734755
0.00,1840.14,0.00,343.06,68.00,17.00,146.58,24.46,2.00,-21.00,18:02:38.398564
0.00,946.07,0.00,343.06,68.00,17.00,146.58,24.47,2.00,-21.00,18:02:39.161419
0.00,946.07,0.00,343.06,68.00,17.00,146.58,24.47,2.00,-21.00,18:02:39.789698
0.00,478.29,0.00,343.06,68.00,17.00,146.58,24.47,2.00,-20.00,18:02:40.439820
