Напряжение ЗПТ,Потребляемый ток,Ток обмотки возбуждения,Ток статора,Ток фазы А,Ток фазы В,Ток фазы С,Ток Id,Ток Iq,Температура фазы А,Температура фазы В,Температура фазы С,Температура воздуха,Температура статора,Температура ОВ,Gamma,Скорость мотора,Момент,Мощность механическая,Мощность электрическая,time
350.67,-1.09,0.26,1.54,-5.09,1.14,-0.22,-5.09,0.24,0.0,0.0,0.0,58.65,38.89,38.61,16.92,0.0,-0.0,-0.0,-15.29,18:47:54.127385
350.67,-1.09,0.26,1.54,-5.09,1.14,-0.22,-5.09,0.24,0.0,0.0,0.0,58.65,38.89,38.61,16.92,0.0,-0.0,-0.0,-15.29,18:47:54.344708
350.67,-1.09,0.26,1.54,-5.09,1.14,-0.22,-5.09,0.24,0.0,0.0,0.0,58.65,38.89,38.61,16.92,0.0,-0.0,-0.0,-15.29,18:47:54.562487
350.67,-1.09,0.26,1.54,-5.09,1.14,-0.22,-5.09,0.24,0.0,0.0,0.0,58.65,38.89,38.61,16.92,0.0,-0.0,-0.0,-15.29,18:47:54.885347
350.67,-1.09,0.26,1.54,-5.09,1.14,-0.22,-5.09,0.24,0.0,0.0,0.0,58.65,38.89,38.61,16.92,0.0,-0.0,-0.0,-15.29,18:47:55.219997
350.67,-1.09,0.26,1.54,-5.09,1.14,-0.22,-5.09,0.24,0.0,0.0,0.0,58.65,38.89,38.61,16.92,0.0,-0.0,-0.0,-15.29,18:47:55.435706
350.67,-1.09,0.26,1.54,-5.09,1.14,-0.22,-5.09,0.24,0.0,0.0,0.0,58.65,38.89,38.61,16.92,0.0,-0.0,-0.0,-15.29,18:47:55.653157
350.67,-1.09,0.26,1.54,-5.09,1.14,-0.22,-5.09,0.24,0.0,0.0,0.0,58.65,38.89,38.61,16.92,0.0,-0.0,-0.0,-15.29,18:47:55.874910
350.67,-1.09,0.26,1.54,-5.09,1.14,-0.22,-5.09,0.24,0.0,0.0,0.0,58.65,38.89,38.61,16.92,0.0,-0.0,-0.0,-15.29,18:47:56.093763
350.67,-1.09,0.26,1.54,-5.09,1.14,-0.22,-5.09,0.24,0.0,0.0,0.0,58.65,38.89,38.61,16.92,0.0,-0.0,-0.0,-15.29,18:47:56.314743
350.67,-1.09,0.26,1.54,-5.09,1.14,-0.22,-5.09,0.24,0.0,0.0,0.0,58.65,38.89,38.61,16.92,0.0,-0.0,-0.0,-15.29,18:47:56.529735
350.67,-1.09,0.26,1.54,-5.09,1.14,-0.22,-5.09,0.24,0.0,0.0,0.0,58.65,38.89,38.61,16.92,0.0,-0.0,-0.0,-15.29,18:47:56.746496
350.67,-1.09,0.26,1.54,-5.09,1.14,-0.22,-5.09,0.24,0.0,0.0,0.0,58.65,38.89,38.61,16.92,0.0,-0.0,-0.0,-15.29,18:47:56.965473
350.67,-1.09,0.26,1.54,-5.09,1.14,-0.22,-5.09,0.24,0.0,0.0,0.0,58.65,38.89,38.61,16.92,0.0,-0.0,-0.0,-15.29,18:47:57.171854
350.67,-1.09,0.26,1.54,-5.09,1.14,-0.22,-5.09,0.24,0.0,0.0,0.0,58.65,38.89,38.61,16.92,0.0,-0.0,-0.0,-15.29,18:47:57.475111
350.67,-1.09,0.26,1.54,-5.09,1.14,-0.22,-5.09,0.24,0.0,0.0,0.0,58.65,38.89,38.61,16.92,0.0,-0.0,-0.0,-15.29,18:47:57.809307
350.67,-1.09,0.26,1.54,-5.09,1.14,-0.22,-5.09,0.24,0.0,0.0,0.0,58.65,38.89,38.61,16.92,0.0,-0.0,-0.0,-15.29,18:47:58.027315
350.67,-1.09,0.26,1.54,-5.09,1.14,-0.22,-5.09,0.24,0.0,0.0,0.0,58.65,38.89,38.61,16.92,0.0,-0.0,-0.0,-15.29,18:47:58.248686
350.67,-1.09,0.26,1.54,-5.09,1.14,-0.22,-5.09,0.24,0.0,0.0,0.0,58.65,38.89,38.61,16.92,0.0,-0.0,-0.0,-15.29,18:47:58.465740
350.67,-1.09,0.26,1.54,-5.09,1.14,-0.22,-5.09,0.24,0.0,0.0,0.0,58.65,38.89,38.61,16.92,0.0,-0.0,-0.0,-15.29,18:47:58.685644
351.16,-1.66,0.16,1.66,0.15,0.19,0.73,0.15,-2.24,0.0,0.0,0.0,59.75,38.93,38.68,16.92,0.0,-0.0,-0.0,-15.41,18:47:58.903926
351.16,-1.66,0.16,1.66,0.15,0.19,0.73,0.15,-2.24,0.0,0.0,0.0,59.75,38.93,38.68,16.92,0.0,-0.0,-0.0,-15.41,18:47:59.109825
351.16,-1.66,0.16,1.66,0.15,0.19,0.73,0.15,-2.24,0.0,0.0,0.0,59.75,38.93,38.68,16.92,0.0,-0.0,-0.0,-15.41,18:47:59.325765
351.16,-1.66,0.16,1.66,0.15,0.19,0.73,0.15,-2.24,0.0,0.0,0.0,59.75,38.93,38.68,16.92,0.0,-0.0,-0.0,-15.41,18:47:59.544347
351.16,-1.66,0.16,1.66,0.15,0.19,0.73,0.15,-2.24,0.0,0.0,0.0,59.75,38.93,38.68,16.92,0.0,-0.0,-0.0,-15.41,18:47:59.763329
351.16,-1.66,0.16,1.66,0.15,0.19,0.73,0.15,-2.24,0.0,0.0,0.0,59.75,38.93,38.68,16.92,0.0,-0.0,-0.0,-15.41,18:48:00.082982
351.16,-1.66,0.16,1.66,0.15,0.19,0.73,0.15,-2.24,0.0,0.0,0.0,59.75,38.93,38.68,16.92,0.0,-0.0,-0.0,-15.41,18:48:00.417110
351.16,-1.66,0.16,1.66,0.15,0.19,0.73,0.15,-2.24,0.0,0.0,0.0,59.75,38.93,38.68,16.92,0.0,-0.0,-0.0,-15.41,18:48:00.619665
351.16,-1.66,0.16,1.66,0.15,0.19,0.73,0.15,-2.24,0.0,0.0,0.0,59.75,38.93,38.68,16.92,0.0,-0.0,-0.0,-15.41,18:48:00.833625
351.16,-1.66,0.16,1.66,0.15,0.19,0.73,0.15,-2.24,0.0,0.0,0.0,59.75,38.93,38.68,16.92,0.0,-0.0,-0.0,-15.41,18:48:01.037391
351.16,-1.66,0.16,1.66,0.15,0.19,0.73,0.15,-2.24,0.0,0.0,0.0,59.75,38.93,38.68,16.92,0.0,-0.0,-0.0,-15.41,18:48:01.239564
351.16,-1.66,0.16,1.66,0.15,0.19,0.73,0.15,-2.24,0.0,0.0,0.0,59.75,38.93,38.68,16.92,0.0,-0.0,-0.0,-15.41,18:48:01.444448
351.16,-1.66,0.16,1.66,0.15,0.19,0.73,0.15,-2.24,0.0,0.0,0.0,59.75,38.93,38.68,16.92,0.0,-0.0,-0.0,-15.41,18:48:01.658724
351.16,-1.66,0.16,1.66,0.15,0.19,0.73,0.15,-2.24,0.0,0.0,0.0,59.75,38.93,38.68,16.92,0.0,-0.0,-0.0,-15.41,18:48:01.861639
351.16,-1.66,0.16,1.66,0.15,0.19,0.73,0.15,-2.24,0.0,0.0,0.0,59.75,38.93,38.68,16.92,0.0,-0.0,-0.0,-15.41,18:48:02.066171
351.16,-1.66,0.16,1.66,0.15,0.19,0.73,0.15,-2.24,0.0,0.0,0.0,59.75,38.93,38.68,16.92,0.0,-0.0,-0.0,-15.41,18:48:02.275632
351.16,-1.66,0.16,1.66,0.15,0.19,0.73,0.15,-2.24,0.0,0.0,0.0,59.75,38.93,38.68,16.92,0.0,-0.0,-0.0,-15.41,18:48:02.598550
351.16,-1.66,0.16,1.66,0.15,0.19,0.73,0.15,-2.24,0.0,0.0,0.0,59.75,38.93,38.68,16.92,0.0,-0.0,-0.0,-15.41,18:48:02.932514
351.16,-1.66,0.16,1.66,0.15,0.19,0.73,0.15,-2.24,0.0,0.0,0.0,59.75,38.93,38.68,16.92,0.0,-0.0,-0.0,-15.41,18:48:03.150883
351.16,-1.66,0.16,1.66,0.15,0.19,0.73,0.15,-2.24,0.0,0.0,0.0,59.75,38.93,38.68,16.92,0.0,-0.0,-0.0,-15.41,18:48:03.369167
350.43,-1.66,-0.97,1.81,0.15,1.62,0.73,0.15,0.24,0.0,0.0,0.0,58.43,38.95,38.71,16.92,0.0,-0.0,-0.0,-14.79,18:48:03.588233
350.43,-1.66,-0.97,1.81,0.15,1.62,0.73,0.15,0.24,0.0,0.0,0.0,58.43,38.95,38.71,16.92,0.0,-0.0,-0.0,-14.79,18:48:03.805467
350.43,-1.66,-0.97,1.81,0.15,1.62,0.73,0.15,0.24,0.0,0.0,0.0,58.43,38.95,38.71,16.92,0.0,-0.0,-0.0,-14.79,18:48:04.024515
350.43,-1.66,-0.97,1.81,0.15,1.62,0.73,0.15,0.24,0.0,0.0,0.0,58.43,38.95,38.71,16.92,0.0,-0.0,-0.0,-14.79,18:48:04.242872
350.43,-1.66,-0.97,1.81,0.15,1.62,0.73,0.15,0.24,0.0,0.0,0.0,58.43,38.95,38.71,16.92,0.0,-0.0,-0.0,-14.79,18:48:04.461754
350.43,-1.66,-0.97,1.81,0.15,1.62,0.73,0.15,0.24,0.0,0.0,0.0,58.43,38.95,38.71,16.92,0.0,-0.0,-0.0,-14.79,18:48:04.681697
350.43,-1.66,-0.97,1.81,0.15,1.62,0.73,0.15,0.24,0.0,0.0,0.0,58.43,38.95,38.71,16.92,0.0,-0.0,-0.0,-14.79,18:48:04.901487
350.43,-1.66,-0.97,1.81,0.15,1.62,0.73,0.15,0.24,0.0,0.0,0.0,58.43,38.95,38.71,16.92,0.0,-0.0,-0.0,-14.79,18:48:05.252760
350.43,-1.66,-0.97,1.81,0.15,1.62,0.73,0.15,0.24,0.0,0.0,0.0,58.43,38.95,38.71,16.92,0.0,-0.0,-0.0,-14.79,18:48:05.588668
350.43,-1.66,-0.97,1.81,0.15,1.62,0.73,0.15,0.24,0.0,0.0,0.0,58.43,38.95,38.71,16.92,0.0,-0.0,-0.0,-14.79,18:48:05.810622
350.43,-1.66,-0.97,1.81,0.15,1.62,0.73,0.15,0.24,0.0,0.0,0.0,58.43,38.95,38.71,16.92,0.0,-0.0,-0.0,-14.79,18:48:06.024637
350.43,-1.66,-0.97,1.81,0.15,1.62,0.73,0.15,0.24,0.0,0.0,0.0,58.43,38.95,38.71,16.92,0.0,-0.0,-0.0,-14.79,18:48:06.245452
350.43,-1.66,-0.97,1.81,0.15,1.62,0.73,0.15,0.24,0.0,0.0,0.0,58.43,38.95,38.71,16.92,0.0,-0.0,-0.0,-14.79,18:48:06.461670
350.43,-1.66,-0.97,1.81,0.15,1.62,0.73,0.15,0.24,0.0,0.0,0.0,58.43,38.95,38.71,16.92,0.0,-0.0,-0.0,-14.79,18:48:06.678690
350.43,-1.66,-0.97,1.81,0.15,1.62,0.73,0.15,0.24,0.0,0.0,0.0,58.43,38.95,38.71,16.92,0.0,-0.0,-0.0,-14.79,18:48:06.896968
350.43,-1.66,-0.97,1.81,0.15,1.62,0.73,0.15,0.24,0.0,0.0,0.0,58.43,38.95,38.71,16.92,0.0,-0.0,-0.0,-14.79,18:48:07.115908
350.43,-1.66,-0.97,1.81,0.15,1.62,0.73,0.15,0.24,0.0,0.0,0.0,58.43,38.95,38.71,16.92,0.0,-0.0,-0.0,-14.79,18:48:07.336530
350.43,-1.66,-0.97,1.81,0.15,1.62,0.73,0.15,0.24,0.0,0.0,0.0,58.43,38.95,38.71,16.92,0.0,-0.0,-0.0,-14.79,18:48:07.555708
350.43,-1.66,-0.97,1.81,0.15,1.62,0.73,0.15,0.24,0.0,0.0,0.0,58.43,38.95,38.71,16.92,0.0,-0.0,-0.0,-14.79,18:48:07.876819
350.43,-1.66,-0.97,1.81,0.15,1.62,0.73,0.15,0.24,0.0,0.0,0.0,58.43,38.95,38.71,16.92,0.0,-0.0,-0.0,-14.79,18:48:08.211729
351.16,-2.23,0.26,1.67,0.15,1.62,0.73,0.15,0.51,0.0,0.0,0.0,59.75,38.95,38.75,16.92,0.0,-0.0,-0.0,-15.05,18:48:08.428367
351.16,-2.23,0.26,1.67,0.15,1.62,0.73,0.15,0.51,0.0,0.0,0.0,59.75,38.95,38.75,16.92,0.0,-0.0,-0.0,-15.05,18:48:08.647002
351.16,-2.23,0.26,1.67,0.15,1.62,0.73,0.15,0.51,0.0,0.0,0.0,59.75,38.95,38.75,16.92,0.0,-0.0,-0.0,-15.05,18:48:08.864263
351.16,-2.23,0.26,1.67,0.15,1.62,0.73,0.15,0.51,0.0,0.0,0.0,59.75,38.95,38.75,16.92,0.0,-0.0,-0.0,-15.05,18:48:09.083631
351.16,-2.23,0.26,1.67,0.15,1.62,0.73,0.15,0.51,0.0,0.0,0.0,59.75,38.95,38.75,16.92,0.0,-0.0,-0.0,-15.05,18:48:09.301976
351.16,-2.23,0.26,1.67,0.15,1.62,0.73,0.15,0.51,0.0,0.0,0.0,59.75,38.95,38.75,16.92,0.0,-0.0,-0.0,-15.05,18:48:09.519781
351.16,-2.23,0.26,1.67,0.15,1.62,0.73,0.15,0.51,0.0,0.0,0.0,59.75,38.95,38.75,16.92,0.0,-0.0,-0.0,-15.05,18:48:09.742312
351.16,-2.23,0.26,1.67,0.15,1.62,0.73,0.15,0.51,0.0,0.0,0.0,59.75,38.95,38.75,16.92,0.0,-0.0,-0.0,-15.05,18:48:09.958797
351.16,-2.23,0.26,1.67,0.15,1.62,0.73,0.15,0.51,0.0,0.0,0.0,59.75,38.95,38.75,16.92,0.0,-0.0,-0.0,-15.05,18:48:10.177367
351.16,-2.23,0.26,1.67,0.15,1.62,0.73,0.15,0.51,0.0,0.0,0.0,59.75,38.95,38.75,16.92,0.0,-0.0,-0.0,-15.05,18:48:10.496010
351.16,-2.23,0.26,1.67,0.15,1.62,0.73,0.15,0.51,0.0,0.0,0.0,59.75,38.95,38.75,16.92,0.0,-0.0,-0.0,-15.05,18:48:10.831726
351.16,-2.23,0.26,1.67,0.15,1.62,0.73,0.15,0.51,0.0,0.0,0.0,59.75,38.95,38.75,16.92,0.0,-0.0,-0.0,-15.05,18:48:11.051266
351.16,-2.23,0.26,1.67,0.15,1.62,0.73,0.15,0.51,0.0,0.0,0.0,59.75,38.95,38.75,16.92,0.0,-0.0,-0.0,-15.05,18:48:11.268060
351.16,-2.23,0.26,1.67,0.15,1.62,0.73,0.15,0.51,0.0,0.0,0.0,59.75,38.95,38.75,16.92,0.0,-0.0,-0.0,-15.05,18:48:11.485994
351.16,-2.23,0.26,1.67,0.15,1.62,0.73,0.15,0.51,0.0,0.0,0.0,59.75,38.95,38.75,16.92,0.0,-0.0,-0.0,-15.05,18:48:11.703903
351.16,-2.23,0.26,1.67,0.15,1.62,0.73,0.15,0.51,0.0,0.0,0.0,59.75,38.95,38.75,16.92,0.0,-0.0,-0.0,-15.05,18:48:11.920919
351.16,-2.23,0.26,1.67,0.15,1.62,0.73,0.15,0.51,0.0,0.0,0.0,59.75,38.95,38.75,16.92,0.0,-0.0,-0.0,-15.05,18:48:12.141716
351.16,-2.23,0.26,1.67,0.15,1.62,0.73,0.15,0.51,0.0,0.0,0.0,59.75,38.95,38.75,16.92,0.0,-0.0,-0.0,-15.05,18:48:12.357457
351.16,-2.23,0.26,1.67,0.15,1.62,0.73,0.15,0.51,0.0,0.0,0.0,59.75,38.95,38.75,16.92,0.0,-0.0,-0.0,-15.05,18:48:12.575776
351.16,-2.23,0.26,1.67,0.15,1.62,0.73,0.15,0.51,0.0,0.0,0.0,59.75,38.95,38.75,16.92,0.0,-0.0,-0.0,-15.05,18:48:12.795381
350.67,-1.66,0.26,1.7,0.15,1.62,0.25,-5.09,0.24,0.0,0.0,0.0,59.42,39.01,38.74,16.92,0.0,-0.0,-0.0,-15.95,18:48:13.149230
350.67,-1.66,0.26,1.7,0.15,1.62,0.25,-5.09,0.24,0.0,0.0,0.0,59.42,39.01,38.74,16.92,0.0,-0.0,-0.0,-15.95,18:48:13.482154
350.67,-1.66,0.26,1.7,0.15,1.62,0.25,-5.09,0.24,0.0,0.0,0.0,59.42,39.01,38.74,16.92,0.0,-0.0,-0.0,-15.95,18:48:13.697732
350.67,-1.66,0.26,1.7,0.15,1.62,0.25,-5.09,0.24,0.0,0.0,0.0,59.42,39.01,38.74,16.92,0.0,-0.0,-0.0,-15.95,18:48:13.915273
350.67,-1.66,0.26,1.7,0.15,1.62,0.25,-5.09,0.24,0.0,0.0,0.0,59.42,39.01,38.74,16.92,0.0,-0.0,-0.0,-15.95,18:48:14.133535
350.67,-1.66,0.26,1.7,0.15,1.62,0.25,-5.09,0.24,0.0,0.0,0.0,59.42,39.01,38.74,16.92,0.0,-0.0,-0.0,-15.95,18:48:14.351533
350.67,-1.66,0.26,1.7,0.15,1.62,0.25,-5.09,0.24,0.0,0.0,0.0,59.42,39.01,38.74,16.92,0.0,-0.0,-0.0,-15.95,18:48:14.571332
350.67,-1.66,0.26,1.7,0.15,1.62,0.25,-5.09,0.24,0.0,0.0,0.0,59.42,39.01,38.74,16.92,0.0,-0.0,-0.0,-15.95,18:48:14.786546
350.67,-1.66,0.26,1.7,0.15,1.62,0.25,-5.09,0.24,0.0,0.0,0.0,59.42,39.01,38.74,16.92,0.0,-0.0,-0.0,-15.95,18:48:15.003162
350.67,-1.66,0.26,1.7,0.15,1.62,0.25,-5.09,0.24,0.0,0.0,0.0,59.42,39.01,38.74,16.92,0.0,-0.0,-0.0,-15.95,18:48:15.221451
350.67,-1.66,0.26,1.7,0.15,1.62,0.25,-5.09,0.24,0.0,0.0,0.0,59.42,39.01,38.74,16.92,0.0,-0.0,-0.0,-15.95,18:48:15.441027
350.67,-1.66,0.26,1.7,0.15,1.62,0.25,-5.09,0.24,0.0,0.0,0.0,59.42,39.01,38.74,16.92,0.0,-0.0,-0.0,-15.95,18:48:15.774901
350.67,-1.66,0.26,1.7,0.15,1.62,0.25,-5.09,0.24,0.0,0.0,0.0,59.42,39.01,38.74,16.92,0.0,-0.0,-0.0,-15.95,18:48:16.114396
350.67,-1.66,0.26,1.7,0.15,1.62,0.25,-5.09,0.24,0.0,0.0,0.0,59.42,39.01,38.74,16.92,0.0,-0.0,-0.0,-15.95,18:48:16.326427
350.67,-1.66,0.26,1.7,0.15,1.62,0.25,-5.09,0.24,0.0,0.0,0.0,59.42,39.01,38.74,16.92,0.0,-0.0,-0.0,-15.95,18:48:16.545339
350.67,-1.66,0.26,1.7,0.15,1.62,0.25,-5.09,0.24,0.0,0.0,0.0,59.42,39.01,38.74,16.92,0.0,-0.0,-0.0,-15.95,18:48:16.763470
350.67,-1.66,0.26,1.7,0.15,1.62,0.25,-5.09,0.24,0.0,0.0,0.0,59.42,39.01,38.74,16.92,0.0,-0.0,-0.0,-15.95,18:48:16.980479
350.67,-1.66,0.26,1.7,0.15,1.62,0.25,-5.09,0.24,0.0,0.0,0.0,59.42,39.01,38.74,16.92,0.0,-0.0,-0.0,-15.95,18:48:17.184262
350.67,-1.66,0.26,1.7,0.15,1.62,0.25,-5.09,0.24,0.0,0.0,0.0,59.42,39.01,38.74,16.92,0.0,-0.0,-0.0,-15.95,18:48:17.401502
350.67,-1.66,0.26,1.7,0.15,1.62,0.25,-5.09,0.24,0.0,0.0,0.0,59.42,39.01,38.74,16.92,0.0,-0.0,-0.0,-15.95,18:48:17.620517
350.67,-1.66,-0.97,1.69,0.15,0.19,0.73,0.15,-0.31,0.0,0.0,0.0,58.43,39.05,38.76,16.92,0.0,-0.0,-0.0,-14.82,18:48:17.836541
350.67,-1.66,-0.97,1.69,0.15,0.19,0.73,0.15,-0.31,0.0,0.0,0.0,58.43,39.05,38.76,16.92,0.0,-0.0,-0.0,-14.82,18:48:18.040747
350.67,-1.66,-0.97,1.69,0.15,0.19,0.73,0.15,-0.31,0.0,0.0,0.0,58.43,39.05,38.76,16.92,0.0,-0.0,-0.0,-14.82,18:48:18.377947
350.67,-1.66,-0.97,1.69,0.15,0.19,0.73,0.15,-0.31,0.0,0.0,0.0,58.43,39.05,38.76,16.92,0.0,-0.0,-0.0,-14.82,18:48:18.714408
350.67,-1.66,-0.97,1.69,0.15,0.19,0.73,0.15,-0.31,0.0,0.0,0.0,58.43,39.05,38.76,16.92,0.0,-0.0,-0.0,-14.82,18:48:18.929723
350.67,-1.66,-0.97,1.69,0.15,0.19,0.73,0.15,-0.31,0.0,0.0,0.0,58.43,39.05,38.76,16.92,0.0,-0.0,-0.0,-14.82,18:48:19.149486
350.67,-1.66,-0.97,1.69,0.15,0.19,0.73,0.15,-0.31,0.0,0.0,0.0,58.43,39.05,38.76,16.92,0.0,-0.0,-0.0,-14.82,18:48:19.368558
350.67,-1.66,-0.97,1.69,0.15,0.19,0.73,0.15,-0.31,0.0,0.0,0.0,58.43,39.05,38.76,16.92,0.0,-0.0,-0.0,-14.82,18:48:19.586208
350.67,-1.66,-0.97,1.69,0.15,0.19,0.73,0.15,-0.31,0.0,0.0,0.0,58.43,39.05,38.76,16.92,0.0,-0.0,-0.0,-14.82,18:48:19.804701
350.67,-1.66,-0.97,1.69,0.15,0.19,0.73,0.15,-0.31,0.0,0.0,0.0,58.43,39.05,38.76,16.92,0.0,-0.0,-0.0,-14.82,18:48:20.022907
350.67,-1.66,-0.97,1.69,0.15,0.19,0.73,0.15,-0.31,0.0,0.0,0.0,58.43,39.05,38.76,16.92,0.0,-0.0,-0.0,-14.82,18:48:20.241322
350.67,-1.66,-0.97,1.69,0.15,0.19,0.73,0.15,-0.31,0.0,0.0,0.0,58.43,39.05,38.76,16.92,0.0,-0.0,-0.0,-14.82,18:48:20.461131
350.67,-1.66,-0.97,1.69,0.15,0.19,0.73,0.15,-0.31,0.0,0.0,0.0,58.43,39.05,38.76,16.92,0.0,-0.0,-0.0,-14.82,18:48:20.676284
350.67,-1.66,-0.97,1.69,0.15,0.19,0.73,0.15,-0.31,0.0,0.0,0.0,58.43,39.05,38.76,16.92,0.0,-0.0,-0.0,-14.82,18:48:20.998028
350.67,-1.66,-0.97,1.69,0.15,0.19,0.73,0.15,-0.31,0.0,0.0,0.0,58.43,39.05,38.76,16.92,0.0,-0.0,-0.0,-14.82,18:48:21.331326
350.67,-1.66,-0.97,1.69,0.15,0.19,0.73,0.15,-0.31,0.0,0.0,0.0,58.43,39.05,38.76,16.92,0.0,-0.0,-0.0,-14.82,18:48:21.535068
350.67,-1.66,-0.97,1.69,0.15,0.19,0.73,0.15,-0.31,0.0,0.0,0.0,58.43,39.05,38.76,16.92,0.0,-0.0,-0.0,-14.82,18:48:21.750337
