STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,STEERING_SERVO_CURRENT_FRONT,STEERING_SERVO_CURRENT_REAR,SUSPENSION_PRESSURE_CUR_1,SUSPENSION_PRESSURE_CUR_2,SUSPENSION_PRESSURE_CUR_3,SUSPENSION_PRESSURE_CUR_4,time
1.00,31.00,1070.00,180.00,1.06,1.44,2.31,1.02,12:47:59.994896
1.00,31.00,1070.00,180.00,1.06,1.44,2.31,1.02,12:48:00.291031
1.00,31.00,1070.00,180.00,1.06,1.44,2.31,1.02,12:48:00.650597
1.00,31.00,1070.00,180.00,1.06,1.44,2.31,1.02,12:48:00.860872
1.00,31.00,1070.00,180.00,1.06,1.44,2.31,1.02,12:48:01.060815
1.00,31.00,1070.00,180.00,1.06,1.44,2.31,1.02,12:48:01.260973
1.00,31.00,1060.00,180.00,1.07,1.44,2.31,1.01,12:48:01.470902
1.00,31.00,1060.00,180.00,1.07,1.44,2.31,1.01,12:48:01.670415
1.00,31.00,1060.00,180.00,1.07,1.44,2.31,1.01,12:48:01.870129
1.00,31.00,1060.00,180.00,1.07,1.44,2.31,1.01,12:48:02.071093
1.00,31.00,1060.00,180.00,1.07,1.44,2.31,1.01,12:48:02.280168
1.00,31.00,1060.00,180.00,1.07,1.44,2.31,1.01,12:48:02.483521
1.00,31.00,1060.00,180.00,1.07,1.44,2.31,1.01,12:48:02.680437
1.00,31.00,1060.00,180.00,1.07,1.44,2.31,1.01,12:48:02.880124
1.00,31.00,1060.00,130.00,1.07,1.44,2.32,1.01,12:48:03.100526
1.00,31.00,1060.00,130.00,1.07,1.44,2.32,1.01,12:48:03.350240
1.00,31.00,1060.00,130.00,1.07,1.44,2.32,1.01,12:48:03.560499
1.00,31.00,1060.00,130.00,1.07,1.44,2.32,1.01,12:48:03.760620
1.00,31.00,1060.00,130.00,1.07,1.44,2.32,1.01,12:48:03.970221
1.00,31.00,1060.00,130.00,1.07,1.44,2.32,1.01,12:48:04.172967
1.00,31.00,1060.00,130.00,1.07,1.44,2.32,1.01,12:48:04.370157
1.00,31.00,1060.00,130.00,1.07,1.44,2.32,1.01,12:48:04.582811
1.00,31.00,1060.00,190.00,1.08,1.44,2.32,1.02,12:48:04.795908
1.00,31.00,1060.00,190.00,1.08,1.44,2.32,1.02,12:48:05.040547
1.00,31.00,1060.00,190.00,1.08,1.44,2.32,1.02,12:48:05.260746
1.00,31.00,1060.00,190.00,1.08,1.44,2.32,1.02,12:48:05.464050
1.00,31.00,1060.00,190.00,1.08,1.44,2.32,1.02,12:48:05.662624
1.00,31.00,1060.00,190.00,1.08,1.44,2.32,1.02,12:48:05.870660
1.00,31.00,1060.00,190.00,1.08,1.44,2.32,1.02,12:48:06.170129
1.00,31.00,1060.00,190.00,1.08,1.44,2.32,1.02,12:48:06.490700
1.00,31.00,1070.00,180.00,1.06,1.44,2.32,1.01,12:48:06.700425
1.00,31.00,1070.00,180.00,1.06,1.44,2.32,1.01,12:48:06.997597
1.00,31.00,1070.00,180.00,1.06,1.44,2.32,1.01,12:48:07.350608
1.00,31.00,1070.00,180.00,1.06,1.44,2.32,1.01,12:48:07.573714
1.00,31.00,1070.00,180.00,1.06,1.44,2.32,1.01,12:48:07.781719
1.00,31.00,1070.00,180.00,1.06,1.44,2.32,1.01,12:48:07.980991
1.00,31.00,1070.00,180.00,1.06,1.44,2.32,1.01,12:48:08.170661
1.00,31.00,1070.00,180.00,1.06,1.44,2.32,1.01,12:48:08.360959
1.00,31.00,1060.00,100.00,1.06,1.43,2.32,1.02,12:48:08.560902
1.00,31.00,1060.00,100.00,1.06,1.43,2.32,1.02,12:48:08.762882
1.00,31.00,1060.00,100.00,1.06,1.43,2.32,1.02,12:48:08.972724
1.00,31.00,1060.00,100.00,1.06,1.43,2.32,1.02,12:48:09.160708
1.00,31.00,1060.00,100.00,1.06,1.43,2.32,1.02,12:48:09.360727
1.00,31.00,1060.00,100.00,1.06,1.43,2.32,1.02,12:48:09.560778
1.00,31.00,1060.00,100.00,1.06,1.43,2.32,1.02,12:48:09.760786
1.00,31.00,1060.00,100.00,1.06,1.43,2.32,1.02,12:48:09.970572
1.00,31.00,1060.00,100.00,1.06,1.45,2.19,0.95,12:48:10.180854
1.00,31.00,1060.00,100.00,1.06,1.45,2.19,0.95,12:48:10.393334
1.00,31.00,1060.00,100.00,1.06,1.45,2.19,0.95,12:48:10.593521
1.00,31.00,1060.00,100.00,1.06,1.45,2.19,0.95,12:48:10.800838
1.00,31.00,1060.00,100.00,1.06,1.45,2.19,0.95,12:48:10.992979
1.00,31.00,1060.00,100.00,1.06,1.45,2.19,0.95,12:48:11.192600
1.00,31.00,1060.00,100.00,1.06,1.45,2.19,0.95,12:48:11.380844
1.00,31.00,1060.00,100.00,1.06,1.45,2.19,0.95,12:48:11.591048
1.00,31.00,1060.00,190.00,1.08,1.46,2.20,0.95,12:48:11.791206
1.00,31.00,1060.00,190.00,1.08,1.46,2.20,0.95,12:48:11.993332
1.00,31.00,1060.00,190.00,1.08,1.46,2.20,0.95,12:48:12.201010
1.00,31.00,1060.00,190.00,1.08,1.46,2.20,0.95,12:48:12.390870
