PSTED_TORQUE,PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,PSTED_MOTOR_TEMP,PSTED_INV_RADIATOR_TEMP,PSTED_OUT_BMS_VOLTAGE,SYSTEM_24V_VOLTAGE,STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,time
0.00,0.00,0.00,349.41,59.00,17.00,343.77,24.46,2.00,-26.00,17:02:17.606080
0.00,0.00,0.00,349.41,59.00,17.00,343.77,24.46,2.00,-26.00,17:02:17.608081
0.00,0.00,0.00,12.71,50.00,17.00,371.69,23.05,2.00,-26.00,17:02:18.409449
0.00,0.00,0.00,12.71,50.00,17.00,371.69,23.05,2.00,-26.00,17:02:19.147556
0.00,0.00,0.00,6.35,50.00,17.00,371.69,23.04,2.00,-26.00,17:02:20.016840
0.00,0.00,0.00,6.35,23.00,17.00,371.69,23.03,2.00,-26.00,17:02:20.915429
0.00,0.00,0.00,6.35,38.00,17.00,371.69,23.03,2.00,-26.00,17:02:21.902607
0.00,0.00,0.00,6.35,38.00,17.00,371.69,23.03,2.00,-26.00,17:02:22.652794
0.00,0.00,0.00,19.06,45.00,17.00,371.69,22.80,2.00,-26.00,17:02:23.523501
0.00,0.00,0.00,19.06,49.00,17.00,371.69,22.92,2.00,-26.00,17:02:24.560569
0.00,0.00,0.00,19.06,49.00,17.00,371.69,22.92,2.00,-26.00,17:02:25.353354
0.00,0.00,0.00,19.06,49.00,17.00,373.43,22.92,2.00,-26.00,17:02:26.266265
0.00,0.00,0.00,6.35,50.00,17.00,373.43,22.90,2.00,-26.00,17:02:27.249447
0.00,0.00,0.00,6.35,50.00,17.00,373.43,22.90,2.00,-26.00,17:02:28.046969
0.00,0.00,0.00,349.41,50.00,17.00,373.43,24.15,2.00,-26.00,17:02:28.941302
0.00,0.00,0.00,349.41,50.00,17.00,373.43,24.42,2.00,-26.00,17:02:29.960049
0.00,0.00,0.00,349.41,50.00,17.00,373.43,24.42,2.00,-26.00,17:02:30.668357
0.00,0.00,0.00,349.41,50.00,17.00,373.43,24.45,2.00,-26.00,17:02:31.523651
0.00,0.00,0.00,349.41,50.00,17.00,361.22,24.44,2.00,-26.00,17:02:32.561660
0.00,0.00,0.00,349.41,50.00,17.00,361.22,24.44,2.00,-26.00,17:02:33.277205
0.00,0.00,0.00,349.41,50.00,17.00,361.22,24.45,2.00,-26.00,17:02:34.145573
0.00,0.00,0.00,349.41,50.00,17.00,361.22,24.46,2.00,-26.00,17:02:35.169567
0.00,0.00,0.00,349.41,50.00,17.00,361.22,24.46,2.00,-26.00,17:02:35.886817
0.00,0.00,0.00,349.41,50.00,17.00,361.22,24.46,2.00,-26.00,17:02:36.770046
0.00,0.00,0.00,349.41,50.00,17.00,368.20,24.47,2.00,-26.00,17:02:37.790185
0.00,0.00,0.00,349.41,50.00,17.00,368.20,24.47,2.00,-26.00,17:02:38.561269
0.00,0.00,0.00,349.41,50.00,17.00,368.20,24.45,2.00,-26.00,17:02:39.438775
0.00,0.00,0.00,349.41,50.00,17.00,368.20,24.46,2.00,-26.00,17:02:40.402137
0.00,0.00,0.00,349.41,50.00,17.00,368.20,24.46,2.00,-26.00,17:02:41.143219
0.00,0.00,0.00,349.41,50.00,17.00,368.20,24.47,2.00,-26.00,17:02:42.027221
0.00,0.00,0.00,349.41,50.00,17.00,368.20,24.45,2.00,-26.00,17:02:43.070475
0.00,0.00,0.00,349.41,50.00,17.00,368.20,24.45,2.00,-26.00,17:02:43.823581
0.00,0.00,0.00,349.41,50.00,17.00,368.20,24.46,2.00,-26.00,17:02:44.676224
0.00,0.00,0.00,349.41,50.00,17.00,368.20,24.48,2.00,-26.00,17:02:45.680883
0.00,0.00,0.00,349.41,50.00,17.00,368.20,24.48,2.00,-26.00,17:02:46.475711
0.00,0.00,0.00,349.41,50.00,17.00,368.20,24.46,2.00,-26.00,17:02:47.349071
0.00,0.00,0.00,349.41,50.00,17.00,368.20,24.46,2.00,-26.00,17:02:48.360648
0.00,0.00,0.00,349.41,50.00,17.00,368.20,24.46,2.00,-26.00,17:02:49.106875
0.00,0.00,0.00,349.41,50.00,17.00,368.20,24.48,2.00,-26.00,17:02:50.026519
0.00,0.00,0.00,349.41,50.00,17.00,364.71,24.32,2.00,-26.00,17:02:51.051016
0.00,0.00,0.00,349.41,50.00,17.00,364.71,24.32,2.00,-26.00,17:02:51.777927
0.00,0.00,0.00,349.41,50.00,17.00,364.71,24.29,2.00,-26.00,17:02:52.655963
0.00,0.00,0.00,349.41,49.00,17.00,364.71,24.41,2.00,-26.00,17:02:53.592289
0.00,0.00,0.00,349.41,49.00,17.00,364.71,24.41,2.00,-26.00,17:02:54.349430
0.00,0.00,0.00,349.41,49.00,17.00,364.71,24.38,2.00,-26.00,17:02:55.151774
0.00,0.00,0.00,349.41,49.00,17.00,364.71,24.31,2.00,-26.00,17:02:56.050269
0.00,0.00,0.00,349.41,49.00,17.00,364.71,24.34,2.00,-26.00,17:02:57.061069
0.00,0.00,0.00,349.41,49.00,17.00,364.71,24.34,2.00,-26.00,17:02:57.823986
0.00,0.00,0.00,349.41,49.00,17.00,364.71,24.41,2.00,-26.00,17:02:58.670360
0.00,0.00,0.00,349.41,49.00,17.00,364.71,24.34,2.00,-26.00,17:02:59.681271
0.00,0.00,0.00,349.41,49.00,17.00,364.71,24.34,2.00,-26.00,17:03:00.366911
0.00,0.00,0.00,349.41,49.00,17.00,364.71,24.27,2.00,-26.00,17:03:01.170520
0.00,0.00,0.00,349.41,49.00,17.00,364.71,24.38,2.00,-26.00,17:03:02.181713
0.00,0.00,0.00,349.41,49.00,17.00,364.71,24.38,2.00,-26.00,17:03:03.014474
0.00,0.00,0.00,349.41,49.00,17.00,362.96,24.41,2.00,-26.00,17:03:03.944956
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.29,2.00,-26.00,17:03:04.961338
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.29,2.00,-26.00,17:03:05.668716
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.39,2.00,-26.00,17:03:06.518684
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.38,2.00,-26.00,17:03:07.560917
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.38,2.00,-26.00,17:03:08.326299
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.30,2.00,-26.00,17:03:09.216166
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.33,2.00,-26.00,17:03:10.206437
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.33,2.00,-26.00,17:03:10.952177
0.00,0.00,0.00,0.00,15.00,89.00,29.67,3.54,24398.00,2.00,17:03:11.825239
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.30,2.00,-26.00,17:03:12.851489
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.30,2.00,-26.00,17:03:13.558473
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.29,2.00,-26.00,17:03:14.449008
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.41,2.00,-26.00,17:03:15.463269
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.41,2.00,-26.00,17:03:16.164720
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.37,2.00,-26.00,17:03:17.057143
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.27,2.00,-26.00,17:03:18.071826
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.27,2.00,-26.00,17:03:18.837660
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.35,2.00,-26.00,17:03:19.661782
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.40,2.00,-26.00,17:03:20.692359
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.40,2.00,-26.00,17:03:21.418754
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.30,2.00,-26.00,17:03:22.317285
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.37,2.00,-26.00,17:03:23.281494
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.37,2.00,-26.00,17:03:24.055197
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.41,2.00,-26.00,17:03:24.954496
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.29,2.00,-26.00,17:03:26.003300
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.29,2.00,-26.00,17:03:26.777765
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.29,2.00,-26.00,17:03:27.612030
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.41,2.00,-26.00,17:03:28.672603
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.41,2.00,-26.00,17:03:29.411191
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.39,2.00,-26.00,17:03:30.308222
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.30,2.00,-26.00,17:03:31.305257
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.30,2.00,-26.00,17:03:32.058730
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.35,2.00,-26.00,17:03:32.845240
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.37,2.00,-26.00,17:03:33.791947
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.37,2.00,-26.00,17:03:34.549083
0.00,0.00,0.00,349.41,49.00,17.00,361.22,24.33,2.00,-23.00,17:03:35.408539
20.00,697.53,30.71,343.06,49.00,17.00,355.98,24.34,2.00,-26.00,17:03:36.455374
20.00,697.53,30.71,343.06,49.00,17.00,355.98,24.34,2.00,-26.00,17:03:37.164895
19.00,918.73,25.59,349.41,49.00,17.00,355.98,24.41,2.00,-26.00,17:03:38.114631
12.00,1016.14,15.35,349.41,49.00,17.00,355.98,24.32,2.00,-26.00,17:03:39.184864
12.00,1016.14,15.35,349.41,49.00,17.00,355.98,24.32,2.00,-26.00,17:03:39.969198
12.00,1018.34,15.35,349.41,49.00,17.00,355.98,24.30,2.00,-26.00,17:03:40.862635
12.00,1004.67,15.35,343.06,49.00,17.00,355.98,24.40,2.00,-26.00,17:03:41.942440
12.00,1004.67,15.35,343.06,49.00,17.00,355.98,24.40,2.00,-26.00,17:03:42.673015
12.00,1021.03,15.35,349.41,49.00,17.00,355.98,24.30,2.00,-26.00,17:03:43.567552
12.00,1002.72,15.35,349.41,49.00,17.00,355.98,24.34,2.00,-26.00,17:03:44.562878
12.00,1002.72,15.35,349.41,49.00,17.00,355.98,24.34,2.00,-26.00,17:03:45.315482
12.00,1004.67,20.47,343.06,48.00,17.00,355.98,24.41,2.00,-26.00,17:03:46.174026
14.00,998.57,20.47,343.06,49.00,17.00,355.98,24.32,2.00,-26.00,17:03:47.204729
14.00,998.57,20.47,343.06,49.00,17.00,355.98,24.32,2.00,-26.00,17:03:47.969148
12.00,1019.81,20.47,349.41,48.00,17.00,342.02,24.29,2.00,-26.00,17:03:48.874211
14.00,990.51,20.47,343.06,48.00,17.00,342.02,24.40,2.00,-26.00,17:03:49.852752
14.00,990.51,20.47,343.06,48.00,17.00,342.02,24.40,2.00,-26.00,17:03:50.565365
13.00,990.26,20.47,349.41,49.00,17.00,342.02,24.37,2.00,-26.00,17:03:51.424439
13.00,1010.28,20.47,343.06,48.00,17.00,342.02,24.32,2.00,-26.00,17:03:52.402563
13.00,1010.28,20.47,343.06,48.00,17.00,342.02,24.32,2.00,-26.00,17:03:53.173029
13.00,1007.60,20.47,349.41,49.00,17.00,342.02,24.40,2.00,-26.00,17:03:54.045326
12.00,1012.97,20.47,343.06,48.00,17.00,340.28,24.36,2.00,-26.00,17:03:55.093461
12.00,1012.97,20.47,343.06,48.00,17.00,340.28,24.36,2.00,-26.00,17:03:55.860752
12.00,997.83,20.47,349.41,48.00,17.00,340.28,24.27,2.00,-26.00,17:03:56.726442
12.00,1018.83,20.47,343.06,49.00,17.00,340.28,24.39,2.00,-26.00,17:03:57.704906
12.00,1018.83,20.47,343.06,49.00,17.00,340.28,24.39,2.00,-26.00,17:03:58.472999
13.00,998.81,20.47,343.06,48.00,17.00,340.28,24.38,2.00,-26.00,17:03:59.348957
12.00,1013.70,20.47,343.06,49.00,17.00,340.28,24.30,2.00,-26.00,17:04:00.353887
12.00,1013.70,20.47,343.06,49.00,17.00,340.28,24.30,2.00,-26.00,17:04:01.063049
12.00,1006.62,20.47,349.41,48.00,17.00,340.28,24.34,2.00,-26.00,17:04:01.950169
12.00,1011.26,20.47,349.41,48.00,17.00,340.28,24.36,2.00,-26.00,17:04:02.993839
12.00,1011.26,20.47,349.41,48.00,17.00,340.28,24.36,2.00,-26.00,17:04:03.758803
13.00,1006.13,20.47,343.06,48.00,17.00,340.28,24.27,2.00,-26.00,17:04:04.647506
12.00,1001.25,20.47,349.41,48.00,17.00,340.28,24.38,2.00,-26.00,17:04:05.683970
12.00,1001.25,20.47,349.41,48.00,17.00,340.28,24.38,2.00,-26.00,17:04:06.451421
12.00,1013.70,20.47,349.41,48.00,17.00,340.28,24.39,2.00,-26.00,17:04:07.325541
12.00,1002.72,20.47,343.06,48.00,17.00,340.28,24.28,2.00,-26.00,17:04:08.305117
12.00,1002.72,20.47,343.06,48.00,17.00,340.28,24.28,2.00,-26.00,17:04:09.057846
12.00,1003.45,20.47,343.06,48.00,17.00,340.28,24.47,2.00,-26.00,17:04:09.948387
12.00,1018.59,20.47,343.06,48.00,17.00,342.02,24.47,2.00,-26.00,17:04:10.974402
12.00,1018.59,20.47,343.06,48.00,17.00,342.02,24.47,2.00,-26.00,17:04:11.741244
12.00,1008.09,20.47,343.06,48.00,17.00,342.02,24.47,2.00,-26.00,17:04:12.577192
12.00,1014.19,20.47,343.06,48.00,17.00,342.02,24.46,2.00,-26.00,17:04:13.585883
12.00,1014.19,20.47,343.06,48.00,17.00,342.02,24.46,2.00,-26.00,17:04:14.345029
12.00,1010.77,20.47,349.41,49.00,17.00,342.02,24.47,2.00,-26.00,17:04:15.172054
12.00,1003.45,20.47,349.41,48.00,17.00,342.02,24.46,2.00,-26.00,17:04:16.193666
12.00,1003.45,20.47,349.41,48.00,17.00,342.02,24.46,2.00,-26.00,17:04:16.969908
12.00,1016.88,20.47,343.06,48.00,17.00,343.77,24.47,2.00,-26.00,17:04:17.864150
12.00,996.12,20.47,349.41,48.00,17.00,343.77,24.46,2.00,-26.00,17:04:18.884770
12.00,996.12,20.47,349.41,48.00,17.00,343.77,24.46,2.00,-26.00,17:04:19.662953
12.00,1001.98,20.47,349.41,47.00,17.00,343.77,24.46,2.00,-26.00,17:04:20.558093
12.00,991.49,20.47,343.06,47.00,17.00,343.77,24.47,2.00,-26.00,17:04:21.554654
12.00,991.49,20.47,343.06,47.00,17.00,343.77,24.47,2.00,-26.00,17:04:22.329119
12.00,1001.74,20.47,349.41,47.00,17.00,343.77,24.46,2.00,-26.00,17:04:23.164796
13.00,985.63,20.47,349.41,48.00,17.00,343.77,24.47,2.00,-26.00,17:04:24.205779
13.00,985.63,20.47,349.41,48.00,17.00,343.77,24.47,2.00,-26.00,17:04:25.025729
14.00,993.44,20.47,349.41,48.00,17.00,342.02,24.47,2.00,-26.00,17:04:25.952152
13.00,1022.25,20.47,343.06,48.00,17.00,342.02,24.46,24466.00,2.00,17:04:26.954428
13.00,1022.25,20.47,343.06,48.00,17.00,342.02,24.46,24466.00,2.00,17:04:27.659459
12.00,1000.52,20.47,343.06,48.00,17.00,342.02,24.46,2.00,-26.00,17:04:28.539443
12.00,1016.88,20.47,349.41,48.00,17.00,342.02,24.47,2.00,-26.00,17:04:29.564661
12.00,1016.88,20.47,349.41,48.00,17.00,342.02,24.47,2.00,-26.00,17:04:30.276818
12.00,1007.11,20.47,349.41,47.00,17.00,342.02,24.47,2.00,-26.00,17:04:31.167364
12.00,1010.53,20.47,349.41,47.00,17.00,343.77,24.47,2.00,-26.00,17:04:32.245215
12.00,1010.53,20.47,349.41,47.00,17.00,343.77,24.47,2.00,-26.00,17:04:33.048971
