PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,STEERING_SERVO_CURRENT_FRONT,STEERING_SERVO_CURRENT_REAR,SUSPENSION_HEIGHT_CUR_1,SUSPENSION_HEIGHT_CUR_2,SUSPENSION_HEIGHT_CUR_3,SUSPENSION_HEIGHT_CUR_4,time
0.00,0.00,6.35,-2.00,33.00,1160.00,180.00,-62.00,-54.00,-26.00,-10.00,18:17:50.508569
0.00,0.00,6.35,-2.00,33.00,1160.00,180.00,-62.00,-54.00,-26.00,-10.00,18:17:50.718961
0.00,0.00,6.35,-2.00,33.00,1160.00,180.00,-62.00,-54.00,-26.00,-10.00,18:17:50.941852
0.00,0.00,6.35,-2.00,33.00,1150.00,180.00,-62.00,-54.00,-26.00,-10.00,18:17:51.180547
0.00,0.00,6.35,-2.00,33.00,1150.00,180.00,-62.00,-54.00,-26.00,-10.00,18:17:51.398644
0.00,0.00,6.35,-2.00,33.00,1150.00,180.00,-62.00,-54.00,-26.00,-10.00,18:17:51.619653
0.00,0.00,6.35,-2.00,33.00,1150.00,180.00,-62.00,-54.00,-26.00,-10.00,18:17:51.829317
0.00,0.00,6.35,-2.00,33.00,1150.00,180.00,-62.00,-54.00,-26.00,-10.00,18:17:52.078947
0.00,0.00,6.35,-2.00,33.00,1150.00,180.00,-62.00,-54.00,-26.00,-10.00,18:17:52.298775
0.00,0.00,6.35,-2.00,33.00,1150.00,180.00,-62.00,-54.00,-26.00,-10.00,18:17:52.519254
0.00,0.00,6.35,-2.00,33.00,1150.00,180.00,-62.00,-54.00,-26.00,-10.00,18:17:52.746225
0.00,0.00,6.35,-2.00,33.00,1150.00,180.00,-62.00,-54.00,-26.00,-10.00,18:17:52.979270
0.00,0.00,6.35,-2.00,33.00,1150.00,180.00,-62.00,-54.00,-26.00,-10.00,18:17:53.199391
0.00,0.00,6.35,-2.00,33.00,1150.00,180.00,-62.00,-54.00,-26.00,-10.00,18:17:53.409428
0.00,0.00,12.71,-2.00,33.00,1150.00,90.00,-62.00,-54.00,-26.00,-10.00,18:17:53.629469
0.00,0.00,12.71,-2.00,33.00,1150.00,90.00,-62.00,-54.00,-26.00,-10.00,18:17:53.849425
0.00,0.00,12.71,-2.00,33.00,1150.00,90.00,-62.00,-54.00,-26.00,-10.00,18:17:54.079477
0.00,0.00,12.71,-2.00,33.00,1150.00,90.00,-62.00,-54.00,-26.00,-10.00,18:17:54.309474
0.00,0.00,12.71,-2.00,33.00,1150.00,90.00,-62.00,-54.00,-26.00,-10.00,18:17:54.529571
0.00,0.00,12.71,-2.00,33.00,1150.00,90.00,-62.00,-54.00,-26.00,-10.00,18:17:54.799485
0.00,0.00,12.71,-2.00,33.00,1150.00,90.00,-62.00,-54.00,-26.00,-10.00,18:17:55.019511
0.00,0.00,12.71,-2.00,33.00,1150.00,90.00,-62.00,-54.00,-26.00,-10.00,18:17:55.244478
0.00,0.00,12.71,-2.00,33.00,1150.00,90.00,-62.00,-54.00,-26.00,-10.00,18:17:55.479467
0.00,0.00,12.71,-2.00,33.00,1150.00,90.00,-62.00,-54.00,-26.00,-10.00,18:17:55.698864
0.00,0.00,12.71,-2.00,33.00,1150.00,90.00,-62.00,-54.00,-26.00,-10.00,18:17:55.919184
0.00,0.00,6.35,-2.00,33.00,1160.00,210.00,-62.00,-54.00,-26.00,-10.00,18:17:56.142547
0.00,0.00,6.35,-2.00,33.00,1160.00,210.00,-62.00,-54.00,-26.00,-10.00,18:17:56.379372
0.00,0.00,6.35,-2.00,33.00,1160.00,210.00,-62.00,-54.00,-26.00,-10.00,18:17:56.599688
0.00,0.00,6.35,-2.00,33.00,1160.00,210.00,-62.00,-54.00,-26.00,-10.00,18:17:56.829428
0.00,0.00,6.35,-2.00,33.00,1160.00,210.00,-62.00,-54.00,-26.00,-10.00,18:17:57.043178
0.00,0.00,6.35,-2.00,33.00,1160.00,210.00,-62.00,-54.00,-26.00,-10.00,18:17:57.279665
0.00,0.00,6.35,-2.00,33.00,1160.00,210.00,-62.00,-54.00,-26.00,-10.00,18:17:57.499736
0.00,0.00,6.35,-2.00,33.00,1160.00,210.00,-62.00,-54.00,-26.00,-10.00,18:17:57.719372
0.00,0.00,6.35,-2.00,33.00,1160.00,210.00,-62.00,-54.00,-26.00,-10.00,18:17:57.943584
0.00,0.00,6.35,-2.00,33.00,1160.00,210.00,-62.00,-54.00,-26.00,-10.00,18:17:58.179299
0.00,0.00,6.35,-2.00,33.00,1160.00,210.00,-62.00,-54.00,-26.00,-10.00,18:17:58.399821
0.00,0.00,6.35,-2.00,33.00,1150.00,150.00,-62.00,-54.00,-26.00,-8.00,18:17:58.609362
0.00,0.00,6.35,-2.00,33.00,1150.00,150.00,-62.00,-54.00,-26.00,-8.00,18:17:58.829804
0.00,0.00,6.35,-2.00,33.00,1150.00,150.00,-62.00,-54.00,-26.00,-8.00,18:17:59.043693
0.00,0.00,6.35,-2.00,33.00,1150.00,150.00,-62.00,-54.00,-26.00,-8.00,18:17:59.279029
0.00,0.00,6.35,-2.00,33.00,1150.00,150.00,-62.00,-54.00,-26.00,-8.00,18:17:59.509982
0.00,0.00,6.35,-2.00,33.00,1150.00,150.00,-62.00,-54.00,-26.00,-8.00,18:17:59.719665
0.00,0.00,6.35,-2.00,33.00,1150.00,150.00,-62.00,-54.00,-26.00,-8.00,18:17:59.943028
0.00,0.00,6.35,-2.00,33.00,1150.00,150.00,-62.00,-54.00,-26.00,-8.00,18:18:00.179117
0.00,0.00,6.35,-2.00,33.00,1150.00,150.00,-62.00,-54.00,-26.00,-8.00,18:18:00.399724
0.00,0.00,6.35,-2.00,33.00,1150.00,150.00,-62.00,-54.00,-26.00,-8.00,18:18:00.620104
0.00,0.00,6.35,-2.00,33.00,1150.00,150.00,-62.00,-54.00,-26.00,-8.00,18:18:00.849247
0.00,0.00,12.71,-2.00,33.00,1170.00,160.00,-62.00,-54.00,-26.00,-10.00,18:18:01.079881
0.00,0.00,12.71,-2.00,33.00,1170.00,160.00,-62.00,-54.00,-26.00,-10.00,18:18:01.299895
0.00,0.00,12.71,-2.00,33.00,1170.00,160.00,-62.00,-54.00,-26.00,-10.00,18:18:01.519557
0.00,0.00,12.71,-2.00,33.00,1170.00,160.00,-62.00,-54.00,-26.00,-10.00,18:18:01.746161
0.00,0.00,12.71,-2.00,33.00,1170.00,160.00,-62.00,-54.00,-26.00,-10.00,18:18:01.979909
0.00,0.00,12.71,-2.00,33.00,1170.00,160.00,-62.00,-54.00,-26.00,-10.00,18:18:02.209974
0.00,0.00,12.71,-2.00,33.00,1170.00,160.00,-62.00,-54.00,-26.00,-10.00,18:18:02.420082
0.00,0.00,12.71,-2.00,33.00,1170.00,160.00,-62.00,-54.00,-26.00,-10.00,18:18:02.642074
0.00,0.00,12.71,-2.00,33.00,1170.00,160.00,-62.00,-54.00,-26.00,-10.00,18:18:02.879845
0.00,0.00,12.71,-2.00,33.00,1170.00,160.00,-62.00,-54.00,-26.00,-10.00,18:18:03.079993
0.00,0.00,12.71,-2.00,33.00,1170.00,160.00,-62.00,-54.00,-26.00,-10.00,18:18:03.299898
0.00,0.00,6.35,-2.00,33.00,1170.00,170.00,-62.00,-54.00,-26.00,-10.00,18:18:03.519198
0.00,0.00,6.35,-2.00,33.00,1170.00,170.00,-62.00,-54.00,-26.00,-10.00,18:18:03.745226
0.00,0.00,6.35,-2.00,33.00,1170.00,170.00,-62.00,-54.00,-26.00,-10.00,18:18:03.979089
0.00,0.00,6.35,-2.00,33.00,1170.00,170.00,-62.00,-54.00,-26.00,-10.00,18:18:04.199934
0.00,0.00,6.35,-2.00,33.00,1170.00,170.00,-62.00,-54.00,-26.00,-10.00,18:18:04.410043
0.00,0.00,6.35,-2.00,33.00,1170.00,170.00,-62.00,-54.00,-26.00,-10.00,18:18:04.629999
0.00,0.00,6.35,-2.00,33.00,1170.00,170.00,-62.00,-54.00,-26.00,-10.00,18:18:04.880196
0.00,0.00,6.35,-2.00,33.00,1170.00,170.00,-62.00,-54.00,-26.00,-10.00,18:18:05.099900
0.00,0.00,6.35,-2.00,33.00,1170.00,170.00,-62.00,-54.00,-26.00,-10.00,18:18:05.309551
0.00,0.00,6.35,-2.00,33.00,1170.00,170.00,-62.00,-54.00,-26.00,-10.00,18:18:05.529608
