STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,STEERING_SERVO_CURRENT_FRONT,STEERING_SERVO_CURRENT_REAR,SUSPENSION_PRESSURE_CUR_1,SUSPENSION_PRESSURE_CUR_2,SUSPENSION_PRESSURE_CUR_3,SUSPENSION_PRESSURE_CUR_4,time
-132.00,94.00,910.00,1040.00,0.95,2.85,3.40,0.05,13:59:29.908484
-132.00,94.00,910.00,1040.00,0.95,2.85,3.40,0.05,13:59:30.108737
-132.00,94.00,910.00,1040.00,0.95,2.85,3.40,0.05,13:59:30.308916
-132.00,94.00,910.00,1040.00,0.95,2.85,3.40,0.05,13:59:30.518089
-132.00,94.00,910.00,1040.00,0.95,2.85,3.40,0.05,13:59:30.718900
-2.00,-12.00,1310.00,1180.00,0.96,2.86,3.38,0.04,13:59:30.918608
-2.00,-12.00,1310.00,1180.00,0.96,2.86,3.38,0.04,13:59:31.121541
-2.00,-12.00,1310.00,1180.00,0.96,2.86,3.38,0.04,13:59:31.318274
-2.00,-12.00,1310.00,1180.00,0.96,2.86,3.38,0.04,13:59:31.510467
-2.00,-12.00,1310.00,1180.00,0.96,2.86,3.38,0.04,13:59:31.718154
-2.00,-12.00,1310.00,1180.00,0.96,2.86,3.38,0.04,13:59:31.958311
-2.00,-12.00,1310.00,1180.00,0.96,2.86,3.38,0.04,13:59:32.178298
-2.00,-12.00,1310.00,1180.00,0.96,2.86,3.38,0.04,13:59:32.388933
-2.00,-12.00,1320.00,1180.00,0.95,2.85,3.38,0.04,13:59:32.598178
-2.00,-12.00,1320.00,1180.00,0.95,2.85,3.38,0.04,13:59:32.798944
-2.00,-12.00,1320.00,1180.00,0.95,2.85,3.38,0.04,13:59:32.998584
-2.00,-12.00,1320.00,1180.00,0.95,2.85,3.38,0.04,13:59:33.188285
-2.00,-12.00,1320.00,1180.00,0.95,2.85,3.38,0.04,13:59:33.388823
-2.00,-12.00,1320.00,1180.00,0.95,2.85,3.38,0.04,13:59:33.608973
-2.00,-12.00,1320.00,1180.00,0.95,2.85,3.38,0.04,13:59:33.808168
-2.00,-12.00,1320.00,1180.00,0.95,2.85,3.38,0.04,13:59:34.020922
-2.00,-12.00,1310.00,1170.00,0.96,2.84,3.37,0.03,13:59:34.258371
-2.00,-12.00,1310.00,1170.00,0.96,2.84,3.37,0.03,13:59:34.488882
-2.00,-12.00,1310.00,1170.00,0.96,2.84,3.37,0.03,13:59:34.699070
-2.00,-12.00,1310.00,1170.00,0.96,2.84,3.37,0.03,13:59:34.898632
-2.00,-12.00,1310.00,1170.00,0.96,2.84,3.37,0.03,13:59:35.088646
-2.00,-12.00,1310.00,1170.00,0.96,2.84,3.37,0.03,13:59:35.301053
-2.00,-12.00,1310.00,1170.00,0.96,2.84,3.37,0.03,13:59:35.498654
-2.00,-12.00,1310.00,1170.00,0.96,2.84,3.37,0.03,13:59:35.702329
-2.00,-12.00,2070.00,1180.00,0.88,2.85,3.08,0.06,13:59:35.899025
-2.00,-12.00,2070.00,1180.00,0.88,2.85,3.08,0.06,13:59:36.118238
-2.00,-12.00,2070.00,1180.00,0.88,2.85,3.08,0.06,13:59:36.358728
-2.00,-12.00,2070.00,1180.00,0.88,2.85,3.08,0.06,13:59:36.558975
-2.00,-12.00,2070.00,1180.00,0.88,2.85,3.08,0.06,13:59:36.779343
-2.00,-12.00,2070.00,1180.00,0.88,2.85,3.08,0.06,13:59:36.988822
-2.00,-12.00,2070.00,1180.00,0.88,2.85,3.08,0.06,13:59:37.191633
-2.00,-12.00,2070.00,1180.00,0.88,2.85,3.08,0.06,13:59:37.401628
250.00,-12.00,2720.00,1180.00,0.92,2.78,3.17,0.04,13:59:37.598705
250.00,-12.00,2720.00,1180.00,0.92,2.78,3.17,0.04,13:59:37.799241
250.00,-12.00,2720.00,1180.00,0.92,2.78,3.17,0.04,13:59:37.998763
250.00,-12.00,2720.00,1180.00,0.92,2.78,3.17,0.04,13:59:38.198967
250.00,-12.00,2720.00,1180.00,0.92,2.78,3.17,0.04,13:59:38.398640
250.00,-12.00,2720.00,1180.00,0.92,2.78,3.17,0.04,13:59:38.608563
250.00,-12.00,2720.00,1180.00,0.92,2.78,3.17,0.04,13:59:38.818563
250.00,-12.00,2720.00,1180.00,0.92,2.78,3.17,0.04,13:59:39.008550
295.00,-12.00,2390.00,1180.00,1.05,2.46,2.90,0.06,13:59:39.218708
295.00,-12.00,2390.00,1180.00,1.05,2.46,2.90,0.06,13:59:39.428802
295.00,-12.00,2390.00,1180.00,1.05,2.46,2.90,0.06,13:59:39.668587
295.00,-12.00,2390.00,1180.00,1.05,2.46,2.90,0.06,13:59:39.890840
295.00,-12.00,2390.00,1180.00,1.05,2.46,2.90,0.06,13:59:40.088600
295.00,-12.00,2390.00,1180.00,1.05,2.46,2.90,0.06,13:59:40.288564
295.00,-12.00,2390.00,1180.00,1.05,2.46,2.90,0.06,13:59:40.501511
295.00,-12.00,2390.00,1180.00,1.05,2.46,2.90,0.06,13:59:40.700572
451.00,-12.00,940.00,1180.00,1.30,2.55,3.07,0.04,13:59:40.899221
451.00,-12.00,940.00,1180.00,1.30,2.55,3.07,0.04,13:59:41.099193
451.00,-12.00,940.00,1180.00,1.30,2.55,3.07,0.04,13:59:41.298415
451.00,-12.00,940.00,1180.00,1.30,2.55,3.07,0.04,13:59:41.509040
451.00,-12.00,940.00,1180.00,1.30,2.55,3.07,0.04,13:59:41.708845
451.00,-12.00,940.00,1180.00,1.30,2.55,3.07,0.04,13:59:41.909122
451.00,-12.00,940.00,1180.00,1.30,2.55,3.07,0.04,13:59:42.118730
451.00,-12.00,940.00,1180.00,1.30,2.55,3.07,0.04,13:59:42.320442
-506.00,-12.00,2730.00,1170.00,1.07,2.88,3.31,0.03,13:59:42.618827
-506.00,-12.00,2730.00,1170.00,1.07,2.88,3.31,0.03,13:59:42.979119
-506.00,-12.00,2730.00,1170.00,1.07,2.88,3.31,0.03,13:59:43.188907
-506.00,-12.00,2730.00,1170.00,1.07,2.88,3.31,0.03,13:59:43.388727
-506.00,-12.00,2730.00,1170.00,1.07,2.88,3.31,0.03,13:59:43.591029
-506.00,-12.00,2730.00,1170.00,1.07,2.88,3.31,0.03,13:59:43.798578
-506.00,-12.00,2730.00,1170.00,1.07,2.88,3.31,0.03,13:59:44.011306
-506.00,-12.00,2730.00,1170.00,1.07,2.88,3.31,0.03,13:59:44.219244
-506.00,-12.00,2290.00,1190.00,0.89,2.73,3.30,0.04,13:59:44.421812
-506.00,-12.00,2290.00,1190.00,0.89,2.73,3.30,0.04,13:59:44.735764
-506.00,-12.00,2290.00,1190.00,0.89,2.73,3.30,0.04,13:59:45.079186
-506.00,-12.00,2290.00,1190.00,0.89,2.73,3.30,0.04,13:59:45.278577
-506.00,-12.00,2290.00,1190.00,0.89,2.73,3.30,0.04,13:59:45.489349
-506.00,-12.00,2290.00,1190.00,0.89,2.73,3.30,0.04,13:59:45.698598
-506.00,-12.00,2290.00,1190.00,0.89,2.73,3.30,0.04,13:59:45.901706
-506.00,-12.00,2290.00,1190.00,0.89,2.73,3.30,0.04,13:59:46.108670
420.00,-12.00,1690.00,1170.00,0.91,2.74,3.29,0.04,13:59:46.311668
420.00,-12.00,1690.00,1170.00,0.91,2.74,3.29,0.04,13:59:46.518677
420.00,-12.00,1690.00,1170.00,0.91,2.74,3.29,0.04,13:59:46.720331
420.00,-12.00,1690.00,1170.00,0.91,2.74,3.29,0.04,13:59:46.958731
420.00,-12.00,1690.00,1170.00,0.91,2.74,3.29,0.04,13:59:47.178618
420.00,-12.00,1690.00,1170.00,0.91,2.74,3.29,0.04,13:59:47.379137
420.00,-12.00,1690.00,1170.00,0.91,2.74,3.29,0.04,13:59:47.579179
420.00,-12.00,1690.00,1170.00,0.91,2.74,3.29,0.04,13:59:47.789532
92.00,-12.00,2140.00,1170.00,0.93,2.75,3.29,0.05,13:59:47.988846
92.00,-12.00,2140.00,1170.00,0.93,2.75,3.29,0.05,13:59:48.206434
92.00,-12.00,2140.00,1170.00,0.93,2.75,3.29,0.05,13:59:48.408771
92.00,-12.00,2140.00,1170.00,0.93,2.75,3.29,0.05,13:59:48.608777
92.00,-12.00,2140.00,1170.00,0.93,2.75,3.29,0.05,13:59:48.808813
92.00,-12.00,2140.00,1170.00,0.93,2.75,3.29,0.05,13:59:49.009185
92.00,-12.00,2140.00,1170.00,0.93,2.75,3.29,0.05,13:59:49.209013
92.00,-12.00,2140.00,1170.00,0.93,2.75,3.29,0.05,13:59:49.398780
25.00,-12.00,1150.00,1180.00,0.93,2.74,3.29,0.04,13:59:49.608681
25.00,-12.00,1150.00,1180.00,0.93,2.74,3.29,0.04,13:59:49.808643
25.00,-12.00,1150.00,1180.00,0.93,2.74,3.29,0.04,13:59:50.009318
25.00,-12.00,1150.00,1180.00,0.93,2.74,3.29,0.04,13:59:50.218803
25.00,-12.00,1150.00,1180.00,0.93,2.74,3.29,0.04,13:59:50.441121
25.00,-12.00,1150.00,1180.00,0.93,2.74,3.29,0.04,13:59:50.669396
25.00,-12.00,1150.00,1180.00,0.93,2.74,3.29,0.04,13:59:50.889134
25.00,-12.00,1150.00,1180.00,0.93,2.74,3.29,0.04,13:59:51.089192
152.00,-12.00,370.00,1140.00,0.93,2.75,3.29,0.05,13:59:51.289680
152.00,-12.00,370.00,1140.00,0.93,2.75,3.29,0.05,13:59:51.492271
152.00,-12.00,370.00,1140.00,0.93,2.75,3.29,0.05,13:59:51.699721
152.00,-12.00,370.00,1140.00,0.93,2.75,3.29,0.05,13:59:51.908954
152.00,-12.00,370.00,1140.00,0.93,2.75,3.29,0.05,13:59:52.119143
152.00,-12.00,370.00,1140.00,0.93,2.75,3.29,0.05,13:59:52.318864
152.00,-12.00,370.00,1140.00,0.93,2.75,3.29,0.05,13:59:52.558842
152.00,-12.00,370.00,1140.00,0.93,2.75,3.29,0.05,13:59:52.778958
203.00,-12.00,240.00,1180.00,0.94,2.74,3.29,0.03,13:59:52.988910
203.00,-12.00,240.00,1180.00,0.94,2.74,3.29,0.03,13:59:53.189738
203.00,-12.00,240.00,1180.00,0.94,2.74,3.29,0.03,13:59:53.389458
203.00,-12.00,240.00,1180.00,0.94,2.74,3.29,0.03,13:59:53.589756
203.00,-12.00,240.00,1180.00,0.94,2.74,3.29,0.03,13:59:53.799351
203.00,-12.00,240.00,1180.00,0.94,2.74,3.29,0.03,13:59:53.999434
203.00,-12.00,240.00,1180.00,0.94,2.74,3.29,0.03,13:59:54.199524
203.00,-12.00,240.00,1180.00,0.94,2.74,3.29,0.03,13:59:54.398905
202.00,-12.00,270.00,1200.00,0.91,2.74,3.29,0.03,13:59:54.609245
202.00,-12.00,270.00,1200.00,0.91,2.74,3.29,0.03,13:59:54.810937
202.00,-12.00,270.00,1200.00,0.91,2.74,3.29,0.03,13:59:55.008937
202.00,-12.00,270.00,1200.00,0.91,2.74,3.29,0.03,13:59:55.199165
202.00,-12.00,270.00,1200.00,0.91,2.74,3.29,0.03,13:59:55.409659
202.00,-12.00,270.00,1200.00,0.91,2.74,3.29,0.03,13:59:55.609669
202.00,-12.00,270.00,1200.00,0.91,2.74,3.29,0.03,13:59:55.809156
202.00,-12.00,270.00,1200.00,0.91,2.74,3.29,0.03,13:59:56.018981
202.00,-12.00,270.00,1180.00,0.92,2.74,3.29,0.04,13:59:56.259580
202.00,-12.00,270.00,1180.00,0.92,2.74,3.29,0.04,13:59:56.479573
202.00,-12.00,270.00,1180.00,0.92,2.74,3.29,0.04,13:59:56.698963
202.00,-12.00,270.00,1180.00,0.92,2.74,3.29,0.04,13:59:56.899845
202.00,-12.00,270.00,1180.00,0.92,2.74,3.29,0.04,13:59:57.099433
202.00,-12.00,270.00,1180.00,0.92,2.74,3.29,0.04,13:59:57.299495
202.00,-12.00,270.00,1180.00,0.92,2.74,3.29,0.04,13:59:57.499216
202.00,-12.00,270.00,1180.00,0.92,2.74,3.29,0.04,13:59:57.699283
202.00,-12.00,270.00,1170.00,0.92,2.74,3.29,0.04,13:59:57.899455
202.00,-12.00,270.00,1170.00,0.92,2.74,3.29,0.04,13:59:58.099557
202.00,-12.00,270.00,1170.00,0.92,2.74,3.29,0.04,13:59:58.299675
202.00,-12.00,270.00,1170.00,0.92,2.74,3.29,0.04,13:59:58.509500
202.00,-12.00,270.00,1170.00,0.92,2.74,3.29,0.04,13:59:58.711713
202.00,-12.00,270.00,1170.00,0.92,2.74,3.29,0.04,13:59:58.909377
202.00,-12.00,270.00,1170.00,0.92,2.74,3.29,0.04,13:59:59.118863
202.00,-12.00,270.00,1170.00,0.92,2.74,3.29,0.04,13:59:59.320953
202.00,-12.00,270.00,1190.00,0.92,2.74,3.29,0.04,13:59:59.519371
202.00,-12.00,270.00,1190.00,0.92,2.74,3.29,0.04,13:59:59.799888
202.00,-12.00,270.00,1190.00,0.92,2.74,3.29,0.04,13:59:59.999963
202.00,-12.00,270.00,1190.00,0.92,2.74,3.29,0.04,14:00:00.201184
202.00,-12.00,270.00,1190.00,0.92,2.74,3.29,0.04,14:00:00.402126
202.00,-12.00,270.00,1190.00,0.92,2.74,3.29,0.04,14:00:00.609747
202.00,-12.00,270.00,1190.00,0.92,2.74,3.29,0.04,14:00:00.810283
202.00,-12.00,270.00,1190.00,0.92,2.74,3.29,0.04,14:00:01.009972
202.00,-12.00,280.00,1170.00,0.91,2.77,3.35,0.04,14:00:01.214034
202.00,-12.00,280.00,1170.00,0.91,2.77,3.35,0.04,14:00:01.409275
202.00,-12.00,280.00,1170.00,0.91,2.77,3.35,0.04,14:00:01.610823
202.00,-12.00,280.00,1170.00,0.91,2.77,3.35,0.04,14:00:01.809344
202.00,-12.00,280.00,1170.00,0.91,2.77,3.35,0.04,14:00:02.009899
202.00,-12.00,280.00,1170.00,0.91,2.77,3.35,0.04,14:00:02.219411
202.00,-12.00,280.00,1170.00,0.91,2.77,3.35,0.04,14:00:02.469420
202.00,-12.00,280.00,1170.00,0.91,2.77,3.35,0.04,14:00:02.689439
202.00,-12.00,280.00,1130.00,0.91,2.77,3.36,0.03,14:00:02.890081
202.00,-12.00,280.00,1130.00,0.91,2.77,3.36,0.03,14:00:03.089509
202.00,-12.00,280.00,1130.00,0.91,2.77,3.36,0.03,14:00:03.289919
202.00,-12.00,280.00,1130.00,0.91,2.77,3.36,0.03,14:00:03.490078
202.00,-12.00,280.00,1130.00,0.91,2.77,3.36,0.03,14:00:03.700108
202.00,-12.00,280.00,1130.00,0.91,2.77,3.36,0.03,14:00:03.899230
202.00,-12.00,280.00,1130.00,0.91,2.77,3.36,0.03,14:00:04.099306
202.00,-12.00,280.00,1130.00,0.91,2.77,3.36,0.03,14:00:04.299495
202.00,-15.00,280.00,1030.00,0.91,2.79,3.32,0.03,14:00:04.500028
202.00,-15.00,280.00,1030.00,0.91,2.79,3.32,0.03,14:00:04.709082
202.00,-15.00,280.00,1030.00,0.91,2.79,3.32,0.03,14:00:04.909303
202.00,-15.00,280.00,1030.00,0.91,2.79,3.32,0.03,14:00:05.119234
202.00,-15.00,280.00,1030.00,0.91,2.79,3.32,0.03,14:00:05.319077
202.00,-15.00,280.00,1030.00,0.91,2.79,3.32,0.03,14:00:05.519794
202.00,-15.00,280.00,1030.00,0.91,2.79,3.32,0.03,14:00:05.719510
202.00,-15.00,280.00,1030.00,0.91,2.79,3.32,0.03,14:00:05.959618
202.00,-17.00,280.00,1000.00,0.90,2.78,3.30,0.03,14:00:06.159159
202.00,-17.00,280.00,1000.00,0.90,2.78,3.30,0.03,14:00:06.360805
202.00,-17.00,280.00,1000.00,0.90,2.78,3.30,0.03,14:00:06.560052
202.00,-17.00,280.00,1000.00,0.90,2.78,3.30,0.03,14:00:06.759321
202.00,-17.00,280.00,1000.00,0.90,2.78,3.30,0.03,14:00:06.990867
202.00,-17.00,280.00,1000.00,0.90,2.78,3.30,0.03,14:00:07.190091
202.00,-17.00,280.00,1000.00,0.90,2.78,3.30,0.03,14:00:07.389625
202.00,-17.00,280.00,1000.00,0.90,2.78,3.30,0.03,14:00:07.589242
202.00,-17.00,280.00,980.00,0.88,2.98,3.22,0.05,14:00:07.799870
202.00,-17.00,280.00,980.00,0.88,2.98,3.22,0.05,14:00:08.009685
202.00,-17.00,280.00,980.00,0.88,2.98,3.22,0.05,14:00:08.209943
202.00,-17.00,280.00,980.00,0.88,2.98,3.22,0.05,14:00:08.419632
202.00,-17.00,280.00,980.00,0.88,2.98,3.22,0.05,14:00:08.619676
202.00,-17.00,280.00,980.00,0.88,2.98,3.22,0.05,14:00:08.919218
202.00,-17.00,280.00,980.00,0.88,2.98,3.22,0.05,14:00:09.260682
202.00,-17.00,280.00,980.00,0.88,2.98,3.22,0.05,14:00:09.461204
14.00,-19.00,1610.00,930.00,0.82,2.98,3.28,0.03,14:00:09.675600
14.00,-19.00,1610.00,930.00,0.82,2.98,3.28,0.03,14:00:09.890121
14.00,-19.00,1610.00,930.00,0.82,2.98,3.28,0.03,14:00:10.092212
14.00,-19.00,1610.00,930.00,0.82,2.98,3.28,0.03,14:00:10.310291
14.00,-19.00,1610.00,930.00,0.82,2.98,3.28,0.03,14:00:10.559903
14.00,-19.00,1610.00,930.00,0.82,2.98,3.28,0.03,14:00:10.761571
14.00,-19.00,1610.00,930.00,0.82,2.98,3.28,0.03,14:00:10.961434
14.00,-19.00,1610.00,930.00,0.82,2.98,3.28,0.03,14:00:11.175661
2.00,-19.00,1700.00,920.00,0.82,2.96,3.27,0.03,14:00:11.389996
2.00,-19.00,1700.00,920.00,0.82,2.96,3.27,0.03,14:00:11.599551
2.00,-19.00,1700.00,920.00,0.82,2.96,3.27,0.03,14:00:11.800012
2.00,-19.00,1700.00,920.00,0.82,2.96,3.27,0.03,14:00:12.001708
2.00,-19.00,1700.00,920.00,0.82,2.96,3.27,0.03,14:00:12.200235
2.00,-19.00,1700.00,920.00,0.82,2.96,3.27,0.03,14:00:12.389931
2.00,-19.00,1700.00,920.00,0.82,2.96,3.27,0.03,14:00:12.600388
0.00,-19.00,1690.00,930.00,0.82,2.96,3.31,0.05,14:00:12.859964
0.00,-19.00,1690.00,930.00,0.82,2.96,3.31,0.05,14:00:13.062941
0.00,-19.00,1690.00,930.00,0.82,2.96,3.31,0.05,14:00:13.263071
0.00,-19.00,1690.00,930.00,0.82,2.96,3.31,0.05,14:00:13.499805
0.00,-19.00,1690.00,930.00,0.82,2.96,3.31,0.05,14:00:13.709942
0.00,-19.00,1690.00,930.00,0.82,2.96,3.31,0.05,14:00:13.910299
0.00,-19.00,1690.00,930.00,0.82,2.96,3.31,0.05,14:00:14.109647
0.00,-19.00,1690.00,930.00,0.82,2.96,3.31,0.05,14:00:14.311798
0.00,-19.00,1690.00,930.00,0.82,2.96,3.31,0.05,14:00:14.519673
-3.00,-20.00,1080.00,910.00,0.82,2.97,3.32,0.05,14:00:14.719985
-3.00,-20.00,1080.00,910.00,0.82,2.97,3.32,0.05,14:00:14.960107
-3.00,-20.00,1080.00,910.00,0.82,2.97,3.32,0.05,14:00:15.160348
-3.00,-20.00,1080.00,910.00,0.82,2.97,3.32,0.05,14:00:15.379529
-3.00,-20.00,1080.00,910.00,0.82,2.97,3.32,0.05,14:00:15.600347
-3.00,-20.00,1080.00,910.00,0.82,2.97,3.32,0.05,14:00:15.810183
-3.00,-20.00,1080.00,910.00,0.82,2.97,3.32,0.05,14:00:16.009940
-3.00,-20.00,1080.00,910.00,0.82,2.97,3.32,0.05,14:00:16.219759
-1.00,-20.00,740.00,910.00,0.82,2.97,3.33,0.05,14:00:16.419843
-1.00,-20.00,740.00,910.00,0.82,2.97,3.33,0.05,14:00:16.670789
-1.00,-20.00,740.00,910.00,0.82,2.97,3.33,0.05,14:00:16.899968
-1.00,-20.00,740.00,910.00,0.82,2.97,3.33,0.05,14:00:17.112121
-1.00,-20.00,740.00,910.00,0.82,2.97,3.33,0.05,14:00:17.309783
-1.00,-20.00,740.00,910.00,0.82,2.97,3.33,0.05,14:00:17.519965
-1.00,-20.00,740.00,910.00,0.82,2.97,3.33,0.05,14:00:17.759682
-1.00,-21.00,740.00,880.00,0.82,2.97,3.33,0.05,14:00:17.971584
-1.00,-21.00,740.00,880.00,0.82,2.97,3.33,0.05,14:00:18.170292
-1.00,-21.00,740.00,880.00,0.82,2.97,3.33,0.05,14:00:18.399770
-1.00,-21.00,740.00,880.00,0.82,2.97,3.33,0.05,14:00:18.609763
-1.00,-21.00,740.00,880.00,0.82,2.97,3.33,0.05,14:00:18.809892
-1.00,-21.00,740.00,880.00,0.82,2.97,3.33,0.05,14:00:19.010195
-1.00,-21.00,740.00,880.00,0.82,2.97,3.33,0.05,14:00:19.210591
-1.00,-21.00,740.00,880.00,0.82,2.97,3.33,0.05,14:00:19.420472
-1.00,-21.00,740.00,880.00,0.82,2.97,3.33,0.05,14:00:19.722863
-1.00,-21.00,740.00,880.00,0.82,2.97,3.32,0.05,14:00:20.060486
-1.00,-21.00,740.00,880.00,0.82,2.97,3.32,0.05,14:00:20.260495
-1.00,-21.00,740.00,880.00,0.82,2.97,3.32,0.05,14:00:20.460425
-1.00,-21.00,740.00,880.00,0.82,2.97,3.32,0.05,14:00:20.709992
-1.00,-21.00,740.00,880.00,0.82,2.97,3.32,0.05,14:00:20.919935
-1.00,-21.00,740.00,880.00,0.82,2.97,3.32,0.05,14:00:21.119866
-1.00,-21.00,740.00,880.00,0.82,2.97,3.32,0.05,14:00:21.360588
-1.00,-21.00,740.00,880.00,0.82,2.97,3.32,0.05,14:00:21.560264
-1.00,-21.00,740.00,870.00,0.82,2.95,3.31,0.05,14:00:21.760691
-1.00,-21.00,740.00,870.00,0.82,2.95,3.31,0.05,14:00:21.960062
-1.00,-21.00,740.00,870.00,0.82,2.95,3.31,0.05,14:00:22.160272
-1.00,-21.00,740.00,870.00,0.82,2.95,3.31,0.05,14:00:22.373112
-1.00,-21.00,740.00,870.00,0.82,2.95,3.31,0.05,14:00:22.562654
-1.00,-21.00,740.00,870.00,0.82,2.95,3.31,0.05,14:00:22.760182
-1.00,-21.00,740.00,870.00,0.82,2.95,3.31,0.05,14:00:22.960391
-1.00,-21.00,740.00,870.00,0.82,2.95,3.31,0.05,14:00:23.160115
-1.00,-22.00,730.00,850.00,0.84,2.93,3.26,0.05,14:00:23.370733
-1.00,-22.00,730.00,850.00,0.84,2.93,3.26,0.05,14:00:23.572796
-1.00,-22.00,730.00,850.00,0.84,2.93,3.26,0.05,14:00:23.789971
-1.00,-22.00,730.00,850.00,0.84,2.93,3.26,0.05,14:00:24.000107
-1.00,-22.00,730.00,850.00,0.84,2.93,3.26,0.05,14:00:24.199857
-1.00,-22.00,730.00,850.00,0.84,2.93,3.26,0.05,14:00:24.400722
-1.00,-22.00,730.00,850.00,0.84,2.93,3.26,0.05,14:00:24.600213
-1.00,-22.00,730.00,850.00,0.84,2.93,3.26,0.05,14:00:24.800541
-1.00,-22.00,730.00,850.00,0.84,2.93,3.28,0.04,14:00:25.000282
-1.00,-22.00,730.00,850.00,0.84,2.93,3.28,0.04,14:00:25.210703
-1.00,-22.00,730.00,850.00,0.84,2.93,3.28,0.04,14:00:25.410419
-1.00,-22.00,730.00,850.00,0.84,2.93,3.28,0.04,14:00:25.610657
-1.00,-22.00,730.00,850.00,0.84,2.93,3.28,0.04,14:00:25.819937
-1.00,-22.00,730.00,850.00,0.84,2.93,3.28,0.04,14:00:26.020378
-1.00,-22.00,730.00,850.00,0.84,2.93,3.28,0.04,14:00:26.220498
-1.00,-22.00,730.00,850.00,0.84,2.93,3.28,0.04,14:00:26.459801
-1.00,-22.00,740.00,830.00,0.84,2.88,3.31,0.00,14:00:26.670745
-1.00,-22.00,740.00,830.00,0.84,2.88,3.31,0.00,14:00:26.879840
-1.00,-22.00,740.00,830.00,0.84,2.88,3.31,0.00,14:00:27.080158
-1.00,-22.00,740.00,830.00,0.84,2.88,3.31,0.00,14:00:27.279847
-1.00,-22.00,740.00,830.00,0.84,2.88,3.31,0.00,14:00:27.490668
-1.00,-22.00,740.00,830.00,0.84,2.88,3.31,0.00,14:00:27.700023
-1.00,-22.00,740.00,830.00,0.84,2.88,3.31,0.00,14:00:27.900816
-1.00,-22.00,740.00,830.00,0.84,2.88,3.31,0.00,14:00:28.100413
-1.00,-22.00,730.00,850.00,0.82,2.70,3.24,0.03,14:00:28.300047
-1.00,-22.00,730.00,850.00,0.82,2.70,3.24,0.03,14:00:28.510228
-1.00,-22.00,730.00,850.00,0.82,2.70,3.24,0.03,14:00:28.720082
-1.00,-22.00,730.00,850.00,0.82,2.70,3.24,0.03,14:00:28.920374
-1.00,-22.00,730.00,850.00,0.82,2.70,3.24,0.03,14:00:29.120906
-1.00,-22.00,730.00,850.00,0.82,2.70,3.24,0.03,14:00:29.360753
-1.00,-22.00,730.00,850.00,0.82,2.70,3.24,0.03,14:00:29.560849
-1.00,-22.00,730.00,850.00,0.82,2.70,3.24,0.03,14:00:29.760778
-1.00,-22.00,740.00,850.00,0.82,2.61,3.25,0.03,14:00:29.960392
-1.00,-22.00,740.00,850.00,0.82,2.61,3.25,0.03,14:00:30.160427
-1.00,-22.00,740.00,850.00,0.82,2.61,3.25,0.03,14:00:30.360414
-1.00,-22.00,740.00,850.00,0.82,2.61,3.25,0.03,14:00:30.560482
-1.00,-22.00,740.00,850.00,0.82,2.61,3.25,0.03,14:00:30.760866
-1.00,-22.00,740.00,850.00,0.82,2.61,3.25,0.03,14:00:30.960810
-1.00,-22.00,740.00,850.00,0.82,2.61,3.25,0.03,14:00:31.160049
-1.00,-22.00,740.00,840.00,0.82,2.62,3.25,0.03,14:00:31.370655
