PSTED_TORQUE,PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,PSTED_MOTOR_TEMP,PSTED_INV_RADIATOR_TEMP,PSTED_OUT_BMS_VOLTAGE,SYSTEM_24V_VOLTAGE,STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,time
,,,,,,,,,,13:25:14.018462
,,,,,,,,,,13:25:14.020431
,,,,,,,,,,13:25:14.386341
,,,,,,,,,,13:25:14.586778
,,,,,,,,,,13:25:14.786861
,,,,,,,,,,13:25:14.987797
,,,,,,,,,,13:25:15.186799
,,,,,,,,,,13:25:15.396152
,,,,,,,,,,13:25:15.596730
,,,,,,,,,,13:25:15.796231
,,,,,,,,,,13:25:15.996857
,,,,,,,,,,13:25:16.199212
0.00,0.00,0.00,355.76,40.00,17.00,35970.00,24.49,1.00,0.00,13:25:16.397094
0.00,0.00,0.00,355.76,40.00,17.00,35970.00,24.49,1.00,0.00,13:25:16.596940
0.00,0.00,0.00,355.76,40.00,17.00,35970.00,24.49,1.00,0.00,13:25:16.828120
0.00,0.00,0.00,355.76,40.00,17.00,35970.00,24.49,1.00,0.00,13:25:17.056312
0.00,0.00,0.00,355.76,40.00,17.00,35970.00,24.49,1.00,0.00,13:25:17.257060
0.00,0.00,0.00,355.76,40.00,17.00,35970.00,24.49,1.00,0.00,13:25:17.468399
0.00,0.00,0.00,355.76,40.00,17.00,35970.00,24.49,1.00,0.00,13:25:17.667337
0.00,0.00,0.00,355.76,40.00,17.00,35970.00,24.49,1.00,0.00,13:25:17.877014
0.00,0.00,0.00,355.76,40.00,17.00,35970.00,24.49,1.00,0.00,13:25:18.076628
0.00,0.00,0.00,355.76,40.00,17.00,35970.00,24.49,1.00,0.00,13:25:18.286929
2.00,0.00,10.24,355.76,41.00,17.00,35970.00,24.49,1.00,0.00,13:25:18.486894
2.00,0.00,10.24,355.76,41.00,17.00,35970.00,24.49,1.00,0.00,13:25:18.688083
2.00,0.00,10.24,355.76,41.00,17.00,35970.00,24.49,1.00,0.00,13:25:18.899490
2.00,0.00,10.24,355.76,41.00,17.00,35970.00,24.49,1.00,0.00,13:25:19.097047
2.00,0.00,10.24,355.76,41.00,17.00,35970.00,24.49,1.00,0.00,13:25:19.296827
2.00,0.00,10.24,355.76,41.00,17.00,35970.00,24.49,1.00,0.00,13:25:19.517190
2.00,0.00,10.24,355.76,41.00,17.00,35970.00,24.49,1.00,0.00,13:25:19.767730
2.00,0.00,10.24,355.76,41.00,17.00,35970.00,24.49,1.00,0.00,13:25:19.987430
2.00,0.00,10.24,355.76,41.00,17.00,35970.00,24.49,1.00,0.00,13:25:20.187013
2.00,0.00,10.24,355.76,41.00,17.00,35970.00,24.49,1.00,0.00,13:25:20.387047
6.00,716.33,10.24,355.76,41.00,17.00,35940.00,24.50,1.00,0.00,13:25:20.597033
6.00,716.33,10.24,355.76,41.00,17.00,35940.00,24.50,1.00,0.00,13:25:20.796587
6.00,716.33,10.24,355.76,41.00,17.00,35940.00,24.50,1.00,0.00,13:25:20.996879
6.00,716.33,10.24,355.76,41.00,17.00,35940.00,24.50,1.00,0.00,13:25:21.206389
6.00,716.33,10.24,355.76,41.00,17.00,35940.00,24.50,1.00,0.00,13:25:21.467302
6.00,716.33,10.24,355.76,41.00,17.00,35940.00,24.50,1.00,0.00,13:25:21.677857
6.00,716.33,10.24,355.76,41.00,17.00,35940.00,24.50,1.00,0.00,13:25:21.887628
6.00,716.33,10.24,355.76,41.00,17.00,35940.00,24.50,1.00,0.00,13:25:22.106453
6.00,716.33,10.24,355.76,41.00,17.00,35940.00,24.50,1.00,0.00,13:25:22.307961
6.00,716.33,10.24,355.76,41.00,17.00,35940.00,24.50,1.00,0.00,13:25:22.507341
6.00,1791.31,10.24,355.76,41.00,17.00,35930.00,24.48,1.00,0.00,13:25:22.718437
6.00,1791.31,10.24,355.76,41.00,17.00,35930.00,24.48,1.00,0.00,13:25:22.917406
6.00,1791.31,10.24,355.76,41.00,17.00,35930.00,24.48,1.00,0.00,13:25:23.120558
6.00,1791.31,10.24,355.76,41.00,17.00,35930.00,24.48,1.00,0.00,13:25:23.418261
6.00,1791.31,10.24,355.76,41.00,17.00,35930.00,24.48,1.00,0.00,13:25:23.767365
6.00,1791.31,10.24,355.76,41.00,17.00,35930.00,24.48,1.00,0.00,13:25:23.997490
6.00,1791.31,10.24,355.76,41.00,17.00,35930.00,24.48,1.00,0.00,13:25:24.196727
6.00,1791.31,10.24,355.76,41.00,17.00,35930.00,24.48,1.00,0.00,13:25:24.407384
6.00,1791.31,10.24,355.76,41.00,17.00,35930.00,24.48,1.00,0.00,13:25:24.618152
6.00,1791.31,10.24,355.76,41.00,17.00,35930.00,24.48,1.00,0.00,13:25:24.876889
1.00,1737.60,5.12,355.76,41.00,17.00,35930.00,24.49,1.00,0.00,13:25:25.089494
1.00,1737.60,5.12,355.76,41.00,17.00,35930.00,24.49,1.00,0.00,13:25:25.296643
1.00,1737.60,5.12,355.76,41.00,17.00,35930.00,24.49,1.00,0.00,13:25:25.499610
1.00,1737.60,5.12,355.76,41.00,17.00,35930.00,24.49,1.00,0.00,13:25:25.697326
1.00,1737.60,5.12,355.76,41.00,17.00,35930.00,24.49,1.00,0.00,13:25:25.897206
1.00,1737.60,5.12,355.76,41.00,17.00,35930.00,24.49,1.00,0.00,13:25:26.108090
1.00,1737.60,5.12,355.76,41.00,17.00,35930.00,24.49,1.00,0.00,13:25:26.307317
1.00,1737.60,5.12,355.76,41.00,17.00,35930.00,24.49,1.00,0.00,13:25:26.506512
1.00,1737.60,5.12,355.76,41.00,17.00,35930.00,24.49,1.00,0.00,13:25:26.717500
1.00,1737.60,5.12,355.76,41.00,17.00,35930.00,24.49,1.00,0.00,13:25:26.916717
1.00,1144.57,5.12,355.76,41.00,17.00,35930.00,24.50,1.00,0.00,13:25:27.187510
1.00,1144.57,5.12,355.76,41.00,17.00,35930.00,24.50,1.00,0.00,13:25:27.387686
1.00,1144.57,5.12,355.76,41.00,17.00,35930.00,24.50,1.00,0.00,13:25:27.587184
1.00,1144.57,5.12,355.76,41.00,17.00,35930.00,24.50,1.00,0.00,13:25:27.787526
1.00,1144.57,5.12,355.76,41.00,17.00,35930.00,24.50,1.00,0.00,13:25:27.988081
1.00,1144.57,5.12,355.76,41.00,17.00,35930.00,24.50,1.00,0.00,13:25:28.196854
1.00,1144.57,5.12,355.76,41.00,17.00,35930.00,24.50,1.00,0.00,13:25:28.397462
1.00,1144.57,5.12,355.76,41.00,17.00,35930.00,24.50,1.00,0.00,13:25:28.596631
1.00,1144.57,5.12,355.76,41.00,17.00,35930.00,24.50,1.00,0.00,13:25:28.800401
1.00,1144.57,5.12,355.76,41.00,17.00,35930.00,24.50,1.00,0.00,13:25:28.997426
0.00,720.97,0.00,355.76,41.00,17.00,35930.00,24.50,1.00,0.00,13:25:29.209913
0.00,720.97,0.00,355.76,41.00,17.00,35930.00,24.50,1.00,0.00,13:25:29.409852
0.00,720.97,0.00,355.76,41.00,17.00,35930.00,24.50,1.00,0.00,13:25:29.607623
0.00,720.97,0.00,355.76,41.00,17.00,35930.00,24.50,1.00,0.00,13:25:29.819972
0.00,720.97,0.00,355.76,41.00,17.00,35930.00,24.50,1.00,0.00,13:25:30.067474
0.00,720.97,0.00,355.76,41.00,17.00,35930.00,24.50,1.00,0.00,13:25:30.289281
0.00,720.97,0.00,355.76,41.00,17.00,35930.00,24.50,1.00,0.00,13:25:30.497496
0.00,720.97,0.00,355.76,41.00,17.00,35930.00,24.50,1.00,0.00,13:25:30.697551
0.00,720.97,0.00,355.76,41.00,17.00,35930.00,24.50,1.00,0.00,13:25:30.908061
0.00,720.97,0.00,355.76,41.00,17.00,35930.00,24.50,1.00,0.00,13:25:31.107075
0.00,297.62,0.00,355.76,40.00,17.00,35930.00,24.50,1.00,0.00,13:25:31.317523
0.00,297.62,0.00,355.76,40.00,17.00,35930.00,24.50,1.00,0.00,13:25:31.507202
0.00,297.62,0.00,355.76,40.00,17.00,35930.00,24.50,1.00,0.00,13:25:31.699589
0.00,297.62,0.00,355.76,40.00,17.00,35930.00,24.50,1.00,0.00,13:25:31.896991
0.00,297.62,0.00,355.76,40.00,17.00,35930.00,24.50,1.00,0.00,13:25:32.097537
0.00,297.62,0.00,355.76,40.00,17.00,35930.00,24.50,1.00,0.00,13:25:32.287129
0.00,297.62,0.00,355.76,40.00,17.00,35930.00,24.50,1.00,0.00,13:25:32.497317
0.00,297.62,0.00,355.76,40.00,17.00,35930.00,24.50,1.00,0.00,13:25:32.697052
0.00,297.62,0.00,355.76,40.00,17.00,35930.00,24.50,1.00,0.00,13:25:32.897107
0.00,297.62,0.00,355.76,40.00,17.00,35930.00,24.50,1.00,0.00,13:25:33.099330
0.00,0.00,0.00,355.76,40.00,17.00,35930.00,24.49,1.00,0.00,13:25:33.309208
0.00,0.00,0.00,355.76,40.00,17.00,35930.00,24.49,1.00,0.00,13:25:33.507886
0.00,0.00,0.00,355.76,40.00,17.00,35930.00,24.49,1.00,0.00,13:25:33.707457
0.00,0.00,0.00,355.76,40.00,17.00,35930.00,24.49,1.00,0.00,13:25:33.907270
0.00,0.00,0.00,355.76,40.00,17.00,35930.00,24.49,1.00,0.00,13:25:34.107660
0.00,0.00,0.00,355.76,40.00,17.00,35930.00,24.49,1.00,0.00,13:25:34.322015
