PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,STEERING_SERVO_CURRENT_FRONT,STEERING_SERVO_CURRENT_REAR,SUSPENSION_HEIGHT_CUR_1,SUSPENSION_HEIGHT_CUR_2,SUSPENSION_HEIGHT_CUR_3,SUSPENSION_HEIGHT_CUR_4,time
0.00,0.00,6.35,-2.00,33.00,1160.00,100.00,-62.00,-54.00,-26.00,-10.00,18:16:51.936275
0.00,0.00,6.35,-2.00,33.00,1160.00,100.00,-62.00,-54.00,-26.00,-10.00,18:16:52.176527
0.00,0.00,6.35,-2.00,33.00,1160.00,100.00,-62.00,-54.00,-26.00,-10.00,18:16:52.385830
0.00,0.00,6.35,-2.00,33.00,1160.00,100.00,-62.00,-54.00,-26.00,-10.00,18:16:52.606498
0.00,0.00,6.35,-2.00,33.00,1160.00,100.00,-62.00,-54.00,-26.00,-10.00,18:16:52.835866
0.00,0.00,6.35,-2.00,33.00,1160.00,100.00,-62.00,-54.00,-26.00,-10.00,18:16:53.076376
0.00,0.00,6.35,-2.00,33.00,1160.00,100.00,-62.00,-54.00,-26.00,-10.00,18:16:53.296168
0.00,0.00,6.35,-2.00,33.00,1160.00,140.00,-62.00,-54.00,-26.00,-10.00,18:16:53.506741
0.00,0.00,6.35,-2.00,33.00,1160.00,140.00,-62.00,-54.00,-26.00,-10.00,18:16:53.726761
0.00,0.00,6.35,-2.00,33.00,1160.00,140.00,-62.00,-54.00,-26.00,-10.00,18:16:53.936346
0.00,0.00,6.35,-2.00,33.00,1160.00,140.00,-62.00,-54.00,-26.00,-10.00,18:16:54.186202
0.00,0.00,6.35,-2.00,33.00,1160.00,140.00,-62.00,-54.00,-26.00,-10.00,18:16:54.406655
0.00,0.00,6.35,-2.00,33.00,1160.00,140.00,-62.00,-54.00,-26.00,-10.00,18:16:54.635960
0.00,0.00,6.35,-2.00,33.00,1160.00,140.00,-62.00,-54.00,-26.00,-10.00,18:16:54.875991
0.00,0.00,6.35,-2.00,33.00,1160.00,140.00,-62.00,-54.00,-26.00,-10.00,18:16:55.086750
0.00,0.00,6.35,-2.00,33.00,1160.00,140.00,-62.00,-54.00,-26.00,-10.00,18:16:55.306743
0.00,0.00,6.35,-2.00,33.00,1160.00,140.00,-62.00,-54.00,-26.00,-10.00,18:16:55.536643
0.00,0.00,6.35,-2.00,33.00,1160.00,140.00,-62.00,-54.00,-26.00,-10.00,18:16:55.796636
0.00,0.00,6.35,-2.00,33.00,1160.00,110.00,-62.00,-54.00,-26.00,-10.00,18:16:56.006781
0.00,0.00,6.35,-2.00,33.00,1160.00,110.00,-62.00,-54.00,-26.00,-10.00,18:16:56.236993
0.00,0.00,6.35,-2.00,33.00,1160.00,110.00,-62.00,-54.00,-26.00,-10.00,18:16:56.476101
0.00,0.00,6.35,-2.00,33.00,1160.00,110.00,-62.00,-54.00,-26.00,-10.00,18:16:56.707016
0.00,0.00,6.35,-2.00,33.00,1160.00,110.00,-62.00,-54.00,-26.00,-10.00,18:16:56.935955
0.00,0.00,6.35,-2.00,33.00,1160.00,110.00,-62.00,-54.00,-26.00,-10.00,18:16:57.146710
0.00,0.00,6.35,-2.00,33.00,1160.00,110.00,-62.00,-54.00,-26.00,-10.00,18:16:57.376079
0.00,0.00,6.35,-2.00,33.00,1160.00,110.00,-62.00,-54.00,-26.00,-10.00,18:16:57.596836
0.00,0.00,6.35,-2.00,33.00,1160.00,110.00,-62.00,-54.00,-26.00,-10.00,18:16:57.816799
0.00,0.00,6.35,-2.00,33.00,1160.00,110.00,-62.00,-54.00,-26.00,-10.00,18:16:58.036880
0.00,0.00,6.35,-2.00,33.00,1160.00,110.00,-62.00,-54.00,-26.00,-10.00,18:16:58.276895
0.00,0.00,6.35,-2.00,33.00,1170.00,120.00,-62.00,-54.00,-26.00,-10.00,18:16:58.486483
0.00,0.00,6.35,-2.00,33.00,1170.00,120.00,-62.00,-54.00,-26.00,-10.00,18:16:58.706800
0.00,0.00,6.35,-2.00,33.00,1170.00,120.00,-62.00,-54.00,-26.00,-10.00,18:16:58.936641
0.00,0.00,6.35,-2.00,33.00,1170.00,120.00,-62.00,-54.00,-26.00,-10.00,18:16:59.176948
0.00,0.00,6.35,-2.00,33.00,1170.00,120.00,-62.00,-54.00,-26.00,-10.00,18:16:59.396682
0.00,0.00,6.35,-2.00,33.00,1170.00,120.00,-62.00,-54.00,-26.00,-10.00,18:16:59.606473
0.00,0.00,6.35,-2.00,33.00,1170.00,120.00,-62.00,-54.00,-26.00,-10.00,18:16:59.837022
0.00,0.00,6.35,-2.00,33.00,1170.00,120.00,-62.00,-54.00,-26.00,-10.00,18:17:00.076655
0.00,0.00,6.35,-2.00,33.00,1170.00,120.00,-62.00,-54.00,-26.00,-10.00,18:17:00.296898
0.00,0.00,6.35,-2.00,33.00,1170.00,120.00,-62.00,-54.00,-26.00,-10.00,18:17:00.517137
0.00,0.00,6.35,-2.00,33.00,1170.00,120.00,-62.00,-54.00,-26.00,-10.00,18:17:00.736868
0.00,0.00,6.35,-2.00,33.00,1170.00,270.00,-62.00,-54.00,-26.00,-10.00,18:17:00.976847
0.00,0.00,6.35,-2.00,33.00,1170.00,270.00,-62.00,-54.00,-26.00,-10.00,18:17:01.187208
0.00,0.00,6.35,-2.00,33.00,1170.00,270.00,-62.00,-54.00,-26.00,-10.00,18:17:01.406626
0.00,0.00,6.35,-2.00,33.00,1170.00,270.00,-62.00,-54.00,-26.00,-10.00,18:17:01.636353
0.00,0.00,6.35,-2.00,33.00,1170.00,270.00,-62.00,-54.00,-26.00,-10.00,18:17:01.876557
0.00,0.00,6.35,-2.00,33.00,1170.00,270.00,-62.00,-54.00,-26.00,-10.00,18:17:02.107370
0.00,0.00,6.35,-2.00,33.00,1170.00,270.00,-62.00,-54.00,-26.00,-10.00,18:17:02.336346
0.00,0.00,6.35,-2.00,33.00,1170.00,270.00,-62.00,-54.00,-26.00,-10.00,18:17:02.576573
0.00,0.00,6.35,-2.00,33.00,1170.00,270.00,-62.00,-54.00,-26.00,-10.00,18:17:02.796860
0.00,0.00,6.35,-2.00,33.00,1170.00,270.00,-62.00,-54.00,-26.00,-10.00,18:17:03.018486
0.00,0.00,6.35,-2.00,33.00,1170.00,270.00,-62.00,-54.00,-26.00,-10.00,18:17:03.246911
0.00,0.00,6.35,-2.00,33.00,1160.00,140.00,-62.00,-54.00,-26.00,-10.00,18:17:03.477227
0.00,0.00,6.35,-2.00,33.00,1160.00,140.00,-62.00,-54.00,-26.00,-10.00,18:17:03.686758
0.00,0.00,6.35,-2.00,33.00,1160.00,140.00,-62.00,-54.00,-26.00,-10.00,18:17:03.907156
0.00,0.00,6.35,-2.00,33.00,1160.00,140.00,-62.00,-54.00,-26.00,-10.00,18:17:04.137136
0.00,0.00,6.35,-2.00,33.00,1160.00,140.00,-62.00,-54.00,-26.00,-10.00,18:17:04.376436
0.00,0.00,6.35,-2.00,33.00,1160.00,140.00,-62.00,-54.00,-26.00,-10.00,18:17:04.586956
0.00,0.00,6.35,-2.00,33.00,1160.00,140.00,-62.00,-54.00,-26.00,-10.00,18:17:04.817191
0.00,0.00,6.35,-2.00,33.00,1160.00,140.00,-62.00,-54.00,-26.00,-10.00,18:17:05.047224
0.00,0.00,6.35,-2.00,33.00,1160.00,140.00,-62.00,-54.00,-26.00,-10.00,18:17:05.277164
