PSTED_TORQUE,PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,PSTED_MOTOR_TEMP,PSTED_INV_RADIATOR_TEMP,PSTED_OUT_BMS_VOLTAGE,SYSTEM_24V_VOLTAGE,STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,time
0.00,0.00,0.00,349.41,54.00,17.00,350.75,24.40,1.00,-32.00,17:28:49.299760
0.00,0.00,0.00,349.41,54.00,17.00,350.75,24.40,1.00,-32.00,17:28:49.795074
0.00,0.00,0.00,349.41,54.00,17.00,350.75,24.47,1.00,-32.00,17:28:50.762410
0.00,0.00,0.00,349.41,54.00,17.00,350.75,24.47,1.00,-32.00,17:28:51.519478
0.00,0.00,0.00,349.41,53.00,17.00,350.75,24.48,1.00,-32.00,17:28:52.371401
42.00,0.00,81.89,349.41,53.00,17.00,355.98,24.46,1.00,-32.00,17:28:53.424284
42.00,0.00,81.89,349.41,53.00,17.00,355.98,24.46,1.00,-32.00,17:28:54.204704
60.00,541.03,81.89,343.06,53.00,17.00,355.98,24.46,1.00,-32.00,17:28:55.078477
17.00,1286.66,25.59,349.41,53.00,17.00,355.98,24.47,1.00,-32.00,17:28:56.134212
17.00,1286.66,25.59,349.41,53.00,17.00,355.98,24.47,1.00,-32.00,17:28:56.888305
41.00,1525.93,61.42,343.06,53.00,17.00,355.98,24.46,1.00,-32.00,17:28:57.723958
12.00,3209.57,20.47,343.06,51.00,17.00,301.88,24.46,1.00,-32.00,17:28:58.744960
12.00,3209.57,20.47,343.06,51.00,17.00,301.88,24.46,1.00,-32.00,17:28:59.498498
38.00,3363.14,46.06,343.06,50.00,17.00,301.88,24.46,1.00,-32.00,17:29:00.384714
47.00,3783.56,30.71,343.06,49.00,17.00,301.88,24.48,1.00,-32.00,17:29:01.405920
47.00,3783.56,30.71,343.06,49.00,17.00,301.88,24.48,1.00,-32.00,17:29:02.113511
46.00,3941.53,25.59,343.06,44.00,17.00,301.88,24.47,1.00,-32.00,17:29:03.002090
61.00,4624.90,40.94,336.71,39.00,17.00,301.88,3.50,24463.00,1.00,17:29:03.944804
61.00,4624.90,40.94,336.71,39.00,17.00,301.88,3.50,24463.00,1.00,17:29:04.682324
55.00,4836.82,40.94,336.71,37.00,17.00,301.88,24.46,1.00,-33.00,17:29:05.601115
51.00,5006.50,40.94,336.71,38.00,17.00,301.88,24.48,1.00,-32.00,17:29:06.646568
51.00,5006.50,40.94,336.71,38.00,17.00,301.88,24.48,1.00,-32.00,17:29:07.420516
52.00,4991.36,46.06,336.71,37.00,17.00,301.88,24.46,1.00,-33.00,17:29:08.283467
55.00,4970.85,46.06,336.71,36.00,17.00,301.88,24.48,1.00,-32.00,17:29:09.361809
55.00,4970.85,46.06,336.71,36.00,17.00,301.88,24.48,1.00,-32.00,17:29:10.116424
54.00,4979.40,46.06,336.71,37.00,17.00,301.88,24.46,1.00,-32.00,17:29:10.924394
56.00,4976.47,46.06,336.71,38.00,17.00,301.88,24.45,1.00,-33.00,17:29:11.935217
56.00,4976.47,46.06,336.71,38.00,17.00,301.88,24.45,1.00,-33.00,17:29:12.668540
56.00,4985.50,46.06,336.71,37.00,17.00,301.88,24.47,1.00,-33.00,17:29:13.583035
58.00,4985.26,51.18,336.71,41.00,17.00,162.28,24.47,1.00,-33.00,17:29:14.634991
58.00,4985.26,51.18,336.71,41.00,17.00,162.28,24.47,1.00,-33.00,17:29:15.388956
58.00,4984.53,51.18,336.71,42.00,17.00,162.28,24.46,1.00,-32.00,17:29:16.262113
60.00,4890.53,51.18,336.71,40.00,17.00,162.28,24.48,1.00,-32.00,17:29:17.345641
60.00,4890.53,51.18,336.71,40.00,17.00,162.28,24.48,1.00,-32.00,17:29:18.111634
62.00,4776.76,46.06,336.71,40.00,17.00,162.28,24.47,1.00,-33.00,17:29:19.012627
64.00,4569.72,46.06,336.71,39.00,17.00,162.28,24.46,1.00,-32.00,17:29:20.035049
64.00,4569.72,46.06,336.71,39.00,17.00,162.28,24.46,1.00,-32.00,17:29:20.821155
66.00,4465.96,40.94,336.71,37.00,17.00,162.28,24.46,1.00,-33.00,17:29:21.660949
69.00,4280.65,40.94,336.71,44.00,17.00,158.80,24.46,1.00,-33.00,17:29:22.759846
69.00,4280.65,40.94,336.71,44.00,17.00,158.80,24.46,1.00,-33.00,17:29:23.575055
70.00,4204.23,40.94,336.71,43.00,17.00,158.80,24.47,1.00,-33.00,17:29:24.496686
72.00,4073.85,35.83,336.71,44.00,17.00,162.28,24.46,1.00,-33.00,17:29:25.535402
72.00,4073.85,35.83,336.71,44.00,17.00,162.28,24.46,1.00,-33.00,17:29:26.320262
73.00,4043.82,35.83,330.35,40.00,17.00,162.28,24.46,1.00,-33.00,17:29:27.193584
74.00,3988.16,35.83,336.71,47.00,17.00,162.28,24.46,1.00,-33.00,17:29:28.245955
74.00,3988.16,35.83,336.71,47.00,17.00,162.28,24.46,1.00,-33.00,17:29:28.999235
