PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,STEERING_SERVO_CURRENT_FRONT,STEERING_SERVO_CURRENT_REAR,SUSPENSION_HEIGHT_CUR_1,SUSPENSION_HEIGHT_CUR_2,SUSPENSION_HEIGHT_CUR_3,SUSPENSION_HEIGHT_CUR_4,time
0.00,0.00,12.71,-2.00,33.00,1170.00,240.00,-61.00,-54.00,-26.00,-10.00,18:11:09.109146
0.00,0.00,12.71,-2.00,33.00,1170.00,240.00,-61.00,-54.00,-26.00,-10.00,18:11:09.319431
0.00,0.00,12.71,-2.00,33.00,1170.00,240.00,-61.00,-54.00,-26.00,-10.00,18:11:09.559232
0.00,0.00,12.71,-2.00,33.00,1170.00,240.00,-61.00,-54.00,-26.00,-10.00,18:11:09.779258
0.00,0.00,12.71,-2.00,33.00,1170.00,240.00,-61.00,-54.00,-26.00,-10.00,18:11:10.009451
0.00,0.00,12.71,-2.00,33.00,1170.00,240.00,-61.00,-54.00,-26.00,-10.00,18:11:10.228676
0.00,0.00,12.71,-2.00,33.00,1170.00,240.00,-61.00,-54.00,-26.00,-10.00,18:11:10.458597
0.00,0.00,12.71,-2.00,33.00,1170.00,240.00,-61.00,-54.00,-26.00,-10.00,18:11:10.679174
0.00,0.00,12.71,-2.00,33.00,1160.00,150.00,-61.00,-54.00,-26.00,-10.00,18:11:10.908700
0.00,0.00,12.71,-2.00,33.00,1160.00,150.00,-61.00,-54.00,-26.00,-10.00,18:11:11.305872
0.00,0.00,12.71,-2.00,33.00,1160.00,150.00,-61.00,-54.00,-26.00,-10.00,18:11:11.519499
0.00,0.00,12.71,-2.00,33.00,1160.00,150.00,-61.00,-54.00,-26.00,-10.00,18:11:11.779284
0.00,0.00,12.71,-2.00,33.00,1160.00,150.00,-61.00,-54.00,-26.00,-10.00,18:11:12.009157
0.00,0.00,12.71,-2.00,33.00,1160.00,150.00,-61.00,-54.00,-26.00,-10.00,18:11:12.219095
0.00,0.00,12.71,-2.00,33.00,1160.00,150.00,-61.00,-54.00,-26.00,-10.00,18:11:12.429676
0.00,0.00,12.71,-2.00,33.00,1160.00,150.00,-61.00,-54.00,-26.00,-10.00,18:11:12.659035
0.00,0.00,12.71,-2.00,33.00,1160.00,150.00,-61.00,-54.00,-26.00,-10.00,18:11:12.889624
0.00,0.00,12.71,-2.00,33.00,1160.00,150.00,-61.00,-54.00,-26.00,-10.00,18:11:13.109583
0.00,0.00,12.71,-2.00,33.00,1160.00,150.00,-61.00,-54.00,-26.00,-10.00,18:11:13.359565
0.00,0.00,25.41,-2.00,33.00,1160.00,130.00,-61.00,-54.00,-26.00,-10.00,18:11:13.579421
0.00,0.00,25.41,-2.00,33.00,1160.00,130.00,-61.00,-54.00,-26.00,-10.00,18:11:14.019032
0.00,0.00,25.41,-2.00,33.00,1160.00,130.00,-61.00,-54.00,-26.00,-10.00,18:11:14.259623
0.00,0.00,25.41,-2.00,33.00,1160.00,130.00,-61.00,-54.00,-26.00,-10.00,18:11:14.479504
0.00,0.00,25.41,-2.00,33.00,1160.00,130.00,-61.00,-54.00,-26.00,-10.00,18:11:14.709584
0.00,0.00,25.41,-2.00,33.00,1160.00,130.00,-61.00,-54.00,-26.00,-10.00,18:11:14.919467
0.00,0.00,25.41,-2.00,33.00,1160.00,130.00,-61.00,-54.00,-26.00,-10.00,18:11:15.159716
0.00,0.00,25.41,-2.00,33.00,1160.00,130.00,-61.00,-54.00,-26.00,-10.00,18:11:15.369756
0.00,0.00,25.41,-2.00,33.00,1160.00,130.00,-61.00,-54.00,-26.00,-10.00,18:11:15.589523
0.00,0.00,25.41,-2.00,33.00,1160.00,130.00,-61.00,-54.00,-26.00,-10.00,18:11:15.809133
0.00,0.00,25.41,-2.00,33.00,1160.00,130.00,-61.00,-54.00,-26.00,-10.00,18:11:16.059703
0.00,0.00,19.06,-2.00,33.00,1170.00,170.00,-61.00,-56.00,-26.00,-10.00,18:11:16.279611
0.00,0.00,19.06,-2.00,33.00,1170.00,170.00,-61.00,-56.00,-26.00,-10.00,18:11:16.717702
0.00,0.00,19.06,-2.00,33.00,1170.00,170.00,-61.00,-56.00,-26.00,-10.00,18:11:16.991587
0.00,0.00,19.06,-2.00,33.00,1170.00,170.00,-61.00,-56.00,-26.00,-10.00,18:11:17.219568
0.00,0.00,19.06,-2.00,33.00,1170.00,170.00,-61.00,-56.00,-26.00,-10.00,18:11:17.459527
0.00,0.00,19.06,-2.00,33.00,1170.00,170.00,-61.00,-56.00,-26.00,-10.00,18:11:17.669769
0.00,0.00,19.06,-2.00,33.00,1170.00,170.00,-61.00,-56.00,-26.00,-10.00,18:11:17.900547
0.00,0.00,19.06,-2.00,33.00,1170.00,170.00,-61.00,-56.00,-26.00,-10.00,18:11:18.119752
0.00,0.00,19.06,-2.00,33.00,1170.00,170.00,-61.00,-56.00,-26.00,-10.00,18:11:18.329562
0.00,0.00,19.06,-2.00,33.00,1170.00,170.00,-61.00,-56.00,-26.00,-10.00,18:11:18.559023
0.00,0.00,19.06,-2.00,33.00,1170.00,170.00,-61.00,-56.00,-26.00,-10.00,18:11:18.779695
0.00,0.00,6.35,-2.00,33.00,1160.00,230.00,-61.00,-56.00,-26.00,-10.00,18:11:19.019769
0.00,0.00,6.35,-2.00,33.00,1160.00,230.00,-61.00,-56.00,-26.00,-10.00,18:11:19.457764
0.00,0.00,6.35,-2.00,33.00,1160.00,230.00,-61.00,-56.00,-26.00,-10.00,18:11:19.659870
0.00,0.00,6.35,-2.00,33.00,1160.00,230.00,-61.00,-56.00,-26.00,-10.00,18:11:19.889566
0.00,0.00,6.35,-2.00,33.00,1160.00,230.00,-61.00,-56.00,-26.00,-10.00,18:11:20.119789
0.00,0.00,6.35,-2.00,33.00,1160.00,230.00,-61.00,-56.00,-26.00,-10.00,18:11:20.359666
0.00,0.00,6.35,-2.00,33.00,1160.00,230.00,-61.00,-56.00,-26.00,-10.00,18:11:20.579942
0.00,0.00,6.35,-2.00,33.00,1160.00,230.00,-61.00,-56.00,-26.00,-10.00,18:11:20.789784
