PSTED_TORQUE,PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,PSTED_MOTOR_TEMP,PSTED_INV_RADIATOR_TEMP,PSTED_OUT_BMS_VOLTAGE,SYSTEM_24V_VOLTAGE,STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,time
0.00,0.00,0.00,349.41,51.00,17.00,345.51,24.47,1.00,-21.00,17:48:07.733768
0.00,0.00,0.00,349.41,51.00,17.00,345.51,24.47,1.00,-21.00,17:48:07.735769
0.00,0.00,0.00,349.41,51.00,17.00,347.25,24.47,1.00,-20.00,17:48:08.603302
0.00,0.00,0.00,349.41,51.00,17.00,347.25,24.47,1.00,-20.00,17:48:09.149420
0.00,0.00,0.00,349.41,51.00,17.00,347.25,24.47,1.00,-20.00,17:48:09.795945
1.00,0.00,5.12,343.06,51.00,17.00,347.25,24.46,1.00,-20.00,17:48:10.558908
3.00,0.00,10.24,349.41,52.00,17.00,347.25,24.47,1.00,-21.00,17:48:11.333033
3.00,0.00,10.24,349.41,52.00,17.00,347.25,24.47,1.00,-21.00,17:48:11.890421
4.00,0.00,10.24,349.41,52.00,17.00,347.25,24.46,1.00,-21.00,17:48:12.587943
5.00,0.00,10.24,349.41,52.00,17.00,347.25,24.46,1.00,-21.00,17:48:13.225843
8.00,0.00,15.35,343.06,53.00,17.00,347.25,24.46,1.00,-21.00,17:48:14.023644
8.00,0.00,15.35,343.06,53.00,17.00,347.25,24.46,1.00,-21.00,17:48:14.596612
9.00,0.00,20.47,343.06,53.00,17.00,347.25,24.46,1.00,-21.00,17:48:15.237627
9.00,0.00,20.47,349.41,53.00,17.00,347.25,24.46,1.00,-21.00,17:48:15.885711
11.00,0.00,20.47,349.41,53.00,94.00,29.67,3.53,24462.00,1.00,17:48:16.603037
11.00,0.00,20.47,349.41,53.00,94.00,29.67,3.53,24462.00,1.00,17:48:17.089559
11.00,0.00,20.47,343.06,54.00,17.00,347.25,24.47,1.00,-21.00,17:48:17.724379
12.00,0.00,25.59,343.06,53.00,17.00,347.25,24.47,1.00,-21.00,17:48:18.404967
13.00,0.00,25.59,349.41,53.00,17.00,347.25,24.46,1.00,-21.00,17:48:19.213399
13.00,0.00,25.59,349.41,53.00,17.00,347.25,24.46,1.00,-21.00,17:48:19.770277
15.00,0.00,30.71,343.06,53.00,17.00,347.25,24.47,1.00,-21.00,17:48:20.463805
15.00,0.00,30.71,349.41,53.00,17.00,347.25,24.45,1.00,-21.00,17:48:21.084789
16.00,0.00,30.71,343.06,53.00,17.00,347.25,24.46,1.00,-21.00,17:48:21.913028
16.00,0.00,30.71,343.06,53.00,17.00,347.25,24.46,1.00,-21.00,17:48:22.420509
17.00,0.00,30.71,38.12,15.00,93.00,29.67,3.53,24474.00,1.00,17:48:23.098339
17.00,0.00,30.71,349.41,53.00,17.00,347.25,24.46,1.00,-21.00,17:48:23.682738
18.00,0.00,35.83,343.06,53.00,93.00,342.02,24.47,1.00,1.00,17:48:24.495893
18.00,0.00,35.83,343.06,53.00,93.00,342.02,24.47,1.00,1.00,17:48:24.979020
18.00,0.00,35.83,343.06,15.00,93.00,29.67,3.52,24465.00,1.00,17:48:25.665005
19.00,0.00,35.83,349.41,52.00,17.00,342.02,24.46,1.00,-21.00,17:48:26.298390
20.00,0.00,40.94,349.41,53.00,17.00,342.02,24.47,1.00,-21.00,17:48:27.134175
20.00,0.00,40.94,349.41,53.00,17.00,342.02,24.47,1.00,-21.00,17:48:27.692576
22.00,0.00,40.94,349.41,53.00,17.00,342.02,24.46,1.00,-21.00,17:48:28.359837
