SUSPENSION_HEIGHT_CUR_1,SUSPENSION_HEIGHT_CUR_2,SUSPENSION_HEIGHT_CUR_3,SUSPENSION_HEIGHT_CUR_4,SUSPENSION_PRESSURE_CUR_1,SUSPENSION_PRESSURE_CUR_2,SUSPENSION_PRESSURE_CUR_3,SUSPENSION_PRESSURE_CUR_4,STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,STEERING_SERVO_CURRENT_FRONT,STEERING_SERVO_CURRENT_REAR,time
-2.00,3.00,-1.00,-6.00,2.09,1.01,0.13,2.72,1000.00,958.00,2540.00,2130.00,14:40:26.863876
-2.00,3.00,-1.00,-6.00,2.09,1.01,0.13,2.72,1000.00,958.00,2540.00,2130.00,14:40:27.061947
-2.00,3.00,-1.00,-6.00,2.09,1.01,0.13,2.72,1000.00,958.00,2540.00,2130.00,14:40:27.262114
-2.00,3.00,-1.00,-6.00,2.09,1.01,0.13,2.72,1000.00,958.00,2540.00,2130.00,14:40:27.474114
-2.00,3.00,-1.00,-6.00,2.09,1.01,0.13,2.72,1000.00,958.00,2540.00,2130.00,14:40:27.682068
-2.00,3.00,-1.00,-6.00,2.09,1.01,0.13,2.72,1000.00,958.00,2540.00,2130.00,14:40:27.891949
-2.00,3.00,-1.00,-6.00,2.09,1.01,0.13,2.72,1000.00,958.00,2540.00,2130.00,14:40:28.134815
-2.00,5.00,-1.00,-6.00,2.10,1.01,0.13,2.72,997.00,958.00,2660.00,2330.00,14:40:28.342374
-2.00,5.00,-1.00,-6.00,2.10,1.01,0.13,2.72,997.00,958.00,2660.00,2330.00,14:40:28.547147
-2.00,5.00,-1.00,-6.00,2.10,1.01,0.13,2.72,997.00,958.00,2660.00,2330.00,14:40:28.742266
-2.00,5.00,-1.00,-6.00,2.10,1.01,0.13,2.72,997.00,958.00,2660.00,2330.00,14:40:28.951874
-2.00,5.00,-1.00,-6.00,2.10,1.01,0.13,2.72,997.00,958.00,2660.00,2330.00,14:40:29.151785
-2.00,5.00,-1.00,-6.00,2.10,1.01,0.13,2.72,997.00,958.00,2660.00,2330.00,14:40:29.362220
-2.00,5.00,-1.00,-6.00,2.10,1.01,0.13,2.72,997.00,958.00,2660.00,2330.00,14:40:29.571442
-2.00,5.00,-1.00,-6.00,2.10,1.01,0.13,2.72,997.00,958.00,2660.00,2330.00,14:40:29.772267
-2.00,5.00,-1.00,-6.00,2.10,1.01,0.13,2.72,997.00,958.00,2660.00,2330.00,14:40:29.973124
-2.00,5.00,-1.00,-6.00,2.10,1.01,0.13,2.72,997.00,958.00,2660.00,2330.00,14:40:30.182157
-2.00,5.00,-1.00,-6.00,2.10,1.01,0.13,2.72,997.00,958.00,2660.00,2330.00,14:40:30.392157
-2.00,5.00,-1.00,-6.00,2.10,1.01,0.13,2.72,997.00,958.00,2660.00,2330.00,14:40:30.612157
-2.00,5.00,-1.00,-6.00,2.08,1.00,0.13,2.72,1000.00,958.00,2620.00,2320.00,14:40:30.834104
-2.00,5.00,-1.00,-6.00,2.08,1.00,0.13,2.72,1000.00,958.00,2620.00,2320.00,14:40:31.041914
-2.00,5.00,-1.00,-6.00,2.08,1.00,0.13,2.72,1000.00,958.00,2620.00,2320.00,14:40:31.343526
-2.00,5.00,-1.00,-6.00,2.08,1.00,0.13,2.72,1000.00,958.00,2620.00,2320.00,14:40:31.674312
-2.00,5.00,-1.00,-6.00,2.08,1.00,0.13,2.72,1000.00,958.00,2620.00,2320.00,14:40:31.873800
-2.00,5.00,-1.00,-6.00,2.08,1.00,0.13,2.72,1000.00,958.00,2620.00,2320.00,14:40:32.094689
-2.00,5.00,-1.00,-6.00,2.08,1.00,0.13,2.72,1000.00,958.00,2620.00,2320.00,14:40:32.331688
-2.00,5.00,-1.00,-6.00,2.08,1.00,0.13,2.72,1000.00,958.00,2620.00,2320.00,14:40:32.531689
-2.00,5.00,-1.00,-6.00,2.08,1.00,0.13,2.72,1000.00,958.00,2620.00,2320.00,14:40:32.731689
-2.00,5.00,-1.00,-6.00,2.08,1.00,0.13,2.72,1000.00,958.00,2620.00,2320.00,14:40:32.942319
-2.00,5.00,-1.00,-6.00,2.08,1.00,0.13,2.72,1000.00,958.00,2620.00,2320.00,14:40:33.152321
-2.00,5.00,-1.00,-6.00,2.08,1.00,0.13,2.72,1000.00,958.00,2620.00,2320.00,14:40:33.351752
-2.00,3.00,-1.00,-6.00,2.10,1.01,0.12,2.72,1000.00,958.00,2610.00,2330.00,14:40:33.582189
-2.00,3.00,-1.00,-6.00,2.10,1.01,0.12,2.72,1000.00,958.00,2610.00,2330.00,14:40:33.782485
-2.00,3.00,-1.00,-6.00,2.10,1.01,0.12,2.72,1000.00,958.00,2610.00,2330.00,14:40:33.982460
-2.00,3.00,-1.00,-6.00,2.10,1.01,0.12,2.72,1000.00,958.00,2610.00,2330.00,14:40:34.192425
-2.00,3.00,-1.00,-6.00,2.10,1.01,0.12,2.72,1000.00,958.00,2610.00,2330.00,14:40:34.422080
-2.00,3.00,-1.00,-6.00,2.10,1.01,0.12,2.72,1000.00,958.00,2610.00,2330.00,14:40:34.632526
-2.00,3.00,-1.00,-6.00,2.10,1.01,0.12,2.72,1000.00,958.00,2610.00,2330.00,14:40:34.832525
-2.00,3.00,-1.00,-6.00,2.10,1.01,0.12,2.72,1000.00,958.00,2610.00,2330.00,14:40:35.032525
-2.00,3.00,-1.00,-6.00,2.10,1.01,0.12,2.72,1000.00,958.00,2610.00,2330.00,14:40:35.234525
-2.00,3.00,-1.00,-6.00,2.10,1.01,0.12,2.72,1000.00,958.00,2610.00,2330.00,14:40:35.452524
-2.00,3.00,-1.00,-6.00,2.10,1.01,0.12,2.72,1000.00,958.00,2610.00,2330.00,14:40:35.652060
-2.00,3.00,-1.00,-6.00,2.10,1.01,0.12,2.72,1000.00,958.00,2610.00,2330.00,14:40:35.851687
-2.00,3.00,-1.00,-6.00,2.09,1.02,0.13,2.72,1000.00,958.00,2600.00,2330.00,14:40:36.051774
-2.00,3.00,-1.00,-6.00,2.09,1.02,0.13,2.72,1000.00,958.00,2600.00,2330.00,14:40:36.261776
-2.00,3.00,-1.00,-6.00,2.09,1.02,0.13,2.72,1000.00,958.00,2600.00,2330.00,14:40:36.461772
-2.00,3.00,-1.00,-6.00,2.09,1.02,0.13,2.72,1000.00,958.00,2600.00,2330.00,14:40:36.671771
-2.00,3.00,-1.00,-6.00,2.09,1.02,0.13,2.72,1000.00,958.00,2600.00,2330.00,14:40:36.872354
-2.00,3.00,-1.00,-6.00,2.09,1.02,0.13,2.72,1000.00,958.00,2600.00,2330.00,14:40:37.072511
-2.00,3.00,-1.00,-6.00,2.09,1.02,0.13,2.72,1000.00,958.00,2600.00,2330.00,14:40:37.282079
-2.00,3.00,-1.00,-6.00,2.09,1.02,0.13,2.72,1000.00,958.00,2600.00,2330.00,14:40:37.493388
-2.00,3.00,-1.00,-6.00,2.09,1.02,0.13,2.72,1000.00,958.00,2600.00,2330.00,14:40:37.694269
-2.00,3.00,-1.00,-6.00,2.09,1.02,0.13,2.72,1000.00,958.00,2600.00,2330.00,14:40:37.932268
-2.00,3.00,-1.00,-6.00,2.09,1.02,0.13,2.72,1000.00,958.00,2600.00,2330.00,14:40:38.142268
-2.00,3.00,-1.00,-6.00,2.09,1.02,0.13,2.72,1000.00,958.00,2600.00,2330.00,14:40:38.352232
-2.00,5.00,-1.00,-6.00,2.09,1.02,0.12,2.75,-287.00,-550.00,2180.00,3270.00,14:40:38.552246
-2.00,5.00,-1.00,-6.00,2.09,1.02,0.12,2.75,-287.00,-550.00,2180.00,3270.00,14:40:38.752231
-2.00,5.00,-1.00,-6.00,2.09,1.02,0.12,2.75,-287.00,-550.00,2180.00,3270.00,14:40:38.982231
-2.00,5.00,-1.00,-6.00,2.09,1.02,0.12,2.75,-287.00,-550.00,2180.00,3270.00,14:40:39.182926
-2.00,5.00,-1.00,-6.00,2.09,1.02,0.12,2.75,-287.00,-550.00,2180.00,3270.00,14:40:39.392622
-2.00,5.00,-1.00,-6.00,2.09,1.02,0.12,2.75,-287.00,-550.00,2180.00,3270.00,14:40:39.612838
-2.00,5.00,-1.00,-6.00,2.09,1.02,0.12,2.75,-287.00,-550.00,2180.00,3270.00,14:40:39.832355
-2.00,5.00,-1.00,-6.00,2.09,1.02,0.12,2.75,-287.00,-550.00,2180.00,3270.00,14:40:40.031953
-2.00,5.00,-1.00,-6.00,2.09,1.02,0.12,2.75,-287.00,-550.00,2180.00,3270.00,14:40:40.231983
-2.00,5.00,-1.00,-6.00,2.09,1.02,0.12,2.75,-287.00,-550.00,2180.00,3270.00,14:40:40.442779
-2.00,5.00,-1.00,-6.00,2.09,1.02,0.12,2.75,-287.00,-550.00,2180.00,3270.00,14:40:40.652721
-2.00,5.00,-1.00,-6.00,2.09,1.02,0.12,2.75,-287.00,-550.00,2180.00,3270.00,14:40:40.853079
0.00,3.00,2.00,-1.00,2.04,1.02,0.11,2.71,-945.00,-965.00,2490.00,1760.00,14:40:41.062078
0.00,3.00,2.00,-1.00,2.04,1.02,0.11,2.71,-945.00,-965.00,2490.00,1760.00,14:40:41.267520
0.00,3.00,2.00,-1.00,2.04,1.02,0.11,2.71,-945.00,-965.00,2490.00,1760.00,14:40:41.503520
0.00,3.00,2.00,-1.00,2.04,1.02,0.11,2.71,-945.00,-965.00,2490.00,1760.00,14:40:41.742519
0.00,3.00,2.00,-1.00,2.04,1.02,0.11,2.71,-945.00,-965.00,2490.00,1760.00,14:40:41.952551
0.00,3.00,2.00,-1.00,2.04,1.02,0.11,2.71,-945.00,-965.00,2490.00,1760.00,14:40:42.152255
0.00,3.00,2.00,-1.00,2.04,1.02,0.11,2.71,-945.00,-965.00,2490.00,1760.00,14:40:42.362235
0.00,3.00,2.00,-1.00,2.04,1.02,0.11,2.71,-945.00,-965.00,2490.00,1760.00,14:40:42.562499
0.00,3.00,2.00,-1.00,2.04,1.02,0.11,2.71,-945.00,-965.00,2490.00,1760.00,14:40:42.783497
0.00,3.00,2.00,-1.00,2.04,1.02,0.11,2.71,-945.00,-965.00,2490.00,1760.00,14:40:42.984497
0.00,3.00,2.00,-1.00,2.04,1.02,0.11,2.71,-945.00,-965.00,2490.00,1760.00,14:40:43.182498
0.00,3.00,2.00,-1.00,2.04,1.02,0.11,2.71,-945.00,-965.00,2490.00,1760.00,14:40:43.392496
0.00,3.00,2.00,-1.00,2.04,1.02,0.11,2.71,-998.00,-965.00,2880.00,1770.00,14:40:43.634533
0.00,3.00,2.00,-1.00,2.04,1.02,0.11,2.71,-998.00,-965.00,2880.00,1770.00,14:40:43.842497
0.00,3.00,2.00,-1.00,2.04,1.02,0.11,2.71,-998.00,-965.00,2880.00,1770.00,14:40:44.052496
0.00,3.00,2.00,-1.00,2.04,1.02,0.11,2.71,-998.00,-965.00,2880.00,1770.00,14:40:44.252495
0.00,3.00,2.00,-1.00,2.04,1.02,0.11,2.71,-998.00,-965.00,2880.00,1770.00,14:40:44.462053
