SUSPENSION_HEIGHT_CUR_1,SUSPENSION_HEIGHT_CUR_2,SUSPENSION_HEIGHT_CUR_3,SUSPENSION_HEIGHT_CUR_4,SUSPENSION_PRESSURE_CUR_1,SUSPENSION_PRESSURE_CUR_2,SUSPENSION_PRESSURE_CUR_3,SUSPENSION_PRESSURE_CUR_4,STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,STEERING_SERVO_CURRENT_FRONT,STEERING_SERVO_CURRENT_REAR,time
-73.00,-73.00,-51.00,-10.00,4.03,1.38,0.36,3.85,-2.00,-7.00,4430.00,3390.00,14:57:28.584744
-73.00,-73.00,-51.00,-10.00,4.03,1.38,0.36,3.85,-2.00,-7.00,4430.00,3390.00,14:57:28.814750
-73.00,-73.00,-51.00,-10.00,4.03,1.38,0.36,3.85,-2.00,-7.00,4430.00,3390.00,14:57:29.024749
-73.00,-73.00,-51.00,-10.00,4.03,1.38,0.36,3.85,-2.00,-7.00,4430.00,3390.00,14:57:29.226750
-73.00,-73.00,-51.00,-10.00,4.03,1.38,0.36,3.85,-2.00,-7.00,4430.00,3390.00,14:57:29.474744
-73.00,-70.00,-48.00,-10.00,4.03,1.39,0.36,3.85,-2.00,-61.00,4430.00,2990.00,14:57:29.714746
-73.00,-70.00,-48.00,-10.00,4.03,1.39,0.36,3.85,-2.00,-61.00,4430.00,2990.00,14:57:29.914744
-73.00,-70.00,-48.00,-10.00,4.03,1.39,0.36,3.85,-2.00,-61.00,4430.00,2990.00,14:57:30.114744
-73.00,-70.00,-48.00,-10.00,4.03,1.39,0.36,3.85,-2.00,-61.00,4430.00,2990.00,14:57:30.314745
-73.00,-70.00,-48.00,-10.00,4.03,1.39,0.36,3.85,-2.00,-61.00,4430.00,2990.00,14:57:30.524750
-73.00,-70.00,-48.00,-10.00,4.03,1.39,0.36,3.85,-2.00,-61.00,4430.00,2990.00,14:57:30.735746
-73.00,-70.00,-48.00,-10.00,4.03,1.39,0.36,3.85,-2.00,-61.00,4430.00,2990.00,14:57:30.984751
-73.00,-70.00,-48.00,-10.00,4.03,1.39,0.36,3.85,-2.00,-61.00,4430.00,2990.00,14:57:31.204746
-73.00,-70.00,-48.00,-10.00,4.03,1.39,0.36,3.85,-2.00,-61.00,4430.00,2990.00,14:57:31.404750
-73.00,-70.00,-48.00,-10.00,4.03,1.39,0.36,3.85,-2.00,-61.00,4430.00,2990.00,14:57:31.614746
-73.00,-70.00,-48.00,-10.00,4.03,1.39,0.36,3.85,-2.00,-61.00,4430.00,2990.00,14:57:31.804748
-73.00,-70.00,-48.00,-10.00,4.03,1.39,0.36,3.85,-2.00,-61.00,4430.00,2990.00,14:57:32.014751
-75.00,-73.00,-51.00,-10.00,4.04,1.39,0.36,3.86,-2.00,-6.00,4430.00,3410.00,14:57:32.228746
-75.00,-73.00,-51.00,-10.00,4.04,1.39,0.36,3.86,-2.00,-6.00,4430.00,3410.00,14:57:32.424746
-75.00,-73.00,-51.00,-10.00,4.04,1.39,0.36,3.86,-2.00,-6.00,4430.00,3410.00,14:57:32.638746
-75.00,-73.00,-51.00,-10.00,4.04,1.39,0.36,3.86,-2.00,-6.00,4430.00,3410.00,14:57:32.898746
-75.00,-73.00,-51.00,-10.00,4.04,1.39,0.36,3.86,-2.00,-6.00,4430.00,3410.00,14:57:33.105749
-75.00,-73.00,-51.00,-10.00,4.04,1.39,0.36,3.86,-2.00,-6.00,4430.00,3410.00,14:57:33.304779
-75.00,-73.00,-51.00,-10.00,4.04,1.39,0.36,3.86,-2.00,-6.00,4430.00,3410.00,14:57:33.505748
-75.00,-73.00,-51.00,-10.00,4.04,1.39,0.36,3.86,-2.00,-6.00,4430.00,3410.00,14:57:33.704749
-75.00,-73.00,-51.00,-10.00,4.04,1.39,0.36,3.86,-2.00,-6.00,4430.00,3410.00,14:57:33.915751
-75.00,-73.00,-51.00,-10.00,4.04,1.39,0.36,3.86,-2.00,-6.00,4430.00,3410.00,14:57:34.127751
-75.00,-73.00,-51.00,-10.00,4.04,1.39,0.36,3.86,-2.00,-6.00,4430.00,3410.00,14:57:34.315752
-75.00,-73.00,-51.00,-10.00,4.04,1.39,0.36,3.86,-2.00,-6.00,4430.00,3410.00,14:57:34.516748
-75.00,-73.00,-51.00,-10.00,4.04,1.39,0.36,3.86,-2.00,-7.00,4420.00,3390.00,14:57:34.736752
-75.00,-73.00,-51.00,-10.00,4.04,1.39,0.36,3.86,-2.00,-7.00,4420.00,3390.00,14:57:34.985748
-75.00,-73.00,-51.00,-10.00,4.04,1.39,0.36,3.86,-2.00,-7.00,4420.00,3390.00,14:57:35.185753
-75.00,-73.00,-51.00,-10.00,4.04,1.39,0.36,3.86,-2.00,-7.00,4420.00,3390.00,14:57:35.395750
-75.00,-73.00,-51.00,-10.00,4.04,1.39,0.36,3.86,-2.00,-7.00,4420.00,3390.00,14:57:35.595753
-75.00,-73.00,-51.00,-10.00,4.04,1.39,0.36,3.86,-2.00,-7.00,4420.00,3390.00,14:57:35.795753
-75.00,-73.00,-51.00,-10.00,4.04,1.39,0.36,3.86,-2.00,-7.00,4420.00,3390.00,14:57:36.025753
-75.00,-73.00,-51.00,-10.00,4.04,1.39,0.36,3.86,-2.00,-7.00,4420.00,3390.00,14:57:36.245754
-75.00,-73.00,-51.00,-10.00,4.04,1.39,0.36,3.86,-2.00,-7.00,4420.00,3390.00,14:57:36.465749
-75.00,-73.00,-51.00,-10.00,4.04,1.39,0.36,3.86,-2.00,-7.00,4420.00,3390.00,14:57:36.675750
-75.00,-73.00,-51.00,-10.00,4.04,1.39,0.36,3.86,-2.00,-7.00,4420.00,3390.00,14:57:36.978754
-75.00,-73.00,-51.00,-10.00,4.04,1.39,0.36,3.86,-2.00,-7.00,4420.00,3390.00,14:57:37.307753
-75.00,-73.00,-51.00,-10.00,4.04,1.38,0.37,3.86,7.00,-7.00,2340.00,3380.00,14:57:37.525813
-75.00,-73.00,-51.00,-10.00,4.04,1.38,0.37,3.86,7.00,-7.00,2340.00,3380.00,14:57:37.755752
-75.00,-73.00,-51.00,-10.00,4.04,1.38,0.37,3.86,7.00,-7.00,2340.00,3380.00,14:57:37.985755
-75.00,-73.00,-51.00,-10.00,4.04,1.38,0.37,3.86,7.00,-7.00,2340.00,3380.00,14:57:38.220753
-75.00,-73.00,-51.00,-10.00,4.04,1.38,0.37,3.86,7.00,-7.00,2340.00,3380.00,14:57:38.425751
-75.00,-73.00,-51.00,-10.00,4.04,1.38,0.37,3.86,7.00,-7.00,2340.00,3380.00,14:57:38.635755
-75.00,-73.00,-51.00,-10.00,4.04,1.38,0.37,3.86,7.00,-7.00,2340.00,3380.00,14:57:38.878755
-75.00,-73.00,-51.00,-10.00,4.04,1.38,0.37,3.86,7.00,-7.00,2340.00,3380.00,14:57:39.075753
-75.00,-73.00,-51.00,-10.00,4.04,1.38,0.37,3.86,7.00,-7.00,2340.00,3380.00,14:57:39.275758
-75.00,-73.00,-51.00,-10.00,4.04,1.38,0.37,3.86,7.00,-7.00,2340.00,3380.00,14:57:39.475755
-75.00,-73.00,-51.00,-10.00,4.04,1.38,0.37,3.86,7.00,-7.00,2340.00,3380.00,14:57:39.675755
-75.00,-73.00,-51.00,-10.00,4.04,1.38,0.37,3.86,7.00,-7.00,2340.00,3380.00,14:57:39.875757
-75.00,-73.00,-48.00,-10.00,4.03,1.39,0.36,3.86,10.00,-7.00,2280.00,3380.00,14:57:40.158755
-75.00,-73.00,-48.00,-10.00,4.03,1.39,0.36,3.86,10.00,-7.00,2280.00,3380.00,14:57:40.375757
-75.00,-73.00,-48.00,-10.00,4.03,1.39,0.36,3.86,10.00,-7.00,2280.00,3380.00,14:57:40.576754
-75.00,-73.00,-48.00,-10.00,4.03,1.39,0.36,3.86,10.00,-7.00,2280.00,3380.00,14:57:40.775759
-75.00,-73.00,-48.00,-10.00,4.03,1.39,0.36,3.86,10.00,-7.00,2280.00,3380.00,14:57:40.985760
-75.00,-73.00,-48.00,-10.00,4.03,1.39,0.36,3.86,10.00,-7.00,2280.00,3380.00,14:57:41.195756
-75.00,-73.00,-48.00,-10.00,4.03,1.39,0.36,3.86,10.00,-7.00,2280.00,3380.00,14:57:41.416760
-75.00,-73.00,-48.00,-10.00,4.03,1.39,0.36,3.86,10.00,-7.00,2280.00,3380.00,14:57:41.627755
-75.00,-73.00,-48.00,-10.00,4.03,1.39,0.36,3.86,10.00,-7.00,2280.00,3380.00,14:57:41.841757
-75.00,-73.00,-48.00,-10.00,4.03,1.39,0.36,3.86,10.00,-7.00,2280.00,3380.00,14:57:42.079757
-75.00,-73.00,-48.00,-10.00,4.03,1.39,0.36,3.86,10.00,-7.00,2280.00,3380.00,14:57:42.275755
-75.00,-73.00,-48.00,-10.00,4.03,1.39,0.36,3.86,10.00,-7.00,2280.00,3380.00,14:57:42.585757
-73.00,-73.00,-48.00,-10.00,4.04,1.39,0.36,3.86,10.00,-7.00,2280.00,3390.00,14:57:42.927756
-73.00,-73.00,-48.00,-10.00,4.04,1.39,0.36,3.86,10.00,-7.00,2280.00,3390.00,14:57:43.125758
-73.00,-73.00,-48.00,-10.00,4.04,1.39,0.36,3.86,10.00,-7.00,2280.00,3390.00,14:57:43.315757
-73.00,-73.00,-48.00,-10.00,4.04,1.39,0.36,3.86,10.00,-7.00,2280.00,3390.00,14:57:43.515757
-73.00,-73.00,-48.00,-10.00,4.04,1.39,0.36,3.86,10.00,-7.00,2280.00,3390.00,14:57:43.725761
-73.00,-73.00,-48.00,-10.00,4.04,1.39,0.36,3.86,10.00,-7.00,2280.00,3390.00,14:57:43.936758
-73.00,-73.00,-48.00,-10.00,4.04,1.39,0.36,3.86,10.00,-7.00,2280.00,3390.00,14:57:44.175757
-73.00,-73.00,-48.00,-10.00,4.04,1.39,0.36,3.86,10.00,-7.00,2280.00,3390.00,14:57:44.375758
-73.00,-73.00,-48.00,-10.00,4.04,1.39,0.36,3.86,10.00,-7.00,2280.00,3390.00,14:57:44.595758
-73.00,-73.00,-48.00,-10.00,4.04,1.39,0.36,3.86,10.00,-7.00,2280.00,3390.00,14:57:44.807759
-73.00,-73.00,-48.00,-10.00,4.04,1.39,0.36,3.86,10.00,-7.00,2280.00,3390.00,14:57:45.025759
-73.00,-73.00,-48.00,-10.00,4.04,1.39,0.36,3.86,10.00,-7.00,2280.00,3390.00,14:57:45.225760
-75.00,-73.00,-51.00,-10.00,4.03,1.39,0.37,3.86,10.00,-7.00,2280.00,3380.00,14:57:45.441761
-75.00,-73.00,-51.00,-10.00,4.03,1.39,0.37,3.86,10.00,-7.00,2280.00,3380.00,14:57:45.677760
-75.00,-73.00,-51.00,-10.00,4.03,1.39,0.37,3.86,10.00,-7.00,2280.00,3380.00,14:57:45.885759
-75.00,-73.00,-51.00,-10.00,4.03,1.39,0.37,3.86,10.00,-7.00,2280.00,3380.00,14:57:46.115760
-75.00,-73.00,-51.00,-10.00,4.03,1.39,0.37,3.86,10.00,-7.00,2280.00,3380.00,14:57:46.315757
-75.00,-73.00,-51.00,-10.00,4.03,1.39,0.37,3.86,10.00,-7.00,2280.00,3380.00,14:57:46.525761
-75.00,-73.00,-51.00,-10.00,4.03,1.39,0.37,3.86,10.00,-7.00,2280.00,3380.00,14:57:46.726760
-75.00,-73.00,-51.00,-10.00,4.03,1.39,0.37,3.86,10.00,-7.00,2280.00,3380.00,14:57:46.945760
-75.00,-73.00,-51.00,-10.00,4.03,1.39,0.37,3.86,10.00,-7.00,2280.00,3380.00,14:57:47.175760
-75.00,-73.00,-51.00,-10.00,4.03,1.39,0.37,3.86,10.00,-7.00,2280.00,3380.00,14:57:47.385761
-75.00,-73.00,-51.00,-10.00,4.03,1.39,0.37,3.86,10.00,-7.00,2280.00,3380.00,14:57:47.596759
-75.00,-73.00,-51.00,-10.00,4.03,1.39,0.37,3.86,10.00,-7.00,2280.00,3380.00,14:57:47.805762
-75.00,-73.00,-48.00,-10.00,4.04,1.39,0.36,3.86,10.00,-7.00,2280.00,3390.00,14:57:48.025762
-75.00,-73.00,-48.00,-10.00,4.04,1.39,0.36,3.86,10.00,-7.00,2280.00,3390.00,14:57:48.225761
-75.00,-73.00,-48.00,-10.00,4.04,1.39,0.36,3.86,10.00,-7.00,2280.00,3390.00,14:57:48.425762
-75.00,-73.00,-48.00,-10.00,4.04,1.39,0.36,3.86,10.00,-7.00,2280.00,3390.00,14:57:48.655762
-75.00,-73.00,-48.00,-10.00,4.04,1.39,0.36,3.86,10.00,-7.00,2280.00,3390.00,14:57:48.875761
-75.00,-73.00,-48.00,-10.00,4.04,1.39,0.36,3.86,10.00,-7.00,2280.00,3390.00,14:57:49.075762
-75.00,-73.00,-48.00,-10.00,4.04,1.39,0.36,3.86,10.00,-7.00,2280.00,3390.00,14:57:49.275763
-75.00,-73.00,-48.00,-10.00,4.04,1.39,0.36,3.86,10.00,-7.00,2280.00,3390.00,14:57:49.475764
-75.00,-73.00,-48.00,-10.00,4.04,1.39,0.36,3.86,10.00,-7.00,2280.00,3390.00,14:57:49.687761
-75.00,-73.00,-48.00,-10.00,4.04,1.39,0.36,3.86,10.00,-7.00,2280.00,3390.00,14:57:49.895763
-75.00,-73.00,-48.00,-10.00,4.04,1.39,0.36,3.86,10.00,-7.00,2280.00,3390.00,14:57:50.145764
-75.00,-73.00,-48.00,-10.00,4.04,1.39,0.36,3.86,10.00,-7.00,2280.00,3390.00,14:57:50.377764
-75.00,-70.00,-51.00,-11.00,4.04,1.40,0.37,3.87,10.00,5.00,2280.00,3650.00,14:57:50.587764
-75.00,-70.00,-51.00,-11.00,4.04,1.40,0.37,3.87,10.00,5.00,2280.00,3650.00,14:57:50.805764
-75.00,-70.00,-51.00,-11.00,4.04,1.40,0.37,3.87,10.00,5.00,2280.00,3650.00,14:57:51.005766
-75.00,-70.00,-51.00,-11.00,4.04,1.40,0.37,3.87,10.00,5.00,2280.00,3650.00,14:57:51.215765
-75.00,-70.00,-51.00,-11.00,4.04,1.40,0.37,3.87,10.00,5.00,2280.00,3650.00,14:57:51.425763
-75.00,-70.00,-51.00,-11.00,4.04,1.40,0.37,3.87,10.00,5.00,2280.00,3650.00,14:57:51.625764
-75.00,-70.00,-51.00,-11.00,4.04,1.40,0.37,3.87,10.00,5.00,2280.00,3650.00,14:57:51.825765
-75.00,-70.00,-51.00,-11.00,4.04,1.40,0.37,3.87,10.00,5.00,2280.00,3650.00,14:57:52.025765
-75.00,-70.00,-51.00,-11.00,4.04,1.40,0.37,3.87,10.00,5.00,2280.00,3650.00,14:57:52.235765
-75.00,-70.00,-51.00,-11.00,4.04,1.40,0.37,3.87,10.00,5.00,2280.00,3650.00,14:57:52.475765
-75.00,-70.00,-51.00,-11.00,4.04,1.40,0.37,3.87,10.00,5.00,2280.00,3650.00,14:57:52.687765
-75.00,-70.00,-51.00,-11.00,4.04,1.40,0.37,3.87,10.00,5.00,2280.00,3650.00,14:57:52.875767
-75.00,-70.00,-51.00,-11.00,4.04,1.40,0.37,3.87,10.00,5.00,2280.00,3650.00,14:57:53.125766
-75.00,-70.00,-51.00,-10.00,4.05,1.39,0.43,4.06,10.00,20.00,2280.00,4030.00,14:57:53.350766
-75.00,-70.00,-51.00,-10.00,4.05,1.39,0.43,4.06,10.00,20.00,2280.00,4030.00,14:57:53.577767
-75.00,-70.00,-51.00,-10.00,4.05,1.39,0.43,4.06,10.00,20.00,2280.00,4030.00,14:57:53.778764
-75.00,-70.00,-51.00,-10.00,4.05,1.39,0.43,4.06,10.00,20.00,2280.00,4030.00,14:57:53.985770
-75.00,-70.00,-51.00,-10.00,4.05,1.39,0.43,4.06,10.00,20.00,2280.00,4030.00,14:57:54.185770
-75.00,-70.00,-51.00,-10.00,4.05,1.39,0.43,4.06,10.00,20.00,2280.00,4030.00,14:57:54.395768
-75.00,-70.00,-51.00,-10.00,4.05,1.39,0.43,4.06,10.00,20.00,2280.00,4030.00,14:57:54.585767
-75.00,-70.00,-51.00,-10.00,4.05,1.39,0.43,4.06,10.00,20.00,2280.00,4030.00,14:57:54.785769
-75.00,-70.00,-51.00,-10.00,4.05,1.39,0.43,4.06,10.00,20.00,2280.00,4030.00,14:57:55.000771
-75.00,-70.00,-51.00,-10.00,4.05,1.39,0.43,4.06,10.00,20.00,2280.00,4030.00,14:57:55.215769
-75.00,-70.00,-51.00,-10.00,4.05,1.39,0.43,4.06,10.00,20.00,2280.00,4030.00,14:57:55.415771
-75.00,-70.00,-51.00,-10.00,4.05,1.39,0.43,4.06,10.00,20.00,2280.00,4030.00,14:57:55.625768
-75.00,-73.00,-57.00,-16.00,4.04,1.41,0.44,4.11,10.00,17.00,2280.00,3890.00,14:57:55.826768
-75.00,-73.00,-57.00,-16.00,4.04,1.41,0.44,4.11,10.00,17.00,2280.00,3890.00,14:57:56.086768
-75.00,-73.00,-57.00,-16.00,4.04,1.41,0.44,4.11,10.00,17.00,2280.00,3890.00,14:57:56.295770
-75.00,-73.00,-57.00,-16.00,4.04,1.41,0.44,4.11,10.00,17.00,2280.00,3890.00,14:57:56.508768
-75.00,-73.00,-57.00,-16.00,4.04,1.41,0.44,4.11,10.00,17.00,2280.00,3890.00,14:57:56.718768
-75.00,-73.00,-57.00,-16.00,4.04,1.41,0.44,4.11,10.00,17.00,2280.00,3890.00,14:57:56.925769
-75.00,-73.00,-57.00,-16.00,4.04,1.41,0.44,4.11,10.00,17.00,2280.00,3890.00,14:57:57.139769
-75.00,-73.00,-57.00,-16.00,4.04,1.41,0.44,4.11,10.00,17.00,2280.00,3890.00,14:57:57.345769
-75.00,-73.00,-57.00,-16.00,4.04,1.41,0.44,4.11,10.00,17.00,2280.00,3890.00,14:57:57.579769
-75.00,-73.00,-57.00,-16.00,4.04,1.41,0.44,4.11,10.00,17.00,2280.00,3890.00,14:57:57.775768
-75.00,-73.00,-57.00,-16.00,4.04,1.41,0.44,4.11,10.00,17.00,2280.00,3890.00,14:57:57.985770
-75.00,-73.00,-57.00,-16.00,4.04,1.41,0.44,4.11,10.00,17.00,2280.00,3890.00,14:57:58.206770
-73.00,-73.00,-57.00,-16.00,4.04,1.41,0.44,4.10,10.00,-99.00,2280.00,340.00,14:57:58.396771
-73.00,-73.00,-57.00,-16.00,4.04,1.41,0.44,4.10,10.00,-99.00,2280.00,340.00,14:57:58.616771
-73.00,-73.00,-57.00,-16.00,4.04,1.41,0.44,4.10,10.00,-99.00,2280.00,340.00,14:57:58.816771
-73.00,-73.00,-57.00,-16.00,4.04,1.41,0.44,4.10,10.00,-99.00,2280.00,340.00,14:57:59.016772
-73.00,-73.00,-57.00,-16.00,4.04,1.41,0.44,4.10,10.00,-99.00,2280.00,340.00,14:57:59.228773
-73.00,-73.00,-57.00,-16.00,4.04,1.41,0.44,4.10,10.00,-99.00,2280.00,340.00,14:57:59.531772
-73.00,-73.00,-57.00,-16.00,4.04,1.41,0.44,4.10,10.00,-99.00,2280.00,340.00,14:57:59.876774
-73.00,-73.00,-57.00,-16.00,4.04,1.41,0.44,4.10,10.00,-99.00,2280.00,340.00,14:58:00.076772
-73.00,-73.00,-57.00,-16.00,4.04,1.41,0.44,4.10,10.00,-99.00,2280.00,340.00,14:58:00.297773
-73.00,-73.00,-57.00,-16.00,4.04,1.41,0.44,4.10,10.00,-99.00,2280.00,340.00,14:58:00.516773
-73.00,-73.00,-57.00,-16.00,4.04,1.41,0.44,4.10,10.00,-99.00,2280.00,340.00,14:58:00.716775
-73.00,-73.00,-57.00,-16.00,4.04,1.41,0.44,4.10,10.00,-99.00,2280.00,340.00,14:58:00.916772
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.43,4.07,10.00,-121.00,2270.00,890.00,14:58:01.137772
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.43,4.07,10.00,-121.00,2270.00,890.00,14:58:01.349773
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.43,4.07,10.00,-121.00,2270.00,890.00,14:58:01.576774
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.43,4.07,10.00,-121.00,2270.00,890.00,14:58:01.779776
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.43,4.07,10.00,-121.00,2270.00,890.00,14:58:01.986777
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.43,4.07,10.00,-121.00,2270.00,890.00,14:58:02.196778
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.43,4.07,10.00,-121.00,2270.00,890.00,14:58:02.396775
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.43,4.07,10.00,-121.00,2270.00,890.00,14:58:02.606773
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.43,4.07,10.00,-121.00,2270.00,890.00,14:58:02.816773
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.43,4.07,10.00,-121.00,2270.00,890.00,14:58:03.016775
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.43,4.07,10.00,-121.00,2270.00,890.00,14:58:03.246775
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.43,4.07,10.00,-121.00,2270.00,890.00,14:58:03.476776
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.44,4.07,10.00,-112.00,2280.00,870.00,14:58:03.686776
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.44,4.07,10.00,-112.00,2280.00,870.00,14:58:03.900776
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.44,4.07,10.00,-112.00,2280.00,870.00,14:58:04.107776
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.44,4.07,10.00,-112.00,2280.00,870.00,14:58:04.326777
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.44,4.07,10.00,-112.00,2280.00,870.00,14:58:04.526777
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.44,4.07,10.00,-112.00,2280.00,870.00,14:58:04.736776
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.44,4.07,10.00,-112.00,2280.00,870.00,14:58:04.940780
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.44,4.07,10.00,-112.00,2280.00,870.00,14:58:05.136777
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.44,4.07,10.00,-112.00,2280.00,870.00,14:58:05.337778
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.44,4.07,10.00,-112.00,2280.00,870.00,14:58:05.576779
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.44,4.07,10.00,-112.00,2280.00,870.00,14:58:05.792777
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.44,4.07,10.00,-112.00,2280.00,870.00,14:58:06.009781
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.43,4.07,10.00,-118.00,2270.00,1010.00,14:58:06.236776
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.43,4.07,10.00,-118.00,2270.00,1010.00,14:58:06.436778
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.43,4.07,10.00,-118.00,2270.00,1010.00,14:58:06.676778
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.43,4.07,10.00,-118.00,2270.00,1010.00,14:58:06.876779
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.43,4.07,10.00,-118.00,2270.00,1010.00,14:58:07.088780
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.43,4.07,10.00,-118.00,2270.00,1010.00,14:58:07.308779
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.43,4.07,10.00,-118.00,2270.00,1010.00,14:58:07.516779
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.43,4.07,10.00,-118.00,2270.00,1010.00,14:58:07.726779
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.43,4.07,10.00,-118.00,2270.00,1010.00,14:58:07.926781
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.43,4.07,10.00,-118.00,2270.00,1010.00,14:58:08.126780
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.43,4.07,10.00,-118.00,2270.00,1010.00,14:58:08.338783
-75.00,-73.00,-57.00,-16.00,4.05,1.41,0.43,4.07,10.00,-118.00,2270.00,1010.00,14:58:08.578783
-75.00,-73.00,-57.00,-14.00,4.05,1.41,0.43,4.05,10.00,-118.00,2280.00,990.00,14:58:08.786783
-75.00,-73.00,-57.00,-14.00,4.05,1.41,0.43,4.05,10.00,-118.00,2280.00,990.00,14:58:08.988781
-75.00,-73.00,-57.00,-14.00,4.05,1.41,0.43,4.05,10.00,-118.00,2280.00,990.00,14:58:09.176782
-75.00,-73.00,-57.00,-14.00,4.05,1.41,0.43,4.05,10.00,-118.00,2280.00,990.00,14:58:09.376782
-75.00,-73.00,-57.00,-14.00,4.05,1.41,0.43,4.05,10.00,-118.00,2280.00,990.00,14:58:09.586781
