PSTED_TORQUE,PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,PSTED_MOTOR_TEMP,PSTED_INV_RADIATOR_TEMP,PSTED_OUT_BMS_VOLTAGE,SYSTEM_24V_VOLTAGE,STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,time
44.00,4710.84,30.71,336.71,42.00,17.00,223.36,24.47,2.00,-36.00,18:20:14.265929
44.00,4710.84,30.71,336.71,42.00,17.00,223.36,24.47,2.00,-36.00,18:20:14.845098
46.00,4982.82,35.83,336.71,42.00,17.00,223.36,24.46,2.00,-36.00,18:20:15.526673
46.00,5432.54,46.06,336.71,42.00,17.00,162.28,24.46,2.00,-36.00,18:20:16.242646
47.00,6271.43,51.18,336.71,47.00,17.00,162.28,24.46,2.00,-36.00,18:20:17.066015
47.00,6271.43,51.18,336.71,47.00,17.00,162.28,24.46,2.00,-36.00,18:20:17.650724
45.00,6539.26,51.18,336.71,47.00,17.00,162.28,24.47,2.00,-36.00,18:20:18.313428
44.00,6677.94,51.18,336.71,47.00,17.00,162.28,24.47,2.00,-36.00,18:20:18.977013
43.00,6777.31,-363.39,63.53,13.00,93.00,29.67,3.42,24463.00,2.00,18:20:19.755465
43.00,6777.31,-363.39,63.53,13.00,93.00,29.67,3.42,24463.00,2.00,18:20:20.278546
42.00,6897.18,51.18,336.71,53.00,17.00,162.28,24.46,2.00,-36.00,18:20:20.953827
42.00,6936.74,51.18,336.71,50.00,17.00,150.07,24.47,2.00,-36.00,18:20:21.623343
42.00,7006.07,51.18,336.71,50.00,17.00,150.07,24.46,2.00,-36.00,18:20:22.405292
42.00,7006.07,51.18,336.71,50.00,17.00,150.07,24.46,2.00,-36.00,18:20:22.956026
42.00,7008.51,51.18,336.71,51.00,17.00,150.07,24.47,2.00,-36.00,18:20:23.590494
42.00,7028.53,51.18,336.71,51.00,17.00,150.07,24.46,2.00,-36.00,18:20:24.272439
42.00,7021.21,51.18,336.71,50.00,17.00,143.09,24.46,2.00,-36.00,18:20:25.086071
42.00,7021.21,51.18,336.71,50.00,17.00,143.09,24.46,2.00,-36.00,18:20:25.649342
42.00,7040.50,51.18,336.71,52.00,17.00,144.84,24.46,2.00,-36.00,18:20:26.270663
42.00,7042.94,51.18,336.71,52.00,17.00,144.84,24.47,2.00,-36.00,18:20:26.954186
42.00,7058.08,51.18,336.71,58.00,17.00,144.84,3.41,24465.00,2.00,18:20:27.696065
42.00,7058.08,51.18,336.71,58.00,17.00,144.84,3.41,24465.00,2.00,18:20:28.254394
42.00,7041.72,51.18,336.71,58.00,17.00,144.84,24.46,2.00,-36.00,18:20:28.872669
42.00,7047.33,51.18,336.71,51.00,17.00,144.84,24.47,2.00,-36.00,18:20:29.584265
42.00,7039.03,51.18,336.71,46.00,17.00,139.60,24.46,2.00,-36.00,18:20:30.395980
42.00,7039.03,51.18,336.71,46.00,17.00,139.60,24.46,2.00,-36.00,18:20:30.964323
42.00,7027.80,51.18,336.71,51.00,17.00,137.86,24.48,2.00,-36.00,18:20:31.632811
42.00,7057.59,51.18,336.71,53.00,17.00,134.37,24.46,2.00,-36.00,18:20:32.260419
42.00,7048.31,51.18,330.35,51.00,17.00,134.37,24.47,2.00,-36.00,18:20:32.996158
42.00,7048.31,51.18,330.35,51.00,17.00,134.37,24.47,2.00,-36.00,18:20:33.573989
42.00,7030.00,51.18,330.35,51.00,17.00,134.37,24.46,2.00,-36.00,18:20:34.223744
42.00,7031.22,51.18,336.71,51.00,17.00,134.37,24.46,2.00,2.00,18:20:34.834218
42.00,7047.82,51.18,330.35,51.00,93.00,29.67,3.40,24456.00,2.00,18:20:35.586591
42.00,7047.82,51.18,330.35,51.00,93.00,29.67,3.40,24456.00,2.00,18:20:36.072358
42.00,7024.38,51.18,336.71,50.00,17.00,134.37,24.47,2.00,-36.00,18:20:36.692174
42.00,7024.38,-542.52,63.53,12.00,87.00,29.67,3.40,24466.00,2.00,18:20:37.344464
42.00,7043.92,51.18,330.35,12.00,90.00,29.67,3.40,24469.00,2.00,18:20:38.086267
42.00,7043.92,51.18,330.35,12.00,90.00,29.67,3.40,24469.00,2.00,18:20:38.678838
41.00,7030.73,51.18,336.71,51.00,17.00,134.37,24.47,2.00,-36.00,18:20:39.281745
39.00,7024.63,51.18,63.53,13.00,91.00,29.67,3.40,24463.00,2.00,18:20:39.870508
34.00,6983.37,51.18,57.18,12.00,95.00,29.67,3.41,24463.00,2.00,18:20:40.667248
34.00,6983.37,51.18,57.18,12.00,95.00,29.67,3.41,24463.00,2.00,18:20:41.186808
31.00,6983.37,240.55,50.82,13.00,96.00,29.67,3.41,24469.00,2.00,18:20:41.835021
29.00,6886.93,40.94,336.71,13.00,97.00,29.67,3.41,24463.00,2.00,18:20:42.438071
24.00,6596.88,30.71,336.71,13.00,93.00,29.67,3.43,24463.00,2.00,18:20:43.186819
24.00,6596.88,30.71,336.71,13.00,93.00,29.67,3.43,24463.00,2.00,18:20:43.768119
20.00,6158.15,20.47,343.06,55.00,17.00,29.67,3.43,24468.00,2.00,18:20:44.341997
18.00,5717.70,15.35,343.06,13.00,95.00,29.67,3.43,24466.00,2.00,18:20:44.947843
15.00,5085.60,10.24,336.71,51.00,17.00,212.89,24.46,24469.00,2.00,18:20:45.776770
15.00,5085.60,10.24,336.71,51.00,17.00,212.89,24.46,24469.00,2.00,18:20:46.251180
11.00,4728.42,-455.51,12.71,14.00,91.00,29.67,3.45,24463.00,2.00,18:20:46.920912
9.00,4625.63,15.35,336.71,55.00,17.00,212.89,24.47,2.00,2.00,18:20:47.574744
4.00,4294.81,10.24,343.06,55.00,17.00,212.89,24.47,2.00,-35.00,18:20:48.413064
4.00,4294.81,10.24,343.06,55.00,17.00,212.89,24.47,2.00,-35.00,18:20:49.025022
2.00,3959.59,5.12,336.71,58.00,17.00,223.36,24.48,2.00,-35.00,18:20:49.677836
0.00,3531.36,0.00,343.06,62.00,17.00,29.67,3.46,24462.00,2.00,18:20:50.324641
0.00,2583.82,0.00,343.06,63.00,17.00,247.79,24.46,2.00,-35.00,18:20:51.087406
0.00,2583.82,0.00,343.06,63.00,17.00,247.79,24.46,2.00,-35.00,18:20:51.655924
0.00,2119.21,0.00,343.06,63.00,17.00,251.28,24.46,24463.00,2.00,18:20:52.322538
0.00,1611.38,0.00,343.06,63.00,17.00,251.28,24.46,2.00,-35.00,18:20:53.018875
0.00,630.63,0.00,343.06,64.00,17.00,251.28,24.46,2.00,-35.00,18:20:53.887224
0.00,630.63,0.00,343.06,64.00,17.00,251.28,24.46,2.00,-35.00,18:20:54.443650
0.00,227.79,0.00,343.06,64.00,17.00,251.28,24.46,2.00,-35.00,18:20:55.077297
