SUSPENSION_HEIGHT_CUR_1,SUSPENSION_HEIGHT_CUR_2,SUSPENSION_HEIGHT_CUR_3,SUSPENSION_HEIGHT_CUR_4,SUSPENSION_PRESSURE_CUR_1,SUSPENSION_PRESSURE_CUR_2,SUSPENSION_PRESSURE_CUR_3,SUSPENSION_PRESSURE_CUR_4,time
3.00,0.00,-15.00,31.00,1.54,1.71,1.49,0.00,12:44:21.849302
3.00,0.00,-15.00,31.00,1.54,1.71,1.49,0.00,12:44:25.131628
3.00,0.00,-15.00,31.00,1.54,1.71,1.49,0.00,12:44:31.931475
3.00,0.00,-15.00,31.00,1.54,1.71,1.49,0.00,12:44:33.711720
3.00,0.00,-15.00,31.00,1.54,1.71,1.49,0.00,12:44:33.921734
3.00,0.00,-15.00,31.00,1.54,1.71,1.49,0.00,12:44:34.121564
3.00,0.00,-15.00,31.00,1.54,1.71,1.49,0.00,12:44:34.321773
3.00,0.00,-15.00,31.00,1.54,1.71,1.49,0.00,12:44:34.522671
3.00,0.00,-15.00,31.00,1.54,1.71,1.49,0.00,12:44:34.741104
3.00,0.00,-15.00,31.00,1.54,1.71,1.49,0.00,12:44:34.941676
3.00,0.00,-21.00,33.00,1.49,1.67,1.49,1.47,12:44:35.151510
3.00,0.00,-21.00,33.00,1.49,1.67,1.49,1.47,12:44:35.361768
3.00,0.00,-21.00,33.00,1.49,1.67,1.49,1.47,12:44:35.561041
3.00,0.00,-21.00,33.00,1.49,1.67,1.49,1.47,12:44:35.762517
3.00,0.00,-21.00,33.00,1.49,1.67,1.49,1.47,12:44:35.961597
3.00,0.00,-21.00,33.00,1.49,1.67,1.49,1.47,12:44:36.175311
3.00,0.00,-21.00,33.00,1.49,1.67,1.49,1.47,12:44:36.375081
3.00,0.00,-21.00,33.00,1.49,1.67,1.49,1.47,12:44:36.573705
-2.00,9.00,-11.00,33.00,1.50,1.67,1.49,1.47,12:44:36.859385
-2.00,9.00,-11.00,33.00,1.50,1.67,1.49,1.47,12:44:37.211760
-2.00,9.00,-11.00,33.00,1.50,1.67,1.49,1.47,12:44:37.421342
-2.00,9.00,-11.00,33.00,1.50,1.67,1.49,1.47,12:44:37.621862
-2.00,9.00,-11.00,33.00,1.50,1.67,1.49,1.47,12:44:37.821648
-2.00,9.00,-11.00,33.00,1.50,1.67,1.49,1.47,12:44:38.021843
-2.00,9.00,-11.00,33.00,1.50,1.67,1.49,1.47,12:44:38.220947
-2.00,9.00,-11.00,33.00,1.50,1.67,1.49,1.47,12:44:38.423865
-2.00,7.00,-11.00,33.00,1.51,1.68,1.49,1.48,12:44:38.623762
-2.00,7.00,-11.00,33.00,1.51,1.68,1.49,1.48,12:44:38.841835
-2.00,7.00,-11.00,33.00,1.51,1.68,1.49,1.48,12:44:39.051777
-2.00,7.00,-11.00,33.00,1.51,1.68,1.49,1.48,12:44:39.251050
-2.00,7.00,-11.00,33.00,1.51,1.68,1.49,1.48,12:44:39.461420
-2.00,7.00,-11.00,33.00,1.51,1.68,1.49,1.48,12:44:39.661155
-2.00,7.00,-11.00,33.00,1.51,1.68,1.49,1.48,12:44:39.862917
-2.00,7.00,-11.00,33.00,1.51,1.68,1.50,1.49,12:44:40.075573
-2.00,7.00,-11.00,33.00,1.51,1.68,1.50,1.49,12:44:40.312373
-2.00,7.00,-11.00,33.00,1.51,1.68,1.50,1.49,12:44:40.521434
-2.00,7.00,-11.00,33.00,1.51,1.68,1.50,1.49,12:44:40.721732
-2.00,7.00,-11.00,33.00,1.51,1.68,1.50,1.49,12:44:40.921445
