PSTED_TORQUE,PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,PSTED_MOTOR_TEMP,PSTED_INV_RADIATOR_TEMP,PSTED_OUT_BMS_VOLTAGE,SYSTEM_24V_VOLTAGE,STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,time
0.00,0.00,0.00,349.41,48.00,17.00,354.24,24.45,2.00,-26.00,16:53:05.739298
0.00,0.00,0.00,349.41,48.00,17.00,354.24,24.45,2.00,-26.00,16:53:06.232546
0.00,0.00,0.00,349.41,47.00,17.00,364.71,24.48,2.00,-25.00,16:53:07.097660
0.00,0.00,0.00,349.41,47.00,17.00,364.71,24.48,2.00,-25.00,16:53:07.672685
0.00,0.00,0.00,349.41,47.00,17.00,364.71,24.48,2.00,-26.00,16:53:08.334992
0.00,0.00,0.00,349.41,47.00,17.00,364.71,24.48,2.00,-26.00,16:53:08.967151
0.00,0.00,0.00,349.41,47.00,17.00,364.71,24.48,2.00,-26.00,16:53:09.760303
0.00,0.00,0.00,349.41,47.00,17.00,364.71,24.48,2.00,-26.00,16:53:10.292373
0.00,0.00,0.00,349.41,47.00,17.00,364.71,24.48,2.00,-26.00,16:53:10.977167
0.00,0.00,0.00,349.41,47.00,17.00,364.71,24.48,2.00,-26.00,16:53:11.564444
0.00,0.00,0.00,349.41,47.00,17.00,364.71,24.48,2.00,-26.00,16:53:12.309875
0.00,0.00,0.00,349.41,47.00,17.00,364.71,24.48,2.00,-26.00,16:53:12.805989
0.00,0.00,0.00,349.41,47.00,17.00,364.71,24.48,2.00,-26.00,16:53:13.451238
0.00,0.00,0.00,349.41,47.00,17.00,364.71,24.48,2.00,-26.00,16:53:14.145739
0.00,0.00,0.00,349.41,47.00,17.00,364.71,24.48,2.00,-26.00,16:53:14.969834
0.00,0.00,0.00,349.41,47.00,17.00,364.71,24.48,2.00,-26.00,16:53:15.483019
0.00,0.00,0.00,349.41,47.00,17.00,364.71,24.48,2.00,-26.00,16:53:16.133247
0.00,0.00,0.00,349.41,47.00,17.00,364.71,24.48,2.00,-26.00,16:53:16.830982
0.00,0.00,0.00,349.41,47.00,17.00,364.71,24.48,2.00,-26.00,16:53:17.621811
