SUSPENSION_HEIGHT_CUR_1,SUSPENSION_HEIGHT_CUR_2,SUSPENSION_HEIGHT_CUR_3,SUSPENSION_HEIGHT_CUR_4,SUSPENSION_PRESSURE_CUR_1,SUSPENSION_PRESSURE_CUR_2,SUSPENSION_PRESSURE_CUR_3,SUSPENSION_PRESSURE_CUR_4,time
-41.00,-40.00,-73.00,-68.00,1.20,1.32,0.69,0.76,18:06:15.587599
-41.00,-40.00,-73.00,-68.00,1.20,1.32,0.69,0.76,18:06:15.787546
-41.00,-40.00,-73.00,-68.00,1.20,1.32,0.69,0.76,18:06:15.988562
-41.00,-40.00,-73.00,-68.00,1.20,1.32,0.69,0.76,18:06:16.197684
-41.00,-40.00,-73.00,-68.00,1.20,1.32,0.69,0.76,18:06:16.407829
-41.00,-40.00,-73.00,-68.00,1.20,1.32,0.69,0.76,18:06:16.607271
-41.00,-40.00,-73.00,-68.00,1.20,1.32,0.69,0.76,18:06:16.817403
-41.00,-40.00,-73.00,-68.00,1.20,1.32,0.69,0.76,18:06:17.017169
-41.00,-40.00,-75.00,-68.00,1.21,1.32,0.69,0.76,18:06:17.219172
-41.00,-40.00,-75.00,-68.00,1.21,1.32,0.69,0.76,18:06:17.417418
-41.00,-40.00,-75.00,-68.00,1.21,1.32,0.69,0.76,18:06:17.627654
-41.00,-40.00,-75.00,-68.00,1.21,1.32,0.69,0.76,18:06:17.827320
-41.00,-40.00,-75.00,-68.00,1.21,1.32,0.69,0.76,18:06:18.027642
-41.00,-40.00,-75.00,-68.00,1.21,1.32,0.69,0.76,18:06:18.227255
-41.00,-40.00,-75.00,-68.00,1.21,1.32,0.69,0.76,18:06:18.429689
-41.00,-40.00,-75.00,-68.00,1.21,1.32,0.69,0.76,18:06:18.640282
-39.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.76,18:06:18.840241
-39.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.76,18:06:19.079824
-39.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.76,18:06:19.307514
-39.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.76,18:06:19.507557
-39.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.76,18:06:19.707132
-39.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.76,18:06:19.917806
-39.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.76,18:06:20.117817
-39.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.76,18:06:20.319402
-41.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.75,18:06:20.517910
-41.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.75,18:06:20.717938
-41.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.75,18:06:20.917400
-41.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.75,18:06:21.127848
-41.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.75,18:06:21.327657
-41.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.75,18:06:21.527864
-41.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.75,18:06:21.740579
-41.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.75,18:06:21.967685
-39.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.76,18:06:22.187321
-39.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.76,18:06:22.515938
-39.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.76,18:06:22.837960
-39.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.76,18:06:23.040007
-39.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.76,18:06:23.257705
-39.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.76,18:06:23.467990
-39.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.76,18:06:23.687128
-39.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.76,18:06:23.888010
-41.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.75,18:06:24.087641
-41.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.75,18:06:24.329076
-41.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.75,18:06:24.541821
-41.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.75,18:06:24.742821
