PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,STEERING_SERVO_CURRENT_FRONT,STEERING_SERVO_CURRENT_REAR,SUSPENSION_HEIGHT_CUR_1,SUSPENSION_HEIGHT_CUR_2,SUSPENSION_HEIGHT_CUR_3,SUSPENSION_HEIGHT_CUR_4,time
0,0,12.7059,-58,15,820,290,-77,-65,-73,-72,19:11:48.589418
0,0,12.7059,-58,15,820,290,-77,-65,-73,-72,19:11:48.727760
0,0,12.7059,-58,15,820,290,-77,-65,-73,-72,19:11:48.747796
0,0,12.7059,-58,15,820,290,-77,-65,-73,-72,19:11:48.757582
0,0,12.7059,-58,15,820,290,-77,-65,-73,-72,19:11:48.767580
0,0,12.7059,-58,15,820,290,-77,-65,-73,-72,19:11:48.807312
0,0,12.7059,-58,15,820,290,-77,-65,-73,-72,19:11:48.837819
0,0,12.7059,-58,15,820,290,-77,-65,-73,-72,19:11:48.847101
0,0,12.7059,-58,15,820,290,-77,-65,-73,-72,19:11:48.857420
0,0,12.7059,-58,15,820,290,-77,-65,-73,-72,19:11:48.867486
0,0,12.7059,-58,15,820,290,-77,-65,-73,-72,19:11:48.907228
0,0,12.7059,-58,15,820,290,-77,-65,-73,-72,19:11:48.937421
0,0,6.35294,-58,15,820,280,-77,-65,-73,-72,19:11:48.947646
0,0,6.35294,-58,15,820,280,-77,-65,-73,-72,19:11:48.957137
0,0,6.35294,-58,15,820,280,-77,-65,-73,-72,19:11:48.967320
0,0,6.35294,-58,15,820,280,-77,-65,-73,-72,19:11:49.007116
0,0,6.35294,-58,15,820,280,-77,-65,-73,-72,19:11:49.036859
0,0,6.35294,-58,15,820,280,-77,-65,-73,-72,19:11:49.047314
0,0,6.35294,-58,15,820,280,-77,-65,-73,-72,19:11:49.057820
0,0,6.35294,-58,15,820,280,-77,-65,-73,-72,19:11:49.067559
0,0,6.35294,-58,15,820,280,-77,-65,-73,-72,19:11:49.107771
0,0,6.35294,-58,15,820,280,-77,-65,-73,-72,19:11:49.137163
0,0,6.35294,-58,15,820,280,-77,-65,-73,-72,19:11:49.147117
0,0,6.35294,-58,15,820,280,-77,-65,-73,-72,19:11:49.157088
0,0,6.35294,-58,15,820,280,-77,-65,-73,-72,19:11:49.167466
0,0,6.35294,-58,15,820,280,-77,-65,-73,-72,19:11:49.206956
0,0,6.35294,-58,15,820,280,-77,-65,-73,-72,19:11:49.236991
0,0,6.35294,-58,15,820,280,-77,-65,-73,-72,19:11:49.257150
0,0,6.35294,-58,15,820,280,-77,-65,-73,-72,19:11:49.267538
0,0,6.35294,-58,15,820,280,-77,-65,-73,-72,19:11:49.327256
0,0,6.35294,-58,15,820,280,-77,-65,-73,-72,19:11:49.357318
0,0,6.35294,-58,15,820,280,-77,-65,-73,-72,19:11:49.367812
0,0,6.35294,-58,15,820,280,-77,-65,-73,-72,19:11:49.407439
0,0,6.35294,-58,15,820,280,-77,-65,-73,-72,19:11:49.437510
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:49.447773
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:49.457487
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:49.467825
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:49.507850
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:49.537387
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:49.547827
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:49.557132
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:49.566818
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:49.607861
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:49.637266
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:49.647321
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:49.657839
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:49.667692
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:49.706821
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:49.737030
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:49.747982
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:49.767591
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:49.807375
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:49.837691
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:49.857397
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:49.877227
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:49.917489
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:49.947739
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:49.957871
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:49.967582
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:50.007081
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:50.037519
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:50.047399
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:50.057227
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:50.067658
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:50.107233
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:50.137878
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:50.148070
0,0,19.0588,-58,15,810,290,-77,-65,-73,-72,19:11:50.157327
0,0,19.0588,-58,15,810,290,-77,-65,-73,-72,19:11:50.167526
0,0,19.0588,-58,15,810,290,-77,-65,-73,-72,19:11:50.207077
0,0,19.0588,-58,15,810,290,-77,-65,-73,-72,19:11:50.237553
0,0,19.0588,-58,15,810,290,-77,-65,-73,-72,19:11:50.247873
0,0,19.0588,-58,15,810,290,-77,-65,-73,-72,19:11:50.257774
0,0,19.0588,-58,15,810,290,-77,-65,-73,-72,19:11:50.277619
0,0,19.0588,-58,15,810,290,-77,-65,-73,-72,19:11:50.337266
0,0,19.0588,-58,15,810,290,-77,-65,-73,-72,19:11:50.367690
0,0,19.0588,-58,15,810,290,-77,-65,-73,-72,19:11:50.407450
0,0,19.0588,-58,15,810,290,-77,-65,-73,-72,19:11:50.437328
0,0,6.35294,-58,15,810,290,-77,-65,-73,-72,19:11:50.447837
0,0,6.35294,-58,15,810,290,-77,-65,-73,-72,19:11:50.457895
0,0,6.35294,-58,15,810,290,-77,-65,-73,-72,19:11:50.467124
0,0,6.35294,-58,15,810,290,-77,-65,-73,-72,19:11:50.508079
0,0,6.35294,-58,15,810,290,-77,-65,-73,-72,19:11:50.537242
0,0,6.35294,-58,15,810,290,-77,-65,-73,-72,19:11:50.547201
0,0,6.35294,-58,15,810,290,-77,-65,-73,-72,19:11:50.557563
0,0,6.35294,-58,15,810,290,-77,-65,-73,-72,19:11:50.567804
0,0,6.35294,-58,15,810,290,-77,-65,-73,-72,19:11:50.607993
0,0,6.35294,-58,15,810,290,-77,-65,-73,-72,19:11:50.637918
0,0,6.35294,-58,15,810,290,-77,-65,-73,-72,19:11:50.648059
0,0,12.7059,-58,15,820,290,-77,-65,-73,-72,19:11:50.657628
0,0,12.7059,-58,15,820,290,-77,-65,-73,-72,19:11:50.667645
0,0,12.7059,-58,15,820,290,-77,-65,-73,-72,19:11:50.707628
0,0,12.7059,-58,15,820,290,-77,-65,-73,-72,19:11:50.737522
0,0,12.7059,-58,15,820,290,-77,-65,-73,-72,19:11:50.747950
0,0,12.7059,-58,15,820,290,-77,-65,-73,-72,19:11:50.757068
0,0,12.7059,-58,15,820,290,-77,-65,-73,-72,19:11:50.767515
0,0,12.7059,-58,15,820,290,-77,-65,-73,-72,19:11:50.838129
0,0,12.7059,-58,15,820,290,-77,-65,-73,-72,19:11:50.847128
0,0,12.7059,-58,15,820,290,-77,-65,-73,-72,19:11:50.857845
0,0,12.7059,-58,15,820,290,-77,-65,-73,-72,19:11:50.867588
0,0,6.35294,-58,15,820,290,-77,-65,-73,-72,19:11:50.907592
