PSTED_TORQUE,PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,PSTED_MOTOR_TEMP,PSTED_INV_RADIATOR_TEMP,PSTED_OUT_BMS_VOLTAGE,SYSTEM_24V_VOLTAGE,STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,time
-9.00,-65.43,20.47,343.06,49.00,17.00,310.61,24.46,2.00,-25.00,17:08:27.468376
-9.00,-65.43,20.47,343.06,49.00,17.00,310.61,24.46,2.00,-25.00,17:08:27.990726
0.00,0.00,0.00,349.41,49.00,17.00,359.47,24.47,2.00,-25.00,17:08:29.018268
0.00,0.00,0.00,349.41,49.00,17.00,359.47,24.47,2.00,-25.00,17:08:29.791162
0.00,0.00,0.00,349.41,49.00,17.00,359.47,24.47,2.00,-25.00,17:08:30.661096
6.00,0.00,15.35,349.41,49.00,17.00,359.47,24.46,2.00,-25.00,17:08:31.563846
6.00,0.00,15.35,349.41,49.00,17.00,359.47,24.46,2.00,-25.00,17:08:32.280792
28.00,44.68,56.30,349.41,50.00,17.00,359.47,24.47,2.00,-25.00,17:08:33.137005
20.00,509.54,30.71,349.41,50.00,17.00,359.47,24.46,2.00,-25.00,17:08:33.989113
16.00,973.91,20.47,349.41,49.00,17.00,343.77,24.47,2.00,-25.00,17:08:35.016657
16.00,973.91,20.47,349.41,49.00,17.00,343.77,24.47,2.00,-25.00,17:08:35.760269
12.00,1021.03,15.35,349.41,49.00,17.00,343.77,24.47,2.00,-25.00,17:08:36.579546
11.00,1014.44,15.35,349.41,49.00,17.00,347.25,24.46,2.00,-25.00,17:08:37.584795
11.00,1014.44,15.35,349.41,49.00,17.00,347.25,24.46,2.00,-25.00,17:08:38.441861
11.00,1006.38,15.35,349.41,50.00,17.00,347.25,24.45,2.00,-25.00,17:08:39.338488
10.00,1024.20,15.35,349.41,50.00,17.00,345.51,24.48,2.00,-25.00,17:08:40.384589
10.00,1024.20,15.35,349.41,50.00,17.00,345.51,24.48,2.00,-25.00,17:08:41.137102
11.00,999.79,15.35,349.41,50.00,17.00,345.51,24.47,2.00,-25.00,17:08:42.069326
11.00,1014.44,15.35,343.06,49.00,17.00,345.51,24.46,2.00,-25.00,17:08:43.095045
11.00,1014.44,15.35,343.06,49.00,17.00,345.51,24.46,2.00,-25.00,17:08:43.879081
11.00,993.93,15.35,349.41,49.00,17.00,345.51,24.47,2.00,-25.00,17:08:44.682376
14.00,980.74,20.47,343.06,50.00,17.00,342.02,24.46,2.00,-25.00,17:08:45.704990
14.00,980.74,20.47,343.06,50.00,17.00,342.02,24.46,2.00,-25.00,17:08:46.392345
