PSTED_TORQUE,PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,PSTED_MOTOR_TEMP,PSTED_INV_RADIATOR_TEMP,PSTED_OUT_BMS_VOLTAGE,SYSTEM_24V_VOLTAGE,STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,time
0.00,0.00,0.00,349.41,46.00,17.00,345.51,24.45,1.00,-36.00,16:18:28.171948
0.00,0.00,0.00,349.41,46.00,17.00,345.51,24.45,1.00,-36.00,16:18:28.173943
0.00,0.00,0.00,349.41,45.00,17.00,366.45,24.45,2.00,-36.00,16:18:29.031010
0.00,0.00,0.00,349.41,45.00,17.00,366.45,24.45,2.00,-36.00,16:18:29.618448
1.00,0.00,5.12,349.41,45.00,17.00,366.45,24.45,2.00,-36.00,16:18:30.320975
2.00,0.00,5.12,349.41,45.00,17.00,366.45,24.45,2.00,-36.00,16:18:31.007114
6.00,0.24,15.35,349.41,46.00,17.00,29.67,3.54,23979.00,2.00,16:18:31.791165
6.00,0.24,15.35,349.41,46.00,17.00,29.67,3.54,23979.00,2.00,16:18:32.366152
8.00,0.00,15.35,349.41,46.00,17.00,366.45,24.02,2.00,-36.00,16:18:33.056798
9.00,0.00,20.47,349.41,46.00,17.00,366.45,23.88,1.00,-36.00,16:18:33.757092
12.00,0.00,25.59,349.41,46.00,17.00,366.45,23.76,1.00,-36.00,16:18:34.611979
12.00,0.00,25.59,349.41,46.00,17.00,366.45,23.76,1.00,-36.00,16:18:35.156730
16.00,0.00,30.71,349.41,46.00,17.00,366.45,24.01,2.00,-36.00,16:18:35.871951
17.00,0.00,30.71,349.41,46.00,17.00,354.24,24.13,2.00,-36.00,16:18:36.509175
20.00,0.00,40.94,343.06,46.00,17.00,354.24,24.29,2.00,-36.00,16:18:37.302027
20.00,0.00,40.94,343.06,46.00,17.00,354.24,24.29,2.00,-36.00,16:18:37.803874
23.00,0.00,40.94,343.06,45.00,17.00,354.24,24.25,2.00,-36.00,16:18:38.458679
24.00,0.00,46.06,349.41,45.00,17.00,354.24,24.27,2.00,-36.00,16:18:39.115142
27.00,0.00,51.18,349.41,45.00,17.00,354.24,24.41,2.00,-36.00,16:18:39.951660
27.00,0.00,51.18,349.41,45.00,17.00,354.24,24.41,2.00,-36.00,16:18:40.528360
27.00,0.00,56.30,349.41,45.00,17.00,354.24,24.34,1.00,-36.00,16:18:41.215523
