SUSPENSION_HEIGHT_CUR_1,SUSPENSION_HEIGHT_CUR_2,SUSPENSION_HEIGHT_CUR_3,SUSPENSION_HEIGHT_CUR_4,SUSPENSION_PRESSURE_CUR_1,SUSPENSION_PRESSURE_CUR_2,SUSPENSION_PRESSURE_CUR_3,SUSPENSION_PRESSURE_CUR_4,time
60.00,71.00,-7.00,4.00,0.03,5.83,1.64,1.24,11:22:17.105824
60.00,71.00,-7.00,4.00,0.03,5.83,1.64,1.24,11:22:17.304285
60.00,71.00,-7.00,4.00,0.03,5.83,1.64,1.24,11:22:17.509201
60.00,71.00,-7.00,4.00,0.03,5.84,1.63,1.23,11:22:17.695329
60.00,71.00,-7.00,4.00,0.03,5.84,1.63,1.23,11:22:17.902340
60.00,71.00,-7.00,4.00,0.03,5.84,1.63,1.23,11:22:18.099116
60.00,71.00,-7.00,4.00,0.03,5.84,1.63,1.23,11:22:18.306243
60.00,71.00,-7.00,4.00,0.03,5.84,1.63,1.23,11:22:18.502292
60.00,71.00,-7.00,4.00,0.03,5.84,1.63,1.23,11:22:18.718857
60.00,71.00,-7.00,4.00,0.03,5.84,1.63,1.23,11:22:18.925562
57.00,71.00,-7.00,4.00,0.03,5.85,1.64,1.23,11:22:19.324125
57.00,71.00,-7.00,4.00,0.03,5.85,1.64,1.23,11:22:19.516146
57.00,71.00,-7.00,4.00,0.03,5.85,1.64,1.23,11:22:19.712486
57.00,71.00,-7.00,4.00,0.03,5.85,1.64,1.23,11:22:19.919592
57.00,71.00,-7.00,4.00,0.03,5.85,1.64,1.23,11:22:20.116047
57.00,71.00,-7.00,4.00,0.03,5.85,1.64,1.23,11:22:20.312865
57.00,71.00,-7.00,4.00,0.03,5.85,1.64,1.23,11:22:20.508924
57.00,71.00,-7.00,4.00,0.03,5.85,1.64,1.23,11:22:20.716565
57.00,71.00,-7.00,4.00,0.03,5.85,1.64,1.23,11:22:20.912870
60.00,71.00,-7.00,4.00,0.03,5.86,1.63,1.23,11:22:21.109688
60.00,71.00,-7.00,4.00,0.03,5.86,1.63,1.23,11:22:21.306359
60.00,71.00,-7.00,4.00,0.03,5.86,1.63,1.23,11:22:21.512749
60.00,71.00,-7.00,4.00,0.03,5.86,1.63,1.23,11:22:21.899506
60.00,71.00,-7.00,4.00,0.03,5.86,1.63,1.23,11:22:22.094076
60.00,71.00,-7.00,4.00,0.03,5.86,1.63,1.23,11:22:22.290566
60.00,71.00,-7.00,4.00,0.03,5.86,1.63,1.23,11:22:22.486475
60.00,71.00,-7.00,4.00,0.03,5.86,1.63,1.23,11:22:22.693562
60.00,71.00,-7.00,3.00,0.03,5.86,1.63,1.23,11:22:22.890910
60.00,71.00,-7.00,3.00,0.03,5.86,1.63,1.23,11:22:23.087445
60.00,71.00,-7.00,3.00,0.03,5.86,1.63,1.23,11:22:23.284030
60.00,71.00,-7.00,3.00,0.03,5.86,1.63,1.23,11:22:23.490864
60.00,71.00,-7.00,3.00,0.03,5.86,1.63,1.23,11:22:23.687239
60.00,71.00,-7.00,3.00,0.03,5.86,1.63,1.23,11:22:23.893223
60.00,71.00,-7.00,3.00,0.03,5.86,1.63,1.23,11:22:24.090804
60.00,71.00,-7.00,4.00,0.03,5.87,1.64,1.23,11:22:24.479661
60.00,71.00,-7.00,4.00,0.03,5.87,1.64,1.23,11:22:24.670426
60.00,71.00,-7.00,4.00,0.03,5.87,1.64,1.23,11:22:24.877707
60.00,71.00,-7.00,4.00,0.03,5.87,1.64,1.23,11:22:25.074331
60.00,71.00,-7.00,4.00,0.03,5.87,1.64,1.23,11:22:25.271331
60.00,71.00,-7.00,4.00,0.03,5.87,1.64,1.23,11:22:25.477730
60.00,71.00,-7.00,4.00,0.03,5.87,1.64,1.23,11:22:25.673975
60.00,71.00,-7.00,4.00,0.03,5.87,1.64,1.23,11:22:25.871746
60.00,71.00,-7.00,4.00,0.03,5.87,1.64,1.23,11:22:26.067666
60.00,71.00,-7.00,4.00,0.03,5.87,1.64,1.23,11:22:26.274685
60.00,71.00,-7.00,4.00,0.03,5.87,1.64,1.23,11:22:26.471814
60.00,71.00,-7.00,4.00,0.03,5.87,1.64,1.23,11:22:26.668365
60.00,71.00,-7.00,4.00,0.03,5.87,1.64,1.23,11:22:27.045146
60.00,71.00,-7.00,4.00,0.03,5.87,1.64,1.23,11:22:27.248505
60.00,71.00,-7.00,4.00,0.03,5.87,1.64,1.23,11:22:27.455018
60.00,71.00,-7.00,4.00,0.03,5.87,1.64,1.23,11:22:27.652139
60.00,71.00,-7.00,4.00,0.03,5.87,1.64,1.23,11:22:27.848683
60.00,71.00,-7.00,3.00,0.03,5.88,1.63,1.25,11:22:28.045343
60.00,71.00,-7.00,3.00,0.03,5.88,1.63,1.25,11:22:28.242641
60.00,71.00,-7.00,3.00,0.03,5.88,1.63,1.25,11:22:28.439680
60.00,71.00,-7.00,3.00,0.03,5.88,1.63,1.25,11:22:28.636484
60.00,71.00,-7.00,3.00,0.03,5.88,1.63,1.25,11:22:28.832416
60.00,71.00,-7.00,3.00,0.03,5.88,1.63,1.25,11:22:29.039373
60.00,71.00,-7.00,3.00,0.03,5.88,1.63,1.25,11:22:29.236455
60.00,71.00,-7.00,4.00,0.03,5.89,1.64,1.24,11:22:29.650917
60.00,71.00,-7.00,4.00,0.03,5.89,1.64,1.24,11:22:29.855362
60.00,71.00,-7.00,4.00,0.03,5.89,1.64,1.24,11:22:30.062482
60.00,71.00,-7.00,4.00,0.03,5.89,1.64,1.24,11:22:30.259015
60.00,71.00,-7.00,4.00,0.03,5.89,1.64,1.24,11:22:30.455931
60.00,71.00,-7.00,4.00,0.03,5.89,1.64,1.24,11:22:30.652868
60.00,71.00,-7.00,4.00,0.03,5.89,1.64,1.24,11:22:30.859318
60.00,71.00,-7.00,4.00,0.03,5.89,1.64,1.24,11:22:31.055742
60.00,71.00,-7.00,4.00,0.03,5.89,1.64,1.24,11:22:31.252639
63.00,72.00,-7.00,1.00,1.50,5.38,1.55,1.33,11:22:31.459949
63.00,72.00,-7.00,1.00,1.50,5.38,1.55,1.33,11:22:31.656734
63.00,72.00,-7.00,1.00,1.50,5.38,1.55,1.33,11:22:31.853006
63.00,72.00,-7.00,1.00,1.50,5.38,1.55,1.33,11:22:32.262795
63.00,72.00,-7.00,1.00,1.50,5.38,1.55,1.33,11:22:32.462983
63.00,72.00,-7.00,1.00,1.50,5.38,1.55,1.33,11:22:32.659742
63.00,72.00,-7.00,1.00,1.50,5.38,1.55,1.33,11:22:32.866942
63.00,72.00,-7.00,1.00,1.50,5.38,1.55,1.33,11:22:33.072991
83.00,86.00,-7.00,1.00,3.44,4.78,1.54,1.33,11:22:33.279796
83.00,86.00,-7.00,1.00,3.44,4.78,1.54,1.33,11:22:33.486559
83.00,86.00,-7.00,1.00,3.44,4.78,1.54,1.33,11:22:33.692197
83.00,86.00,-7.00,1.00,3.44,4.78,1.54,1.33,11:22:33.889609
83.00,86.00,-7.00,1.00,3.44,4.78,1.54,1.33,11:22:34.097830
83.00,86.00,-7.00,1.00,3.44,4.78,1.54,1.33,11:22:34.302957
83.00,86.00,-7.00,1.00,3.44,4.78,1.54,1.33,11:22:34.509267
83.00,94.00,-4.00,0.00,4.31,4.74,1.53,1.34,11:22:34.908325
83.00,94.00,-4.00,0.00,4.31,4.74,1.53,1.34,11:22:35.119600
83.00,94.00,-4.00,0.00,4.31,4.74,1.53,1.34,11:22:35.318148
83.00,94.00,-4.00,0.00,4.31,4.74,1.53,1.34,11:22:35.512170
83.00,94.00,-4.00,0.00,4.31,4.74,1.53,1.34,11:22:35.709856
83.00,94.00,-4.00,0.00,4.31,4.74,1.53,1.34,11:22:35.916663
83.00,94.00,-4.00,0.00,4.31,4.74,1.53,1.34,11:22:36.112501
83.00,94.00,-4.00,0.00,4.31,4.74,1.53,1.34,11:22:36.309852
83.00,94.00,-4.00,0.00,4.31,4.74,1.53,1.34,11:22:36.516447
86.00,94.00,-4.00,0.00,4.54,4.77,1.54,1.34,11:22:36.733226
86.00,94.00,-4.00,0.00,4.54,4.77,1.54,1.34,11:22:36.938800
86.00,94.00,-4.00,0.00,4.54,4.77,1.54,1.34,11:22:37.136092
86.00,94.00,-4.00,0.00,4.54,4.77,1.54,1.34,11:22:37.527270
86.00,94.00,-4.00,0.00,4.54,4.77,1.54,1.34,11:22:37.726436
86.00,94.00,-4.00,0.00,4.54,4.77,1.54,1.34,11:22:37.932624
86.00,94.00,-4.00,0.00,4.54,4.77,1.54,1.34,11:22:38.140081
86.00,94.00,-4.00,0.00,4.54,4.77,1.54,1.34,11:22:38.336889
86.00,94.00,-4.00,0.00,4.63,4.81,1.55,1.34,11:22:38.533478
86.00,94.00,-4.00,0.00,4.63,4.81,1.55,1.34,11:22:38.730018
86.00,94.00,-4.00,0.00,4.63,4.81,1.55,1.34,11:22:38.937062
86.00,94.00,-4.00,0.00,4.63,4.81,1.55,1.34,11:22:39.133610
86.00,94.00,-4.00,0.00,4.63,4.81,1.55,1.34,11:22:39.329991
86.00,94.00,-4.00,0.00,4.63,4.81,1.55,1.34,11:22:39.527672
86.00,94.00,-4.00,0.00,4.63,4.81,1.55,1.34,11:22:39.723923
86.00,94.00,-4.00,0.00,4.55,4.83,1.55,1.33,11:22:40.116004
86.00,94.00,-4.00,0.00,4.55,4.83,1.55,1.33,11:22:40.314037
86.00,94.00,-4.00,0.00,4.55,4.83,1.55,1.33,11:22:40.511250
86.00,94.00,-4.00,0.00,4.55,4.83,1.55,1.33,11:22:40.707872
86.00,94.00,-4.00,0.00,4.55,4.83,1.55,1.33,11:22:40.914041
86.00,94.00,-4.00,0.00,4.55,4.83,1.55,1.33,11:22:41.110524
86.00,94.00,-4.00,0.00,4.55,4.83,1.55,1.33,11:22:41.307590
86.00,94.00,-4.00,0.00,4.55,4.83,1.55,1.33,11:22:41.504631
86.00,94.00,-4.00,0.00,4.55,4.83,1.55,1.33,11:22:41.711379
86.00,95.00,-4.00,0.00,4.48,4.85,1.55,1.33,11:22:41.908241
86.00,95.00,-4.00,0.00,4.48,4.85,1.55,1.33,11:22:42.104473
86.00,95.00,-4.00,0.00,4.48,4.85,1.55,1.33,11:22:42.300730
86.00,95.00,-4.00,0.00,4.48,4.85,1.55,1.33,11:22:42.676766
86.00,95.00,-4.00,0.00,4.48,4.85,1.55,1.33,11:22:42.881178
86.00,95.00,-4.00,0.00,4.48,4.85,1.55,1.33,11:22:43.078179
86.00,95.00,-4.00,0.00,4.48,4.85,1.55,1.33,11:22:43.275024
86.00,95.00,-4.00,0.00,4.48,4.85,1.55,1.33,11:22:43.484302
86.00,95.00,-4.00,0.00,4.42,4.87,1.55,1.33,11:22:43.678932
86.00,95.00,-4.00,0.00,4.42,4.87,1.55,1.33,11:22:43.875835
86.00,95.00,-4.00,0.00,4.42,4.87,1.55,1.33,11:22:44.082449
86.00,95.00,-4.00,0.00,4.42,4.87,1.55,1.33,11:22:44.281248
86.00,95.00,-4.00,0.00,4.42,4.87,1.55,1.33,11:22:44.475572
86.00,95.00,-4.00,0.00,4.42,4.87,1.55,1.33,11:22:44.682690
86.00,95.00,-4.00,0.00,4.42,4.87,1.55,1.33,11:22:44.879376
86.00,95.00,-4.00,0.00,4.38,4.88,1.55,1.33,11:22:45.267967
86.00,95.00,-4.00,0.00,4.38,4.88,1.55,1.33,11:22:45.459257
86.00,95.00,-4.00,0.00,4.38,4.88,1.55,1.33,11:22:45.656208
86.00,95.00,-4.00,0.00,4.38,4.88,1.55,1.33,11:22:45.863157
86.00,95.00,-4.00,0.00,4.38,4.88,1.55,1.33,11:22:46.059848
86.00,95.00,-4.00,0.00,4.38,4.88,1.55,1.33,11:22:46.256477
86.00,95.00,-4.00,0.00,4.38,4.88,1.55,1.33,11:22:46.452960
86.00,95.00,-4.00,0.00,4.38,4.88,1.55,1.33,11:22:46.649481
86.00,95.00,-4.00,0.00,4.38,4.88,1.55,1.33,11:22:46.856906
86.00,95.00,-4.00,0.00,4.35,4.90,1.55,1.33,11:22:47.053549
86.00,95.00,-4.00,0.00,4.35,4.90,1.55,1.33,11:22:47.249730
86.00,95.00,-4.00,0.00,4.35,4.90,1.55,1.33,11:22:47.446871
86.00,95.00,-4.00,0.00,4.35,4.90,1.55,1.33,11:22:47.827290
86.00,95.00,-4.00,0.00,4.35,4.90,1.55,1.33,11:22:48.016902
86.00,95.00,-4.00,0.00,4.35,4.90,1.55,1.33,11:22:48.213926
86.00,95.00,-4.00,0.00,4.35,4.90,1.55,1.33,11:22:48.411053
86.00,95.00,-4.00,0.00,4.35,4.90,1.55,1.33,11:22:48.617264
86.00,95.00,-4.00,0.00,4.32,4.91,1.56,1.33,11:22:48.813617
86.00,95.00,-4.00,0.00,4.32,4.91,1.56,1.33,11:22:49.010288
86.00,95.00,-4.00,0.00,4.32,4.91,1.56,1.33,11:22:49.217826
86.00,95.00,-4.00,0.00,4.32,4.91,1.56,1.33,11:22:49.434541
86.00,95.00,-4.00,0.00,4.32,4.91,1.56,1.33,11:22:49.641075
86.00,95.00,-4.00,0.00,4.32,4.91,1.56,1.33,11:22:49.837234
86.00,95.00,-4.00,0.00,4.32,4.91,1.56,1.33,11:22:50.033974
86.00,95.00,-4.00,0.00,4.30,4.91,1.56,1.33,11:22:50.418294
86.00,95.00,-4.00,0.00,4.30,4.91,1.56,1.33,11:22:50.624602
86.00,95.00,-4.00,0.00,4.30,4.91,1.56,1.33,11:22:50.821242
86.00,95.00,-4.00,0.00,4.30,4.91,1.56,1.33,11:22:51.018212
86.00,95.00,-4.00,0.00,4.30,4.91,1.56,1.33,11:22:51.215132
86.00,95.00,-4.00,0.00,4.30,4.91,1.56,1.33,11:22:51.431645
86.00,95.00,-4.00,0.00,4.30,4.91,1.56,1.33,11:22:51.618124
86.00,95.00,-4.00,0.00,4.30,4.91,1.56,1.33,11:22:51.824300
86.00,95.00,-4.00,0.00,4.30,4.91,1.56,1.33,11:22:52.011998
86.00,95.00,-4.00,0.00,4.28,4.92,1.55,1.33,11:22:52.217642
86.00,95.00,-4.00,0.00,4.28,4.92,1.55,1.33,11:22:52.414958
86.00,95.00,-4.00,0.00,4.28,4.92,1.55,1.33,11:22:52.621653
86.00,95.00,-4.00,0.00,4.28,4.92,1.55,1.33,11:22:52.997058
86.00,95.00,-4.00,0.00,4.28,4.92,1.55,1.33,11:22:53.202300
86.00,95.00,-4.00,0.00,4.28,4.92,1.55,1.33,11:22:53.408866
86.00,95.00,-4.00,0.00,4.28,4.92,1.55,1.33,11:22:53.605758
86.00,95.00,-4.00,0.00,4.28,4.92,1.55,1.33,11:22:53.802628
86.00,95.00,-4.00,0.00,4.26,4.93,1.55,1.34,11:22:53.999184
86.00,95.00,-4.00,0.00,4.26,4.93,1.55,1.34,11:22:54.205962
86.00,95.00,-4.00,0.00,4.26,4.93,1.55,1.34,11:22:54.402736
86.00,95.00,-4.00,0.00,4.26,4.93,1.55,1.34,11:22:54.599486
86.00,95.00,-4.00,0.00,4.26,4.93,1.55,1.34,11:22:54.795983
86.00,95.00,-4.00,0.00,4.26,4.93,1.55,1.34,11:22:55.002348
86.00,95.00,-4.00,0.00,4.26,4.93,1.55,1.34,11:22:55.199337
86.00,95.00,-4.00,0.00,4.25,4.94,1.56,1.33,11:22:55.587081
86.00,95.00,-4.00,0.00,4.25,4.94,1.56,1.33,11:22:55.799356
86.00,95.00,-4.00,0.00,4.25,4.94,1.56,1.33,11:22:55.996319
86.00,95.00,-4.00,0.00,4.25,4.94,1.56,1.33,11:22:56.192907
86.00,95.00,-4.00,0.00,4.25,4.94,1.56,1.33,11:22:56.390159
86.00,95.00,-4.00,0.00,4.25,4.94,1.56,1.33,11:22:56.596251
86.00,95.00,-4.00,0.00,4.25,4.94,1.56,1.33,11:22:56.792924
86.00,95.00,-4.00,0.00,4.25,4.94,1.56,1.33,11:22:56.999870
86.00,95.00,-4.00,0.00,4.25,4.94,1.56,1.33,11:22:57.196377
86.00,95.00,-4.00,0.00,4.23,4.94,1.55,1.33,11:22:57.393567
86.00,95.00,-4.00,0.00,4.23,4.94,1.55,1.33,11:22:57.589975
86.00,95.00,-4.00,0.00,4.23,4.94,1.55,1.33,11:22:57.788473
86.00,95.00,-4.00,0.00,4.23,4.94,1.55,1.33,11:22:58.210341
86.00,95.00,-4.00,0.00,4.23,4.94,1.55,1.33,11:22:58.416508
86.00,95.00,-4.00,0.00,4.23,4.94,1.55,1.33,11:22:58.613117
86.00,95.00,-4.00,0.00,4.23,4.94,1.55,1.33,11:22:58.819329
86.00,95.00,-4.00,0.00,4.23,4.94,1.55,1.33,11:22:59.016926
86.00,95.00,-4.00,0.00,4.22,4.95,1.55,1.32,11:22:59.213501
86.00,95.00,-4.00,0.00,4.22,4.95,1.55,1.32,11:22:59.410518
86.00,95.00,-4.00,0.00,4.22,4.95,1.55,1.32,11:22:59.607093
86.00,95.00,-4.00,0.00,4.22,4.95,1.55,1.32,11:22:59.803360
86.00,95.00,-4.00,0.00,4.22,4.95,1.55,1.32,11:23:00.010523
86.00,95.00,-4.00,0.00,4.22,4.95,1.55,1.32,11:23:00.206968
86.00,95.00,-4.00,0.00,4.22,4.95,1.55,1.32,11:23:00.403364
86.00,95.00,-4.00,0.00,4.22,4.95,1.55,1.32,11:23:00.795041
86.00,95.00,-4.00,0.00,4.22,4.95,1.55,1.32,11:23:00.984511
86.00,95.00,-4.00,0.00,4.22,4.95,1.55,1.32,11:23:01.190697
86.00,95.00,-4.00,0.00,4.22,4.95,1.55,1.32,11:23:01.387737
86.00,95.00,-4.00,0.00,4.22,4.95,1.55,1.32,11:23:01.585893
86.00,95.00,-4.00,0.00,4.22,4.95,1.55,1.32,11:23:01.780776
86.00,95.00,-4.00,0.00,4.22,4.95,1.55,1.32,11:23:01.977661
86.00,95.00,-4.00,0.00,4.22,4.95,1.55,1.32,11:23:02.174730
86.00,95.00,-4.00,0.00,4.22,4.95,1.55,1.32,11:23:02.371379
86.00,95.00,-4.00,0.00,4.21,4.96,1.55,1.31,11:23:02.578448
86.00,95.00,-4.00,0.00,4.21,4.96,1.55,1.31,11:23:02.784236
86.00,95.00,-4.00,0.00,4.21,4.96,1.55,1.31,11:23:02.991486
86.00,95.00,-4.00,0.00,4.21,4.96,1.55,1.31,11:23:03.390377
86.00,95.00,-4.00,0.00,4.21,4.96,1.55,1.31,11:23:03.603369
86.00,95.00,-4.00,0.00,4.21,4.96,1.55,1.31,11:23:03.827204
86.00,95.00,-4.00,0.00,4.21,4.96,1.55,1.31,11:23:04.023541
86.00,95.00,-4.00,0.00,4.21,4.96,1.55,1.31,11:23:04.221179
86.00,95.00,-4.00,0.00,4.20,4.96,1.55,1.31,11:23:04.427734
