PSTED_TORQUE,PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,PSTED_MOTOR_TEMP,PSTED_INV_RADIATOR_TEMP,PSTED_OUT_BMS_VOLTAGE,SYSTEM_24V_VOLTAGE,time
-88.00,-3393.90,35.83,44.47,14.00,80.00,29.67,3.50,13:54:27.364184
-87.00,-3397.81,35.83,343.06,38.00,17.00,307.12,24.41,13:54:27.926130
-88.00,-3388.04,35.83,343.06,14.00,76.00,29.67,3.50,13:54:28.610327
-88.00,-3388.04,35.83,343.06,14.00,76.00,29.67,3.50,13:54:29.080342
-88.00,-3391.71,35.83,343.06,14.00,76.00,29.67,3.50,13:54:29.639778
-88.00,-3391.95,35.83,44.47,14.00,76.00,29.67,3.50,13:54:30.200331
-87.00,-3396.83,35.83,44.47,14.00,79.00,29.67,3.50,13:54:30.864771
-88.00,-3389.75,35.83,343.06,38.00,17.00,305.38,24.34,13:54:31.590342
-88.00,-3389.75,35.83,343.06,38.00,17.00,305.38,24.34,13:54:31.981248
-88.00,-3393.90,35.83,343.06,14.00,78.00,29.67,3.50,13:54:32.492522
-84.00,-3404.89,35.83,44.47,14.00,79.00,29.67,3.50,13:54:33.080734
-84.00,-3455.92,30.71,343.06,39.00,17.00,303.63,24.44,13:54:33.590381
-43.00,-3683.95,20.47,343.06,34.00,17.00,303.63,24.36,13:54:34.390190
-43.00,-3683.95,20.47,343.06,34.00,17.00,303.63,24.36,13:54:34.784614
-11.00,-3883.91,15.35,343.06,14.00,78.00,29.67,3.50,13:54:35.345267
-11.00,-3883.91,-486.22,12.71,14.00,76.00,29.67,3.50,13:54:35.877106
-11.00,-4274.79,10.24,12.71,14.00,76.00,29.67,3.50,13:54:36.388494
-11.00,-4267.22,10.24,343.06,14.00,74.00,29.67,3.50,13:54:37.110403
-11.00,-4267.22,10.24,343.06,14.00,74.00,29.67,3.50,13:54:37.614704
-10.00,-4284.07,10.24,343.06,34.00,17.00,303.63,24.42,13:54:38.191622
-8.00,-4319.96,10.24,343.06,14.00,72.00,29.67,3.50,13:54:38.733065
-8.00,-4319.96,-568.11,12.71,14.00,72.00,29.67,3.50,13:54:39.371036
-3.00,-4289.93,5.12,343.06,14.00,75.00,29.67,3.50,13:54:40.010063
-3.00,-4289.93,5.12,343.06,14.00,75.00,29.67,3.50,13:54:40.565228
-3.00,-4154.67,5.12,343.06,41.00,17.00,303.63,24.31,13:54:41.079143
-1.00,-4007.45,5.12,343.06,14.00,81.00,29.67,3.50,13:54:41.653529
0.00,-3761.59,0.00,343.06,43.00,17.00,303.63,24.39,13:54:42.197360
0.00,-2973.48,0.00,343.06,44.00,17.00,303.63,24.47,13:54:42.990811
0.00,-2973.48,0.00,343.06,44.00,17.00,303.63,24.47,13:54:43.380742
0.00,-2597.74,0.00,343.06,15.00,85.00,29.67,3.50,13:54:43.895035
0.00,-2294.02,0.00,0.00,14.00,85.00,29.67,3.50,13:54:44.436453
0.00,-2294.02,10.24,0.00,14.00,86.00,29.67,3.50,13:54:45.026668
0.00,-1311.56,0.00,349.41,46.00,17.00,303.63,24.50,13:54:45.780930
0.00,-1311.56,0.00,349.41,46.00,17.00,303.63,24.50,13:54:46.272299
1.00,-991.73,5.12,349.41,46.00,17.00,303.63,24.50,13:54:46.865314
3.00,-590.84,5.12,343.06,46.00,17.00,303.63,24.50,13:54:47.439714
5.00,-226.33,10.24,349.41,47.00,17.00,303.63,24.47,13:54:48.033033
11.00,24.17,20.47,349.41,47.00,17.00,303.63,24.46,13:54:48.790397
11.00,24.17,20.47,349.41,47.00,17.00,303.63,24.46,13:54:49.274060
12.00,700.70,20.47,343.06,47.00,17.00,303.63,24.45,13:54:49.832228
12.00,1342.57,20.47,343.06,47.00,17.00,326.31,24.47,13:54:50.375034
12.00,2157.54,20.47,343.06,14.00,86.00,29.67,3.52,13:54:50.964455
12.00,3619.25,20.47,343.06,14.00,86.00,29.67,3.51,13:54:51.611210
12.00,3619.25,20.47,343.06,14.00,86.00,29.67,3.51,13:54:52.037648
12.00,3619.25,583.46,25.41,14.00,86.00,29.67,3.50,13:54:52.583445
11.00,5053.62,15.35,25.41,14.00,85.00,29.67,3.50,13:54:53.141489
11.00,5441.82,15.35,19.06,14.00,85.00,29.67,3.50,13:54:53.763135
10.00,6047.30,15.35,343.06,35.00,17.00,29.67,3.50,13:54:54.491319
10.00,6047.30,15.35,343.06,35.00,17.00,29.67,3.50,13:54:54.965833
10.00,6346.39,15.35,343.06,35.00,17.00,296.65,24.47,13:54:55.527947
10.00,6528.52,15.35,343.06,32.00,17.00,296.65,24.47,13:54:56.136053
10.00,6651.81,15.35,343.06,32.00,17.00,296.65,24.47,13:54:56.728007
10.00,6778.28,15.35,343.06,32.00,17.00,29.67,3.50,13:54:57.491675
10.00,6778.28,15.35,343.06,32.00,17.00,29.67,3.50,13:54:57.958533
9.00,6792.69,15.35,343.06,32.00,17.00,298.40,24.47,13:54:58.564976
9.00,6774.38,15.35,343.06,31.00,17.00,298.40,24.47,13:54:59.077195
9.00,6748.01,15.35,343.06,14.00,71.00,29.67,3.50,13:54:59.623795
9.00,6736.05,15.35,343.06,34.00,17.00,298.40,24.48,13:55:00.401214
9.00,6736.05,15.35,343.06,34.00,17.00,298.40,24.48,13:55:00.845146
9.00,6736.05,0.00,19.06,14.00,74.00,29.67,3.50,13:55:01.437905
6.00,6708.94,10.24,343.06,34.00,17.00,298.40,24.47,13:55:02.028764
3.00,6495.32,5.12,343.06,34.00,17.00,298.40,3.50,13:55:02.652932
0.00,5841.98,0.00,343.06,14.00,81.00,29.67,3.50,13:55:03.371739
0.00,5841.98,0.00,343.06,14.00,81.00,29.67,3.50,13:55:03.861698
0.00,4906.89,0.00,349.41,44.00,17.00,307.12,24.47,13:55:04.467347
0.00,4906.89,0.00,349.41,44.00,17.00,307.12,24.47,13:55:04.966299
0.00,4470.11,0.00,343.06,44.00,17.00,307.12,24.47,13:55:05.558334
