PSTED_TORQUE,PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,PSTED_MOTOR_TEMP,PSTED_INV_RADIATOR_TEMP,PSTED_OUT_BMS_VOLTAGE,SYSTEM_24V_VOLTAGE,STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,time
0.00,0.00,0.00,343.06,69.00,17.00,277.46,24.46,2.00,-20.00,18:04:32.314714
0.00,0.00,0.00,343.06,69.00,17.00,277.46,24.46,2.00,-20.00,18:04:32.317721
0.00,0.00,0.00,343.06,67.00,17.00,312.36,24.47,2.00,-20.00,18:04:33.125356
0.00,0.00,0.00,343.06,67.00,17.00,312.36,24.47,2.00,-20.00,18:04:33.711806
0.00,0.00,0.00,343.06,67.00,17.00,312.36,24.46,2.00,-20.00,18:04:34.428173
0.00,0.00,0.00,343.06,67.00,17.00,312.36,24.46,2.00,-20.00,18:04:35.080198
0.00,0.00,0.00,343.06,67.00,17.00,312.36,3.51,24468.00,2.00,18:04:35.825171
0.00,0.00,0.00,343.06,67.00,17.00,312.36,3.51,24468.00,2.00,18:04:36.344950
0.00,0.00,0.00,343.06,67.00,17.00,312.36,24.47,2.00,-20.00,18:04:37.028761
0.00,0.00,0.00,343.06,67.00,17.00,312.36,24.46,2.00,-20.00,18:04:37.728291
2.00,0.00,5.12,343.06,67.00,17.00,312.36,24.47,2.00,-21.00,18:04:38.564998
2.00,0.00,5.12,343.06,67.00,17.00,312.36,24.47,2.00,-21.00,18:04:39.133773
6.00,0.00,15.35,343.06,67.00,17.00,312.36,24.47,2.00,-21.00,18:04:39.816728
10.00,0.00,20.47,343.06,68.00,17.00,312.36,24.47,2.00,-21.00,18:04:40.449965
15.00,0.00,30.71,343.06,69.00,17.00,312.36,24.47,2.00,-21.00,18:04:41.244839
15.00,0.00,30.71,343.06,69.00,17.00,312.36,24.47,2.00,-21.00,18:04:41.780357
17.00,0.00,30.71,343.06,68.00,17.00,312.36,24.47,2.00,-21.00,18:04:42.445287
19.00,0.00,35.83,343.06,68.00,17.00,312.36,24.46,2.00,-21.00,18:04:43.114746
24.00,0.00,46.06,343.06,67.00,17.00,312.36,24.47,2.00,-21.00,18:04:43.865145
24.00,0.00,46.06,343.06,67.00,17.00,312.36,24.47,2.00,-21.00,18:04:44.426975
26.00,0.00,51.18,343.06,67.00,17.00,312.36,24.47,2.00,-21.00,18:04:45.092959
29.00,0.00,56.30,343.06,67.00,17.00,312.36,24.47,2.00,-21.00,18:04:45.730418
34.00,0.00,66.54,343.06,66.00,17.00,301.88,24.48,2.00,-21.00,18:04:46.577899
34.00,0.00,66.54,343.06,66.00,17.00,301.88,24.48,2.00,-21.00,18:04:47.139693
