Напряжение ЗПТ,Потребляемый ток,Ток обмотки возбуждения,Ток статора,Ток фазы А,Ток фазы В,Ток фазы С,Ток Id,Ток Iq,Температура фазы А,Температура фазы В,Температура фазы С,Температура воздуха,Температура статора,Температура ОВ,Gamma,Скорость мотора,Момент,Мощность механическая,Мощность электрическая,time
353.11,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,59.31,39.00,39.05,0.00,-0.00,-0.00,0.00,0.00,18:51:21.199859
353.11,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,59.31,39.00,39.05,0.00,-0.00,-0.00,0.00,0.00,18:51:21.417083
353.11,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,59.31,39.00,39.05,0.00,-0.00,-0.00,0.00,0.00,18:51:21.635561
353.11,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,59.31,39.00,39.05,0.00,-0.00,-0.00,0.00,0.00,18:51:21.856086
353.11,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,59.31,39.00,39.05,0.00,-0.00,-0.00,0.00,0.00,18:51:22.074330
353.11,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,59.31,39.00,39.05,0.00,-0.00,-0.00,0.00,0.00,18:51:22.412556
353.11,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,59.31,39.00,39.05,0.00,-0.00,-0.00,0.00,0.00,18:51:22.879220
353.11,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,59.31,39.00,39.05,0.00,-0.00,-0.00,0.00,0.00,18:51:23.211343
353.11,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,59.31,39.00,39.05,0.00,-0.00,-0.00,0.00,0.00,18:51:23.432811
353.11,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,59.31,39.00,39.05,0.00,-0.00,-0.00,0.00,0.00,18:51:23.650972
353.11,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,59.31,39.00,39.05,0.00,-0.00,-0.00,0.00,0.00,18:51:23.869397
353.11,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,59.31,39.00,39.05,0.00,-0.00,-0.00,0.00,0.00,18:51:24.085986
349.94,-0.52,-0.97,0.00,0.15,-0.29,-0.22,0.00,0.00,0.00,0.00,0.00,57.68,39.00,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:24.304748
349.94,-0.52,-0.97,0.00,0.15,-0.29,-0.22,0.00,0.00,0.00,0.00,0.00,57.68,39.00,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:24.528729
349.94,-0.52,-0.97,0.00,0.15,-0.29,-0.22,0.00,0.00,0.00,0.00,0.00,57.68,39.00,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:24.741772
349.94,-0.52,-0.97,0.00,0.15,-0.29,-0.22,0.00,0.00,0.00,0.00,0.00,57.68,39.00,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:24.961418
349.94,-0.52,-0.97,0.00,0.15,-0.29,-0.22,0.00,0.00,0.00,0.00,0.00,57.68,39.00,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:25.281708
349.94,-0.52,-0.97,0.00,0.15,-0.29,-0.22,0.00,0.00,0.00,0.00,0.00,57.68,39.00,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:25.616087
349.94,-0.52,-0.97,0.00,0.15,-0.29,-0.22,0.00,0.00,0.00,0.00,0.00,57.68,39.00,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:25.833817
349.94,-0.52,-0.97,0.00,0.15,-0.29,-0.22,0.00,0.00,0.00,0.00,0.00,57.68,39.00,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:26.053612
349.94,-0.52,-0.97,0.00,0.15,-0.29,-0.22,0.00,0.00,0.00,0.00,0.00,57.68,39.00,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:26.270652
349.94,-0.52,-0.97,0.00,0.15,-0.29,-0.22,0.00,0.00,0.00,0.00,0.00,57.68,39.00,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:26.488399
349.94,-0.52,-0.97,0.00,0.15,-0.29,-0.22,0.00,0.00,0.00,0.00,0.00,57.68,39.00,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:26.705676
349.94,-0.52,-0.97,0.00,0.15,-0.29,-0.22,0.00,0.00,0.00,0.00,0.00,57.68,39.00,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:26.927111
349.94,-0.52,-0.97,0.00,0.15,-0.29,-0.22,0.00,0.00,0.00,0.00,0.00,57.68,39.00,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:27.142045
349.94,-0.52,-0.97,0.00,0.15,-0.29,-0.22,0.00,0.00,0.00,0.00,0.00,57.68,39.00,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:27.358113
349.94,-0.52,-0.97,0.00,0.15,-0.29,-0.22,0.00,0.00,0.00,0.00,0.00,57.68,39.00,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:27.576795
349.94,-0.52,-0.97,0.00,0.15,-0.29,-0.22,0.00,0.00,0.00,0.00,0.00,57.68,39.00,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:27.898150
349.94,-0.52,-0.97,0.00,0.15,-0.29,-0.22,0.00,0.00,0.00,0.00,0.00,57.68,39.00,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:28.230826
349.94,-0.52,-0.97,0.00,0.15,-0.29,-0.22,0.00,0.00,0.00,0.00,0.00,57.68,39.00,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:28.448487
349.94,-0.52,-0.97,0.00,0.15,-0.29,-0.22,0.00,0.00,0.00,0.00,0.00,57.68,39.00,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:28.666165
349.94,-0.52,-0.97,0.00,0.15,-0.29,-0.22,0.00,0.00,0.00,0.00,0.00,57.68,39.00,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:28.883902
350.43,0.63,0.26,0.00,0.15,0.19,-0.22,0.00,0.00,0.00,0.00,0.00,58.43,38.95,39.04,0.00,-0.00,-0.00,0.00,0.00,18:51:29.086917
350.43,0.63,0.26,0.00,0.15,0.19,-0.22,0.00,0.00,0.00,0.00,0.00,58.43,38.95,39.04,0.00,-0.00,-0.00,0.00,0.00,18:51:29.304611
350.43,0.63,0.26,0.00,0.15,0.19,-0.22,0.00,0.00,0.00,0.00,0.00,58.43,38.95,39.04,0.00,-0.00,-0.00,0.00,0.00,18:51:29.528632
350.43,0.63,0.26,0.00,0.15,0.19,-0.22,0.00,0.00,0.00,0.00,0.00,58.43,38.95,39.04,0.00,-0.00,-0.00,0.00,0.00,18:51:29.742069
350.43,0.63,0.26,0.00,0.15,0.19,-0.22,0.00,0.00,0.00,0.00,0.00,58.43,38.95,39.04,0.00,-0.00,-0.00,0.00,0.00,18:51:29.961064
350.43,0.63,0.26,0.00,0.15,0.19,-0.22,0.00,0.00,0.00,0.00,0.00,58.43,38.95,39.04,0.00,-0.00,-0.00,0.00,0.00,18:51:30.179233
350.43,0.63,0.26,0.00,0.15,0.19,-0.22,0.00,0.00,0.00,0.00,0.00,58.43,38.95,39.04,0.00,-0.00,-0.00,0.00,0.00,18:51:30.500002
350.43,0.63,0.26,0.00,0.15,0.19,-0.22,0.00,0.00,0.00,0.00,0.00,58.43,38.95,39.04,0.00,-0.00,-0.00,0.00,0.00,18:51:30.834172
350.43,0.63,0.26,0.00,0.15,0.19,-0.22,0.00,0.00,0.00,0.00,0.00,58.43,38.95,39.04,0.00,-0.00,-0.00,0.00,0.00,18:51:31.047569
350.43,0.63,0.26,0.00,0.15,0.19,-0.22,0.00,0.00,0.00,0.00,0.00,58.43,38.95,39.04,0.00,-0.00,-0.00,0.00,0.00,18:51:31.256363
350.43,0.63,0.26,0.00,0.15,0.19,-0.22,0.00,0.00,0.00,0.00,0.00,58.43,38.95,39.04,0.00,-0.00,-0.00,0.00,0.00,18:51:31.475697
350.43,0.63,0.26,0.00,0.15,0.19,-0.22,0.00,0.00,0.00,0.00,0.00,58.43,38.95,39.04,0.00,-0.00,-0.00,0.00,0.00,18:51:31.693951
350.43,0.63,0.26,0.00,0.15,0.19,-0.22,0.00,0.00,0.00,0.00,0.00,58.43,38.95,39.04,0.00,-0.00,-0.00,0.00,0.00,18:51:31.909751
350.43,0.63,0.26,0.00,0.15,0.19,-0.22,0.00,0.00,0.00,0.00,0.00,58.43,38.95,39.04,0.00,-0.00,-0.00,0.00,0.00,18:51:32.117135
350.43,0.63,0.26,0.00,0.15,0.19,-0.22,0.00,0.00,0.00,0.00,0.00,58.43,38.95,39.04,0.00,-0.00,-0.00,0.00,0.00,18:51:32.323741
350.43,0.63,0.26,0.00,0.15,0.19,-0.22,0.00,0.00,0.00,0.00,0.00,58.43,38.95,39.04,0.00,-0.00,-0.00,0.00,0.00,18:51:32.530086
350.43,0.63,0.26,0.00,0.15,0.19,-0.22,0.00,0.00,0.00,0.00,0.00,58.43,38.95,39.04,0.00,-0.00,-0.00,0.00,0.00,18:51:32.733711
350.43,0.63,0.26,0.00,0.15,0.19,-0.22,0.00,0.00,0.00,0.00,0.00,58.43,38.95,39.04,0.00,-0.00,-0.00,0.00,0.00,18:51:33.076006
350.43,0.63,0.26,0.00,0.15,0.19,-0.22,0.00,0.00,0.00,0.00,0.00,58.43,38.95,39.04,0.00,-0.00,-0.00,0.00,0.00,18:51:33.398711
350.43,0.63,0.26,0.00,0.15,0.19,-0.22,0.00,0.00,0.00,0.00,0.00,58.43,38.95,39.04,0.00,-0.00,-0.00,0.00,0.00,18:51:33.602702
352.38,0.63,0.16,0.00,0.15,0.19,0.73,0.00,0.00,0.00,0.00,0.00,57.63,38.94,39.05,0.00,-0.00,-0.00,0.00,0.00,18:51:33.803787
352.38,0.63,0.16,0.00,0.15,0.19,0.73,0.00,0.00,0.00,0.00,0.00,57.63,38.94,39.05,0.00,-0.00,-0.00,0.00,0.00,18:51:34.024185
352.38,0.63,0.16,0.00,0.15,0.19,0.73,0.00,0.00,0.00,0.00,0.00,57.63,38.94,39.05,0.00,-0.00,-0.00,0.00,0.00,18:51:34.228767
352.38,0.63,0.16,0.00,0.15,0.19,0.73,0.00,0.00,0.00,0.00,0.00,57.63,38.94,39.05,0.00,-0.00,-0.00,0.00,0.00,18:51:34.444335
352.38,0.63,0.16,0.00,0.15,0.19,0.73,0.00,0.00,0.00,0.00,0.00,57.63,38.94,39.05,0.00,-0.00,-0.00,0.00,0.00,18:51:34.664525
352.38,0.63,0.16,0.00,0.15,0.19,0.73,0.00,0.00,0.00,0.00,0.00,57.63,38.94,39.05,0.00,-0.00,-0.00,0.00,0.00,18:51:34.882004
352.38,0.63,0.16,0.00,0.15,0.19,0.73,0.00,0.00,0.00,0.00,0.00,57.63,38.94,39.05,0.00,-0.00,-0.00,0.00,0.00,18:51:35.100855
352.38,0.63,0.16,0.00,0.15,0.19,0.73,0.00,0.00,0.00,0.00,0.00,57.63,38.94,39.05,0.00,-0.00,-0.00,0.00,0.00,18:51:35.318962
352.38,0.63,0.16,0.00,0.15,0.19,0.73,0.00,0.00,0.00,0.00,0.00,57.63,38.94,39.05,0.00,-0.00,-0.00,0.00,0.00,18:51:35.670621
352.38,0.63,0.16,0.00,0.15,0.19,0.73,0.00,0.00,0.00,0.00,0.00,57.63,38.94,39.05,0.00,-0.00,-0.00,0.00,0.00,18:51:36.000244
352.38,0.63,0.16,0.00,0.15,0.19,0.73,0.00,0.00,0.00,0.00,0.00,57.63,38.94,39.05,0.00,-0.00,-0.00,0.00,0.00,18:51:36.219058
352.38,0.63,0.16,0.00,0.15,0.19,0.73,0.00,0.00,0.00,0.00,0.00,57.63,38.94,39.05,0.00,-0.00,-0.00,0.00,0.00,18:51:36.420688
352.38,0.63,0.16,0.00,0.15,0.19,0.73,0.00,0.00,0.00,0.00,0.00,57.63,38.94,39.05,0.00,-0.00,-0.00,0.00,0.00,18:51:36.639671
352.38,0.63,0.16,0.00,0.15,0.19,0.73,0.00,0.00,0.00,0.00,0.00,57.63,38.94,39.05,0.00,-0.00,-0.00,0.00,0.00,18:51:36.863184
352.38,0.63,0.16,0.00,0.15,0.19,0.73,0.00,0.00,0.00,0.00,0.00,57.63,38.94,39.05,0.00,-0.00,-0.00,0.00,0.00,18:51:37.078132
352.38,0.63,0.16,0.00,0.15,0.19,0.73,0.00,0.00,0.00,0.00,0.00,57.63,38.94,39.05,0.00,-0.00,-0.00,0.00,0.00,18:51:37.280280
352.38,0.63,0.16,0.00,0.15,0.19,0.73,0.00,0.00,0.00,0.00,0.00,57.63,38.94,39.05,0.00,-0.00,-0.00,0.00,0.00,18:51:37.484347
352.38,0.63,0.16,0.00,0.15,0.19,0.73,0.00,0.00,0.00,0.00,0.00,57.63,38.94,39.05,0.00,-0.00,-0.00,0.00,0.00,18:51:37.702625
352.38,0.63,0.16,0.00,0.15,0.19,0.73,0.00,0.00,0.00,0.00,0.00,57.63,38.94,39.05,0.00,-0.00,-0.00,0.00,0.00,18:51:37.919393
352.87,1.20,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.90,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:38.272007
352.87,1.20,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.90,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:38.585967
352.87,1.20,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.90,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:38.793147
352.87,1.20,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.90,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:38.996579
352.87,1.20,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.90,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:39.213513
352.87,1.20,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.90,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:39.432769
352.87,1.20,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.90,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:39.651447
352.87,1.20,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.90,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:39.867937
352.87,1.20,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.90,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:40.085802
352.87,1.20,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.90,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:40.304214
352.87,1.20,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.90,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:40.524416
352.87,1.20,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.90,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:40.873329
352.87,1.20,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.90,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:41.208109
352.87,1.20,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.90,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:41.429856
352.87,1.20,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.90,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:41.647266
352.87,1.20,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.90,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:41.866747
352.87,1.20,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.90,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:42.083902
352.87,1.20,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.90,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:42.303558
352.87,1.20,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.90,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:42.519600
352.87,1.20,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.90,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:42.737608
352.87,1.20,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.90,39.03,0.00,-0.00,-0.00,0.00,0.00,18:51:42.958203
352.87,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.87,38.92,39.07,0.00,-0.00,-0.00,0.00,0.00,18:51:43.179018
352.87,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.87,38.92,39.07,0.00,-0.00,-0.00,0.00,0.00,18:51:43.500924
352.87,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.87,38.92,39.07,0.00,-0.00,-0.00,0.00,0.00,18:51:43.830701
352.87,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.87,38.92,39.07,0.00,-0.00,-0.00,0.00,0.00,18:51:44.048608
352.87,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.87,38.92,39.07,0.00,-0.00,-0.00,0.00,0.00,18:51:44.255528
352.87,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.87,38.92,39.07,0.00,-0.00,-0.00,0.00,0.00,18:51:44.475076
352.87,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.87,38.92,39.07,0.00,-0.00,-0.00,0.00,0.00,18:51:44.693367
352.87,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.87,38.92,39.07,0.00,-0.00,-0.00,0.00,0.00,18:51:44.894850
352.87,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.87,38.92,39.07,0.00,-0.00,-0.00,0.00,0.00,18:51:45.113877
352.87,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.87,38.92,39.07,0.00,-0.00,-0.00,0.00,0.00,18:51:45.316460
352.87,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.87,38.92,39.07,0.00,-0.00,-0.00,0.00,0.00,18:51:45.533233
352.87,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.87,38.92,39.07,0.00,-0.00,-0.00,0.00,0.00,18:51:45.748230
352.87,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.87,38.92,39.07,0.00,-0.00,-0.00,0.00,0.00,18:51:46.076744
352.87,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.87,38.92,39.07,0.00,-0.00,-0.00,0.00,0.00,18:51:46.411549
352.87,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.87,38.92,39.07,0.00,-0.00,-0.00,0.00,0.00,18:51:46.624043
352.87,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.87,38.92,39.07,0.00,-0.00,-0.00,0.00,0.00,18:51:46.825207
352.87,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.87,38.92,39.07,0.00,-0.00,-0.00,0.00,0.00,18:51:47.032859
352.87,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.87,38.92,39.07,0.00,-0.00,-0.00,0.00,0.00,18:51:47.253673
352.87,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.87,38.92,39.07,0.00,-0.00,-0.00,0.00,0.00,18:51:47.471728
352.87,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.87,38.92,39.07,0.00,-0.00,-0.00,0.00,0.00,18:51:47.688523
351.40,-0.52,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.92,39.09,0.00,-0.00,-0.00,0.00,0.00,18:51:47.901426
351.40,-0.52,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.92,39.09,0.00,-0.00,-0.00,0.00,0.00,18:51:48.107803
351.40,-0.52,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.92,39.09,0.00,-0.00,-0.00,0.00,0.00,18:51:48.323734
351.40,-0.52,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.92,39.09,0.00,-0.00,-0.00,0.00,0.00,18:51:48.674104
351.40,-0.52,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.92,39.09,0.00,-0.00,-0.00,0.00,0.00,18:51:48.987322
351.40,-0.52,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.92,39.09,0.00,-0.00,-0.00,0.00,0.00,18:51:49.190775
351.40,-0.52,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.92,39.09,0.00,-0.00,-0.00,0.00,0.00,18:51:49.412078
351.40,-0.52,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.92,39.09,0.00,-0.00,-0.00,0.00,0.00,18:51:49.630121
351.40,-0.52,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.92,39.09,0.00,-0.00,-0.00,0.00,0.00,18:51:49.844820
351.40,-0.52,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.92,39.09,0.00,-0.00,-0.00,0.00,0.00,18:51:50.058669
351.40,-0.52,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.92,39.09,0.00,-0.00,-0.00,0.00,0.00,18:51:50.267789
351.40,-0.52,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.92,39.09,0.00,-0.00,-0.00,0.00,0.00,18:51:50.486760
351.40,-0.52,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.92,39.09,0.00,-0.00,-0.00,0.00,0.00,18:51:50.704631
351.40,-0.52,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.92,39.09,0.00,-0.00,-0.00,0.00,0.00,18:51:50.917850
351.40,-0.52,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.92,39.09,0.00,-0.00,-0.00,0.00,0.00,18:51:51.225594
351.40,-0.52,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.92,39.09,0.00,-0.00,-0.00,0.00,0.00,18:51:51.542829
351.40,-0.52,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.92,39.09,0.00,-0.00,-0.00,0.00,0.00,18:51:51.762151
351.40,-0.52,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.92,39.09,0.00,-0.00,-0.00,0.00,0.00,18:51:51.976345
351.40,-0.52,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.92,39.09,0.00,-0.00,-0.00,0.00,0.00,18:51:52.195558
351.40,-0.52,-0.97,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.43,38.92,39.09,0.00,-0.00,-0.00,0.00,0.00,18:51:52.414226
352.87,-0.52,0.26,0.00,0.15,0.19,0.25,0.00,0.00,0.00,0.00,0.00,58.00,38.91,39.10,0.00,-0.00,-0.00,0.00,0.00,18:51:52.632922
