Код производителя,Код продукта,Номер ревизии,Серийный номер,GIT_VersionShortHash,GIT_CommitTimestamp,GIT_UncommitedFiles,Часы реального времени,Номер груп для пульта управления,Код производителя,time
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.338631
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.345828
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.355080
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.361708
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.369707
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.379539
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.390447
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.399344
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.410533
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.419712
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.428717
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.437271
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.446271
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.454855
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.462822
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.471341
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.480778
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.490322
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.499395
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.510322
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.519727
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.529503
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.538893
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.547177
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.553638
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.561613
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.569711
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.576569
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.583696
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.590482
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.597427
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.607008
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.616449
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.624577
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.631601
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.639432
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.646009
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.651826
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.660023
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.668873
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.677003
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.685049
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.693178
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.701987
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.711132
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.718942
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.728923
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.737120
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.745774
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.753794
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.762812
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.771828
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.779980
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.787113
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.794907
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.802825
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.811756
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.820760
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.829764
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.839429
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.848634
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.856094
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.864456
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.872520
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.881074
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.890858
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.900772
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.910643
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.919510
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.928944
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.935916
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.942491
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.949404
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.956439
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.963962
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.971018
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.980304
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.988276
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:49.996013
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.004100
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.011993
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.020959
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.029695
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.038699
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.048697
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.057488
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.065903
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.074505
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.082700
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.091227
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.099223
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.110090
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.253136
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.384831
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.398415
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.411708
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.422929
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.430460
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.439718
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.446565
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.451906
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.460771
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.468492
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.475914
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.482953
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.490966
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.499716
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.511050
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.518981
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.529015
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.536202
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.544201
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.552545
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.560274
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.569309
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.576359
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.585150
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.592863
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.602338
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.611502
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.621363
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.631176
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.641443
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.651463
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.660266
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.665206
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.672326
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.682771
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.690798
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.699994
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.706943
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.713639
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.719954
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.726781
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.732708
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.740534
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.748694
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.755085
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.762203
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.772038
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.779778
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.789173
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.799156
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.810439
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.820221
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.831222
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.842222
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.851259
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.860279
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.869111
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.878299
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.886169
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.895323
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.904661
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.913854
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.922876
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.931807
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.941284
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.950123
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.960096
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.969596
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.978779
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.985872
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:50.993873
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:51.002703
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:51.010884
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:51.020077
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:51.029582
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:51.038883
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:51.046586
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:51.053564
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:51.060525
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:51.069210
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:51.075390
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:51.082957
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:51.090373
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:51.099249
2.25837e+09,65622,7.5438e+08,9.14772e+08,4.02915e+08,3.67709e+09,3.98802e+09,1.97636e+09,22,2.9568e+09,18:13:51.106142
