PSTED_TORQUE,PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,PSTED_MOTOR_TEMP,PSTED_INV_RADIATOR_TEMP,PSTED_OUT_BMS_VOLTAGE,SYSTEM_24V_VOLTAGE,time
0.00,0.00,0.00,349.41,41.00,72.00,358.20,24.48,16:13:12.882037
0.00,0.00,0.00,349.41,41.00,72.00,358.20,24.48,16:13:13.092620
0.00,0.00,0.00,349.41,41.00,72.00,358.20,24.48,16:13:13.302094
0.00,0.00,0.00,349.41,41.00,72.00,358.20,24.48,16:13:13.511762
0.00,0.00,0.00,355.76,41.00,72.00,358.20,24.48,16:13:13.701721
0.00,0.00,0.00,355.76,41.00,72.00,358.20,24.48,16:13:14.307794
0.00,0.00,0.00,355.76,41.00,72.00,358.20,24.48,16:13:14.622010
0.00,0.00,0.00,355.76,41.00,72.00,358.20,24.48,16:13:14.812351
0.00,0.00,0.00,355.76,41.00,72.00,358.20,24.48,16:13:15.012337
0.00,0.00,0.00,355.76,41.00,72.00,358.20,24.48,16:13:15.202200
0.00,0.00,0.00,355.76,41.00,72.00,358.20,24.48,16:13:15.392121
0.00,0.00,0.00,355.76,41.00,72.00,358.20,24.48,16:13:15.592062
0.00,0.00,0.00,349.41,41.00,72.00,358.20,24.49,16:13:15.792284
0.00,0.00,0.00,349.41,41.00,72.00,358.20,24.49,16:13:15.991967
0.00,0.00,0.00,349.41,41.00,72.00,358.20,24.49,16:13:16.222632
0.00,0.00,0.00,349.41,41.00,72.00,358.20,24.49,16:13:16.422517
0.00,0.00,0.00,349.41,41.00,72.00,358.20,24.49,16:13:16.622868
0.00,0.00,0.00,349.41,41.00,72.00,358.20,24.49,16:13:16.835026
0.00,0.00,0.00,349.41,41.00,72.00,358.20,24.49,16:13:17.081816
0.00,0.00,0.00,349.41,41.00,72.00,358.20,24.49,16:13:17.282698
0.00,0.00,0.00,355.76,41.00,72.00,358.20,24.48,16:13:17.472785
0.00,0.00,0.00,355.76,41.00,72.00,358.20,24.48,16:13:17.682072
0.00,0.00,0.00,355.76,41.00,72.00,358.20,24.48,16:13:17.883010
0.00,0.00,0.00,355.76,41.00,72.00,358.20,24.48,16:13:18.082276
0.00,0.00,0.00,355.76,41.00,72.00,358.20,24.48,16:13:18.294669
0.00,0.00,0.00,355.76,41.00,72.00,358.20,24.48,16:13:18.492670
0.00,0.00,0.00,355.76,41.00,72.00,358.20,24.48,16:13:18.704690
0.00,0.00,0.00,355.76,41.00,72.00,358.20,24.48,16:13:18.925305
0.00,0.00,0.00,355.76,41.00,72.00,358.20,24.49,16:13:19.142874
0.00,0.00,0.00,355.76,41.00,72.00,358.20,24.49,16:13:19.383464
0.00,0.00,0.00,355.76,41.00,72.00,358.20,24.49,16:13:19.612844
0.00,0.00,0.00,355.76,41.00,72.00,358.20,24.49,16:13:19.812362
0.00,0.00,0.00,355.76,41.00,72.00,358.20,24.49,16:13:20.012723
