PSTED_TORQUE,PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,PSTED_MOTOR_TEMP,PSTED_INV_RADIATOR_TEMP,PSTED_OUT_BMS_VOLTAGE,SYSTEM_24V_VOLTAGE,time
0.00,0.00,0.00,38.12,-40.00,-40.00,0.00,4.57,18:12:55.910129
0.00,0.00,0.00,38.12,-40.00,-40.00,0.00,4.57,18:12:56.109770
0.00,0.00,0.00,38.12,-40.00,-40.00,0.00,4.57,18:12:56.302679
0.00,0.00,0.00,38.12,-40.00,-40.00,0.00,4.57,18:12:56.501584
0.00,0.00,0.00,38.12,-40.00,-40.00,0.00,4.57,18:12:56.703141
0.00,0.00,0.00,38.12,-40.00,-40.00,0.00,4.57,18:12:56.910458
0.00,0.00,0.00,946.59,-40.00,136.00,0.00,0.01,18:12:57.122634
0.00,0.00,0.00,946.59,-40.00,136.00,0.00,0.01,18:12:57.331629
0.00,0.00,0.00,946.59,-40.00,136.00,0.00,0.01,18:12:57.535509
0.00,0.00,0.00,946.59,-40.00,136.00,0.00,0.01,18:12:57.735108
0.00,0.00,0.00,946.59,-40.00,136.00,0.00,0.01,18:12:57.940436
0.00,0.00,0.00,946.59,-40.00,136.00,0.00,0.01,18:12:58.144387
0.00,0.00,0.00,946.59,-40.00,136.00,0.00,0.01,18:12:58.342422
0.00,0.00,0.00,946.59,-40.00,136.00,0.00,0.01,18:12:58.542978
0.00,0.00,0.00,946.59,-40.00,136.00,0.00,0.01,18:12:58.744708
0.00,0.00,163.78,0.00,12.00,-40.00,5385.50,0.00,18:12:58.953037
0.00,0.00,163.78,0.00,12.00,-40.00,5385.50,0.00,18:12:59.150198
0.00,0.00,163.78,0.00,12.00,-40.00,5385.50,0.00,18:12:59.344022
0.00,0.00,163.78,0.00,12.00,-40.00,5385.50,0.00,18:12:59.542964
0.00,0.00,163.78,0.00,12.00,-40.00,5385.50,0.00,18:12:59.752636
0.00,0.00,163.78,0.00,12.00,-40.00,5385.50,0.00,18:12:59.950290
0.00,0.00,163.78,0.00,12.00,-40.00,5385.50,0.00,18:13:00.153125
0.00,0.00,163.78,0.00,12.00,-40.00,5385.50,0.00,18:13:00.351752
-119.00,0.00,-409.45,813.18,-13.00,-40.00,966.20,0.00,18:13:00.555790
-119.00,0.00,-409.45,813.18,-13.00,-40.00,966.20,0.00,18:13:00.765256
-119.00,0.00,-409.45,813.18,-13.00,-40.00,966.20,0.00,18:13:00.963212
-119.00,0.00,-409.45,813.18,-13.00,-40.00,966.20,0.00,18:13:01.163917
-119.00,0.00,-409.45,813.18,-13.00,-40.00,966.20,0.00,18:13:01.362919
-119.00,0.00,-409.45,813.18,-13.00,-40.00,966.20,0.00,18:13:01.563089
-119.00,0.00,-409.45,813.18,-13.00,-40.00,966.20,0.00,18:13:01.770331
-119.00,0.00,-409.45,813.18,-13.00,-40.00,966.20,0.00,18:13:01.970637
0.00,0.00,0.00,864.00,-40.00,-40.00,0.00,0.00,18:13:02.173894
0.00,0.00,0.00,864.00,-40.00,-40.00,0.00,0.00,18:13:02.390917
0.00,0.00,0.00,864.00,-40.00,-40.00,0.00,0.00,18:13:02.591472
0.00,0.00,0.00,864.00,-40.00,-40.00,0.00,0.00,18:13:02.793949
0.00,0.00,0.00,864.00,-40.00,-40.00,0.00,0.00,18:13:03.003482
0.00,0.00,0.00,864.00,-40.00,-40.00,0.00,0.00,18:13:03.203516
0.00,0.00,0.00,864.00,-40.00,-40.00,0.00,0.00,18:13:03.401341
0.00,0.00,0.00,864.00,-40.00,-40.00,0.00,0.00,18:13:03.605224
0.00,-3492.05,0.00,520.94,-40.00,135.00,0.00,0.00,18:13:03.804332
0.00,-3492.05,0.00,520.94,-40.00,135.00,0.00,0.00,18:13:04.003302
0.00,-3492.05,0.00,520.94,-40.00,135.00,0.00,0.00,18:13:04.194352
0.00,-3492.05,0.00,520.94,-40.00,135.00,0.00,0.00,18:13:04.374478
0.00,-3492.05,0.00,520.94,-40.00,135.00,0.00,0.00,18:13:04.563150
0.00,-3492.05,0.00,520.94,-40.00,135.00,0.00,0.00,18:13:04.745249
0.00,-3492.05,0.00,520.94,-40.00,135.00,0.00,0.00,18:13:04.934087
0.00,-3492.05,0.00,520.94,-40.00,135.00,0.00,0.00,18:13:05.120264
78.00,6040.96,0.00,787.76,-40.00,-40.00,0.00,0.00,18:13:05.314734
78.00,6040.96,0.00,787.76,-40.00,-40.00,0.00,0.00,18:13:05.520728
78.00,6040.96,0.00,787.76,-40.00,-40.00,0.00,0.00,18:13:05.723615
78.00,6040.96,0.00,787.76,-40.00,-40.00,0.00,0.00,18:13:05.923646
78.00,6040.96,0.00,787.76,-40.00,-40.00,0.00,0.00,18:13:06.123539
78.00,6040.96,0.00,787.76,-40.00,-40.00,0.00,0.00,18:13:06.332724
78.00,6040.96,0.00,787.76,-40.00,-40.00,0.00,0.00,18:13:06.534355
78.00,6040.96,0.00,787.76,-40.00,-40.00,0.00,0.00,18:13:06.732871
0.00,0.00,15.35,1060.94,-40.00,31.00,0.00,42.96,18:13:06.945272
0.00,0.00,15.35,1060.94,-40.00,31.00,0.00,42.96,18:13:07.140920
0.00,0.00,15.35,1060.94,-40.00,31.00,0.00,42.96,18:13:07.344120
0.00,0.00,15.35,1060.94,-40.00,31.00,0.00,42.96,18:13:07.554131
0.00,0.00,15.35,1060.94,-40.00,31.00,0.00,42.96,18:13:07.743943
0.00,0.00,15.35,1060.94,-40.00,31.00,0.00,42.96,18:13:07.934646
0.00,0.00,15.35,1060.94,-40.00,31.00,0.00,42.96,18:13:08.145017
0.00,0.00,15.35,1060.94,-40.00,31.00,0.00,42.96,18:13:08.343962
9.00,0.00,378.74,0.00,-40.00,101.00,1453.30,49.04,18:13:08.541760
9.00,0.00,378.74,0.00,-40.00,101.00,1453.30,49.04,18:13:08.742911
9.00,0.00,378.74,0.00,-40.00,101.00,1453.30,49.04,18:13:08.952513
9.00,0.00,378.74,0.00,-40.00,101.00,1453.30,49.04,18:13:09.152851
9.00,0.00,378.74,0.00,-40.00,101.00,1453.30,49.04,18:13:09.352336
9.00,0.00,378.74,0.00,-40.00,101.00,1453.30,49.04,18:13:09.541531
9.00,0.00,378.74,0.00,-40.00,101.00,1453.30,49.04,18:13:09.743240
9.00,0.00,378.74,0.00,-40.00,101.00,1453.30,49.04,18:13:09.944514
0.00,0.00,30.71,1600.94,-34.00,-40.00,391.70,0.00,18:13:10.134496
0.00,0.00,30.71,1600.94,-34.00,-40.00,391.70,0.00,18:13:10.341374
0.00,0.00,30.71,1600.94,-34.00,-40.00,391.70,0.00,18:13:10.544369
0.00,0.00,30.71,1600.94,-34.00,-40.00,391.70,0.00,18:13:10.743905
0.00,0.00,30.71,1600.94,-34.00,-40.00,391.70,0.00,18:13:10.949025
0.00,0.00,30.71,1600.94,-34.00,-40.00,391.70,0.00,18:13:11.154540
0.00,0.00,30.71,1600.94,-34.00,-40.00,391.70,0.00,18:13:11.352545
0.00,0.00,30.71,1600.94,-34.00,-40.00,391.70,0.00,18:13:11.553727
0.00,0.00,486.22,921.18,132.00,-40.00,6080.60,24.51,18:13:11.754572
0.00,0.00,486.22,921.18,132.00,-40.00,6080.60,24.51,18:13:11.952718
0.00,0.00,486.22,921.18,132.00,-40.00,6080.60,24.51,18:13:12.146728
0.00,0.00,486.22,921.18,132.00,-40.00,6080.60,24.51,18:13:12.344427
0.00,0.00,486.22,921.18,132.00,-40.00,6080.60,24.51,18:13:12.531091
0.00,0.00,486.22,921.18,132.00,-40.00,6080.60,24.51,18:13:12.728435
0.00,0.00,486.22,921.18,132.00,-40.00,6080.60,24.51,18:13:12.923019
0.00,0.00,486.22,921.18,132.00,-40.00,6080.60,24.51,18:13:13.124543
6.00,3926.88,240.55,0.00,-40.00,-40.00,4776.00,24.97,18:13:13.324309
6.00,3926.88,240.55,0.00,-40.00,-40.00,4776.00,24.97,18:13:13.530398
6.00,3926.88,240.55,0.00,-40.00,-40.00,4776.00,24.97,18:13:13.733352
6.00,3926.88,240.55,0.00,-40.00,-40.00,4776.00,24.97,18:13:13.932705
6.00,3926.88,240.55,0.00,-40.00,-40.00,4776.00,24.97,18:13:14.131256
6.00,3926.88,240.55,0.00,-40.00,-40.00,4776.00,24.97,18:13:14.335753
6.00,3926.88,240.55,0.00,-40.00,-40.00,4776.00,24.97,18:13:14.533300
6.00,3926.88,240.55,0.00,-40.00,-40.00,4776.00,24.97,18:13:14.724187
0.00,7803.95,81.89,12.71,15.00,-40.00,2799.20,50.67,18:13:14.923710
0.00,7803.95,81.89,12.71,15.00,-40.00,2799.20,50.67,18:13:15.113544
0.00,7803.95,81.89,12.71,15.00,-40.00,2799.20,50.67,18:13:15.314495
0.00,7803.95,81.89,12.71,15.00,-40.00,2799.20,50.67,18:13:15.514839
0.00,7803.95,81.89,12.71,15.00,-40.00,2799.20,50.67,18:13:15.710877
0.00,7803.95,81.89,12.71,15.00,-40.00,2799.20,50.67,18:13:15.913400
0.00,7803.95,81.89,12.71,15.00,-40.00,2799.20,50.67,18:13:16.114477
0.00,7803.95,81.89,12.71,15.00,-40.00,2799.20,50.67,18:13:16.323479
29.00,1.46,-542.52,1016.47,15.00,-34.00,3289.20,0.00,18:13:16.520613
29.00,1.46,-542.52,1016.47,15.00,-34.00,3289.20,0.00,18:13:16.721096
29.00,1.46,-542.52,1016.47,15.00,-34.00,3289.20,0.00,18:13:16.913664
29.00,1.46,-542.52,1016.47,15.00,-34.00,3289.20,0.00,18:13:17.113991
29.00,1.46,-542.52,1016.47,15.00,-34.00,3289.20,0.00,18:13:17.315198
29.00,1.46,-542.52,1016.47,15.00,-34.00,3289.20,0.00,18:13:17.520812
29.00,1.46,-542.52,1016.47,15.00,-34.00,3289.20,0.00,18:13:17.722877
0.00,0.00,0.00,851.29,208.00,-40.00,0.00,51.86,18:13:17.931325
0.00,0.00,0.00,851.29,208.00,-40.00,0.00,51.86,18:13:18.131184
0.00,0.00,0.00,851.29,208.00,-40.00,0.00,51.86,18:13:18.333644
0.00,0.00,0.00,851.29,208.00,-40.00,0.00,51.86,18:13:18.533991
0.00,0.00,0.00,851.29,208.00,-40.00,0.00,51.86,18:13:18.732528
0.00,0.00,0.00,851.29,208.00,-40.00,0.00,51.86,18:13:18.922537
0.00,0.00,0.00,851.29,208.00,-40.00,0.00,51.86,18:13:19.126143
0.00,0.00,0.00,851.29,208.00,-40.00,0.00,51.86,18:13:19.325118
0.00,0.00,0.00,851.29,208.00,-40.00,0.00,51.86,18:13:19.514581
0.00,-4674.46,0.00,1219.76,76.00,104.00,0.00,38.98,18:13:19.720981
0.00,-4674.46,0.00,1219.76,76.00,104.00,0.00,38.98,18:13:19.920793
0.00,-4674.46,0.00,1219.76,76.00,104.00,0.00,38.98,18:13:20.125383
0.00,-4674.46,0.00,1219.76,76.00,104.00,0.00,38.98,18:13:20.324932
0.00,-4674.46,0.00,1219.76,76.00,104.00,0.00,38.98,18:13:20.531121
0.00,-4674.46,0.00,1219.76,76.00,104.00,0.00,38.98,18:13:20.734050
0.00,-4674.46,0.00,1219.76,76.00,104.00,0.00,38.98,18:13:20.933794
0.00,-4674.46,0.00,1219.76,76.00,104.00,0.00,38.98,18:13:21.134063
0.00,0.00,76.77,914.82,-40.00,69.00,5300.80,34.96,18:13:21.341908
0.00,0.00,76.77,914.82,-40.00,69.00,5300.80,34.96,18:13:21.541706
0.00,0.00,76.77,914.82,-40.00,69.00,5300.80,34.96,18:13:21.746727
0.00,0.00,76.77,914.82,-40.00,69.00,5300.80,34.96,18:13:21.943056
0.00,0.00,76.77,914.82,-40.00,69.00,5300.80,34.96,18:13:22.145379
0.00,0.00,76.77,914.82,-40.00,69.00,5300.80,34.96,18:13:22.347455
0.00,0.00,76.77,914.82,-40.00,69.00,5300.80,34.96,18:13:22.555615
0.00,0.00,76.77,914.82,-40.00,69.00,5300.80,34.96,18:13:22.754365
-90.00,0.00,307.09,0.00,132.00,124.00,0.60,0.00,18:13:22.954852
-90.00,0.00,307.09,0.00,132.00,124.00,0.60,0.00,18:13:23.164943
-90.00,0.00,307.09,0.00,132.00,124.00,0.60,0.00,18:13:23.363553
-90.00,0.00,307.09,0.00,132.00,124.00,0.60,0.00,18:13:23.564339
-90.00,0.00,307.09,0.00,132.00,124.00,0.60,0.00,18:13:23.766282
-90.00,0.00,307.09,0.00,132.00,124.00,0.60,0.00,18:13:23.971844
-90.00,0.00,307.09,0.00,132.00,124.00,0.60,0.00,18:13:24.173830
-90.00,0.00,307.09,0.00,132.00,124.00,0.60,0.00,18:13:24.374594
4.00,0.00,-184.25,114.35,-40.00,-40.00,1365.10,51.34,18:13:24.574353
4.00,0.00,-184.25,114.35,-40.00,-40.00,1365.10,51.34,18:13:24.784851
4.00,0.00,-184.25,114.35,-40.00,-40.00,1365.10,51.34,18:13:24.985057
4.00,0.00,-184.25,114.35,-40.00,-40.00,1365.10,51.34,18:13:25.184735
4.00,0.00,-184.25,114.35,-40.00,-40.00,1365.10,51.34,18:13:25.384934
4.00,0.00,-184.25,114.35,-40.00,-40.00,1365.10,51.34,18:13:25.593817
4.00,0.00,-184.25,114.35,-40.00,-40.00,1365.10,51.34,18:13:25.793206
4.00,0.00,-184.25,114.35,-40.00,-40.00,1365.10,51.34,18:13:25.993254
-81.00,-4958.16,184.25,641.65,110.00,31.00,0.00,1.53,18:13:26.194140
-81.00,-4958.16,184.25,641.65,110.00,31.00,0.00,1.53,18:13:26.403039
-81.00,-4958.16,184.25,641.65,110.00,31.00,0.00,1.53,18:13:26.602049
-81.00,-4958.16,184.25,641.65,110.00,31.00,0.00,1.53,18:13:26.803331
-81.00,-4958.16,184.25,641.65,110.00,31.00,0.00,1.53,18:13:27.005032
-81.00,-4958.16,184.25,641.65,110.00,31.00,0.00,1.53,18:13:27.214199
-81.00,-4958.16,184.25,641.65,110.00,31.00,0.00,1.53,18:13:27.413354
-81.00,-4958.16,184.25,641.65,110.00,31.00,0.00,1.53,18:13:27.614424
0.00,0.00,0.00,914.82,-40.00,-14.00,5616.10,20.47,18:13:27.823723
0.00,0.00,0.00,914.82,-40.00,-14.00,5616.10,20.47,18:13:28.023586
0.00,0.00,0.00,914.82,-40.00,-14.00,5616.10,20.47,18:13:28.221335
0.00,0.00,0.00,914.82,-40.00,-14.00,5616.10,20.47,18:13:28.426394
0.00,0.00,0.00,914.82,-40.00,-14.00,5616.10,20.47,18:13:28.624055
0.00,0.00,0.00,914.82,-40.00,-14.00,5616.10,20.47,18:13:28.812158
0.00,0.00,0.00,914.82,-40.00,-14.00,5616.10,20.47,18:13:29.021325
0.00,0.00,0.00,914.82,-40.00,-14.00,5616.10,20.47,18:13:29.214737
58.00,7911.86,0.00,0.00,120.00,-40.00,0.00,40.04,18:13:29.406043
58.00,7911.86,0.00,0.00,120.00,-40.00,0.00,40.04,18:13:29.604090
58.00,7911.86,0.00,0.00,120.00,-40.00,0.00,40.04,18:13:29.794319
58.00,7911.86,0.00,0.00,120.00,-40.00,0.00,40.04,18:13:29.994109
58.00,7911.86,0.00,0.00,120.00,-40.00,0.00,40.04,18:13:30.194695
58.00,7911.86,0.00,0.00,120.00,-40.00,0.00,40.04,18:13:30.393934
58.00,7911.86,0.00,0.00,120.00,-40.00,0.00,40.04,18:13:30.583509
58.00,7911.86,0.00,0.00,120.00,-40.00,0.00,40.04,18:13:30.785128
0.00,-738.79,634.65,0.00,41.00,12.00,0.00,8.53,18:13:30.996010
0.00,-738.79,634.65,0.00,41.00,12.00,0.00,8.53,18:13:31.193092
0.00,-738.79,634.65,0.00,41.00,12.00,0.00,8.53,18:13:31.393806
0.00,-738.79,634.65,0.00,41.00,12.00,0.00,8.53,18:13:31.593711
0.00,-738.79,634.65,0.00,41.00,12.00,0.00,8.53,18:13:31.784107
0.00,-738.79,634.65,0.00,41.00,12.00,0.00,8.53,18:13:31.984637
0.00,-738.79,634.65,0.00,41.00,12.00,0.00,8.53,18:13:32.175274
0.00,-738.79,634.65,0.00,41.00,12.00,0.00,8.53,18:13:32.383417
0.00,1.46,583.46,698.82,-40.00,-40.00,1095.10,18.43,18:13:32.584063
0.00,1.46,583.46,698.82,-40.00,-40.00,1095.10,18.43,18:13:32.785343
0.00,1.46,583.46,698.82,-40.00,-40.00,1095.10,18.43,18:13:32.975030
0.00,1.46,583.46,698.82,-40.00,-40.00,1095.10,18.43,18:13:33.168106
0.00,1.46,583.46,698.82,-40.00,-40.00,1095.10,18.43,18:13:33.365136
0.00,1.46,583.46,698.82,-40.00,-40.00,1095.10,18.43,18:13:33.564852
0.00,1.46,583.46,698.82,-40.00,-40.00,1095.10,18.43,18:13:33.766229
0.00,1.46,583.46,698.82,-40.00,-40.00,1095.10,18.43,18:13:33.964976
-106.00,-2252.27,0.00,196.94,-40.00,-40.00,5185.60,0.00,18:13:34.166371
-106.00,-2252.27,0.00,196.94,-40.00,-40.00,5185.60,0.00,18:13:34.367237
-106.00,-2252.27,0.00,196.94,-40.00,-40.00,5185.60,0.00,18:13:34.565728
-106.00,-2252.27,0.00,196.94,-40.00,-40.00,5185.60,0.00,18:13:34.756002
-106.00,-2252.27,0.00,196.94,-40.00,-40.00,5185.60,0.00,18:13:34.970721
-106.00,-2252.27,0.00,196.94,-40.00,-40.00,5185.60,0.00,18:13:35.167158
-106.00,-2252.27,0.00,196.94,-40.00,-40.00,5185.60,0.00,18:13:35.368069
-106.00,-2252.27,0.00,196.94,-40.00,-40.00,5185.60,0.00,18:13:35.575719
63.00,1305.95,0.00,241.41,211.00,-40.00,5926.10,53.04,18:13:35.792788
63.00,1305.95,0.00,241.41,211.00,-40.00,5926.10,53.04,18:13:36.122650
63.00,1305.95,0.00,241.41,211.00,-40.00,5926.10,53.04,18:13:36.452563
63.00,1305.95,0.00,241.41,211.00,-40.00,5926.10,53.04,18:13:36.652406
63.00,1305.95,0.00,241.41,211.00,-40.00,5926.10,53.04,18:13:36.852537
63.00,1305.95,0.00,241.41,211.00,-40.00,5926.10,53.04,18:13:37.052222
63.00,1305.95,0.00,241.41,211.00,-40.00,5926.10,53.04,18:13:37.252416
63.00,1305.95,0.00,241.41,211.00,-40.00,5926.10,53.04,18:13:37.462281
0.00,1305.95,10.24,349.41,51.00,32.00,356.30,24.49,18:13:37.662105
0.00,1305.95,10.24,349.41,51.00,32.00,356.30,24.49,18:13:37.892505
0.00,1305.95,10.24,349.41,51.00,32.00,356.30,24.49,18:13:38.115462
0.00,1305.95,10.24,349.41,51.00,32.00,356.30,24.49,18:13:38.332642
0.00,1305.95,10.24,349.41,51.00,32.00,356.30,24.49,18:13:38.532790
0.00,1305.95,10.24,349.41,51.00,32.00,356.30,24.49,18:13:38.742306
0.00,1305.95,10.24,349.41,51.00,32.00,356.30,24.49,18:13:38.954305
0.00,1305.95,10.24,349.41,51.00,32.00,356.30,24.49,18:13:39.162216
7.00,3831.66,10.24,349.41,51.00,33.00,356.30,24.48,18:13:39.371875
7.00,3831.66,10.24,349.41,51.00,33.00,356.30,24.48,18:13:39.612481
7.00,3831.66,10.24,349.41,51.00,33.00,356.30,24.48,18:13:39.812605
7.00,3831.66,10.24,349.41,51.00,33.00,356.30,24.48,18:13:40.022087
7.00,3831.66,10.24,349.41,51.00,33.00,356.30,24.48,18:13:40.222394
7.00,3831.66,10.24,349.41,51.00,33.00,356.30,24.48,18:13:40.422237
7.00,3831.66,10.24,349.41,51.00,33.00,356.30,24.48,18:13:40.622892
7.00,3831.66,10.24,349.41,51.00,33.00,356.30,24.48,18:13:40.813963
7.00,3967.89,10.24,349.41,51.00,33.00,356.30,24.49,18:13:41.012079
7.00,3967.89,10.24,349.41,51.00,33.00,356.30,24.49,18:13:41.212554
7.00,3967.89,10.24,349.41,51.00,33.00,356.30,24.49,18:13:41.412897
7.00,3967.89,10.24,349.41,51.00,33.00,356.30,24.49,18:13:41.622811
7.00,3967.89,10.24,349.41,51.00,33.00,356.30,24.49,18:13:41.822293
7.00,3967.89,10.24,349.41,51.00,33.00,356.30,24.49,18:13:42.036927
7.00,3967.89,10.24,349.41,51.00,33.00,356.30,24.49,18:13:42.242176
7.00,3967.89,10.24,349.41,51.00,33.00,356.30,24.49,18:13:42.444590
7.00,4099.49,10.24,349.41,53.00,32.00,356.30,24.49,18:13:42.642191
7.00,4099.49,10.24,349.41,53.00,32.00,356.30,24.49,18:13:42.852167
7.00,4099.49,10.24,349.41,53.00,32.00,356.30,24.49,18:13:43.052119
7.00,4099.49,10.24,349.41,53.00,32.00,356.30,24.49,18:13:43.253049
7.00,4099.49,10.24,349.41,53.00,32.00,356.30,24.49,18:13:43.462401
7.00,4099.49,10.24,349.41,53.00,32.00,356.30,24.49,18:13:43.662914
7.00,4099.49,10.24,349.41,53.00,32.00,356.30,24.49,18:13:43.895661
7.00,4099.49,10.24,349.41,53.00,32.00,356.30,24.49,18:13:44.113669
7.00,4241.34,10.24,349.41,57.00,33.00,356.30,24.48,18:13:44.344435
7.00,4241.34,10.24,349.41,57.00,33.00,356.30,24.48,18:13:44.542650
7.00,4241.34,10.24,349.41,57.00,33.00,356.30,24.48,18:13:44.753150
7.00,4241.34,10.24,349.41,57.00,33.00,356.30,24.48,18:13:44.952352
7.00,4241.34,10.24,349.41,57.00,33.00,356.30,24.48,18:13:45.152906
7.00,4241.34,10.24,349.41,57.00,33.00,356.30,24.48,18:13:45.355501
7.00,4241.34,10.24,349.41,57.00,33.00,356.30,24.48,18:13:45.562822
7.00,4241.34,10.24,349.41,57.00,33.00,356.30,24.48,18:13:45.792951
7.00,4370.98,10.24,349.41,59.00,33.00,355.90,24.47,18:13:46.013560
7.00,4370.98,10.24,349.41,59.00,33.00,355.90,24.47,18:13:46.212977
7.00,4370.98,10.24,349.41,59.00,33.00,355.90,24.47,18:13:46.423235
7.00,4370.98,10.24,349.41,59.00,33.00,355.90,24.47,18:13:46.623247
7.00,4370.98,10.24,349.41,59.00,33.00,355.90,24.47,18:13:46.832788
7.00,4370.98,10.24,349.41,59.00,33.00,355.90,24.47,18:13:47.035183
7.00,4370.98,10.24,349.41,59.00,33.00,355.90,24.47,18:13:47.242911
7.00,4370.98,10.24,349.41,59.00,33.00,355.90,24.47,18:13:47.442857
7.00,4493.30,10.24,349.41,67.00,32.00,355.90,24.47,18:13:47.643237
7.00,4493.30,10.24,349.41,67.00,32.00,355.90,24.47,18:13:47.853073
7.00,4493.30,10.24,349.41,67.00,32.00,355.90,24.47,18:13:48.052744
7.00,4493.30,10.24,349.41,67.00,32.00,355.90,24.47,18:13:48.252878
7.00,4493.30,10.24,349.41,67.00,32.00,355.90,24.47,18:13:48.453352
7.00,4493.30,10.24,349.41,67.00,32.00,355.90,24.47,18:13:48.652907
7.00,4493.30,10.24,349.41,67.00,32.00,355.90,24.47,18:13:48.863203
7.00,4493.30,10.24,349.41,67.00,32.00,355.90,24.47,18:13:49.063896
7.00,4607.07,10.24,349.41,70.00,33.00,355.90,24.47,18:13:49.293286
7.00,4607.07,10.24,349.41,70.00,33.00,355.90,24.47,18:13:49.523204
7.00,4607.07,10.24,349.41,70.00,33.00,355.90,24.47,18:13:49.733318
7.00,4607.07,10.24,349.41,70.00,33.00,355.90,24.47,18:13:49.933180
7.00,4607.07,10.24,349.41,70.00,33.00,355.90,24.47,18:13:50.143287
7.00,4607.07,10.24,349.41,70.00,33.00,355.90,24.47,18:13:50.345705
7.00,4607.07,10.24,349.41,70.00,33.00,355.90,24.47,18:13:50.543449
7.00,4607.07,10.24,349.41,70.00,33.00,355.90,24.47,18:13:50.743344
7.00,4723.53,10.24,349.41,71.00,33.00,355.90,24.47,18:13:50.943380
7.00,4723.53,10.24,349.41,71.00,33.00,355.90,24.47,18:13:51.156340
7.00,4723.53,10.24,349.41,71.00,33.00,355.90,24.47,18:13:51.353358
7.00,4723.53,10.24,349.41,71.00,33.00,355.90,24.47,18:13:51.553009
7.00,4723.53,10.24,349.41,71.00,33.00,355.90,24.47,18:13:51.753950
7.00,4723.53,10.24,349.41,71.00,33.00,355.90,24.47,18:13:51.953417
7.00,4723.53,10.24,349.41,71.00,33.00,355.90,24.47,18:13:52.163442
7.00,4723.53,10.24,349.41,71.00,33.00,355.90,24.47,18:13:52.353026
0.00,4303.84,0.00,349.41,70.00,33.00,355.90,24.48,18:13:52.563028
0.00,4303.84,0.00,349.41,70.00,33.00,355.90,24.48,18:13:52.793008
0.00,4303.84,0.00,349.41,70.00,33.00,355.90,24.48,18:13:53.012841
0.00,4303.84,0.00,349.41,70.00,33.00,355.90,24.48,18:13:53.213122
0.00,4303.84,0.00,349.41,70.00,33.00,355.90,24.48,18:13:53.423601
0.00,4303.84,0.00,349.41,70.00,33.00,355.90,24.48,18:13:53.623031
0.00,4303.84,0.00,349.41,70.00,33.00,355.90,24.48,18:13:53.822977
0.00,4303.84,0.00,349.41,70.00,33.00,355.90,24.48,18:13:54.034219
0.00,3392.44,0.00,349.41,63.00,33.00,355.90,24.47,18:13:54.233720
0.00,3392.44,0.00,349.41,63.00,33.00,355.90,24.47,18:13:54.433128
