PSTED_TORQUE,PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,PSTED_MOTOR_TEMP,PSTED_INV_RADIATOR_TEMP,PSTED_OUT_BMS_VOLTAGE,SYSTEM_24V_VOLTAGE,time
5.00,2681.97,5.12,349.41,48.00,32.00,356.00,24.47,18:11:27.514802
5.00,2681.97,5.12,349.41,48.00,32.00,356.00,24.47,18:11:27.714863
5.00,2681.97,5.12,349.41,48.00,32.00,356.00,24.47,18:11:27.925216
5.00,2681.97,5.12,349.41,48.00,32.00,356.00,24.47,18:11:28.125722
5.00,2681.97,5.12,349.41,48.00,32.00,356.00,24.47,18:11:28.324803
5.00,2681.97,5.12,349.41,48.00,32.00,356.00,24.47,18:11:28.525612
5.00,2681.97,5.12,349.41,48.00,32.00,356.00,24.47,18:11:28.725228
5.00,2681.97,5.12,349.41,48.00,32.00,356.00,24.47,18:11:28.934940
5.00,2687.58,5.12,349.41,48.00,32.00,356.00,24.46,18:11:29.135766
5.00,2687.58,5.12,349.41,48.00,32.00,356.00,24.46,18:11:29.337589
5.00,2687.58,5.12,349.41,48.00,32.00,356.00,24.46,18:11:29.565197
5.00,2687.58,5.12,349.41,48.00,32.00,356.00,24.46,18:11:29.807877
5.00,2687.58,5.12,349.41,48.00,32.00,356.00,24.46,18:11:30.005139
5.00,2687.58,5.12,349.41,48.00,32.00,356.00,24.46,18:11:30.215126
5.00,2687.58,5.12,349.41,48.00,32.00,356.00,24.46,18:11:30.415207
5.00,2687.58,5.12,349.41,48.00,32.00,356.00,24.46,18:11:30.615018
5.00,2689.54,5.12,349.41,48.00,32.00,356.00,24.47,18:11:30.815822
5.00,2689.54,5.12,349.41,48.00,32.00,356.00,24.47,18:11:31.025900
5.00,2689.54,5.12,349.41,48.00,32.00,356.00,24.47,18:11:31.225001
5.00,2689.54,5.12,349.41,48.00,32.00,356.00,24.47,18:11:31.425413
5.00,2689.54,5.12,349.41,48.00,32.00,356.00,24.47,18:11:31.625348
5.00,2689.54,5.12,349.41,48.00,32.00,356.00,24.47,18:11:31.825131
5.00,2689.54,5.12,349.41,48.00,32.00,356.00,24.47,18:11:32.025495
5.00,2698.57,5.12,349.41,48.00,32.00,356.00,24.47,18:11:32.245959
5.00,2698.57,5.12,349.41,48.00,32.00,356.00,24.47,18:11:32.445626
5.00,2698.57,5.12,349.41,48.00,32.00,356.00,24.47,18:11:32.654955
5.00,2698.57,5.12,349.41,48.00,32.00,356.00,24.47,18:11:32.865950
5.00,2698.57,5.12,349.41,48.00,32.00,356.00,24.47,18:11:33.105872
5.00,2698.57,5.12,349.41,48.00,32.00,356.00,24.47,18:11:33.325832
5.00,2698.57,5.12,349.41,48.00,32.00,356.00,24.47,18:11:33.525705
5.00,2698.57,5.12,349.41,48.00,32.00,356.00,24.47,18:11:33.724955
5.00,2698.57,5.12,349.41,48.00,32.00,356.00,24.47,18:11:33.935737
5.00,2703.45,5.12,349.41,48.00,32.00,356.00,24.46,18:11:34.135672
5.00,2703.45,5.12,349.41,48.00,32.00,356.00,24.46,18:11:34.335865
5.00,2703.45,5.12,349.41,48.00,32.00,356.00,24.46,18:11:34.535588
5.00,2703.45,5.12,349.41,48.00,32.00,356.00,24.46,18:11:34.756941
5.00,2703.45,5.12,349.41,48.00,32.00,356.00,24.46,18:11:35.005588
5.00,2703.45,5.12,349.41,48.00,32.00,356.00,24.46,18:11:35.205836
5.00,2703.45,5.12,349.41,48.00,32.00,356.00,24.46,18:11:35.415924
5.00,2703.45,5.12,349.41,48.00,32.00,356.00,24.46,18:11:35.615469
5.00,2709.31,5.12,349.41,48.00,32.00,356.00,24.47,18:11:35.815961
5.00,2709.31,5.12,349.41,48.00,32.00,356.00,24.47,18:11:36.015515
5.00,2709.31,5.12,349.41,48.00,32.00,356.00,24.47,18:11:36.226261
5.00,2709.31,5.12,349.41,48.00,32.00,356.00,24.47,18:11:36.426206
5.00,2709.31,5.12,349.41,48.00,32.00,356.00,24.47,18:11:36.626106
5.00,2709.31,5.12,349.41,48.00,32.00,356.00,24.47,18:11:36.825660
5.00,2709.31,5.12,349.41,48.00,32.00,356.00,24.47,18:11:37.026069
5.00,2709.31,5.12,349.41,48.00,32.00,356.00,24.47,18:11:37.235652
5.00,2712.73,5.12,349.41,48.00,32.00,356.00,24.46,18:11:37.445631
5.00,2712.73,5.12,349.41,48.00,32.00,356.00,24.46,18:11:37.636143
5.00,2712.73,5.12,349.41,48.00,32.00,356.00,24.46,18:11:37.846250
5.00,2712.73,5.12,349.41,48.00,32.00,356.00,24.46,18:11:38.045972
5.00,2712.73,5.12,349.41,48.00,32.00,356.00,24.46,18:11:38.246070
5.00,2712.73,5.12,349.41,48.00,32.00,356.00,24.46,18:11:38.445684
5.00,2712.73,5.12,349.41,48.00,32.00,356.00,24.46,18:11:38.645408
5.00,2712.73,5.12,349.41,48.00,32.00,356.00,24.46,18:11:38.855925
5.00,2724.45,5.12,349.41,48.00,32.00,356.00,24.47,18:11:39.096372
5.00,2724.45,5.12,349.41,48.00,32.00,356.00,24.47,18:11:39.326652
5.00,2724.45,5.12,349.41,48.00,32.00,356.00,24.47,18:11:39.525463
5.00,2724.45,5.12,349.41,48.00,32.00,356.00,24.47,18:11:39.725702
5.00,2724.45,5.12,349.41,48.00,32.00,356.00,24.47,18:11:39.936236
5.00,2724.45,5.12,349.41,48.00,32.00,356.00,24.47,18:11:40.145912
5.00,2724.45,5.12,349.41,48.00,32.00,356.00,24.47,18:11:40.357234
5.00,2724.45,5.12,349.41,48.00,32.00,356.00,24.47,18:11:40.556493
5.00,2721.03,5.12,349.41,48.00,32.00,356.00,24.46,18:11:40.785601
5.00,2721.03,5.12,349.41,48.00,32.00,356.00,24.46,18:11:41.007068
5.00,2721.03,5.12,349.41,48.00,32.00,356.00,24.46,18:11:41.215826
5.00,2721.03,5.12,349.41,48.00,32.00,356.00,24.46,18:11:41.415551
5.00,2721.03,5.12,349.41,48.00,32.00,356.00,24.46,18:11:41.616456
5.00,2721.03,5.12,349.41,48.00,32.00,356.00,24.46,18:11:41.816078
5.00,2721.03,5.12,349.41,48.00,32.00,356.00,24.46,18:11:42.025945
5.00,2721.03,5.12,349.41,48.00,32.00,356.00,24.46,18:11:42.226528
5.00,2721.03,5.12,349.41,48.00,32.00,356.00,24.47,18:11:42.426410
5.00,2721.03,5.12,349.41,48.00,32.00,356.00,24.47,18:11:42.626255
5.00,2721.03,5.12,349.41,48.00,32.00,356.00,24.47,18:11:42.845886
5.00,2721.03,5.12,349.41,48.00,32.00,356.00,24.47,18:11:43.056362
5.00,2721.03,5.12,349.41,48.00,32.00,356.00,24.47,18:11:43.257377
5.00,2721.03,5.12,349.41,48.00,32.00,356.00,24.47,18:11:43.456258
5.00,2721.03,5.12,349.41,48.00,32.00,356.00,24.47,18:11:43.686308
5.00,2721.03,5.12,349.41,48.00,32.00,356.00,24.47,18:11:43.906779
5.00,2718.59,5.12,349.41,48.00,32.00,356.00,24.46,18:11:44.105794
5.00,2718.59,5.12,349.41,48.00,32.00,356.00,24.46,18:11:44.326518
5.00,2718.59,5.12,349.41,48.00,32.00,356.00,24.46,18:11:44.535923
5.00,2718.59,5.12,349.41,48.00,32.00,356.00,24.46,18:11:44.736445
5.00,2718.59,5.12,349.41,48.00,32.00,356.00,24.46,18:11:44.935992
5.00,2718.59,5.12,349.41,48.00,32.00,356.00,24.46,18:11:45.136489
5.00,2718.59,5.12,349.41,48.00,32.00,356.00,24.46,18:11:45.356038
5.00,2718.59,5.12,349.41,48.00,32.00,356.00,24.46,18:11:45.587099
5.00,2718.83,5.12,349.41,48.00,32.00,356.00,24.47,18:11:45.806377
5.00,2718.83,5.12,349.41,48.00,32.00,356.00,24.47,18:11:46.006122
5.00,2718.83,5.12,349.41,48.00,32.00,356.00,24.47,18:11:46.206565
5.00,2718.83,5.12,349.41,48.00,32.00,356.00,24.47,18:11:46.415941
5.00,2718.83,5.12,349.41,48.00,32.00,356.00,24.47,18:11:46.616447
5.00,2718.83,5.12,349.41,48.00,32.00,356.00,24.47,18:11:46.816552
5.00,2718.83,5.12,349.41,48.00,32.00,356.00,24.47,18:11:47.016683
5.00,2718.83,5.12,349.41,48.00,32.00,356.00,24.47,18:11:47.207047
5.00,2712.49,5.12,349.41,48.00,32.00,356.10,24.48,18:11:47.415963
5.00,2712.49,5.12,349.41,48.00,32.00,356.10,24.48,18:11:47.616694
5.00,2712.49,5.12,349.41,48.00,32.00,356.10,24.48,18:11:47.815877
5.00,2712.49,5.12,349.41,48.00,32.00,356.10,24.48,18:11:48.029256
5.00,2712.49,5.12,349.41,48.00,32.00,356.10,24.48,18:11:48.226268
5.00,2712.49,5.12,349.41,48.00,32.00,356.10,24.48,18:11:48.426831
5.00,2712.49,5.12,349.41,48.00,32.00,356.10,24.48,18:11:48.626197
5.00,2712.49,5.12,349.41,48.00,32.00,356.10,24.48,18:11:48.825982
5.00,2706.14,5.12,349.41,48.00,32.00,356.10,24.48,18:11:49.036750
5.00,2706.14,5.12,349.41,48.00,32.00,356.10,24.48,18:11:49.235956
5.00,2706.14,5.12,349.41,48.00,32.00,356.10,24.48,18:11:49.446777
5.00,2706.14,5.12,349.41,48.00,32.00,356.10,24.48,18:11:49.646141
5.00,2706.14,5.12,349.41,48.00,32.00,356.10,24.48,18:11:49.847866
5.00,2706.14,5.12,349.41,48.00,32.00,356.10,24.48,18:11:50.046514
5.00,2706.14,5.12,349.41,48.00,32.00,356.10,24.48,18:11:50.246363
5.00,2706.14,5.12,349.41,48.00,32.00,356.10,24.48,18:11:50.446844
0.00,2555.25,0.00,349.41,48.00,32.00,356.10,24.47,18:11:50.696170
0.00,2555.25,0.00,349.41,48.00,32.00,356.10,24.47,18:11:50.906841
0.00,2555.25,0.00,349.41,48.00,32.00,356.10,24.47,18:11:51.106860
0.00,2555.25,0.00,349.41,48.00,32.00,356.10,24.47,18:11:51.328987
0.00,2555.25,0.00,349.41,48.00,32.00,356.10,24.47,18:11:51.526715
0.00,2555.25,0.00,349.41,48.00,32.00,356.10,24.47,18:11:51.729201
0.00,2555.25,0.00,349.41,48.00,32.00,356.10,24.47,18:11:51.937038
0.00,2555.25,0.00,349.41,48.00,32.00,356.10,24.47,18:11:52.136989
0.00,0.00,0.00,349.41,48.00,32.00,356.10,24.46,18:11:52.336005
0.00,0.00,0.00,349.41,48.00,32.00,356.10,24.46,18:11:52.531008
0.00,0.00,0.00,349.41,48.00,32.00,356.10,24.46,18:11:52.739087
0.00,0.00,0.00,349.41,48.00,32.00,356.10,24.46,18:11:52.937114
0.00,0.00,0.00,349.41,48.00,32.00,356.10,24.46,18:11:53.136844
0.00,0.00,0.00,349.41,48.00,32.00,356.10,24.46,18:11:53.355545
0.00,0.00,0.00,349.41,48.00,32.00,356.10,24.46,18:11:53.577324
0.00,0.00,0.00,349.41,48.00,32.00,356.10,24.46,18:11:53.800607
0.00,0.00,0.00,349.41,48.00,32.00,356.50,24.47,18:11:54.007694
0.00,0.00,0.00,349.41,48.00,32.00,356.50,24.47,18:11:54.207021
0.00,0.00,0.00,349.41,48.00,32.00,356.50,24.47,18:11:54.407226
0.00,0.00,0.00,349.41,48.00,32.00,356.50,24.47,18:11:54.607184
0.00,0.00,0.00,349.41,48.00,32.00,356.50,24.47,18:11:54.807109
0.00,0.00,0.00,349.41,48.00,32.00,356.50,24.47,18:11:55.017111
0.00,0.00,0.00,349.41,48.00,32.00,356.50,24.47,18:11:55.216697
0.00,0.00,0.00,349.41,48.00,32.00,356.50,24.47,18:11:55.417031
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.46,18:11:55.616660
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.46,18:11:55.826750
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.46,18:11:56.039187
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.46,18:11:56.237656
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.46,18:11:56.447198
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.46,18:11:56.646825
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.46,18:11:56.846667
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.46,18:11:57.056856
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:11:57.260460
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:11:57.457744
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:11:57.686881
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:11:57.906426
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:11:58.108195
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:11:58.327114
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:11:58.527245
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:11:58.740844
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:11:58.949134
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:11:59.148126
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:11:59.347429
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:11:59.556793
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:11:59.757284
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:11:59.960784
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.176613
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.386763
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.607064
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.678961
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.681962
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.682962
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.683962
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.685962
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.686962
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.687962
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.688962
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.689962
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.689962
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.690962
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.691963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.692963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.692963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.693962
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.694962
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.695964
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.696963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.697963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.697963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.698962
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.699962
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.700963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.700963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.701962
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.702962
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.703963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.703963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.704962
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.705962
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.706963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.706963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.707962
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.708963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.709963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.709963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.710963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.711963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.712963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.713963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.713963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.714963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.715963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.716963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.716963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.717962
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.718963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.719963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.720962
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.720962
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.721963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.722962
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.723962
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.723962
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.724963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.725963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.726963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.727963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.727963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.728963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.729963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.730963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.731963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.731963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.732963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.733963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.734963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.734963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.735963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.736963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.737963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.738962
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.738962
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.739963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.740963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.741963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.742964
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.743964
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.744963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.745964
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.746966
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.747999
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.748997
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.748997
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.750011
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.750997
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.751996
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.751996
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.752995
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.753965
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.754997
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.755996
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.755996
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.756998
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.757997
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.758997
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.759997
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.759997
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.760964
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.761997
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.762997
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.762997
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.763998
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.764997
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.765998
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.765998
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.766997
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.767997
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.768999
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.768999
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.769997
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.770997
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.771996
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.771996
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.772997
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.773996
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.774966
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.774966
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.775965
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.776964
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.777966
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.778965
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.779966
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.780963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.782963
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.783965
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.784966
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.785965
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.785965
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.786965
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.787965
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.788966
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.788966
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.789966
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.790966
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.791967
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.792967
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.792967
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.793966
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.794966
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.795966
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.796966
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.797967
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.798966
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.798966
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.799967
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.800967
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.801967
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.802967
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.803966
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.803966
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.804967
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.805968
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.807965
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.808966
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.809965
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.810965
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.811969
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.812968
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.813968
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.814966
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.815966
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.815966
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.816966
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.817966
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.818966
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.819966
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.819966
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.820966
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.821967
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.822967
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.823967
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.823967
0.00,0.00,0.00,349.41,49.00,32.00,356.60,24.47,18:12:00.824967
